loja_nome,segmento,shopping,valor,cupons
Balneário Shopping - Estacionamento,Serviços,Balneário Shopping,5045.0,146
Baummer,Joalheria,Nações Shopping,2970.11,24
Baummer Semijóias,Presentes e Acessórios,Garten Shopping,998.25,9
Beagle,Moda,Balneário Shopping,6008.74,12
Beagle,Moda,Continente Shopping,28019.3,60
Beagle,Moda,Garten Shopping,20657.75,55
Beagle,Moda,Nações Shopping,34888.89,63
Beagle,Moda,Norte Shopping,43546.12,94
BelShop,Beleza e Bem-estar,Nações Shopping,20644.57,112
Belshop,Beleza e Bem-estar,Neumarkt Shopping,17510.45,165
Beto Carrero World Quiosque,Serviços,Nações Shopping,459.6,1
Bibi,Infantil,Balneário Shopping,20721.15,51
Bibi Calçados,Calçados,Garten Shopping,11374.16,32
Big Jack Cervejaria,Gastronomia,Nações Shopping,1241.2,32
BioMundo Produtos Naturais,Beleza e Bem-estar,Neumarkt Shopping,7516.25,63
Biscoitê,Calçados,Balneário Shopping,55.6,1
Bkko,Moda,Norte Shopping,48730.29,80
Boali,Gastronomia,Garten Shopping,4900.74,110
Bob's,Gastronomia,Balneário Shopping,2090.2400000000002,73
Bob's,Gastronomia,Norte Shopping,4850.39,123
Bob's (Quiosque 1),Gastronomia - Sorvetes,Norte Shopping,206.9,13
Bob's (Quiosque 2),Gastronomia - Sorvetes,Norte Shopping,357.9,16
Bob's - Quiosque,Gastronomia,Nações Shopping,604.0,17
Bob's Sorvete - Quiosque,Gastronomia,Continente Shopping,8567.23,232
Boiko Joalheiros,Joalheria,Norte Shopping,1943.0,4
Bondyou,Presentes e Acessórios,Balneário Shopping,176.7,2
Bonna Panquecas e Massas,Gastronomia,Balneário Shopping,5758.1,101
Borelli,Gastronomia,Balneário Shopping,866.75,25
Borelli Gelato,Gastronomia - Sorvetes,Continente Shopping,3570.38,106
Boss,Moda,Balneário Shopping,54420.0,24
Botoclinic,Beleza e Bem-estar,Continente Shopping,8826.35,11
Botoclinic,Beleza e Bem-estar,Garten Shopping,398.0,2
Bottero,Calçados,Balneário Shopping,13207.68,24
Bottero,Calçados,Neumarkt Shopping,26527.94,47
Bowling Blu,Lazer,Norte Shopping,3492.0,13
Brando Bike,Outros,Norte Shopping,11731.0,6
Brasil Cacau,Gastronomia,Continente Shopping,7560.55,238
Bread Pide,Gastronomia,Balneário Shopping,3994.27,64
Brooksfield,Moda,Balneário Shopping,66662.71,38
Brooksfield,Moda,Continente Shopping,13076.66,14
Brooksfield,Moda,Garten Shopping,24635.3,24
Brooksfield,Moda,Neumarkt Shopping,48802.17,46
Buddha SPA,Beleza e Bem-estar,Garten Shopping,559.0,2
Buddha Spa,Serviços,Balneário Shopping,1633.0,2
Bull Prime Steak House,Gastronomia,Garten Shopping,6758.780000000001,19
Burger King,Gastronomia,Balneário Shopping,10342.59,194
Burger King,Gastronomia,Continente Shopping,19621.18,379
Burger King,Gastronomia,Garten Shopping,11722.36,231
Burger King,Gastronomia,Nações Shopping,9856.53,188
Burger King,Gastronomia,Neumarkt Shopping,24914.82,465
Burger King,Gastronomia,Norte Shopping,35415.13,608
Békko,Moda,Nações Shopping,16471.4,28
C&A,Moda,Balneário Shopping,126892.24,510
C&A,Moda,Continente Shopping,152050.65,658
C&A,Moda,Garten Shopping,67187.78,306
C&A,Moda,Nações Shopping,101021.53,475
CANTINA MATTERELLO RESTAURANTE E PASTELARIA,Gastronomia,Garten Shopping,2348.21,76
CAPA FINA,Telefonia,Garten Shopping,620.1,6
CELULAR CENTER,Eletrônicos,Continente Shopping,424.91,2
Cabanas,Moda,Neumarkt Shopping,3975.75,16
Cacau Show,Gastronomia,Balneário Shopping,5343.69,98
Cacau Show,Gastronomia,Continente Shopping,3517.08,94
Cacau Show,Gastronomia,Garten Shopping,13954.5,280
Cacau Show,Gastronomia,Nações Shopping,12312.96,216
Cacau Show,Gastronomia,Neumarkt Shopping,16140.43,367
Cacau Show,Gastronomia,Norte Shopping,11591.13,267
Café Cultura,Gastronomia,Balneário Shopping,4289.56,81
Café Cultura,Gastronomia,Continente Shopping,7249.12,137
Café Cultura,Gastronomia,Garten Shopping,7568.05,159
Café Cultura,Gastronomia,Neumarkt Shopping,21457.81,456
Calvin Klein,Moda,Balneário Shopping,3219.01,7
Calvin Klein e Tommy Hilfiger,Moda,Nações Shopping,12427.0,16
Calçados Pegada,Calçados,Garten Shopping,1249.95,4
Camarão Express,Gastronomia,Balneário Shopping,6073.09,71
Camarão Express,Gastronomia,Continente Shopping,6150.34,74
Camarão Express,Gastronomia,Nações Shopping,16252.87,187
Camarão Express,Gastronomia,Neumarkt Shopping,16686.74,310
Camicado,Casa e Decoração,Balneário Shopping,47756.24,128
Camicado,Casa e Decoração,Garten Shopping,6075.45,21
Camicado,Casa e Decoração,Nações Shopping,17301.56,69
Camicado,Casa e Decoração,Neumarkt Shopping,33113.04,140
Cantinho Grill,Gastronomia,Nações Shopping,7450.98,140
Carioca Calçados,Calçados,Continente Shopping,50520.21,155
Carter's,Infantil,Garten Shopping,11724.16,43
Carter's,Infantil,Neumarkt Shopping,19265.75,80
Carter´s,Infantil,Balneário Shopping,17094.97,61
Cartes - Cozinha do Mundo,Gastronomia,Continente Shopping,14203.86,229
Casa Bauducco,Gastronomia,Balneário Shopping,6459.64,123
Casa Bauducco,Gastronomia,Garten Shopping,3523.43,59
Casa Maria,Casa e Decoração,Continente Shopping,11304.21,210
Casa Maria,Casa e Decoração,Nações Shopping,7713.5,139
Casas Bahia,Eletrodomésticos,Norte Shopping,47369.58,50
Cases e Capas,Presentes e Acessórios,Nações Shopping,2686.0,18
Cassol Centerlar,Casa e Decoração,Nações Shopping,30398.76,137
Cavezzale,Presentes e Acessórios,Neumarkt Shopping,9016.72,27
Celular Shop,Eletrônicos,Balneário Shopping,149.9,1
Centauro,Esportes,Balneário Shopping,139925.75,375
Centauro,Esportes,Continente Shopping,127085.51000000001,371
Centauro,Esportes,Garten Shopping,70193.41,206
Centauro,Esportes,Nações Shopping,56660.020000000004,170
Centauro,Esportes,Neumarkt Shopping,122190.32,382
Centauro,Esportes,Norte Shopping,104237.18000000001,313
Chaveiro 3D,Serviços,Neumarkt Shopping,55.0,1
Chef's & Fritas,Gastronomia,Nações Shopping,77.8,1
Chilli Beans,Ótica,Balneário Shopping,1159.8700000000001,2
Chilli Beans,Ótica,Garten Shopping,5724.88,8
Chilli Beans,Ótica,Nações Shopping,4667.99,8
Chilli Beans,Ótica,Norte Shopping,8867.9,22
Chiquinho Sorvetes,Gastronomia,Neumarkt Shopping,5396.5,223
Chiquinho Sorvetes,Gastronomia - Sorvetes,Continente Shopping,5745.2,94
Chiquinho Sorvetes,Gastronomia - Sorvetes,Garten Shopping,1411.8,58
Chiquinho Sorvetes,Gastronomia - Sorvetes,Norte Shopping,4171.0,162
Chope Do Mestre,Gastronomia,Continente Shopping,1397.75,34
Chope do Mestre,Gastronomia,Nações Shopping,212.05,12
Chuá Brand,Moda,Garten Shopping,11509.55,21
Chuá Brand,Moda Feminina,Continente Shopping,13310.7,17
Cia Marítima,Moda Feminina,Neumarkt Shopping,1646.2,2
Cia da Saúde,Outros,Garten Shopping,15.73,3
Cia do Homem,Moda,Neumarkt Shopping,38389.479999999996,60
Cia do Terno,Moda,Norte Shopping,21081.88,38
Cinépolis,Lazer,Continente Shopping,12098.0,190
Cinépolis,Lazer,Norte Shopping,5053.9,84
Claro,Telefonia,Continente Shopping,30473.64,7
Claro,Telefonia,Neumarkt Shopping,8696.8,6
Claro,Telefonia,Norte Shopping,19297.879999999997,8
Claro S/a,Telefonia,Balneário Shopping,4905.48,1
Clifield,Moda,Balneário Shopping,17785.05,21
Clifield,Moda,Continente Shopping,41829.73,66
Clube Melissa,Calçados,Balneário Shopping,3824.54,15
Clube Melissa,Calçados,Neumarkt Shopping,10857.69,46
Cobasi,Pets,Continente Shopping,33006.53,300
Cobasi,Pets,Garten Shopping,17518.11,204
Cobasi,Pets,Nações Shopping,27419.81,242
Cobasi,Pets,Neumarkt Shopping,60384.37,456
Cobasi,Pets,Norte Shopping,37270.18,331
Colcci,Moda,Balneário Shopping,3028.5,5
Colcci,Moda,Nações Shopping,42110.25,40
Coliseu,Joalheria,Balneário Shopping,10568.0,3
Coliseu,Joalheria,Garten Shopping,121618.56,37
Companhia da Moda,Moda,Continente Shopping,22526.03,41
Constance,Calçados,Continente Shopping,7821.05,30
Continente Shopping - Estacionamento,Serviços,Continente Shopping,7679.0,267
Cores em Cacau,Gastronomia,Balneário Shopping,12199.14,41
Cores em Cacau,Gastronomia,Neumarkt Shopping,208.6,3
Correios,Serviços,Neumarkt Shopping,248.35,2
Cotton On,Moda,Continente Shopping,4034.9,17
Cotton:on,Moda,Balneário Shopping,14097.3,30
Creamy Skin Care,Beleza e Bem-estar,Balneário Shopping,2239.63,20
Criamigos,Infantil,Balneário Shopping,11743.53,37
Crocs,Calçados,Balneário Shopping,11256.0,36
Crocs,Calçados,Garten Shopping,12408.32,17
Crocs,Calçados,Neumarkt Shopping,7183.0,23
Damay Cafeteria,Gastronomia,Garten Shopping,736.9399999999999,23
Damyller,Moda,Continente Shopping,10621.6,18
Damyller,Moda,Garten Shopping,12812.8,23
Damyller,Moda,Nações Shopping,13021.0,19
Damyller,Moda,Neumarkt Shopping,25030.7,34
Damyller,Não informado,Balneário Shopping,1377.0,3
Daniela Tombini,Moda,Neumarkt Shopping,3673.32,13
De Ville Gourmet,Gastronomia,Balneário Shopping,4466.05,64
Decathlon,Esportes,Continente Shopping,55524.67,322
Dedal Oficina de Costura,Serviços,Continente Shopping,128.95,3
Delícia do Vale,Gastronomia,Norte Shopping,1149.95,22
Democrata,Calçados,Balneário Shopping,12984.039999999999,33
Democrata,Calçados,Continente Shopping,23170.93,63
Democrata,Calçados,Garten Shopping,10523.449999999999,26
Democrata,Calçados,Neumarkt Shopping,34015.9,74
Dengo,Beleza e Bem-estar,Balneário Shopping,309.8,1
Dez Pastéis,Gastronomia,Nações Shopping,3609.6,84
Diesel,Moda,Balneário Shopping,9140.25,4
Digital Duo,Eletrônicos,Garten Shopping,125.0,1
Divino Fogão,Gastronomia,Balneário Shopping,1558.83,30
Divino Fogão,Gastronomia,Continente Shopping,7875.18,144
Divino Fogão,Gastronomia,Garten Shopping,3834.93,86
Divino Fogão,Gastronomia,Neumarkt Shopping,14099.49,308
Divino Fogão,Gastronomia - Restaurante,Norte Shopping,9490.77,118
Docejo,Gastronomia,Continente Shopping,8795.45,218
Don Barber,Beleza e Bem-estar,Neumarkt Shopping,60.0,1
Dona Torta,Gastronomia,Garten Shopping,36348.33,752
Donna Mirô,Gastronomia,Nações Shopping,6152.67,98
Dudalina,Moda,Nações Shopping,21844.829999999998,21
Due Sapori,Gastronomia,Neumarkt Shopping,9894.37,169
Duladu,Gastronomia,Balneário Shopping,3684.7,25
Dvie Joalheria,Joalheria,Balneário Shopping,26850.0,1
EVOLUCELL CELULARES,Telefonia,Continente Shopping,1917.0,12
Ellus,Moda,Balneário Shopping,4120.45,7
Empório Du Homem,Moda,Continente Shopping,82378.72,81
Empório Du Homem,Moda,Nações Shopping,10217.5,8
Empório DuHomem,Moda,Norte Shopping,28388.64,42
Empório Sabores do Mundo,Gastronomia,Garten Shopping,20.0,1
Engenharia do Corpo Academia,Serviços,Nações Shopping,149.8,1
Espaço Laser,Beleza e Bem-estar,Continente Shopping,534.0,2
Essence Parfums,Beleza e Bem-estar,Nações Shopping,44014.51,50
Estacionamento - Nações Shopping,Serviços,Nações Shopping,1813.0,122
Estação BrinCar,Lazer,Neumarkt Shopping,60.0,2
Estação Choperia,Gastronomia,Neumarkt Shopping,12381.1,229
Estação Choperia,Gastronomia,Norte Shopping,4155.54,99
Estação do Doce,Gastronomia,Nações Shopping,391.85,19
Estrela Beauty,Infantil,Balneário Shopping,2433.2,22
Evolucell,Eletrônicos,Continente Shopping,539.0,2
Exclusiva Colchões,Casa e Decoração,Continente Shopping,638.0,1
Express Grill,Gastronomia,Norte Shopping,5574.96,124
Express Grill,Gastronomia - Restaurante,Garten Shopping,4645.84,108
FARM Rio,Moda,Continente Shopping,16418.31,34
FATIMA ESPORTES,Esportes,Nações Shopping,274.48,2
FORUM,Moda,Balneário Shopping,7636.2,6
Farm,Moda,Balneário Shopping,27607.86,41
Farm,Moda,Nações Shopping,20271.19,44
Farm,Moda Feminina,Garten Shopping,16665.82,27
Farm,Moda Feminina,Neumarkt Shopping,26394.2,51
Feng Cheng,Gastronomia,Garten Shopping,12626.17,196
Feng Cheng,Gastronomia,Neumarkt Shopping,16627.84,227
Feng Cheng,Gastronomia,Norte Shopping,4065.41,74
Figueira Store,Esportes,Continente Shopping,8468.210000000001,32
Fini,Gastronomia,Balneário Shopping,4855.31,84
Fini,Gastronomia,Continente Shopping,986.76,43
Fini,Gastronomia,Garten Shopping,284.6,9
Fini,Gastronomia,Nações Shopping,703.64,17
Floripratas,Presentes e Acessórios,Continente Shopping,8125.24,46
Forneria Carbone,Gastronomia,Continente Shopping,9011.94,38
Frank d'Ferran Cabelereiros,Salão de Beleza | Barbearia,Continente Shopping,615.0,7
Freddo,Gastronomia,Balneário Shopping,3249.5699999999997,83
Freddo,Gastronomia,Garten Shopping,2455.69,100
Freddo,Gastronomia,Neumarkt Shopping,5289.54,167
Fun Case,Eletrônicos,Norte Shopping,150.0,1
Fun Case,Telefonia,Continente Shopping,13214.2,19
Fun Case,Telefonia,Garten Shopping,135.0,2
Fun Case Gamer,Presentes e Acessórios,Balneário Shopping,477.0,4
Fun Kids Car,Infantil,Garten Shopping,35.0,1
Fábrica Di Chocolate,Gastronomia,Continente Shopping,221.0,7
Fábrica Di Chocolate,Gastronomia,Nações Shopping,824.86,22
Fátima Bebê,Infantil,Nações Shopping,11150.9,50
Fátima Criança,Infantil,Nações Shopping,7574.38,50
Fátima Esportes,Esportes,Nações Shopping,4034.6,12
Fátima Papelaria,Papelaria,Nações Shopping,4804.55,68
GNC Cinemas,Lazer,Neumarkt Shopping,10018.0,165
Game Mania,Eletrônicos,Balneário Shopping,16458.19,17
Game Mania,Eletrônicos,Neumarkt Shopping,10163.2,14
Game Mania,Eletrônicos,Norte Shopping,29778.5,36
Gamelas & Panella's,Gastronomia,Continente Shopping,19470.56,322
Gamelas & Panella´s,Gastronomia,Balneário Shopping,8339.99,101
Gelato Borelli,Gastronomia,Neumarkt Shopping,4433.43,107
Gelato Borelli,Gastronomia - Sorvetes,Garten Shopping,3338.7,80
Gelatony Gelateria,Gastronomia,Continente Shopping,875.0,22
General Lyy,Moda,Garten Shopping,18538.05,72
General Lyy,Moda,Neumarkt Shopping,21914.35,61
Gio Gelato Sorveteria Italiana Artesanal,Não informado,Nações Shopping,423.45,14
Giraffa's,Gastronomia,Balneário Shopping,10467.9,187
Giraffas,Gastronomia,Continente Shopping,24120.05,522
Gnc Balneario,Lazer,Balneário Shopping,7280.0,72
Gnc Cinemas,Lazer,Nações Shopping,2645.0,51
Gnc Joinville Garten,Lazer,Garten Shopping,3475.0,71
Go Coffee,Gastronomia,Continente Shopping,16.0,1
Go Coffee,Gastronomia,Norte Shopping,79.0,2
GoCoffee,Gastronomia,Balneário Shopping,203.0,8
Goldko,Gastronomia,Continente Shopping,1299.39,21
Gondolier,Gastronomia,Neumarkt Shopping,33479.86,463
Granado,Beleza e Bem-estar,Balneário Shopping,27681.77,128
Granado Phamácias,Farmácias,Garten Shopping,18706.55,98
GrandVision by Fototica,Ótica,Neumarkt Shopping,63940.61,29
Grandvision By Fototica,Gastronomia - Restaurante,Nações Shopping,11488.58,9
Grandvision by Fototica,Ótica,Balneário Shopping,12480.92,14
Grano Pasta Ristorante,Gastronomia,Garten Shopping,2814.0,65
Griletto,Gastronomia,Continente Shopping,15694.59,456
Griletto,Gastronomia,Nações Shopping,7018.41,111
Griletto,Gastronomia - Restaurante,Garten Shopping,2689.81,65
Growfit,Gastronomia,Balneário Shopping,913.0,13
Guzzatti,Joalheria,Nações Shopping,6720.8,8
H'Cel,Eletrônicos,Norte Shopping,6397.0,12
HOPE Moda íntima,Moda Feminina,Garten Shopping,7558.49,42
HOT DOG DUPIRU,Gastronomia,Continente Shopping,6792.84,161
Havaianas,Calçados,Continente Shopping,3576.03,47
Havaianas,Calçados,Garten Shopping,3449.08,44
Havaianas,Calçados,Nações Shopping,2875.52,33
Havan,Casa e Decoração,Garten Shopping,77920.47,420
Havan,Casa e Decoração,Neumarkt Shopping,188588.03,859
Havan,Casa e Decoração,Norte Shopping,265649.11,931
Hefesto Acessorios,Presentes e Acessórios,Continente Shopping,4344.849999999999,12
Hering,Moda,Garten Shopping,32663.920000000002,118
Hering,Moda,Norte Shopping,22178.45,83
Hering Store,Moda,Balneário Shopping,21196.53,80
Hering Store,Moda,Continente Shopping,27004.69,78
Hering Store,Moda,Neumarkt Shopping,43606.17,159
Hope,Moda,Continente Shopping,10093.0,35
Hope,Moda,Neumarkt Shopping,21072.61,76
Hope Nacoes Shopping,Outros,Nações Shopping,6118.0,21
IDéli oui,Beleza e Bem-estar,Continente Shopping,29595.46,90
Idéli Oui,Beleza e Bem-estar,Garten Shopping,35906.91,75
Idéli.Oui,Beleza e Bem-estar,Neumarkt Shopping,44952.05,71
Idéli.oui,Beleza e Bem-estar,Norte Shopping,36700.06,176
Innovva Editora,Livrarias,Garten Shopping,44.9,1
Inovare Suplementos,Esportes,Continente Shopping,14.0,1
Inovathi Acessórios,Presentes e Acessórios,Garten Shopping,2535.7799999999997,14
Intimissimi,Moda,Continente Shopping,8428.31,22
JAH Açaí,Gastronomia,Nações Shopping,37846.83,321
JBay,Moda,Continente Shopping,2552.56,9
JCanedo,Moda,Continente Shopping,5641.38,20
JCanedo,Moda,Garten Shopping,5255.37,9
JCanedo,Moda,Neumarkt Shopping,32621.850000000002,47
JCanedo,Moda,Norte Shopping,22182.18,29
Jack Simonéia Garten,Salão de Beleza | Barbearia,Garten Shopping,1767.5,12
Jah Açaí,Gastronomia,Balneário Shopping,523.63,21
Jah Açaí,Gastronomia,Neumarkt Shopping,2381.41,91
Jah Açaí,Gastronomia,Norte Shopping,3451.3,91
Jah Açaí Joinville,Gastronomia - Sorvetes,Garten Shopping,333.05,11
Jah do Açaí,Gastronomia,Continente Shopping,859.75,30
Jcanedo,Moda,Balneário Shopping,8490.44,8
Jcel Eletrônicos,Telefonia,Norte Shopping,85.0,1
Joalheria Baier,Joalheria,Neumarkt Shopping,15902.1,9
Jogê,Moda,Balneário Shopping,5176.5,8
John John,Moda,Continente Shopping,18108.35,20
John John Denim,Moda,Balneário Shopping,9344.4,8
Joker Socks,Presentes e Acessórios,Continente Shopping,266.8,3
Jorge Bischoff,Calçados,Balneário Shopping,15324.0,14
Juistreet,Gastronomia,Balneário Shopping,409.86,12
KFC,Fast Food,Norte Shopping,21186.19,374
KFC,Gastronomia,Balneário Shopping,16561.15,288
KFC,Gastronomia,Garten Shopping,14058.9,286
KStore Acessórios,Presentes e Acessórios,Nações Shopping,300.0,2
Kalunga,Papelaria,Continente Shopping,39791.61,606
Kalunga,Papelaria,Garten Shopping,23505.77,330
Kalunga,Papelaria,Neumarkt Shopping,49519.7,633
Kalunga,Papelaria,Norte Shopping,22859.1,295
Kfc,Gastronomia,Continente Shopping,16047.11,299
Kfc,Gastronomia,Neumarkt Shopping,24667.21,486
Kfc,Gastronomia,Norte Shopping,47.7,1
Kib´s,Kids,Garten Shopping,8946.27,161
Kings,Moda,Nações Shopping,25247.24,38
Kings  Sneakers,Calçados,Continente Shopping,15096.58,27
Kings Sneakers,Calçados,Neumarkt Shopping,6723.5599999999995,10
Kings Sneakers,Moda,Garten Shopping,4372.5,6
Kings Sneakers,Moda,Norte Shopping,21406.19,20
Kipling,Presentes e Acessórios,Balneário Shopping,16772.6,16
Kitsu Box,Gastronomia,Nações Shopping,671.9300000000001,6
Kombina Felice,Gastronomia - Restaurante,Neumarkt Shopping,18255.46,90
Kopenhagen,Gastronomia,Balneário Shopping,5222.7699999999995,131
Kopenhagen,Gastronomia,Continente Shopping,15424.0,158
Kopenhagen,Gastronomia,Neumarkt Shopping,12852.95,332
Kopenhagen,Não informado,Nações Shopping,5289.44,67
Korte e Kosture,Serviços,Balneário Shopping,692.5,6
L'Occitane Au Brésil,Beleza e Bem-estar,Neumarkt Shopping,4786.56,36
L'Occitane En Provence,Beleza e Bem-estar,Balneário Shopping,6759.6,24
L'Occitane en Provence,Beleza e Bem-estar,Neumarkt Shopping,8668.65,17
L'Oréal Kerastase,Beleza e Bem-estar,Balneário Shopping,622.0,3
L'occitane Au Brasil,Beleza e Bem-estar,Garten Shopping,2065.34,12
L'occitane Bresil,Beleza e Bem-estar,Balneário Shopping,2160.7000000000003,18
L'occitane au Brésil,Beleza e Bem-estar,Continente Shopping,4864.8,32
LAtte Art Coffee Cafeteria,Gastronomia,Neumarkt Shopping,2683.0,100
LIVE!,Moda,Neumarkt Shopping,16718.37,38
LOJAS AMERICANAS,Eletrodomésticos,Neumarkt Shopping,61419.02,1404
LUZ DA LUA,Calçados,Garten Shopping,13394.5,16
La Dullie,Gastronomia,Norte Shopping,368.0,12
Laci Baruffi,Presentes e Acessórios,Neumarkt Shopping,6984.75,13
Lacoste,Moda,Balneário Shopping,3345.0,5
Lanzara,Joalheria,Continente Shopping,1245.0,2
Lança Perfume,Moda,Nações Shopping,2589.2,1
Las Leñas,Gastronomia,Balneário Shopping,4680.24,16
Las Leñas Parrilla Uruguaya,Gastronomia,Nações Shopping,61279.79,239
Laser Company Brasil,Beleza e Bem-estar,Garten Shopping,209.0,1
Le Charbon Crepes e Café,Gastronomia,Nações Shopping,1791.0,45
Le Creuset,Casa e Decoração,Balneário Shopping,19633.51,31
Le Lis,Moda,Neumarkt Shopping,37743.33,30
Le Lis Blanc,Moda,Balneário Shopping,27044.03,19
Le Lis Blanc,Moda,Garten Shopping,21137.53,16
Le Postiche,Presentes e Acessórios,Continente Shopping,6379.91,16
Lego,Infantil,Balneário Shopping,5209.85,11
Leo Cosméticos,Beleza e Bem-estar,Norte Shopping,20905.45,340
Levi's,Moda,Balneário Shopping,10822.199999999999,26
Levi's,Moda,Garten Shopping,29565.67,60
Lez a Lez,Moda,Continente Shopping,25435.14,31
Life Vivara,Joalheria,Balneário Shopping,25181.0,39
Life Vivara,Joalheria,Continente Shopping,24172.62,35
Life Vivara,Joalheria,Garten Shopping,17776.07,32
Life by Vivara,Joalheria,Neumarkt Shopping,40166.3,72
Lilica & Tigor,Infantil,Continente Shopping,13143.88,44
Lindt,Gastronomia,Balneário Shopping,23956.51,208
Lindt,Gastronomia,Garten Shopping,15391.83,116
Lindt,Gastronomia,Neumarkt Shopping,29697.33,297
Live!,Moda,Balneário Shopping,37287.24,53
Live!,Moda,Garten Shopping,11528.51,25
Live!,Moda,Nações Shopping,26607.43,36
Live!,Moda Feminina,Continente Shopping,23723.94,40
Livraria Catarinense,Livrarias,Nações Shopping,23345.24,287
Livrarias Catarinense,Livrarias,Balneário Shopping,50120.07,496
Livrarias Catarinense,Livrarias,Continente Shopping,37527.5,517
Livrarias Catarinense,Livrarias,Neumarkt Shopping,65946.37,725
Livrarias Catarinense,Livrarias,Norte Shopping,18822.0,215
Livrarias Curitiba,Livrarias,Garten Shopping,22215.67,284
Loft,Eletrônicos,Balneário Shopping,809.0,2
Lofty style,Moda Feminina,Balneário Shopping,14171.0,26
Lojas Americanas,Eletrodomésticos,Continente Shopping,65007.74,1334
Lojas Americanas,Eletrodomésticos,Norte Shopping,36472.15,672
Lojas Americanas,Supermercado,Balneário Shopping,19561.9,342
Loungerie,Moda,Balneário Shopping,7692.32,24
Lua Luá,Moda,Balneário Shopping,17306.93,33
Lua Luá,Moda,Continente Shopping,17260.52,35
Lug's,Gastronomia,Nações Shopping,6442.93,156
Luiza Barcelos,Calçados,Garten Shopping,5403.65,5
Lupo,Moda,Balneário Shopping,23509.25,92
Lupo,Moda,Continente Shopping,7180.8,44
Lupo,Moda,Garten Shopping,4653.95,26
Lupo,Moda,Nações Shopping,10021.2,80
Lupo,Moda,Neumarkt Shopping,20549.35,143
Lupo,Moda,Norte Shopping,17273.04,70
Luz da Lua,Calçados,Balneário Shopping,15262.9,16
Luz da Lua,Calçados,Neumarkt Shopping,57138.21,67
