loja_nome,segmento,shopping,valor,cupons
Beagle,Moda,Nações Shopping,73984.03,203
Beagle,Moda,Norte Shopping,76512.64,248
BelShop,Beleza e Bem-estar,Nações Shopping,46798.46,344
Belshop,Beleza e Bem-estar,Neumarkt Shopping,98803.23,713
Bergerson,Joalheria,Garten Shopping,1290326.37,55
Beto Carrero World Quiosque,Serviços,Balneário Shopping,3439.26,3
Beto Carrero World Quiosque,Serviços,Nações Shopping,1439.76,1
Bibi,Infantil,Balneário Shopping,109674.63,303
Bibi Calçados,Calçados,Garten Shopping,66594.7,196
Big Jack Cervejaria,Gastronomia,Nações Shopping,3932.84,82
BioMundo Produtos Naturais,Beleza e Bem-estar,Neumarkt Shopping,48413.21,290
Biscoitê,Calçados,Balneário Shopping,2447.5,8
Biscoitê,Gastronomia,Balneário Shopping,42847.33,155
Bkko,Moda,Norte Shopping,89968.11,171
Boali,Gastronomia,Garten Shopping,8868.02,156
Bob's,Gastronomia,Balneário Shopping,10193.8,309
Bob's,Gastronomia,Norte Shopping,10970.32,277
Bob's (Quiosque 1),Gastronomia - Sorvetes,Norte Shopping,1411.1,77
Bob's (Quiosque 2),Gastronomia - Sorvetes,Norte Shopping,1476.4,67
Bob's - Quiosque,Gastronomia,Nações Shopping,592.0,29
Bob's Sorvete - Quiosque,Gastronomia,Continente Shopping,21484.87,589
Boiko,Joalheria,Balneário Shopping,355322.0,73
Boiko Joalheiros,Joalheria,Norte Shopping,68457.42,64
Bom Beef,Gastronomia,Continente Shopping,46563.84,503
Bondyou,Presentes e Acessórios,Balneário Shopping,5691.49,68
Bonna Panquecas e Massas,Gastronomia,Balneário Shopping,11402.3,180
Borelli,Gastronomia,Balneário Shopping,8320.63,190
Borelli Gelato,Gastronomia - Sorvetes,Continente Shopping,18139.39,459
Boss,Moda,Balneário Shopping,477370.0,272
Botoclinic,Beleza e Bem-estar,Continente Shopping,27373.41,35
Botoclinic,Beleza e Bem-estar,Garten Shopping,46498.45,36
Botoclinic,Beleza e Bem-estar,Norte Shopping,62159.78,51
Bottero,Calçados,Balneário Shopping,148556.38,357
Bottero,Calçados,Neumarkt Shopping,184111.18,451
Brando Bike,Outros,Norte Shopping,76006.0,38
Brasil Cacau,Gastronomia,Continente Shopping,106047.4,1325
Bread Pide,Gastronomia,Balneário Shopping,13381.68,210
Brooksfield,Moda,Balneário Shopping,522789.83,378
Brooksfield,Moda,Continente Shopping,358675.55,321
Brooksfield,Moda,Garten Shopping,442820.46,401
Brooksfield,Moda,Neumarkt Shopping,518426.14,478
Buddha SPA,Beleza e Bem-estar,Garten Shopping,4744.6,12
Buddha Spa,Serviços,Balneário Shopping,10047.0,18
Bull Prime Steak House,Gastronomia,Garten Shopping,36426.17,106
Burger King,Gastronomia,Balneário Shopping,18521.739999999998,332
Burger King,Gastronomia,Continente Shopping,39375.81,679
Burger King,Gastronomia,Garten Shopping,15652.02,328
Burger King,Gastronomia,Nações Shopping,10467.55,204
Burger King,Gastronomia,Neumarkt Shopping,29529.55,608
Burger King,Gastronomia,Norte Shopping,42068.74,702
Békko,Moda,Nações Shopping,107830.38,151
C&A,Moda,Balneário Shopping,1127620.1300000001,3600
C&A,Moda,Continente Shopping,971196.96,3564
C&A,Moda,Garten Shopping,664480.09,2624
C&A,Moda,Nações Shopping,301967.35,1159
CANTINA MATTERELLO RESTAURANTE E PASTELARIA,Gastronomia,Garten Shopping,39941.29,916
CAPA FINA,Telefonia,Garten Shopping,5615.37,53
CVC,Serviços,Garten Shopping,723431.6,49
CVC,Serviços,Norte Shopping,205054.12,22
Cabanas,Moda,Neumarkt Shopping,135230.92,295
Cacau Show,Gastronomia,Balneário Shopping,192138.2,1062
Cacau Show,Gastronomia,Continente Shopping,69628.48,531
Cacau Show,Gastronomia,Garten Shopping,81144.68,825
Cacau Show,Gastronomia,Nações Shopping,84494.3,777
Cacau Show,Gastronomia,Neumarkt Shopping,241505.07,1941
Cacau Show,Gastronomia,Norte Shopping,128020.4,1063
Cafe Cultura,Calçados,Balneário Shopping,828.81,21
Café Cultura,Gastronomia,Balneário Shopping,18147.21,344
Café Cultura,Gastronomia,Continente Shopping,17503.23,398
Café Cultura,Gastronomia,Garten Shopping,24529.73,570
Café Cultura,Gastronomia,Neumarkt Shopping,62079.92,1218
Calvin Klein,Moda,Balneário Shopping,188926.01,368
Calvin Klein,Moda,Garten Shopping,169377.31,248
Calvin Klein e Tommy Hilfiger,Moda,Nações Shopping,127667.0,174
Calzedonia,Moda,Balneário Shopping,117736.62,204
Calzedonia,Moda Feminina,Neumarkt Shopping,123233.66,236
Calçados Pegada,Calçados,Garten Shopping,68325.91,176
Camarão Express,Gastronomia,Balneário Shopping,27321.91,308
Camarão Express,Gastronomia,Continente Shopping,151641.02,1572
Camarão Express,Gastronomia,Nações Shopping,66912.4,701
Camarão Express,Gastronomia,Neumarkt Shopping,14585.73,227
Camicado,Casa e Decoração,Balneário Shopping,383570.2,973
Camicado,Casa e Decoração,Nações Shopping,59758.86,205
Camicado,Casa e Decoração,Neumarkt Shopping,326756.66,1190
Cantinho Grill,Gastronomia,Nações Shopping,9993.949999999999,204
Capivalley,Promocional,Continente Shopping,1502.0,4
Carioca Calçados,Calçados,Continente Shopping,382866.11,1100
Carter's,Infantil,Garten Shopping,177908.66,555
Carter's,Infantil,Neumarkt Shopping,107476.98000000001,404
Carter´s,Infantil,Balneário Shopping,202339.67,600
Cartes - Cozinha do Mundo,Gastronomia,Continente Shopping,151531.79,1650
Casa Bauducco,Gastronomia,Balneário Shopping,125890.15,1052
Casa Bauducco,Gastronomia,Garten Shopping,44174.37,453
Casa Maria,Casa e Decoração,Continente Shopping,45902.63,611
Casa Maria,Casa e Decoração,Nações Shopping,25209.25,313
Casa Riachuelo,Casa e Decoração,Garten Shopping,389.96,1
Casas Bahia,Eletrodomésticos,Norte Shopping,406114.49,259
Cases e Capas,Presentes e Acessórios,Nações Shopping,4167.81,18
Cassol Centerlar,Casa e Decoração,Nações Shopping,329610.29,425
Cavezzale,Presentes e Acessórios,Neumarkt Shopping,167901.35,484
Celular Center,Eletrônicos,Balneário Shopping,3100.0,3
Celulares e Cia.,Eletrônicos,Norte Shopping,15416.01,44
Centauro,Esportes,Balneário Shopping,1542968.07,3537
Centauro,Esportes,Continente Shopping,927675.02,2368
Centauro,Esportes,Garten Shopping,947019.38,2654
Centauro,Esportes,Nações Shopping,273791.23,722
Centauro,Esportes,Neumarkt Shopping,967900.12,2841
Centauro,Esportes,Norte Shopping,467887.01,1166
Chaveiros Colin,Serviços,Garten Shopping,225.0,2
Chef's & Fritas,Gastronomia,Nações Shopping,3736.1,43
Chilli Beans,Ótica,Balneário Shopping,82600.71,123
Chilli Beans,Ótica,Continente Shopping,39275.87,58
Chilli Beans,Ótica,Garten Shopping,161282.14,309
Chilli Beans,Ótica,Nações Shopping,20652.420000000002,43
Chilli Beans,Ótica,Norte Shopping,96494.95,185
Chilli Beans Ótica,Ótica,Continente Shopping,32175.96,34
Chiquinho Sorvetes,Gastronomia,Neumarkt Shopping,17824.88,735
Chiquinho Sorvetes,Gastronomia - Sorvetes,Continente Shopping,7435.0,280
Chiquinho Sorvetes,Gastronomia - Sorvetes,Garten Shopping,4550.82,207
Chiquinho Sorvetes,Gastronomia - Sorvetes,Norte Shopping,9754.8,353
Chope do Mestre,Gastronomia,Nações Shopping,333.65,6
Churras Churrascaria,Gastronomia - Restaurante,Norte Shopping,22023.7,27
Chuá,Moda Feminina,Balneário Shopping,876.7,2
Chuá Brand,Moda,Garten Shopping,315868.76,322
Chuá Brand,Moda Feminina,Continente Shopping,176813.23,206
Cia Marítima,Moda Feminina,Neumarkt Shopping,165784.82,201
Cia da Saúde,Outros,Garten Shopping,1024.0,19
Cia do Homem,Moda,Neumarkt Shopping,489213.05,845
Cia do Terno,Moda,Norte Shopping,72186.81,137
Cinépolis,Lazer,Continente Shopping,15825.9,246
Cinépolis,Lazer,Norte Shopping,10135.0,163
Claro,Telefonia,Continente Shopping,513506.68,137
Claro,Telefonia,Garten Shopping,93908.96,23
Claro,Telefonia,Neumarkt Shopping,283683.76,114
Claro,Telefonia,Norte Shopping,147266.04,54
Claro S/a,Telefonia,Balneário Shopping,101499.2,26
Clifield,Moda,Balneário Shopping,196259.61000000002,230
Clifield,Moda,Continente Shopping,340344.22,556
Clube Melissa,Calçados,Balneário Shopping,107303.18000000001,342
Clube Melissa,Calçados,Neumarkt Shopping,96060.63,376
Coach,Beleza e Bem-estar,Balneário Shopping,367489.8,104
Coach,Moda Feminina,Balneário Shopping,40472.0,13
Cobasi,Pets,Continente Shopping,208729.54,1503
Cobasi,Pets,Garten Shopping,100720.05,924
Cobasi,Pets,Nações Shopping,65124.97,508
Cobasi,Pets,Neumarkt Shopping,193149.77,1294
Cobasi,Pets,Norte Shopping,136651.23,1032
Colcci,Moda,Balneário Shopping,346357.86,331
Colcci,Moda,Nações Shopping,70847.84,112
Coliseu,Joalheria,Balneário Shopping,169327.15,54
Coliseu,Joalheria,Garten Shopping,388115.0,132
Companhia da Moda,Moda,Continente Shopping,167404.14,385
Conecta Store,Eletrônicos,Garten Shopping,92925.04,19
Constance,Calçados,Continente Shopping,176272.38,591
Continente Shopping - Estacionamento,Serviços,Continente Shopping,35436.01,1577
Cores em Cacau,Gastronomia,Balneário Shopping,4000.2400000000002,69
Correios,Serviços,Neumarkt Shopping,180.95,3
Cotton On,Beleza e Bem-estar,Balneário Shopping,363009.17,911
Cotton On,Moda,Continente Shopping,181768.21,535
Cotton On,Moda,Garten Shopping,205273.44,587
Cotton:on,Moda,Balneário Shopping,15446.16,37
Creamy Skin Care,Beleza e Bem-estar,Balneário Shopping,34918.5,193
Crepefy,Gastronomia,Neumarkt Shopping,106.97,2
Criamigos,Infantil,Balneário Shopping,100517.05,231
Criamigos,Presentes e Acessórios,Garten Shopping,46177.14,145
Crocs,Calçados,Balneário Shopping,5220.0,9
Crocs,Calçados,Garten Shopping,111544.7,336
Crocs,Calçados,Nações Shopping,80395.05,220
Crocs,Calçados,Neumarkt Shopping,78073.8,267
Cvc Viagens,Serviços,Neumarkt Shopping,433284.01,35
Damay Cafeteria,Gastronomia,Garten Shopping,3835.15,119
Damyller,Moda,Continente Shopping,191637.4,278
Damyller,Moda,Garten Shopping,213151.88,333
Damyller,Moda,Nações Shopping,58753.1,97
Damyller,Moda,Neumarkt Shopping,227293.9,344
Damyller,Não informado,Balneário Shopping,99156.85,153
Daniela Tombini,Moda,Neumarkt Shopping,93931.99,163
De Ville Gourmet,Gastronomia,Balneário Shopping,50202.1,540
Decathlon,Esportes,Continente Shopping,596967.13,2351
Dedal Oficina de Costura,Serviços,Continente Shopping,341.0,4
Democrata,Calçados,Balneário Shopping,191273.58,452
Democrata,Calçados,Continente Shopping,184544.01,446
Democrata,Calçados,Garten Shopping,182002.02,429
Democrata,Calçados,Neumarkt Shopping,170437.12,409
Dengo,Beleza e Bem-estar,Balneário Shopping,229203.63,1004
Dez Pastéis,Gastronomia,Nações Shopping,9100.3,180
Diesel,Moda,Balneário Shopping,157811.75,73
Digital Duo,Eletrônicos,Garten Shopping,4643.0,21
Divino Fogão,Gastronomia,Balneário Shopping,18546.12,343
Divino Fogão,Gastronomia,Continente Shopping,29623.77,478
Divino Fogão,Gastronomia,Garten Shopping,22022.53,392
Divino Fogão,Gastronomia,Neumarkt Shopping,25213.18,430
Divino Fogão,Gastronomia - Restaurante,Norte Shopping,16261.81,283
Docejo,Gastronomia,Continente Shopping,43873.88,931
Dolce & Gabbana,Moda,Balneário Shopping,40754.0,9
Dolce & Gabbana Do Brasil,Moda,Balneário Shopping,716357.0,92
Don Barber,Beleza e Bem-estar,Neumarkt Shopping,1500.5,6
Don Pettine,Salão de Beleza | Barbearia,Nações Shopping,309.05,4
Dona Torta,Gastronomia,Garten Shopping,126034.81,2494
Donna Mirô,Gastronomia,Nações Shopping,7638.39,112
Dress To,Moda Feminina,Balneário Shopping,146869.2,179
Dudalina,Moda,Nações Shopping,55373.14,78
Due Sapori,Gastronomia,Neumarkt Shopping,49609.47,746
Duladu,Gastronomia,Balneário Shopping,63544.99,261
Duplicado*,Moda,Garten Shopping,78053.61,123
Dvie Joalheria,Joalheria,Balneário Shopping,117299.0,8
EVOLUCELL CELULARES,Telefonia,Continente Shopping,3603.75,18
Eco Made,Casa e Decoração,Continente Shopping,127312.14,26
Ellus,Moda,Balneário Shopping,51746.34,62
Empório DUHomem,Moda,Neumarkt Shopping,7849.8,10
Empório Du Homem,Moda,Continente Shopping,505789.83,658
Empório Du Homem,Moda,Nações Shopping,123607.45,96
Empório DuHomem,Moda,Norte Shopping,106389.89,161
Engenharia do Corpo Academia,Serviços,Nações Shopping,733.52,4
Espaço Laser,Beleza e Bem-estar,Continente Shopping,65313.5,42
Espaço Laser,Beleza e Bem-estar,Nações Shopping,4025.71,6
Espaço Laser,Beleza e Bem-estar,Neumarkt Shopping,5358.9800000000005,3
Espaço Laser,Beleza e Bem-estar,Norte Shopping,2462.18,5
Essence Parfums,Beleza e Bem-estar,Nações Shopping,201246.55,227
Estacionamento - Nações Shopping,Serviços,Nações Shopping,2699.07,140
Estacionamento Norte Shopping,Não informado,Norte Shopping,6223.0,401
Estação BrinCar,Lazer,Neumarkt Shopping,180.0,5
Estação Choperia,Gastronomia,Neumarkt Shopping,15095.3,321
Estação Choperia,Gastronomia,Norte Shopping,16111.449999999999,267
Estação do Doce,Gastronomia,Nações Shopping,3881.93,119
Estrela Beauty,Infantil,Balneário Shopping,17823.8,95
Evolucell,Eletrônicos,Continente Shopping,2556.0,17
Express Grill,Gastronomia,Norte Shopping,8715.39,194
Express Grill,Gastronomia - Restaurante,Garten Shopping,18883.42,402
FARM Rio,Moda,Continente Shopping,208018.4,430
FORUM,Moda,Balneário Shopping,29320.75,40
FREDDO,Gastronomia,Balneário Shopping,508.2,11
Fabrica de Natal,Casa e Decoração,Garten Shopping,41255.21,116
Farm,Moda,Balneário Shopping,340582.42,534
Farm,Moda,Nações Shopping,146013.8,269
Farm,Moda Feminina,Garten Shopping,361506.14,638
Farm,Moda Feminina,Neumarkt Shopping,424098.66,807
Feng Cheng,Gastronomia,Garten Shopping,93051.65,1275
Feng Cheng,Gastronomia,Neumarkt Shopping,51941.75,694
Feng Cheng,Gastronomia,Norte Shopping,22325.83,305
Figueira Store,Esportes,Continente Shopping,32721.100000000002,120
Fini,Gastronomia,Balneário Shopping,2593.71,69
Fini,Gastronomia,Continente Shopping,45256.57,1539
Fini,Gastronomia,Garten Shopping,1295.97,44
Fini,Gastronomia,Nações Shopping,541.36,21
Floripratas,Presentes e Acessórios,Continente Shopping,35517.07,180
Forneria Carbone,Gastronomia,Continente Shopping,136183.82,359
Frank d'Ferran Cabelereiros,Salão de Beleza | Barbearia,Continente Shopping,4140.0,12
Freddo,Gastronomia,Balneário Shopping,33602.79,690
Freddo,Gastronomia,Garten Shopping,12743.699999999999,381
Freddo,Gastronomia,Neumarkt Shopping,26198.73,687
Fun Case,Eletrônicos,Balneário Shopping,4704.8,20
Fun Case,Eletrônicos,Norte Shopping,2621.0,13
Fun Case,Telefonia,Continente Shopping,6288.79,20
Fun Case,Telefonia,Garten Shopping,4041.0,23
Fun Case Gamer,Presentes e Acessórios,Balneário Shopping,7258.87,23
Fábrica Di Chocolate,Gastronomia,Nações Shopping,2661.9,62
Fátima Bebê,Infantil,Nações Shopping,24608.05,74
Fátima Criança,Infantil,Nações Shopping,65399.84,292
Fátima Esportes,Esportes,Nações Shopping,50156.89,122
Fátima Papelaria,Papelaria,Nações Shopping,30706.33,141
GNC Cinemas,Lazer,Neumarkt Shopping,24347.25,355
Game Mania,Eletrônicos,Balneário Shopping,120559.99,117
Game Mania,Eletrônicos,Neumarkt Shopping,153812.16,157
Game Mania,Eletrônicos,Norte Shopping,159192.62,92
Gamelas & Panella's,Gastronomia,Continente Shopping,62821.99,918
Gamelas & Panella´s,Gastronomia,Balneário Shopping,29671.01,331
Gelato Borelli,Gastronomia,Neumarkt Shopping,19512.55,434
Gelato Borelli,Gastronomia - Sorvetes,Garten Shopping,16827.74,365
General Lyy,Moda,Garten Shopping,254953.0,637
General Lyy,Moda,Neumarkt Shopping,188621.84,464
Geror,Ótica,Nações Shopping,1889.5,9
Gio Gelato Sorveteria Italiana Artesanal,Não informado,Nações Shopping,2042.1599999999999,57
Giraffa's,Gastronomia,Balneário Shopping,22116.78,333
Giraffas,Gastronomia,Continente Shopping,54663.36,1021
Gnc Balneario,Lazer,Balneário Shopping,23833.59,325
Gnc Cinemas,Lazer,Nações Shopping,4286.97,84
Gnc Joinville Garten,Lazer,Garten Shopping,21810.07,283
Go Coffee,Gastronomia,Norte Shopping,1265.0,24
GoCoffee,Gastronomia,Balneário Shopping,1114.5,31
Goldko,Gastronomia,Continente Shopping,15891.8,195
Gondolier,Gastronomia,Neumarkt Shopping,66865.49,809
Granado,Beleza e Bem-estar,Balneário Shopping,502388.86,1848
Granado Phamácias,Farmácias,Garten Shopping,348736.44,1457
GrandVision by Fototica,Ótica,Neumarkt Shopping,211621.93,124
Grandvision By Fototica,Gastronomia - Restaurante,Nações Shopping,47779.57,37
Grandvision by Fototica,Ótica,Balneário Shopping,138822.52,93
Grano Pasta Ristorante,Gastronomia,Garten Shopping,12345.5,220
Griletto,Gastronomia,Continente Shopping,26433.45,705
Griletto,Gastronomia,Nações Shopping,10740.93,163
Griletto,Gastronomia - Restaurante,Garten Shopping,5015.98,110
Growfit,Gastronomia,Balneário Shopping,5217.9,65
Guzzatti,Joalheria,Nações Shopping,6037.0,9
H'Cel,Eletrônicos,Norte Shopping,134997.0,256
HOPE Moda íntima,Moda Feminina,Garten Shopping,129896.69,477
HOT DOG DUPIRU,Gastronomia,Continente Shopping,2713.97,75
Havaianas,Calçados,Balneário Shopping,272405.58,2265
Havaianas,Calçados,Continente Shopping,49.99,1
Havaianas,Calçados,Garten Shopping,214010.83,2014
Havaianas,Calçados,Nações Shopping,33531.68,328
Havan,Casa e Decoração,Garten Shopping,857416.02,2904
Havan,Casa e Decoração,Neumarkt Shopping,1319542.42,4379
Havan,Casa e Decoração,Norte Shopping,1454033.58,3603
Havanna Café,Gastronomia,Balneário Shopping,77773.55,524
Hector Albertazzi,Joalheria,Balneário Shopping,71087.06999999999,30
Hefesto Acessorios,Presentes e Acessórios,Continente Shopping,64177.92,160
Hering,Moda,Garten Shopping,742753.22,2464
Hering,Moda,Norte Shopping,114659.32,394
Hering Store,Moda,Balneário Shopping,451002.53,1296
Hering Store,Moda,Continente Shopping,337714.57,1168
Hering Store,Moda,Neumarkt Shopping,563852.9,1773
Homem do Sapato,Moda,Continente Shopping,37728.95,43
Hope,Moda,Balneário Shopping,307183.66,941
Hope,Moda,Continente Shopping,104277.61,405
Hope,Moda,Neumarkt Shopping,204908.55,661
Hope Nacoes Shopping,Outros,Nações Shopping,41615.44,156
Hot Dog Du Piru,Gastronomia,Continente Shopping,9418.94,242
I Love Berry,Calçados,Balneário Shopping,1966.0,52
IDéli oui,Beleza e Bem-estar,Continente Shopping,338549.76,683
Idéli Oui,Beleza e Bem-estar,Garten Shopping,741677.07,1082
Idéli.Oui,Beleza e Bem-estar,Neumarkt Shopping,642757.78,722
Idéli.oui,Beleza e Bem-estar,Norte Shopping,411959.62,961
Inovare Suplementos,Esportes,Continente Shopping,560.69,3
Inovathi Acessórios,Presentes e Acessórios,Garten Shopping,101533.23,298
Inspire Predrarias,Joalheria,Nações Shopping,16418.0,43
Intimissimi,Moda,Balneário Shopping,257919.5,407
Intimissimi,Moda,Continente Shopping,66969.27,136
Intimissimi,Moda Feminina,Neumarkt Shopping,219924.51,343
It Cell,Eletrônicos,Continente Shopping,24749.829999999998,123
JAH Açaí,Gastronomia,Nações Shopping,18910.09,460
JBay,Moda,Continente Shopping,106976.37,205
JCanedo,Moda,Continente Shopping,108263.5,173
JCanedo,Moda,Garten Shopping,174609.92,260
JCanedo,Moda,Neumarkt Shopping,302089.03,457
JCanedo,Moda,Norte Shopping,168467.2,241
Jack Simonéia Garten,Salão de Beleza | Barbearia,Garten Shopping,10573.4,40
Jah Açaí,Gastronomia,Balneário Shopping,5365.57,140
Jah Açaí,Gastronomia,Neumarkt Shopping,3773.03,162
Jah Açaí,Gastronomia,Norte Shopping,5299.5,162
Jah Açaí Joinville,Gastronomia - Sorvetes,Garten Shopping,3239.89,86
Jah do Açaí,Gastronomia,Continente Shopping,3918.12,160
Jcanedo,Moda,Balneário Shopping,155971.69,205
Jcel Eletrônicos,Telefonia,Norte Shopping,221.0,3
Jcell,Eletrônicos,Norte Shopping,3830.0,5
Jeronimo,Gastronomia,Balneário Shopping,2241.76,30
Joalheria Baier,Joalheria,Neumarkt Shopping,406838.07,154
John John,Moda,Continente Shopping,156666.98,336
John John Denim,Moda,Balneário Shopping,158660.07,263
Joker Socks,Presentes e Acessórios,Continente Shopping,3835.91,32
Jorge Bischoff,Calçados,Balneário Shopping,130211.92,140
Juistreet,Gastronomia,Balneário Shopping,4173.22,110
KFC,Fast Food,Norte Shopping,32150.02,530
KFC,Gastronomia,Balneário Shopping,50063.659999999996,791
KFC,Gastronomia,Garten Shopping,34292.93,596
KStore Acessórios,Presentes e Acessórios,Nações Shopping,6299.6900000000005,13
Kalunga,Papelaria,Continente Shopping,215004.31,1928
Kalunga,Papelaria,Garten Shopping,211520.5,1683
Kalunga,Papelaria,Neumarkt Shopping,275524.71,2149
Kalunga,Papelaria,Norte Shopping,44006.49,414
Kfc,Gastronomia,Continente Shopping,38956.26,729
Kfc,Gastronomia,Neumarkt Shopping,51473.72,930
Kib´s,Kids,Garten Shopping,105186.76,1407
Kids Play,Lazer,Garten Shopping,25.0,1
Kings,Moda,Nações Shopping,53686.17,73
Kings  Sneakers,Calçados,Continente Shopping,86462.96,117
Kings Sneakers,Calçados,Balneário Shopping,19235.85,31
Kings Sneakers,Calçados,Neumarkt Shopping,98132.51,134
Kings Sneakers,Moda,Garten Shopping,82043.42,118
Kings Sneakers,Moda,Norte Shopping,62588.72,81
Kipling,Presentes e Acessórios,Balneário Shopping,264967.8,257
Kitsu Box,Gastronomia,Nações Shopping,5424.74,48
Kombina Felice,Gastronomia - Restaurante,Neumarkt Shopping,75820.59,304
Kopenhagen,Gastronomia,Balneário Shopping,123721.82,921
Kopenhagen,Gastronomia,Continente Shopping,133219.32,836
Kopenhagen,Gastronomia,Neumarkt Shopping,161475.52,1422
Kopenhagen,Não informado,Nações Shopping,26727.56,221
Kulkes,Joalheria,Balneário Shopping,871762.0,17
L'Occitane Au Brésil,Beleza e Bem-estar,Neumarkt Shopping,91236.51,511
L'Occitane En Provence,Beleza e Bem-estar,Balneário Shopping,205485.89,462
L'Occitane en Provence,Beleza e Bem-estar,Neumarkt Shopping,235222.54,440
L'occitane Au Brasil,Beleza e Bem-estar,Garten Shopping,71581.64,378
L'occitane Bresil,Beleza e Bem-estar,Balneário Shopping,99722.6,496
