loja_nome,segmento,shopping,valor,cupons
Boiko Joalheiros,Joalheria,Norte Shopping,14511.0,6
Bona Park,Moda,Balneário Shopping,1119.88,3
Bonna Panquecas,Gastronomia,Neumarkt Shopping,1058.07,28
Bonna Panquecas e Massas,Gastronomia,Balneário Shopping,1422.8,29
Boss,Moda,Balneário Shopping,8440.0,5
Botoclinic,Beleza e Bem-estar,Continente Shopping,1948.43,3
Botoclinic,Beleza e Bem-estar,Garten Shopping,3380.41,6
Botoclinic,Beleza e Bem-estar,Norte Shopping,3434.99,3
Bottero,Calçados,Balneário Shopping,8721.51,27
Bottero,Calçados,Neumarkt Shopping,17731.68,54
Bowling Blu,Lazer,Norte Shopping,2238.5,15
Brasil Cacau,Gastronomia,Continente Shopping,4182.3,92
Brooksfield,Moda,Continente Shopping,40729.34,32
Brooksfield,Moda,Garten Shopping,44930.47,23
Brooksfield,Moda,Neumarkt Shopping,54982.54,48
Bubble Mix,Gastronomia,Continente Shopping,180.0,7
Bull Prime,Gastronomia,Garten Shopping,4331.29,19
Burger King,Gastronomia,Balneário Shopping,2253.2,53
Burger King,Gastronomia,Continente Shopping,9298.09,183
Burger King,Gastronomia,Garten Shopping,6018.75,140
Burger King,Gastronomia,Nações Shopping,1498.6,38
Burger King,Gastronomia,Neumarkt Shopping,5399.5,140
Burger King,Gastronomia,Norte Shopping,7944.95,137
BurgerBravo,Gastronomia,Neumarkt Shopping,105.7,1
Békko,Moda,Nações Shopping,12452.08,23
C&A,Moda,Balneário Shopping,52324.96,192
C&A,Moda,Continente Shopping,63670.34,299
C&A,Moda,Garten Shopping,54704.8,279
C&A,Moda,Nações Shopping,28361.05,153
CAPA FINA,Telefonia,Garten Shopping,434.6,3
CELULAR CENTER,Eletrônicos,Continente Shopping,1154.9,4
CLIFIELD,Moda,Continente Shopping,27536.8,37
CONSULADO DI MINAS,Gastronomia,Balneário Shopping,42.0,2
CVC,Serviços,Garten Shopping,98128.09999999999,8
Cabanas,Moda,Neumarkt Shopping,8611.84,24
Cacau Show,Gastronomia,Balneário Shopping,8877.49,83
Cacau Show,Gastronomia,Continente Shopping,7654.01,97
Cacau Show,Gastronomia,Garten Shopping,12103.89,163
Cacau Show,Gastronomia,Neumarkt Shopping,12267.38,156
Cacau Show,Gastronomia,Norte Shopping,5344.57,65
Cacau Show Quiosque,Gastronomia,Balneário Shopping,214.97,1
Café Cultura,Gastronomia,Continente Shopping,4435.02,90
Café Cultura,Gastronomia,Garten Shopping,4257.21,101
Café Cultura,Gastronomia,Nações Shopping,3417.2,73
Café Cultura,Gastronomia,Neumarkt Shopping,3708.01,87
Calvin Klein,Moda,Balneário Shopping,6031.0,15
Calvin Klein Jeans,Moda,Neumarkt Shopping,12264.0,36
Calvin Klein e Tommy Hilfiger,Moda,Nações Shopping,7376.0,4
Calzedonia,Moda,Balneário Shopping,9966.38,36
Calzedonia,Moda,Garten Shopping,5273.0,23
Calzedonia,Moda Feminina,Continente Shopping,8060.55,31
Camarão Express,Gastronomia,Balneário Shopping,1922.7,22
Camarão Express,Gastronomia,Continente Shopping,5138.1,62
Camarão Express,Gastronomia,Nações Shopping,3209.4,34
Camicado,Casa e Decoração,Balneário Shopping,34899.89,95
Camicado,Casa e Decoração,Garten Shopping,25851.89,97
Camicado,Casa e Decoração,Nações Shopping,8011.4800000000005,42
Camicado,Casa e Decoração,Neumarkt Shopping,35086.22,145
Cantinho Grill,Gastronomia,Nações Shopping,496.7,9
Carioca Calçados,Calçados,Continente Shopping,27062.86,95
Carter's,Infantil,Garten Shopping,19480.65,65
Carter´s,Infantil,Balneário Shopping,11155.48,25
Carter´s,Infantil,Neumarkt Shopping,99.9,1
Cartes - Cozinha do Mundo,Gastronomia,Continente Shopping,15042.5,225
Casa Bauducco,Gastronomia,Garten Shopping,4184.1,70
Casa Maria,Casa e Decoração,Continente Shopping,2959.42,47
Casa Maria,Casa e Decoração,Nações Shopping,7943.59,89
Casa Olga,Gastronomia,Neumarkt Shopping,10966.55,188
Casa do Pão de Queijo,Gastronomia,Balneário Shopping,776.8,14
Casas Bahia,Eletrodomésticos,Norte Shopping,11580.2,19
Cases e Capas,Presentes e Acessórios,Nações Shopping,1605.0,13
Cason,Eletrônicos,Nações Shopping,1810.0,4
Cassol Centerlar,Casa e Decoração,Nações Shopping,28626.39,82
Cavezzale,Presentes e Acessórios,Neumarkt Shopping,25782.18,56
Cellairis,Eletrônicos,Balneário Shopping,1569.3,5
Celular Shop,Eletrônicos,Balneário Shopping,2793.0,11
Centauro,Esportes,Balneário Shopping,88193.45,268
Centauro,Esportes,Continente Shopping,83333.89,267
Centauro,Esportes,Garten Shopping,80520.59,264
Centauro,Esportes,Nações Shopping,28880.96,87
Centauro,Esportes,Neumarkt Shopping,75004.89,276
Centauro,Esportes,Norte Shopping,31149.86,98
Chef's & Fritas,Gastronomia,Nações Shopping,1230.8,14
Chilli Beans,Ótica,Balneário Shopping,2190.38,6
Chilli Beans,Ótica,Continente Shopping,3989.7200000000003,7
Chilli Beans,Ótica,Garten Shopping,10298.81,19
Chilli Beans,Ótica,Neumarkt Shopping,7418.62,11
Chilli Beans,Ótica,Norte Shopping,2882.8,5
Chiquinho Sorvetes,Gastronomia,Neumarkt Shopping,1592.3,85
Chiquinho Sorvetes,Gastronomia - Sorvetes,Garten Shopping,89.0,2
Chiquinho Sorvetes,Gastronomia - Sorvetes,Norte Shopping,469.0,17
Chope do Mestre,Gastronomia,Nações Shopping,315.0,8
Chuá,Moda Feminina,Balneário Shopping,23811.62,35
Chuá Brand,Moda,Garten Shopping,7052.15,7
Chuá Brand,Moda Feminina,Continente Shopping,5510.8,11
Cia Marítima,Moda Feminina,Neumarkt Shopping,18860.0,37
Cia do Homem,Moda,Neumarkt Shopping,59615.74,92
Cia do Terno,Moda,Norte Shopping,12699.800000000001,21
Cia.Marítima,Moda,Nações Shopping,7816.5,13
Cinépolis,Lazer,Continente Shopping,54.0,1
Claro,Telefonia,Continente Shopping,35473.44,12
Claro,Telefonia,Garten Shopping,1744.98,1
Claro,Telefonia,Neumarkt Shopping,7478.48,4
Claro,Telefonia,Norte Shopping,11738.76,5
Clifield,Moda,Balneário Shopping,7752.59,13
Clube Melissa,Calçados,Balneário Shopping,3597.44,18
Clube Melissa,Calçados,Garten Shopping,11699.23,62
Clube Melissa,Calçados,Neumarkt Shopping,7481.8,46
Cobasi,Pets,Continente Shopping,32379.54,323
Cobasi,Pets,Garten Shopping,21528.54,216
Cobasi,Pets,Nações Shopping,13202.18,129
Cobasi,Pets,Neumarkt Shopping,51786.61,375
Cobasi,Pets,Norte Shopping,11453.26,122
Colcci,Moda,Balneário Shopping,7087.3,7
Colcci,Moda,Nações Shopping,46206.87,48
Companhia da Moda,Moda,Continente Shopping,14059.03,36
Constance,Calçados,Continente Shopping,11490.32,48
Cores em Cacau,Gastronomia,Balneário Shopping,20.71,1
Cores em Cacau,Gastronomia,Neumarkt Shopping,229.69,5
Correios,Serviços,Neumarkt Shopping,29.4,1
Crepefy,Gastronomia,Continente Shopping,712.14,27
Criamigos,Infantil,Balneário Shopping,9799.32,30
Criatiff,Moda,Continente Shopping,3549.6800000000003,13
Criatiff,Moda Feminina,Nações Shopping,489.95000000000005,2
Criatiff,Moda Feminina,Neumarkt Shopping,13686.960000000001,35
Crocs,Calçados,Balneário Shopping,11506.0,37
Crocs,Calçados,Garten Shopping,3230.0,15
Crocs,Calçados,Neumarkt Shopping,4209.0,11
D.O.C. RESTAURANTE,Gastronomia,Nações Shopping,2823.21,42
Dahlia Perfumaria,Beleza e Bem-estar,Norte Shopping,4950.82,10
Damay Cafeteria,Gastronomia,Garten Shopping,401.94,19
Damyller,Moda,Continente Shopping,23930.0,31
Damyller,Moda,Garten Shopping,28327.5,50
Damyller,Moda,Nações Shopping,13678.2,18
Damyller,Moda,Neumarkt Shopping,42465.2,59
Daniela Tombini,Moda,Neumarkt Shopping,16534.58,36
De Ville Gourmet,Gastronomia,Balneário Shopping,1174.38,15
Decathlon,Esportes,Continente Shopping,69238.72,337
Delícia do Vale,Gastronomia,Norte Shopping,2002.38,37
Democrata,Calçados,Balneário Shopping,15541.93,38
Democrata,Calçados,Continente Shopping,18296.81,53
Diesel,Moda,Balneário Shopping,14242.0,3
Divino Fogão,Gastronomia,Balneário Shopping,875.48,18
Divino Fogão,Gastronomia,Continente Shopping,4028.81,71
Divino Fogão,Gastronomia,Garten Shopping,2917.84,57
Divino Fogão,Gastronomia,Neumarkt Shopping,1337.45,24
Docejo,Gastronomia,Continente Shopping,2864.71,78
Dona Torta,Gastronomia,Garten Shopping,19072.45,455
Donna Mirô,Gastronomia,Nações Shopping,785.88,15
Donuts Place,Gastronomia,Neumarkt Shopping,308.5,10
Dudalina,Moda,Balneário Shopping,10484.46,16
Dudalina,Moda,Garten Shopping,13356.65,25
Dudalina,Moda,Nações Shopping,639.9,2
Due Sapori,Gastronomia,Neumarkt Shopping,3205.12,54
EMPORIO ESSENZA,Beleza e Bem-estar,Balneário Shopping,199.1,3
EVOLUCELL CELULARES,Telefonia,Continente Shopping,240.0,1
Ellus,Moda,Neumarkt Shopping,3243.4,10
Empório Du Homem,Moda,Nações Shopping,14638.9,10
Empório Essenza,Beleza e Bem-estar,Balneário Shopping,738.0,1
Empório Essenza,Casa e Decoração,Continente Shopping,1297.25,10
Empório Seletto,Supermercado,Continente Shopping,7.0,1
Empório du Homem,Moda,Continente Shopping,31615.96,42
Espaço Laser,Beleza e Bem-estar,Continente Shopping,480.52,1
Espaço Make,Beleza e Bem-estar,Garten Shopping,790.97,19
Estação Choperia,Gastronomia,Neumarkt Shopping,1057.5,20
Estação Choperia,Gastronomia,Norte Shopping,656.0,9
Estação do Doce,Gastronomia,Nações Shopping,62.879999999999995,3
Exclusiva Colchões,Casa e Decoração,Continente Shopping,39607.63,14
Exclusiva Colchões,Casa e Decoração,Nações Shopping,15548.0,4
Exclusiva Colchões & Sofás,Casa e Decoração,Norte Shopping,899.0,1
FARM,Moda,Continente Shopping,25604.69,49
FARM,Moda,Neumarkt Shopping,41350.43,76
FATIMA ESPORTES,Esportes,Nações Shopping,8432.67,19
FORUM,Moda,Balneário Shopping,5590.5,13
FUN CASE,Telefonia,Garten Shopping,234.0,1
Farm,Moda Feminina,Garten Shopping,29138.93,53
Feng Cheng,Gastronomia,Garten Shopping,9551.02,136
Feng Cheng,Gastronomia,Neumarkt Shopping,5636.25,78
Feng Cheng,Gastronomia,Norte Shopping,3243.78,51
Fini,Gastronomia,Balneário Shopping,473.76,12
Fini,Gastronomia,Continente Shopping,497.93,20
Fini,Gastronomia,Garten Shopping,51.2,3
Fini,Gastronomia,Nações Shopping,31.26,2
Fini,Gastronomia,Neumarkt Shopping,11.95,1
Floripratas,Presentes e Acessórios,Continente Shopping,3880.8,31
Freddo,Gastronomia,Balneário Shopping,5071.5,110
Fábrica Di Chocolate,Gastronomia,Nações Shopping,88.03999999999999,5
Fátima Bebê,Infantil,Nações Shopping,2111.1,14
Fátima Criança,Infantil,Nações Shopping,4042.67,26
Fátima Papelaria,Papelaria,Nações Shopping,33688.85,97
Game Mania,Eletrônicos,Balneário Shopping,5179.1,8
Game Mania,Eletrônicos,Neumarkt Shopping,39613.2,18
Game Mania,Eletrônicos,Norte Shopping,6939.9,4
Gamelas & Panella's,Gastronomia,Continente Shopping,13591.96,202
Gamelas & Panella´s,Gastronomia,Balneário Shopping,1989.3400000000001,30
Gelatony Gelateria,Gastronomia,Continente Shopping,1223.4,44
General Lyy,Moda,Balneário Shopping,3413.02,9
General Lyy,Moda,Garten Shopping,15507.84,43
General Lyy,Moda,Neumarkt Shopping,14171.69,48
Giraffa's,Gastronomia,Balneário Shopping,1989.6,42
Giraffas,Gastronomia,Continente Shopping,9080.68,180
Giraffas,Gastronomia,Garten Shopping,4188.0,90
Gisdany,Joalheria,Nações Shopping,6758.63,6
Gloriosa Cosméticos,Beleza e Bem-estar,Norte Shopping,7383.06,71
Go Coffee,Gastronomia,Continente Shopping,1427.2,41
Goldko,Gastronomia,Continente Shopping,322.82,7
Granado,Beleza e Bem-estar,Balneário Shopping,17003.77,96
Granado Phamácias,Farmácias,Garten Shopping,22396.56,140
GrandVision,Ótica,Neumarkt Shopping,4093.0,3
Grano Pasta Ristorante,Gastronomia,Garten Shopping,3523.5,62
Griletto,Gastronomia,Continente Shopping,3417.02,85
Griletto,Gastronomia,Nações Shopping,2120.58,50
H'Cel,Eletrônicos,Norte Shopping,6365.0,12
HOPE,Moda,Continente Shopping,6349.07,35
HOT DOG DUPIRU,Gastronomia,Continente Shopping,1653.98,49
Havaianas,Calçados,Continente Shopping,2560.56,32
Havaianas,Calçados,Garten Shopping,10074.24,94
Havaianas,Calçados,Nações Shopping,3529.24,42
Havan,Casa e Decoração,Garten Shopping,88515.14,402
Havan,Casa e Decoração,Neumarkt Shopping,102025.53,431
Havan,Casa e Decoração,Norte Shopping,62606.04,231
Hering,Moda,Garten Shopping,44137.95,184
Hering,Moda,Norte Shopping,6669.360000000001,24
Hering Store,Moda,Balneário Shopping,13546.23,51
Hering Store,Moda,Continente Shopping,17207.61,92
Hering Store,Moda,Neumarkt Shopping,44771.96,177
Hermanito,Gastronomia,Garten Shopping,59.699999999999996,2
Hope,Moda,Garten Shopping,14325.9,64
IDéli oui,Beleza e Bem-estar,Continente Shopping,15152.92,39
Idéli Oui,Beleza e Bem-estar,Garten Shopping,62923.76,127
Idéli.Oui,Beleza e Bem-estar,Neumarkt Shopping,33669.34,57
Idéli.oui,Beleza e Bem-estar,Neumarkt Shopping,43.0,1
Idéli.oui,Beleza e Bem-estar,Norte Shopping,3214.3,14
Imaginarium,Presentes e Acessórios,Balneário Shopping,10136.57,32
Inova Cell,Eletrônicos,Neumarkt Shopping,159.9,2
Inovathi Acessórios,Presentes e Acessórios,Garten Shopping,17137.260000000002,49
Intimissimi,Moda,Continente Shopping,14712.19,45
Intimissimi,Moda,Garten Shopping,13236.66,40
Iplace Mobile,Telefonia,Balneário Shopping,399.0,1
JAH Açaí,Gastronomia,Nações Shopping,1150.57,35
JBay,Moda,Continente Shopping,6633.75,20
JCANEDO,Moda,Nações Shopping,3828.6800000000003,4
JCanedo,Moda,Continente Shopping,4726.35,11
JCanedo,Moda,Garten Shopping,9422.37,16
JCanedo,Moda,Neumarkt Shopping,43334.16,64
JCanedo,Moda,Norte Shopping,18590.329999999998,25
JOHN JOHN,Moda,Balneário Shopping,829.8,1
Jah Açaí,Gastronomia,Balneário Shopping,259.42,7
Jah Açaí,Gastronomia,Norte Shopping,491.21000000000004,15
Jah do Açaí,Gastronomia,Continente Shopping,736.99,31
Jcanedo,Moda,Balneário Shopping,8751.84,12
Jeronimo,Gastronomia,Balneário Shopping,1284.7,30
Jogê,Moda,Balneário Shopping,15371.55,37
John John,Moda,Continente Shopping,8992.56,20
John John,Moda,Garten Shopping,828.2,1
John John Denim,Moda,Balneário Shopping,14513.64,28
Joker Socks,Presentes e Acessórios,Continente Shopping,523.8,7
Jorge Bischoff,Calçados,Balneário Shopping,35952.4,37
Jorge Bischoff,Moda,Continente Shopping,31150.9,38
KFC,Gastronomia,Balneário Shopping,2155.9,40
KFC,Gastronomia,Continente Shopping,4874.3,76
KFC,Gastronomia,Garten Shopping,9132.87,156
Kalunga,Papelaria,Balneário Shopping,59836.090000000004,315
Kalunga,Papelaria,Continente Shopping,66128.89,503
Kalunga,Papelaria,Garten Shopping,53887.82,445
Kalunga,Papelaria,Neumarkt Shopping,75060.29,537
Kalunga,Papelaria,Norte Shopping,39100.34,213
Kib´s,Kids,Garten Shopping,273.69,8
Kin Shake,Gastronomia - Restaurante,Nações Shopping,22.0,1
Kings,Moda,Nações Shopping,5207.400000000001,5
Kings  Sneakers,Calçados,Continente Shopping,6818.7,5
Kings Sneakers,Moda,Garten Shopping,13736.31,16
Kipling,Presentes e Acessórios,Balneário Shopping,74338.4,67
Kitsu Box,Gastronomia,Nações Shopping,180.06,1
Kizara Semijóias,Joalheria,Neumarkt Shopping,984.0,4
Kopenhagen,Gastronomia,Balneário Shopping,8111.7699999999995,79
Kopenhagen,Gastronomia,Continente Shopping,5297.55,74
Kopenhagen,Gastronomia,Garten Shopping,3686.2400000000002,89
Kopenhagen,Gastronomia,Neumarkt Shopping,13319.43,191
Korte e Kosture,Serviços,Balneário Shopping,273.5,3
Kulkes,Joalheria,Balneário Shopping,1303.65,2
L'Occitane Au Brésil,Beleza e Bem-estar,Neumarkt Shopping,6892.98,58
L'Occitane En Provence,Beleza e Bem-estar,Balneário Shopping,47012.38,109
L'Occitane en Provence,Beleza e Bem-estar,Neumarkt Shopping,20513.82,52
L'Oréal Kerastase,Beleza e Bem-estar,Balneário Shopping,8587.41,19
L'occitane au Brésil,Beleza e Bem-estar,Continente Shopping,3251.08,22
LAtte Art Coffee Cafeteria,Gastronomia,Neumarkt Shopping,112.0,6
LE LIS BLANC DEUX,Moda,Balneário Shopping,62631.81,48
LENTES ACUVUE,Ótica,Continente Shopping,250.0,1
LIVE!,Moda,Neumarkt Shopping,34997.42,66
La Mandinne,Moda,Garten Shopping,19311.65,50
La Mandinne,Moda Feminina,Balneário Shopping,15959.99,32
Laci Baruffi,Presentes e Acessórios,Neumarkt Shopping,12579.25,28
Lacoste,Moda,Balneário Shopping,12002.0,11
Lanzara,Joalheria,Continente Shopping,53661.75,22
Lança Perfume,Moda,Continente Shopping,23439.2,24
Las Leñas,Gastronomia,Balneário Shopping,5029.2,18
Las Leñas Parrilla Uruguaya,Gastronomia,Nações Shopping,5058.1,15
Le Lis,Moda,Neumarkt Shopping,69085.99,79
Le Lis Blanc,Moda,Garten Shopping,52466.64,58
Leo Cosméticos,Beleza e Bem-estar,Continente Shopping,28183.86,417
Levi's,Moda,Balneário Shopping,9434.789999999999,25
Levi's,Moda,Garten Shopping,48975.91,113
Lez a Lez,Moda,Continente Shopping,20199.67,40
Life Vivara,Joalheria,Balneário Shopping,22391.92,43
Life Vivara,Joalheria,Continente Shopping,29974.54,46
Life Vivara,Joalheria,Garten Shopping,38558.39,64
Life by Vivara,Joalheria,Neumarkt Shopping,35338.13,72
Lindt,Gastronomia,Balneário Shopping,20650.32,150
Lindt,Gastronomia,Garten Shopping,13755.77,129
Lindt,Gastronomia,Neumarkt Shopping,21993.27,245
Live!,Moda,Balneário Shopping,399.9,1
Live!,Moda,Garten Shopping,12674.5,29
Live!,Moda,Nações Shopping,5543.5599999999995,12
Live!,Moda Feminina,Continente Shopping,34880.56,67
Livo,Ótica,Balneário Shopping,1699.0,3
Livraria Catarinense,Livrarias,Nações Shopping,15399.86,145
Livrarias Catarinense,Livrarias,Balneário Shopping,45704.69,330
Livrarias Catarinense,Livrarias,Continente Shopping,46214.45,422
Livrarias Catarinense,Livrarias,Neumarkt Shopping,59590.44,507
Livrarias Catarinense,Livrarias,Norte Shopping,13588.66,110
Livrarias Curitiba,Livrarias,Garten Shopping,39341.84,419
Lofty Style,Moda,Balneário Shopping,1779.3000000000002,2
Lojas Americanas,Eletrodomésticos,Continente Shopping,18302.4,408
Lojas Americanas,Eletrodomésticos,Neumarkt Shopping,24424.4,393
Lojas Americanas,Eletrodomésticos,Norte Shopping,9644.0,160
Lojas Americanas,Supermercado,Balneário Shopping,11246.31,187
Loungerie,Moda,Balneário Shopping,14662.01,40
Lua Luá,Moda,Balneário Shopping,34067.65,51
Lug's,Gastronomia,Nações Shopping,2592.15,52
Lugano Gramado,Gastronomia,Continente Shopping,4303.42,60
Luiza Barcelos,Calçados,Garten Shopping,2187.75,5
Lupo,Moda,Balneário Shopping,20414.58,99
Lupo,Moda,Continente Shopping,6100.66,48
Lupo,Moda,Garten Shopping,12080.38,89
Lupo,Moda,Nações Shopping,7757.8,51
Lupo,Moda,Neumarkt Shopping,15543.01,103
Lupo,Moda,Norte Shopping,4223.34,28
Luz da Lua,Calçados,Balneário Shopping,18424.2,32
Luz da Lua,Calçados Femininos,Nações Shopping,31973.97,55
Lyllu Acessórios,Joalheria,Continente Shopping,2381.15,13
MARIA DOLORES,Moda,Balneário Shopping,495.0,1
MB Acessórios,Presentes e Acessórios,Neumarkt Shopping,4657.67,49
MB acessórios,Presentes e Acessórios,Balneário Shopping,357.36,3
MMartan,Casa e Decoração,Continente Shopping,42921.37,23
MOTOROLA,Eletrônicos,Nações Shopping,467.45,2
MOTOROLA,Telefonia,Balneário Shopping,1299.0,1
Mac,Beleza e Bem-estar,Balneário Shopping,1682.0,4
Madero,Gastronomia,Balneário Shopping,5374.51,35
Madero,Gastronomia,Continente Shopping,20616.54,146
Madero,Gastronomia,Garten Shopping,5106.09,32
Madero,Gastronomia,Neumarkt Shopping,12685.85,86
Magazine Luiza,Eletrodomésticos,Balneário Shopping,10538.96,10
Magazine Luiza,Eletrodomésticos,Continente Shopping,39387.88,31
Magazine Luiza,Eletrodomésticos,Garten Shopping,37399.81,27
Magazine Luiza,Eletrodomésticos,Norte Shopping,34124.78,27
Magic Feet,Moda,Balneário Shopping,6794.9800000000005,20
Makenji,Moda,Garten Shopping,45108.31,83
Marcus E Marcus,Infantil,Balneário Shopping,1138.7,5
Marisa,Moda,Balneário Shopping,1365.63,8
Marisa,Moda,Neumarkt Shopping,2584.91,22
Maze,Calçados,Neumarkt Shopping,18006.18,15
Maze,Moda,Balneário Shopping,879.92,1
Maze Skate,Moda,Garten Shopping,4670.6,7
Maze Vale Comercio LTDA,Moda,Continente Shopping,699.9,1
Mc Donald's,Beleza e Bem-estar,Balneário Shopping,5559.4,106
Mc Donalds,Gastronomia,Norte Shopping,6107.7,119
McDonald's,Gastronomia,Continente Shopping,12327.3,277
McDonald's,Gastronomia,Garten Shopping,10636.4,273
McDonald's,Gastronomia,Nações Shopping,4637.99,119
McDonald's,Gastronomia,Neumarkt Shopping,14533.81,352
McDonald´s Quiosque,Gastronomia,Neumarkt Shopping,301.7,16
Mcdonald´s Quiosque,Gastronomia,Garten Shopping,587.2,34
Me Blue,Presentes e Acessórios,Continente Shopping,7481.0,46
Melissa,Calçados,Continente Shopping,7523.09,38
Metroville,Gastronomia - Restaurante,Balneário Shopping,569.0,10
Milk Creamery,Gastronomia,Garten Shopping,685.8,25
Milk Creamery,Gastronomia - Sorvetes,Norte Shopping,195.8,7
Milky Moo,Gastronomia,Garten Shopping,577.0,23
Milky Moo,Gastronomia,Neumarkt Shopping,1643.9,42
Milky moo,Gastronomia,Balneário Shopping,332.0,13
Milon,Infantil,Balneário Shopping,2265.0,9
Mini Kalzone,Gastronomia,Balneário Shopping,929.7,44
Mini Kalzone,Gastronomia,Continente Shopping,6903.7,339
Mini Kalzone,Gastronomia,Garten Shopping,4260.95,207
Mini Kalzone,Gastronomia,Nações Shopping,3759.2,214
Mini Kalzone,Gastronomia,Neumarkt Shopping,5366.0199999999995,273
Mini Kalzone,Gastronomia,Norte Shopping,3491.6,157
Miniatura,Infantil,Neumarkt Shopping,1768.9,14
Miniso,Presentes e Acessórios,Balneário Shopping,9863.84,119
Miss Make,Beleza e Bem-estar,Norte Shopping,387.8,8
Missbely,Presentes e Acessórios,Norte Shopping,294.2,7
Montana Grill,Gastronomia,Balneário Shopping,4580.5199999999995,83
Montana Grill,Gastronomia,Garten Shopping,3980.84,71
Morana,Presentes e Acessórios,Balneário Shopping,5458.8,31
Morana,Presentes e Acessórios,Continente Shopping,4981.5,40
Morana Acessórios,Presentes e Acessórios,Garten Shopping,5323.8,32
