cliente_id,loja_nome,n,valor
1449,C&A,1,1799.0
1449,OFFICINA DO CELULAR,1,150.0
1449,Renner,3,718.8
1449,Riachuelo,1,266.0
1454,Dona Torta,1,48.0
1454,Renner,1,269.7
1533,Bacio di Latte,1,20.95
1533,C&A,1,207.97
1533,Decathlon,1,99.99
1533,HOPE,1,99.8
1533,Madero,1,114.8
1533,Polo Wear,1,69.98
1533,Ri Happy Baby,1,99.99
1533,Zinzane,1,559.97
1574,Swell Poke,1,86.0
1597,ACIUM,1,119.0
1597,Centauro,1,149.99
1647,Criatiff,1,219.98
1647,Due Sapori,1,33.9
1647,Mini Kalzone,2,18.0
1697,Leo Cosméticos,1,35.35
1697,Lojas Americanas,1,49.82
1738,Paladare Di Italia,1,50.0
1738,Zara,1,259.0
1755,Cobasi,1,27.55
1755,Dona Torta,1,26.0
1755,Kalunga,2,174.3
1755,Livrarias Curitiba,1,55.8
1755,Lupo,1,99.6
1755,New Era,1,189.9
1755,Pittol,1,249.9
1775,Carioca Calçados,2,399.98
1775,Gamelas & Panella's,1,143.15
1775,Leo Cosméticos,1,115.2
1775,Panvel Farmácias,1,54.48
1775,Polo Wear,1,159.98
1775,Riachuelo,1,149.6
1832,Lojas Americanas,1,68.92
1845,Renner,1,139.9
1845,Riachuelo,1,49.9
1845,Superlegal,1,69.99
1896,Griletto,1,50.8
1896,McDonald's,1,22.9
1896,St.Chicken,1,74.9
1916,Kalunga,1,79.8
1916,Pop Me,1,239.8
1919,Café Cultura,1,14.0
1919,Le Lis Blanc,1,2665.6
1919,Renner,1,429.5
1919,Sephora,1,294.0
1919,Starbucks,1,19.5
2025,Café Cultura,2,116.0
2025,Camarão Express,2,233.3
2025,Centauro,1,349.97
2025,Havaianas,1,79.99
2025,Livraria Catarinense,1,69.6
2025,McDonald's,2,108.8
2025,Uebel Make Up,1,35.0
2031,John John,1,536.0
2035,Cobasi,1,42.34
2035,Dona Torta,1,72.5
2035,Feng Cheng,1,57.35
2035,Havan,1,100.0
2035,Livrarias Curitiba,1,238.6
2035,McDonald's,2,44.6
2035,Outback Steakhouse,2,471.94
2035,Panvel Farmácias,1,40.48
2209,Bacio di Latte,1,33.9
2209,Camicado,1,259.97
2209,Colcci,1,987.0
2209,Renner,1,39.9
2209,Stazione Café,1,12.0
2209,Youcom,1,159.9
2209,Zara,1,199.0
2210,Beagle,1,189.98
2210,Griletto,1,81.9
2210,Kalunga,1,20.1
2210,Outback Steakhouse,1,190.06
2210,Pernambucanas,1,39.98
2210,Pop Me,1,162.7
2213,Burger King,1,31.9
2213,Cobasi,1,38.9
2213,Lojas Americanas,1,12.99
2234,Portus Padaria Artesanal,9,798.9
2254,Havan,1,104.96
2254,Hering,1,639.96
2254,Kalunga,1,79.7
2254,Milky Moo,1,46.0
2254,Morana Acessórios,1,299.6
2274,Democrata,1,279.9
2274,Renner,1,119.8
2374,Artwalk,2,2098.99
2374,Authentic Feet,1,300.99
2374,Bacio di Latte,1,42.45
2374,BioMundo Produtos Naturais,1,179.6
2374,Bowling Blu,1,20.0
2374,Burger King,1,83.7
2374,Café Cultura,7,421.0
2374,Cobasi,2,311.3
2374,Crocs,2,265.0
2374,Delícia do Vale,1,45.49
2374,Donuts Place,1,61.7
2374,FARM,1,647.0
2374,Game Mania,1,359.9
2374,Idéli.Oui,1,1088.0
2374,Jah Açaí,2,65.71
2374,Kalunga,3,305.9
2374,Kopenhagen,4,185.9
2374,LIVE!,1,699.6
2374,Lojas Americanas,1,30.94
2374,Madero,2,341.22
2374,Magic Feet,1,109.24
2374,Maze,3,6497.0
2374,Mc Donald's,3,320.8
2374,Mc Donalds,2,100.4
2374,McDonald's,12,566.9
2374,Milky moo,1,36.0
2374,Mini Kalzone,1,18.0
2374,Outback Steakhouse,1,422.24
2374,Pandora,2,2288.0
2374,Panvel Farmácias,1,122.48
2374,Pizza Hut,1,55.7
2374,Polishop,4,3899.52
2374,Renner,1,959.4
2374,Ri Happy,1,50.0
2374,Riachuelo,1,179.9
2374,Roasted Potato & Suco Bagaço,3,65.96
2374,Sephora,1,1039.0
2374,Spedini,1,99.5
2374,Superlegal Brinquedos,1,59.99
2374,Tommy Hilfiger,1,738.0
2374,Wow Park,1,59.9
2374,Zara,4,1185.0
2454,Kalunga,1,116.0
2518,Brooksfield,1,1019.8
2518,FARM,1,214.5
2518,Renner,1,99.9
2518,Riachuelo,1,439.6
2518,Studio Z,1,195.0
2542,BioMundo Produtos Naturais,1,280.05
2542,Livrarias Catarinense,1,301.4
2588,Docejo,1,44.0
2588,Renner,1,99.9
2691,Livrarias Curitiba,1,139.8
2691,OFFICINA DO CELULAR,2,279.8
2823,Burger King,1,29.9
2823,Cacau Show,1,39.8
2823,Constance,1,169.99
2823,JBay,2,695.81
2823,Livrarias Catarinense,2,449.0
2823,Pop Me,1,309.8
2823,Renner,1,69.9
2823,Youcom,1,199.9
2866,Tech Store,1,89.9
2945,C&A,1,209.98
2945,Crocs,2,370.0
2945,Dona Torta,1,20.0
2945,KFC,2,172.7
2945,Kalunga,2,94.2
2945,Mcdonald´s Quiosque,1,28.0
2945,Outback Steakhouse,1,242.72
3036,Baby Bê,1,199.9
3036,Carter´s,1,329.8
3036,Madero,1,79.31
3053,Brooksfield,1,3899.5
3228,Preçolândia,1,549.9
3307,Havan,1,44.98
3307,Kalunga,2,61.8
3307,Livrarias Catarinense,1,28.4
3307,Lojas Americanas,1,12.99
3307,Lupo,1,63.4
3307,Mini Kalzone,1,19.4
3307,PRATA FINA,1,65.0
3385,Adcos,1,568.0
3385,Livrarias Catarinense,1,148.7
3397,Cia.Marítima,1,848.0
3397,Live!,1,399.8
3405,Beagle,1,99.99
3405,Feng Cheng,1,60.35
3405,Jah Açaí,1,12.02
3405,Kalunga,2,90.5
3405,Lojas Americanas,2,33.94
3405,Mc Donalds,1,49.8
3405,Milk Creamery,2,65.8
3405,Mini Kalzone,3,45.3
3405,Renner,1,199.7
3439,Aramis,2,699.7
3439,Game Mania,1,109.9
3439,Havan,3,1304.78
3439,Kopenhagen,2,87.07
3439,Preçolândia,1,219.9
3439,Ri Happy,1,83.97
3439,Sandaliaria,1,219.7
3453,Camarão Express,1,56.0
3453,Centauro,1,309.98
3453,Lupo,1,36.5
3530,Bacio di Latte,1,43.9
3530,Burger King,1,30.9
3544,Beagle,1,1172.92
3596,10 Pastéis,1,10.0
3596,CAPA FINA,1,59.9
3596,Grano Pasta Ristorante,1,29.0
3596,Hering,1,79.99
3596,Kalunga,1,14.9
3596,Makenji,1,199.9
3596,Pratafina,1,48.0
3596,Riachuelo,2,219.8
3596,TNG,1,149.0
3639,Bacio di Latte,1,41.9
3639,C&A,1,159.98
3639,Leo Cosméticos,1,25.9
3639,Renner,2,629.4
3639,Riachuelo,1,25.9
3801,Madero,4,737.09
3801,McDonald's,1,114.1
3801,Starbucks,1,33.5
3828,Burger King,2,93.7
3828,Chiquinho Sorvetes,1,7.0
3828,Feng Cheng,1,104.5
3828,Havan,2,299.92
3828,KFC,1,115.2
3828,Kalunga,3,337.3
3828,Lindt,2,71.19
3828,Mc Donalds,2,14.7
3828,O Boticário,1,79.7
3828,Renner,1,110.8
3828,Riachuelo,2,599.7
3927,Centauro,1,439.98
3972,Lojas Americanas,1,49.98
3972,Riachuelo,1,189.6
3992,Cobasi,1,55.89
3992,Kalunga,1,149.08
3992,Pastelaria Matterello,2,81.0
3992,Riachuelo,1,279.5
4061,Arezzo,1,1679.6
4061,Avatim,1,113.0
4141,Kalunga,1,36.2
4141,Magazine Luiza,1,2979.0
4141,McDonald's,1,33.8
4141,Outback Steakhouse,4,775.24
4170,Centauro,1,229.97
4170,Nike Unite,2,640.96
4170,Orientali,1,138.03
4250,Avatim,1,105.0
4250,Belshop,1,148.82
4250,Lindt,4,714.85
4250,Pizza Hut,1,199.8
4250,TIM,1,4256.84
4300,Americanas,1,74.45
4300,Casa Maria,1,128.8
4300,Fátima Papelaria,1,278.7
4300,Riachuelo,1,359.5
4329,Cobasi,1,27.72
4329,Havan,1,954.85
4329,Kalunga,1,221.7
4339,Avatim,1,132.0
4339,Centauro,1,699.95
4339,Cobasi,3,401.17
4339,Feng Cheng,1,40.95
4339,Kalunga,1,781.41
4339,McDonald's,4,191.3
4339,Ri Happy,1,242.96
4356,C&A,2,1155.89
4356,Mc Donald's,1,43.0
4356,Pizza Hut,1,92.4
4356,Zara,1,1178.0
4407,Aramis,2,958.74
4430,C&A,3,725.92
4430,Leo Cosméticos,1,24.9
4430,Riachuelo,2,798.46
4466,Livrarias Catarinense,1,95.6
4623,Brooksfield,1,239.9
4623,Camicado,1,229.95
4623,Chiquinho Sorvetes,4,21.5
4623,Divino Fogão,2,65.96
4623,Kalunga,2,128.19
4623,Le Lis,1,891.62
4623,Lindt,2,423.1
4623,McDonald's,4,170.2
4623,Mini Kalzone,1,19.0
4623,Outback Steakhouse,2,301.72
4623,Preçolândia,1,113.9
4623,Renner,1,239.8
4623,Ri Happy,2,398.0
4623,Riachuelo,3,255.4
4624,Cobasi,1,113.4
4624,Lug's,1,97.0
4624,McDonald's,2,115.4
4682,Beagle,1,99.99
4682,C&A,1,29.99
4682,Casa Maria,1,13.7
4682,Estação do Doce,1,28.0
4682,Fátima Papelaria,2,341.8
4682,Griletto,2,98.7
4682,Lupo,1,109.0
4682,McDonald's,3,103.2
4682,Natureza Bistrô,1,26.5
4682,O Boticário,2,171.7
4682,Renner,2,99.8
4682,Santo Boteco,2,98.77
4682,Subway,1,46.5
4683,Alô Bebê,1,39.9
4683,Livrarias Catarinense,1,274.6
4683,Panvel Farmácias,1,39.9
4725,Burger King,1,36.4
4725,Livrarias Catarinense,1,84.9
4725,Lojas Americanas,1,86.97
4866,C&A,2,295.95
4866,Docejo,1,128.0
4866,Leo Cosméticos,2,53.11
4866,Riachuelo,1,59.9
4866,Subway,1,30.5
4898,Altenburg,1,520.0
4898,C&A,1,62.98
4898,Stazione Café,1,75.0
4921,Livrarias Catarinense,1,140.9
4921,Shoulder,2,1019.97
4989,Americanas,3,78.65
4989,Cantinho Grill,1,64.8
4989,Casa Maria,2,99.42
4989,Cassol Centerlar,3,723.6
4989,D.O.C. RESTAURANTE,3,308.04
4989,Mini Kalzone,8,185.4
4989,Natura,1,38.5
4989,St.Chicken,1,17.9
4989,Subway,1,36.5
4989,z Bob's - Quiosque 2,1,7.0
5093,Tok&Stok,1,334.6
5097,Atacadão,1,103.12
5097,Belshop,1,14.98
5097,Cacau Show,2,179.9
5097,Chilli Beans,1,279.98
5097,Chiquinho Sorvetes,2,24.5
5097,Dahlia Perfumaria,1,199.8
5097,Havan,2,254.96
5097,Hering Store,2,482.95
5097,Idéli.oui,1,96.0
5097,Lupo,3,145.4
5097,Madero,2,349.43
5097,Mini Kalzone,1,8.0
5097,Natura,1,92.48
5097,O Boticário,1,29.9
5097,Outback Steakhouse,1,350.0
5097,Panvel Farmácias,3,163.47
5097,Preçolândia,1,11.0
5097,Renner,3,509.6
5114,Americanas,1,36.98
5114,Baummer,1,81.08
5114,C&A,2,264.97
5114,Cassol Centerlar,1,48.9
5114,Centauro,3,279.95
5114,Livraria Catarinense,1,15.9
5114,Lupo,1,28.0
5114,Mr Trend,1,114.0
5114,Renner,2,179.8
5114,Ri Happy,1,69.0
5114,Riachuelo,2,219.8
5191,Centauro,1,379.95
5191,JBay,1,139.9
5191,NEW ERA,1,199.9
5191,Nike Unite,1,146.99
5191,Pernambucanas,1,131.96
5191,Renner,1,49.9
5233,Renner,1,119.9
5233,Starbucks,1,15.5
5266,Burger King,1,45.4
5266,CLIFIELD,2,834.8
5266,Centauro,1,29.99
5266,Cobasi,2,107.21
5266,Kalunga,2,390.6
5266,Livrarias Catarinense,1,43.9
5266,Lojas Americanas,1,36.96
5266,O Boticário,1,96.9
5266,Panvel Farmácias,1,73.37
5266,Polo Wear,1,49.99
5322,Cacau Show,4,145.17
5322,Havan,2,92.98
5322,Kalunga,6,714.69
5322,Livrarias Catarinense,3,217.4
5322,Lojas Americanas,3,124.92
5322,Mc Donalds,1,13.8
5322,Mini Kalzone,4,92.0
5322,Renner,4,658.8
5322,Spedini,4,51.0
5322,Subway,2,63.5
5410,Kalunga,2,129.49
5410,Lojas Americanas,1,16.99
5410,Morana,1,45.0
5410,Pernambucanas,1,129.97
5529,Cacau Show,3,53.89
5529,Centauro,2,209.97
5529,Cia do Homem,1,199.9
5529,Havan,1,34.99
5529,Livrarias Catarinense,1,94.5
5529,Lojas Americanas,1,43.96
5529,Renner,1,45.7
5685,C&A,1,529.95
5685,Cobasi,1,64.5
5685,Docejo,1,32.0
5685,Leo Cosméticos,1,95.6
5685,Lojas Americanas,2,204.84
5685,Panvel Farmácias,1,69.98
5699,General Lyy,1,159.8
5699,Polo Wear,1,195.96
5699,Preçolândia,1,112.0
5721,Polo Wear,1,339.95
5737,C&A,1,55.98
5737,Fátima Papelaria,1,105.8
5737,Pittol,1,169.9
5737,Riachuelo,2,427.48
5744,Hering Store,1,123.49
5744,Life by Vivara,2,1029.03
5744,Lindt,1,53.82
5744,Renner,1,99.9
5844,Burger King,1,19.9
5844,Cartes - Cozinha do Mundo,1,115.29
5844,Pernambucanas,1,43.98
5852,Cobasi,3,523.89
5852,Renner,1,79.8
5852,Swell Poke,1,49.0
5864,Cobasi,1,224.91
5864,St.Chicken,1,47.8
5923,Giraffas,2,80.0
5923,Mini Kalzone,3,187.5
5923,Mr. Cheff,1,51.99
5923,Riachuelo,1,131.56
5973,Ri Happy Baby,1,269.99
6121,Mini Kalzone,1,39.0
6122,A Fabulosa,1,27.0
6122,Burger King,3,351.2
6122,Havan,2,115.94
6122,Mini Kalzone,3,49.0
6122,O Boticário,1,87.9
6122,Pittol,1,109.9
6122,Toni Toys,4,484.94
6131,C&A,2,329.95
6131,Criamigos,1,259.6
6131,Freddo,4,133.9
6131,Paladare Di Italia,1,159.0
6131,Renner,2,115.7
6131,Riachuelo,1,79.33
6131,Studio Z,1,39.98
6131,Superlegal Brinquedos,1,119.99
6194,Bob's Sorvete - Quiosque,1,32.9
6194,Burger King,1,105.8
6194,C&A,1,815.85
6194,Centauro,2,1699.97
6194,Decathlon,1,279.98
6194,Havaianas,1,44.99
6194,Kalunga,6,927.5
6194,Leo Cosméticos,2,71.85
6194,McDonald's,2,73.0
6194,Renner,1,139.9
6194,Ri Happy Baby,1,239.98
6206,Vivara,1,1560.0
6270,FARM,1,2.12
6270,Ri Happy,1,149.0
6428,Cartes - Cozinha do Mundo,1,189.51
6460,Hering,1,269.98
6460,Inovathi Acessórios,1,139.99
6460,Renner,2,481.4
6460,Riachuelo,1,259.7
6460,Youcom,1,119.8
6652,Lojas Americanas,1,18.46
6652,Renner,1,149.8
6652,Stazione Café,1,51.0
6652,Zara,1,199.5
6706,Centauro,1,579.95
6706,Damyller,1,379.0
6706,LIVE!,1,719.6
6706,Paquetá,1,119.99
6775,Casa Maria,2,236.3
6775,Pop Me,1,239.9
7029,Clube Melissa,2,159.9
7029,Kalunga,1,65.6
7029,Lupo,1,79.68
7029,OJO,1,650.0
7063,JAH Açaí,6,203.43
7063,St.Chicken,1,41.9
7436,Cartes - Cozinha do Mundo,2,69.49
7436,Decathlon,1,59.99
7436,Livrarias Catarinense,1,64.9
7436,Lojas Americanas,1,10.0
7436,Mini Kalzone,1,25.8
7436,Polo Wear,1,79.99
7436,Ri Happy Baby,1,139.98
7640,Riachuelo,1,159.8
7773,Livrarias Catarinense,2,59.85
7773,Mini Kalzone,1,48.8
7779,Alô Bebê,1,999.0
7779,Botoclinic,1,699.0
7779,Ri Happy Baby,2,416.58
7779,Swell Poke,1,70.0
7789,Bacio di Latte,2,41.9
7789,Cobasi,1,513.36
7789,Decathlon,1,199.96
7789,Democrata,1,199.9
7789,Griletto,1,26.9
7789,IDéli oui,1,23.0
7789,Leo Cosméticos,2,61.8
7789,Livrarias Catarinense,1,132.9
7789,Mr. Cheff,7,324.92
7789,Natura,1,177.79
7789,Polishop,1,477.13
7789,Ri Happy Baby,1,69.0
7806,Reverend Jeans,1,320.0
7808,Kopenhagen,1,181.68
7808,Outback Steakhouse,1,145.15
7809,Beagle,1,674.96
7928,Cobasi,1,193.9
8001,Avatim,1,91.0
8001,Belshop,2,135.92
8001,Bonna Panquecas,2,63.7
8001,Burger King,1,8.45
8001,Cacau Show,1,44.99
8001,Centauro,1,79.99
8001,Chiquinho Sorvetes,2,23.0
8001,Estação Choperia,2,49.9
8001,FARM,1,119.0
8001,KFC,1,22.9
8001,Kalunga,6,244.18
8001,LIVE!,1,469.6
8001,Levi's,1,159.9
8001,Life by Vivara,1,397.4
8001,Livrarias Catarinense,3,31.7
8001,Lojas Americanas,6,124.32
8001,Madero,1,65.67
8001,Mini Kalzone,2,21.4
8001,Paris Cosméticos,1,54.0
8001,Pizza Hut,2,53.7
8001,Renner,7,1082.01
8001,Riachuelo,1,199.7
8001,Starbucks,1,18.0
8001,Swell Poke,1,51.0
8001,Track & Field,1,279.8
8001,Usaflex,1,379.99
8001,Youcom,1,62.91
8001,Zara,1,109.0
8396,PRATA FINA,1,95.0
8604,C&A,1,145.97
8604,Cobasi,1,113.66
8604,Renner,1,79.9
8604,Youcom,1,109.8
8606,Renner,1,359.3
8606,Vivara,1,1640.0
8723,Burger King,1,65.3
8723,Kalunga,1,23.8
8723,Life by Vivara,1,390.0
8723,Livrarias Catarinense,1,112.4
8723,Pittol,1,739.59
8723,Renner,3,627.1
8723,Ri Happy,1,119.0
8723,Tok&Stok,1,215.2
8729,Renner,2,111.8
8849,Bagaggio,2,1164.67
8849,C&A,1,199.99
8849,Centauro,1,2239.94
8849,Havaianas,1,69.99
8849,Livraria Catarinense,2,293.7
8849,Mini Kalzone,3,74.5
8849,O Boticário,1,102.89
8849,Riachuelo,1,329.6
8849,Strutura,1,1099.98
8849,Subway,2,106.5
8859,Alô Bebê,2,189.22
8859,Arezzo,1,259.9
8859,Burger King,1,24.9
8859,C&A,2,1319.89
8859,Carioca Calçados,2,709.98
8859,Decathlon,1,99.99
8859,Gamelas & Panella's,2,109.1
8859,Griletto,1,51.5
8859,IDéli oui,1,99.0
8859,Kalunga,2,447.96
8859,Livrarias Catarinense,3,295.69
8859,Lojas Americanas,1,109.88
8859,Panvel Farmácias,2,46.16
8859,Polo Wear,2,409.95
8859,Ri Happy Baby,1,162.72
8892,Morana,1,119.9
8920,Baummer,1,64.9
8920,BelShop,3,886.82
8920,Café Cultura,2,52.0
8920,Cobasi,3,203.97
8920,Fábrica Di Chocolate,1,42.19
8920,Fátima Papelaria,2,295.2
8920,Gisdany,1,804.45
8920,Havaianas,1,49.99
8920,Livraria Catarinense,4,177.4
8920,McDonald's,1,37.4
8920,Natura,1,26.9
8920,O Boticário,1,64.9
9000,Burger King,1,56.8
9000,Kalunga,2,209.1
9000,L'Occitane Au Brésil,1,57.9
9000,Life by Vivara,1,385.0
9000,Lojas Americanas,1,48.45
9000,McDonald's,2,73.5
9000,Renner,3,1548.1
9000,Riachuelo,1,49.9
9046,Burger King,1,9.9
9129,Brasil Cacau,1,8.2
9129,Cacau Show,1,99.0
9129,Camarão Express,2,165.0
9129,Centauro,1,69.99
9129,Cobasi,2,243.46
9129,Decathlon,2,1053.98
9129,Docejo,12,370.0
9129,Gamelas & Panella's,25,1775.65
9129,Gelatony Gelateria,1,28.0
9129,Kalunga,1,341.3
9129,Livrarias Catarinense,1,116.4
9129,Lugano Gramado,1,22.9
9129,McDonald's,1,16.0
9129,Natura,1,26.9
9129,Orientali,5,213.63
9129,PIPOCA AMERICANA,1,24.0
9129,Panvel Farmácias,2,39.27
9129,Pernambucanas,1,29.99
9129,Renner,3,369.7
9129,Ri Happy Baby,2,202.99
9129,Riachuelo,1,99.9
9129,Subway,1,27.5
9156,Centauro,1,7.99
9156,Griletto,1,61.4
9156,Livrarias Catarinense,4,1008.89
9156,Mini Kalzone,1,15.0
9156,Nike Unite,2,329.98
9156,OPHICINA,1,359.99
9156,Renner,1,39.9
9156,Ri Happy Baby,1,199.0
9191,PRATA FINA,1,65.0
9191,Polo Wear,1,139.99
9260,Cacau Show,1,63.99
9260,Kalunga,1,69.0
9260,Lojas Americanas,2,128.54
9424,Alô Bebê,2,1219.08
9424,Audithorium Menswear,1,89.9
9424,Casa Maria,1,38.69
9424,Decathlon,1,239.96
9424,Gelatony Gelateria,1,23.0
9424,Renner,1,315.4
9424,Ri Happy Baby,1,89.0
9497,Avatim,1,242.0
9497,Centauro,2,199.96
9497,Cobasi,1,222.4
9497,Kalunga,1,17.2
9497,Livrarias Catarinense,1,25.0
9497,Lupo,2,1156.21
9497,Madero,5,953.45
9497,McDonald's,2,54.6
9497,McDonald´s Quiosque,1,13.8
9497,Pizza Hut,1,44.9
9497,Studio Z,1,69.99
9512,Békko,1,519.0
9512,C&A,2,269.95
9512,Cia.Marítima,1,1570.0
9512,Empório Du Homem,3,4660.0
9512,FATIMA ESPORTES,3,609.96
9512,Havaianas,4,288.94
9512,Ri Happy,1,199.97
9529,Centauro,1,119.99
9529,Natura,1,344.6
9547,Kalunga,1,101.8
9547,Livrarias Catarinense,1,1153.3
9550,Cobasi,1,50.37
9550,Outback Steakhouse,3,457.03
9572,Ri Happy,1,101.94
9627,Burger King,2,51.8
9785,Bibi,1,279.86
9785,Havan,1,239.97
9785,Livrarias Catarinense,1,49.0
9785,Studio Z,1,199.99
9807,Zara,1,837.5
9816,Victor Hugo,1,910.0
9816,Zara,1,756.5
9944,Ri Happy Baby,1,899.98
10059,Bottero,1,279.8
10059,Brooksfield,1,999.8
10059,Cacau Show,1,65.0
10059,Cores em Cacau,1,20.71
