loja_nome,segmento,shopping,valor,cupons
Anjos Colchões & Sofás,Casa e Decoração,Neumarkt Shopping,67283.0,16
Antonio's Boliche,Lazer,Nações Shopping,429.0,3
Aramis,Moda,Balneário Shopping,365643.61,366
Aramis,Moda,Neumarkt Shopping,290303.39,318
Aramis Menswear,Moda,Garten Shopping,106344.34,131
Arcos Dourados Comercio De Alimentos Ltda,Gastronomia,Norte Shopping,65.7,1
Arezzo,Calçados,Continente Shopping,471800.08999999997,1037
Arezzo,Calçados,Garten Shopping,372411.64999999997,764
Arezzo,Calçados,Nações Shopping,304701.93,672
Arranjos Express,Serviços,Garten Shopping,2046.8999999999999,19
Artwalk,Calçados,Balneário Shopping,394181.47000000003,441
Atacadão,Supermercado,Norte Shopping,983355.12,4709
Audiozoom,Hub da Saúde,Garten Shopping,363.0,1
Audithorium,Moda,Balneário Shopping,149810.97,277
Audithorium,Moda,Garten Shopping,327303.68,619
Audithorium,Moda,Norte Shopping,134462.17,254
Audithorium Menswear,Moda,Continente Shopping,228417.63,400
Authentic Feet,Moda,Neumarkt Shopping,143878.13,246
Avatim,Beleza e Bem-estar,Nações Shopping,174617.45,971
Avatim,Beleza e Bem-estar,Neumarkt Shopping,479093.1,2719
Avatim,Beleza e Bem-estar,Norte Shopping,135398.9,742
Avatim Cheiros Da Terra,Presentes e Acessórios,Garten Shopping,300042.09,1762
BOX 12,Presentes e Acessórios,Garten Shopping,255.88,4
BRANDO BIKES,Presentes e Acessórios,Continente Shopping,29166.0,29
BRANDO BIKES,Presentes e Acessórios,Neumarkt Shopping,4646.0,4
Baby Bê,Infantil,Neumarkt Shopping,57856.98,216
Bacio di Latte,Gastronomia,Balneário Shopping,93811.61,1725
Bacio di Latte,Gastronomia,Continente Shopping,103725.34,2328
Bagaggio,Presentes e Acessórios,Balneário Shopping,30036.18,40
Bagaggio,Presentes e Acessórios,Continente Shopping,112612.17,237
Bagaggio,Presentes e Acessórios,Garten Shopping,88692.69,192
Bagaggio,Presentes e Acessórios,Nações Shopping,130139.06999999999,184
Bagaggio,Presentes e Acessórios,Neumarkt Shopping,103271.19,182
Baier Joalheria,Joalheria,Neumarkt Shopping,402717.89,217
Balneário Shopping - Estacionamento,Serviços,Balneário Shopping,82515.01,2719
Bar do Alemão,Gastronomia,Norte Shopping,18923.35,62
Baummer,Joalheria,Nações Shopping,51816.28,261
Baummer Semijóias,Presentes e Acessórios,Garten Shopping,35174.91,227
Be Fly,Serviços,Balneário Shopping,151071.5,18
Beagle,Moda,Balneário Shopping,182350.65,480
Beagle,Moda,Continente Shopping,169628.83000000002,510
Beagle,Moda,Garten Shopping,263782.56,809
Beagle,Moda,Nações Shopping,329097.04000000004,728
Beagle,Moda,Norte Shopping,169095.74000000002,426
BelShop,Beleza e Bem-estar,Nações Shopping,203740.44,1223
Belshop,Beleza e Bem-estar,Neumarkt Shopping,197419.31,1355
Bennemann | Acessórios,Presentes e Acessórios,Balneário Shopping,35846.05,60
Bergerson,Joalheria,Garten Shopping,1145325.27,72
Bibi,Calçados,Neumarkt Shopping,7729.35,27
Bibi,Infantil,Balneário Shopping,129030.02,400
Bibi Calçados,Calçados,Garten Shopping,63342.38,193
BioMundo Produtos Naturais,Beleza e Bem-estar,Neumarkt Shopping,43190.7,307
Biscoitê,Calçados,Balneário Shopping,32763.98,153
Bkko,Moda,Norte Shopping,182790.64,266
Bob's,Gastronomia,Balneário Shopping,9188.63,306
Bob's,Gastronomia,Norte Shopping,11059.68,274
Bob's (Quiosque 1),Gastronomia - Sorvetes,Norte Shopping,754.9,34
Bob's (Quiosque 2),Gastronomia - Sorvetes,Norte Shopping,710.8,33
Bob's - Quiosque,Gastronomia,Nações Shopping,1339.7,31
Bob's Sorvete - Quiosque,Gastronomia,Continente Shopping,23446.96,735
Body For Sure,Esportes,Garten Shopping,488.9,2
Body For Sure,Moda,Balneário Shopping,5886.69,11
Bodytech,Serviços,Neumarkt Shopping,1856.4,1
Boiko,Joalheria,Balneário Shopping,325791.38,112
Boiko Joalheiros,Joalheria,Norte Shopping,128102.3,78
Bona Park,Moda,Balneário Shopping,15525.59,30
Bondyou,Presentes e Acessórios,Balneário Shopping,6347.3,80
Bonna Panquecas,Gastronomia,Neumarkt Shopping,5825.85,132
Bonna Panquecas e Massas,Gastronomia,Balneário Shopping,17665.77,282
Boss,Moda,Balneário Shopping,666885.55,326
Botoclinic,Beleza e Bem-estar,Continente Shopping,2747.4300000000003,4
Botoclinic,Beleza e Bem-estar,Garten Shopping,24621.07,38
Botoclinic,Beleza e Bem-estar,Norte Shopping,70519.47,50
Bottero,Calçados,Balneário Shopping,239830.22,516
Bottero,Calçados,Neumarkt Shopping,246606.82,650
Bowling Blu,Lazer,Norte Shopping,11049.52,49
Brando Bike,Lazer,Garten Shopping,10729.01,12
Brando Bike,Outros,Norte Shopping,185233.99,129
Brasil Cacau,Gastronomia,Continente Shopping,85708.76,1274
Brooksfield,Moda,Balneário Shopping,554263.61,349
Brooksfield,Moda,Continente Shopping,657362.63,491
Brooksfield,Moda,Garten Shopping,1089840.22,645
Brooksfield,Moda,Neumarkt Shopping,723675.6,612
Bubble Mix,Gastronomia,Continente Shopping,180.0,7
Buddha Spa,Serviços,Balneário Shopping,327.25,2
Buddha Spa Garten Joinville,Beleza e Bem-estar,Garten Shopping,1424.0,4
Bull Prime,Gastronomia,Garten Shopping,29640.01,107
Bull Prime Steak House,Gastronomia,Garten Shopping,34831.87,114
Burger King,Gastronomia,Balneário Shopping,23998.149999999998,504
Burger King,Gastronomia,Continente Shopping,71548.83,1373
Burger King,Gastronomia,Garten Shopping,41165.54,860
Burger King,Gastronomia,Nações Shopping,37574.84,736
Burger King,Gastronomia,Neumarkt Shopping,42175.93,912
Burger King,Gastronomia,Norte Shopping,56929.9,1046
BurgerBravo,Gastronomia,Neumarkt Shopping,177.7,2
Békko,Moda,Nações Shopping,355166.66,475
C&A,Moda,Balneário Shopping,1050212.24,3652
C&A,Moda,Continente Shopping,1164858.84,4211
C&A,Moda,Garten Shopping,1023615.48,3978
C&A,Moda,Nações Shopping,769432.21,3001
C&A,Moda,Norte Shopping,489.94,1
CANTINA MATTERELLO RESTAURANTE E PASTELARIA,Gastronomia,Garten Shopping,11778.0,238
CAPA FINA,Telefonia,Garten Shopping,9225.04,96
CELULAR CENTER,Eletrônicos,Continente Shopping,38431.29,141
CLARO,Telefonia,Balneário Shopping,6577.0,4
CLIFIELD,Moda,Continente Shopping,490066.39,800
CONSULADO DI MINAS,Gastronomia,Balneário Shopping,42.0,2
CVC,Serviços,Garten Shopping,1365718.49,143
CVC,Serviços,Norte Shopping,377588.71,60
Cabanas,Moda,Neumarkt Shopping,131510.34,324
Cacau Show,Gastronomia,Balneário Shopping,173537.7,1145
Cacau Show,Gastronomia,Continente Shopping,135701.14,1258
Cacau Show,Gastronomia,Garten Shopping,314379.0,2758
Cacau Show,Gastronomia,Neumarkt Shopping,217506.78,2159
Cacau Show,Gastronomia,Norte Shopping,118814.7,1168
Cacau Show Al,Gastronomia,Balneário Shopping,3532.65,1
Cacau Show Quiosque,Gastronomia,Balneário Shopping,214.97,1
Café Cultura,Gastronomia,Balneário Shopping,11625.76,251
Café Cultura,Gastronomia,Continente Shopping,31198.15,661
Café Cultura,Gastronomia,Garten Shopping,40995.48,958
Café Cultura,Gastronomia,Nações Shopping,85389.21,1544
Café Cultura,Gastronomia,Neumarkt Shopping,60528.14,1313
Calvin Klein,Moda,Balneário Shopping,222706.0,414
Calvin Klein Jeans,Moda,Neumarkt Shopping,175166.0,361
Calvin Klein e Tommy Hilfiger,Moda,Nações Shopping,300386.7,435
Calzedonia,Moda,Balneário Shopping,146547.16,412
Calzedonia,Moda,Garten Shopping,41664.36,198
Calzedonia,Moda Feminina,Continente Shopping,81610.44,302
Camarão Express,Gastronomia,Balneário Shopping,22766.8,270
Camarão Express,Gastronomia,Continente Shopping,130320.13,1360
Camarão Express,Gastronomia,Nações Shopping,155829.27,1798
Camicado,Casa e Decoração,Balneário Shopping,410397.5,1154
Camicado,Casa e Decoração,Garten Shopping,217301.7,804
Camicado,Casa e Decoração,Nações Shopping,260496.83,787
Camicado,Casa e Decoração,Neumarkt Shopping,375679.51,1394
Cantinho Grill,Gastronomia,Nações Shopping,21115.66,387
Car Clinic,Lavação Automotiva,Garten Shopping,385.0,4
Carioca Calçados,Calçados,Continente Shopping,491134.58,1502
Carter's,Infantil,Garten Shopping,262400.3,882
Carter´s,Infantil,Balneário Shopping,228448.92,676
Carter´s,Infantil,Neumarkt Shopping,99.9,1
Cartes - Cozinha do Mundo,Gastronomia,Continente Shopping,115005.82,1550
Casa Bauducco,Gastronomia,Garten Shopping,45098.7,610
Casa Maria,Casa e Decoração,Continente Shopping,102215.58,1441
Casa Maria,Casa e Decoração,Nações Shopping,92925.18,1064
Casa Olga,Gastronomia,Neumarkt Shopping,20537.3,363
Casa do Pão de Queijo,Gastronomia,Balneário Shopping,2447.3,59
Casas Bahia,Eletrodomésticos,Norte Shopping,1375221.65,806
Cases e Capas,Presentes e Acessórios,Nações Shopping,43802.25,286
Cason,Eletrônicos,Nações Shopping,2789.0,6
Cassol Centerlar,Casa e Decoração,Nações Shopping,1033861.55,1410
Cavezzale,Presentes e Acessórios,Neumarkt Shopping,257862.96,685
Cellairis,Eletrônicos,Balneário Shopping,2148.9,9
Celular Shop,Eletrônicos,Balneário Shopping,40746.4,126
Celulares e Cia.,Eletrônicos,Norte Shopping,28447.5,52
Centauro,Esportes,Balneário Shopping,1661762.33,3903
Centauro,Esportes,Continente Shopping,1140832.55,3290
Centauro,Esportes,Garten Shopping,1357398.17,3826
Centauro,Esportes,Nações Shopping,558296.47,1505
Centauro,Esportes,Neumarkt Shopping,1124484.6300000001,3357
Centauro,Esportes,Norte Shopping,744292.06,1858
Chaveiros Colin,Serviços,Garten Shopping,52.0,2
Chef's & Fritas,Gastronomia,Nações Shopping,20177.01,249
Chilli Beans,Ótica,Balneário Shopping,60589.39,121
Chilli Beans,Ótica,Continente Shopping,77444.11,163
Chilli Beans,Ótica,Garten Shopping,278400.04,525
Chilli Beans,Ótica,Nações Shopping,28198.48,64
Chilli Beans,Ótica,Neumarkt Shopping,100283.46,199
Chilli Beans,Ótica,Norte Shopping,155041.4,282
Chiquinho Sorvetes,Gastronomia,Neumarkt Shopping,14454.52,704
Chiquinho Sorvetes,Gastronomia - Sorvetes,Continente Shopping,2717.1,107
Chiquinho Sorvetes,Gastronomia - Sorvetes,Garten Shopping,6816.9,278
Chiquinho Sorvetes,Gastronomia - Sorvetes,Norte Shopping,9867.76,374
Chope Do Mestre,Gastronomia,Continente Shopping,855.75,37
Chope do Mestre,Gastronomia,Nações Shopping,2529.7,73
Chuá,Moda Feminina,Balneário Shopping,389453.39,472
Chuá Brand,Moda,Garten Shopping,274062.62,350
Chuá Brand,Moda Feminina,Continente Shopping,212177.75,247
Cia Marítima,Moda Feminina,Neumarkt Shopping,285476.53,366
Cia do Homem,Moda,Neumarkt Shopping,848734.1,1304
Cia do Terno,Moda,Norte Shopping,264383.24,435
Cia.Marítima,Moda,Nações Shopping,12194.9,17
Cinépolis,Lazer,Continente Shopping,18171.5,291
Cinépolis,Lazer,Norte Shopping,2569.5,52
Claro,Telefonia,Continente Shopping,903625.8,276
Claro,Telefonia,Garten Shopping,15460.54,6
Claro,Telefonia,Neumarkt Shopping,294490.96,130
Claro,Telefonia,Norte Shopping,291388.83,185
Claro S/a,Telefonia,Balneário Shopping,203580.28,67
Clifield,Moda,Balneário Shopping,283133.46,354
Clube Melissa,Calçados,Balneário Shopping,104646.36,389
Clube Melissa,Calçados,Garten Shopping,11699.23,62
Clube Melissa,Calçados,Neumarkt Shopping,91057.46,421
Cobasi,Pets,Continente Shopping,244113.69,1990
Cobasi,Pets,Garten Shopping,191476.41,1803
Cobasi,Pets,Nações Shopping,292658.04,2117
Cobasi,Pets,Neumarkt Shopping,289395.26,2114
Cobasi,Pets,Norte Shopping,215546.06,1661
Colcci,Moda,Balneário Shopping,24683.8,26
Colcci,Moda,Nações Shopping,359726.47000000003,434
Coliseu,Joalheria,Balneário Shopping,2199.0,1
Coliseu,Joalheria,Garten Shopping,101180.1,26
Companhia da Moda,Moda,Continente Shopping,380227.55,674
Constance,Calçados,Continente Shopping,240491.48,782
Continente Shopping - Estacionamento,Serviços,Continente Shopping,43955.13,2351
Cores em Cacau,Gastronomia,Balneário Shopping,2119.14,56
Cores em Cacau,Gastronomia,Neumarkt Shopping,2253.9700000000003,54
Correios,Serviços,Neumarkt Shopping,29.4,1
Creamy Skin Care,Beleza e Bem-estar,Balneário Shopping,48721.84,336
Crepefy,Gastronomia,Continente Shopping,712.14,27
Criamigos,Infantil,Balneário Shopping,139590.98,400
Criatiff,Moda,Continente Shopping,28429.81,72
Criatiff,Moda Feminina,Nações Shopping,489.95000000000005,2
Criatiff,Moda Feminina,Neumarkt Shopping,32464.890000000003,76
Crocs,Calçados,Balneário Shopping,219995.23,703
Crocs,Calçados,Garten Shopping,106417.01,373
Crocs,Calçados,Neumarkt Shopping,94051.69,285
Cvc Viagens,Serviços,Neumarkt Shopping,957562.92,82
D.O.C. RESTAURANTE,Gastronomia,Nações Shopping,3258.93,45
Dahlia Perfumaria,Beleza e Bem-estar,Norte Shopping,4950.82,10
Damay Cafeteria,Gastronomia,Garten Shopping,6488.0199999999995,189
Damyller,Moda,Continente Shopping,522455.0,656
Damyller,Moda,Garten Shopping,393582.96,561
Damyller,Moda,Nações Shopping,305549.45,431
Damyller,Moda,Neumarkt Shopping,309123.2,439
Daniela Tombini,Moda,Neumarkt Shopping,127976.42,255
De Ville Gourmet,Gastronomia,Balneário Shopping,33922.84,409
Decathlon,Esportes,Continente Shopping,800170.6,3209
Dedal Oficina de Costura,Serviços,Continente Shopping,50.0,1
Delícia do Vale,Gastronomia,Norte Shopping,13538.72,261
Democrata,Calçados,Balneário Shopping,311068.21,708
Democrata,Calçados,Continente Shopping,377136.51,906
Democrata,Lazer,Continente Shopping,1329.6,3
Diesel,Moda,Balneário Shopping,341092.48,161
Digital Duo,Eletrônicos,Garten Shopping,4559.0,13
Divert Park,Lazer,Continente Shopping,2028.2,14
Divino Fogão,Gastronomia,Balneário Shopping,18445.84,300
Divino Fogão,Gastronomia,Continente Shopping,55565.45,773
Divino Fogão,Gastronomia,Garten Shopping,46178.43,720
Divino Fogão,Gastronomia,Neumarkt Shopping,22767.51,423
Docejo,Gastronomia,Continente Shopping,68573.03,1523
Don Barber,Beleza e Bem-estar,Neumarkt Shopping,2260.41,18
Don Pettine,Salão de Beleza | Barbearia,Nações Shopping,634.0,6
Dona Torta,Gastronomia,Garten Shopping,140976.47,2869
Donna Mirô,Gastronomia,Nações Shopping,29244.36,390
Donuts Place,Gastronomia,Neumarkt Shopping,1467.7,50
Dudalina,Moda,Balneário Shopping,36823.42,63
Dudalina,Moda,Garten Shopping,13356.65,25
Dudalina,Moda,Nações Shopping,197576.0,274
Due Sapori,Gastronomia,Neumarkt Shopping,35437.87,543
Dvie Joalheria,Joalheria,Balneário Shopping,85418.0,6
EMPORIO ESSENZA,Beleza e Bem-estar,Balneário Shopping,199.1,3
ESTETICCAR (acquazero),Serviços,Continente Shopping,109.9,1
EVOLUCELL CELULARES,Telefonia,Continente Shopping,2470.0,9
Ella,Lazer,Garten Shopping,8000.0,1
Ellus,Moda,Balneário Shopping,59353.95,73
Ellus,Moda,Neumarkt Shopping,50862.81,90
Empório Du Homem,Moda,Continente Shopping,847249.52,1119
Empório Du Homem,Moda,Nações Shopping,528193.63,364
Empório Essenza,Beleza e Bem-estar,Balneário Shopping,5366.98,24
Empório Essenza,Casa e Decoração,Continente Shopping,1297.25,10
Empório Seletto,Supermercado,Continente Shopping,7.0,1
Empório du Homem,Moda,Continente Shopping,32145.760000000002,43
Engenharia do Corpo Academia,Serviços,Nações Shopping,4577.76,4
Espaço Laser,Beleza e Bem-estar,Continente Shopping,69134.9,55
Espaço Laser,Beleza e Bem-estar,Nações Shopping,9349.42,3
Espaço Laser,Beleza e Bem-estar,Norte Shopping,1247.6,1
Espaço Make,Beleza e Bem-estar,Garten Shopping,790.97,19
Estacionamento - Nações Shopping,Serviços,Nações Shopping,20638.0,1533
Estacionamento - Nações Shopping,Serviços,Norte Shopping,11.0,1
Estação Choperia,Gastronomia,Neumarkt Shopping,13865.1,282
Estação Choperia,Gastronomia,Norte Shopping,6866.0,96
Estação do Doce,Gastronomia,Nações Shopping,36125.19,1293
Estrela Beauty,Infantil,Balneário Shopping,1901.0,6
Evolucell,Eletrônicos,Continente Shopping,187.0,2
Exclusiva Colchões,Casa e Decoração,Continente Shopping,233244.78,65
Exclusiva Colchões,Casa e Decoração,Nações Shopping,17254.4,5
Exclusiva Colchões & Sofás,Casa e Decoração,Norte Shopping,196563.19,62
Express Grill,Gastronomia,Norte Shopping,6763.17,123
Express Grill,Gastronomia - Restaurante,Garten Shopping,9085.32,189
FARM,Moda,Continente Shopping,63785.08,117
FARM,Moda,Neumarkt Shopping,108197.03,167
FATIMA ESPORTES,Esportes,Nações Shopping,329042.89,653
FORUM,Moda,Balneário Shopping,191614.49,195
FUN CASE,Telefonia,Garten Shopping,813.0,3
Fabrica de Natal,Casa e Decoração,Garten Shopping,3734.41,12
Farm,Beleza e Bem-estar,Nações Shopping,138646.14,250
Farm,Moda Feminina,Garten Shopping,88812.08,141
Farm,Vestuário feminino,Continente Shopping,278795.5,475
Feng Cheng,Gastronomia,Garten Shopping,90396.64,1347
Feng Cheng,Gastronomia,Neumarkt Shopping,72405.38,960
Feng Cheng,Gastronomia,Norte Shopping,32069.28,441
Fini,Gastronomia,Balneário Shopping,21948.37,545
Fini,Gastronomia,Continente Shopping,4303.07,174
Fini,Gastronomia,Garten Shopping,2268.07,71
Fini,Gastronomia,Nações Shopping,2942.82,89
Fini,Gastronomia,Neumarkt Shopping,11.95,1
FisioMastter,Beleza e Bem-estar,Garten Shopping,1900.0,1
Flor de Laranjeira,Serviços,Garten Shopping,806.0,6
Floripratas,Presentes e Acessórios,Continente Shopping,60844.14,323
Francisbel,Gastronomia,Nações Shopping,1189.16,30
Freddo,Gastronomia,Balneário Shopping,39248.1,909
Freddo,Gastronomia,Neumarkt Shopping,28897.97,842
Fun Case,Eletrônicos,Balneário Shopping,3749.68,6
Fun Case,Eletrônicos,Norte Shopping,268.0,1
Fun Case,Telefonia,Continente Shopping,5333.0,20
Fun Case,Telefonia,Garten Shopping,1520.0,12
Fun Case Gamer,Presentes e Acessórios,Balneário Shopping,180.0,1
Fábrica Di Chocolate,Gastronomia,Continente Shopping,2347.81,84
Fábrica Di Chocolate,Gastronomia,Nações Shopping,1487.1399999999999,61
Fátima Bebê,Infantil,Nações Shopping,113080.4,439
Fátima Criança,Infantil,Nações Shopping,259779.62,930
Fátima Papelaria,Papelaria,Nações Shopping,140910.62,700
GNC Cinemas,Lazer,Neumarkt Shopping,11872.85,238
GOL LINHAS AEREAS,Serviços,Garten Shopping,1702.12,1
GOL Linhas Aéreas,Serviços,Continente Shopping,17238.28,3
Game Mania,Eletrônicos,Balneário Shopping,206856.74,184
Game Mania,Eletrônicos,Neumarkt Shopping,232612.5,185
Game Mania,Eletrônicos,Norte Shopping,227423.65,124
Gamelas & Panella's,Gastronomia,Continente Shopping,93594.1,1554
Gamelas & Panella´s,Gastronomia,Balneário Shopping,51224.93,631
Garten Shopping - Estacionamento,Serviços,Garten Shopping,35952.0,2401
Gelato Borelli,Gastronomia,Neumarkt Shopping,25438.29,685
Gelatony Gelateria,Gastronomia,Continente Shopping,10207.9,296
General Lyy,Moda,Balneário Shopping,20580.66,38
General Lyy,Moda,Garten Shopping,366168.9,880
General Lyy,Moda,Neumarkt Shopping,256479.93,675
Giraffa's,Gastronomia,Balneário Shopping,23586.4,402
Giraffas,Gastronomia,Continente Shopping,83286.2,1552
Giraffas,Gastronomia,Garten Shopping,8073.2,180
Gisdany,Joalheria,Nações Shopping,82442.47,86
Gloriosa Cosméticos,Beleza e Bem-estar,Norte Shopping,8233.539999999999,84
Gnc Balneario,Lazer,Balneário Shopping,10697.58,195
Gnc Cinemas,Lazer,Nações Shopping,5267.66,119
Gnc Joinville Garten,Lazer,Garten Shopping,8063.77,174
Go Coffee,Gastronomia,Continente Shopping,7345.26,212
Go Coffee,Gastronomia,Norte Shopping,701.5,15
GoCoffee,Gastronomia,Balneário Shopping,1261.15,35
Goldko,Gastronomia,Continente Shopping,20004.99,269
Gondolier,Gastronomia,Neumarkt Shopping,57824.44,748
Granado,Beleza e Bem-estar,Balneário Shopping,446443.06,1871
Granado Phamácias,Farmácias,Garten Shopping,459639.33,2155
GrandVision,Ótica,Neumarkt Shopping,301615.96,200
Grandvision By Fototica,Ótica,Nações Shopping,73840.06999999999,52
Grandvision by Fototica,Ótica,Balneário Shopping,91006.94,92
Grano Pasta Ristorante,Gastronomia,Garten Shopping,24391.15,439
Griletto,Gastronomia,Continente Shopping,29833.29,723
Griletto,Gastronomia,Nações Shopping,17237.51,344
Griletto,Gastronomia - Restaurante,Garten Shopping,2165.52,49
H'Cel,Eletrônicos,Norte Shopping,11481.4,33
HOPE,Moda,Continente Shopping,11418.56,53
HOPE Moda íntima,Moda Feminina,Garten Shopping,37680.72,137
HOT DOG DUPIRU,Gastronomia,Continente Shopping,15927.86,451
Havaianas,Calçados,Continente Shopping,173153.17,1655
Havaianas,Calçados,Garten Shopping,190843.2,2009
Havaianas,Calçados,Nações Shopping,96583.52,951
Havan,Casa e Decoração,Garten Shopping,1139999.81,4382
Havan,Casa e Decoração,Neumarkt Shopping,1460262.33,5025
Havan,Casa e Decoração,Norte Shopping,1865530.8,4906
Havanna Café,Gastronomia,Balneário Shopping,5639.5,125
Hector Albertazzi,Joalheria,Balneário Shopping,38713.2,21
Hefesto Acessorios,Presentes e Acessórios,Continente Shopping,33334.82,110
Hering,Moda,Garten Shopping,939094.62,3029
Hering,Moda,Norte Shopping,212727.47,667
Hering Store,Moda,Balneário Shopping,445875.28,1341
Hering Store,Moda,Continente Shopping,439881.44,1435
Hering Store,Moda,Neumarkt Shopping,681264.35,2204
Hermanito,Gastronomia,Garten Shopping,59.699999999999996,2
Hope,Moda,Continente Shopping,93722.56,362
Hope,Moda,Garten Shopping,15672.15,69
Hope,Moda,Neumarkt Shopping,203938.93,747
Hope Nacoes Shopping,Outros,Nações Shopping,109290.79,354
IDéli oui,Beleza e Bem-estar,Continente Shopping,461050.86,890
Idéli Oui,Beleza e Bem-estar,Garten Shopping,938415.64,1497
Idéli.Oui,Beleza e Bem-estar,Neumarkt Shopping,874119.05,1064
Idéli.oui,Beleza e Bem-estar,Neumarkt Shopping,43.0,1
Idéli.oui,Beleza e Bem-estar,Norte Shopping,353839.7,839
Imaginarium,Presentes e Acessórios,Balneário Shopping,27295.95,97
Innovva Editora,Livrarias,Garten Shopping,18724.3,233
Inova Cell,Eletrônicos,Neumarkt Shopping,229.8,3
Inovathi Acessórios,Presentes e Acessórios,Garten Shopping,142094.1,403
Intimissimi,Moda,Continente Shopping,168629.62,413
Intimissimi,Moda,Garten Shopping,80249.62,220
Iplace Mobile,Telefonia,Balneário Shopping,399.0,1
JAH Açaí,Gastronomia,Nações Shopping,50455.56,731
JBay,Moda,Continente Shopping,129895.45,305
JCANEDO,Moda,Nações Shopping,6729.76,12
JCanedo,Moda,Continente Shopping,170423.67,299
JCanedo,Moda,Garten Shopping,212489.09,379
JCanedo,Moda,Neumarkt Shopping,405957.54,625
JCanedo,Moda,Norte Shopping,308186.33,460
JOHN JOHN,Moda,Balneário Shopping,31979.25,33
Jack Simonéia Garten,Salão de Beleza | Barbearia,Garten Shopping,8193.27,26
Jah Açaí,Gastronomia,Balneário Shopping,3133.4,83
Jah Açaí,Gastronomia,Neumarkt Shopping,12.3,2
Jah Açaí,Gastronomia,Norte Shopping,5093.91,151
Jah do Açaí,Gastronomia,Continente Shopping,5643.5,198
Jcanedo,Moda,Balneário Shopping,209273.95,308
Jcanedo,Moda,Nações Shopping,61290.64,99
Jeronimo,Gastronomia,Balneário Shopping,6316.3,125
Jogê,Moda,Balneário Shopping,114933.81,246
John John,Moda,Continente Shopping,181547.88,324
John John,Moda,Garten Shopping,1249.4,2
John John Denim,Moda,Balneário Shopping,169730.43,219
Joker Socks,Presentes e Acessórios,Continente Shopping,3614.66,34
Jorge Bischoff,Calçados,Balneário Shopping,427867.3,460
Jorge Bischoff,Moda,Continente Shopping,212570.3,236
KFC,Gastronomia,Balneário Shopping,44638.75,721
KFC,Gastronomia,Continente Shopping,48586.88,897
KFC,Gastronomia,Garten Shopping,59372.9,1138
Kalunga,Papelaria,Balneário Shopping,330445.22,2188
Kalunga,Papelaria,Continente Shopping,363017.39,2913
Kalunga,Papelaria,Garten Shopping,304837.22,2693
Kalunga,Papelaria,Neumarkt Shopping,411154.5,3235
Kalunga,Papelaria,Norte Shopping,248870.04,1488
Kekala,Gastronomia - Sorvetes,Norte Shopping,478.4,19
Kfc,Gastronomia,Norte Shopping,32359.51,551
Kib´s,Kids,Garten Shopping,43418.92,728
Kin Shake,Gastronomia - Restaurante,Continente Shopping,815.0,41
Kin Shake,Gastronomia - Restaurante,Nações Shopping,22.0,1
Kin Shake,Outros,Nações Shopping,71.0,1
Kings,Moda,Nações Shopping,267812.6,338
Kings  Sneakers,Calçados,Continente Shopping,147789.4,191
Kings Sneakers,Calçados,Neumarkt Shopping,135488.16999999998,173
Kings Sneakers,Moda,Garten Shopping,177177.7,247
Kings Sneakers,Moda,Norte Shopping,94320.0,114
Kipling,Presentes e Acessórios,Balneário Shopping,399503.55,418
Kitsu Box,Gastronomia,Nações Shopping,6304.360000000001,62
