loja_nome,segmento,shopping,valor,cupons
Gio Gelato Sorveteria Italiana Artesanal,Não informado,Nações Shopping,158.7,4
Giraffa's,Gastronomia,Balneário Shopping,3316.5,55
Giraffas,Gastronomia,Continente Shopping,8054.7,173
Gnc Balneario,Lazer,Balneário Shopping,1890.5,31
Gnc Cinemas,Lazer,Nações Shopping,1101.0,24
Gnc Joinville Garten,Lazer,Garten Shopping,1424.5,27
Go Coffee,Gastronomia,Continente Shopping,16.0,1
GoCoffee,Gastronomia,Balneário Shopping,129.0,5
Goldko,Gastronomia,Continente Shopping,285.73,3
Gondolier,Gastronomia,Neumarkt Shopping,9929.53,133
Granado,Beleza e Bem-estar,Balneário Shopping,11091.67,53
Granado Phamácias,Farmácias,Garten Shopping,9416.83,51
GrandVision by Fototica,Ótica,Neumarkt Shopping,7806.7,2
Grandvision By Fototica,Gastronomia - Restaurante,Nações Shopping,10708.9,8
Grandvision by Fototica,Ótica,Balneário Shopping,738.5799999999999,3
Grano Pasta Ristorante,Gastronomia,Garten Shopping,1059.9,19
Griletto,Gastronomia,Continente Shopping,4923.03,136
Griletto,Gastronomia,Nações Shopping,2568.9,40
Griletto,Gastronomia - Restaurante,Garten Shopping,800.08,17
Growfit,Gastronomia,Balneário Shopping,71.5,1
Guzzatti,Joalheria,Nações Shopping,4779.0,3
H'Cel,Eletrônicos,Norte Shopping,22.0,1
HOPE Moda íntima,Moda Feminina,Garten Shopping,2198.93,15
HOT DOG DUPIRU,Gastronomia,Continente Shopping,1766.92,53
Havaianas,Calçados,Continente Shopping,852.83,11
Havaianas,Calçados,Garten Shopping,610.9000000000001,6
Havaianas,Calçados,Nações Shopping,414.93,6
Havan,Casa e Decoração,Garten Shopping,23704.64,145
Havan,Casa e Decoração,Neumarkt Shopping,72175.78,283
Havan,Casa e Decoração,Norte Shopping,61814.4,197
Hefesto Acessorios,Presentes e Acessórios,Continente Shopping,428.0,1
Hering,Moda,Garten Shopping,9438.37,39
Hering,Moda,Norte Shopping,1729.8700000000001,7
Hering Store,Moda,Balneário Shopping,9921.32,27
Hering Store,Moda,Continente Shopping,9147.31,24
Hering Store,Moda,Neumarkt Shopping,17066.83,55
Hope,Moda,Continente Shopping,3511.0,9
Hope,Moda,Neumarkt Shopping,4061.76,22
Hope Nacoes Shopping,Outros,Nações Shopping,1865.0,7
IDéli oui,Beleza e Bem-estar,Continente Shopping,5441.46,23
Idéli Oui,Beleza e Bem-estar,Garten Shopping,12488.9,25
Idéli.Oui,Beleza e Bem-estar,Neumarkt Shopping,8203.42,20
Idéli.oui,Beleza e Bem-estar,Norte Shopping,2870.01,9
Innovva Editora,Livrarias,Garten Shopping,44.9,1
Inovathi Acessórios,Presentes e Acessórios,Garten Shopping,716.97,7
Intimissimi,Moda,Continente Shopping,2850.41,8
JAH Açaí,Gastronomia,Nações Shopping,7899.07,95
JBay,Moda,Continente Shopping,1620.4099999999999,5
JCanedo,Moda,Continente Shopping,2211.86,7
JCanedo,Moda,Garten Shopping,2513.0,5
JCanedo,Moda,Neumarkt Shopping,14638.86,15
JCanedo,Moda,Norte Shopping,1893.82,2
Jack Simonéia Garten,Salão de Beleza | Barbearia,Garten Shopping,398.0,4
Jah Açaí,Gastronomia,Neumarkt Shopping,1464.79,41
Jah Açaí,Gastronomia,Norte Shopping,599.87,16
Jah Açaí Joinville,Gastronomia - Sorvetes,Garten Shopping,68.18,3
Jah do Açaí,Gastronomia,Continente Shopping,173.95,9
Joalheria Baier,Joalheria,Neumarkt Shopping,8290.0,3
Jogê,Moda,Balneário Shopping,2276.0,6
John John,Moda,Continente Shopping,10029.3,5
John John Denim,Moda,Balneário Shopping,8808.4,7
Joker Socks,Presentes e Acessórios,Continente Shopping,113.8,1
Jorge Bischoff,Calçados,Balneário Shopping,7589.0,6
Juistreet,Gastronomia,Balneário Shopping,59.9,2
KFC,Fast Food,Norte Shopping,2591.5,47
KFC,Gastronomia,Balneário Shopping,6295.35,109
KFC,Gastronomia,Garten Shopping,4647.1,96
KStore Acessórios,Presentes e Acessórios,Nações Shopping,300.0,2
Kalunga,Papelaria,Continente Shopping,7700.25,159
Kalunga,Papelaria,Garten Shopping,5001.99,80
Kalunga,Papelaria,Neumarkt Shopping,13122.03,173
Kalunga,Papelaria,Norte Shopping,3171.16,57
Kfc,Gastronomia,Continente Shopping,3906.56,63
Kfc,Gastronomia,Neumarkt Shopping,7773.6,148
Kfc,Gastronomia,Norte Shopping,47.7,1
Kib´s,Kids,Garten Shopping,2954.31,57
Kings,Moda,Nações Shopping,15036.76,22
Kings  Sneakers,Calçados,Continente Shopping,4472.09,9
Kings Sneakers,Calçados,Neumarkt Shopping,5233.25,8
Kings Sneakers,Moda,Garten Shopping,1814.5,4
Kings Sneakers,Moda,Norte Shopping,1429.6,3
Kipling,Presentes e Acessórios,Balneário Shopping,1637.0,2
Kitsu Box,Gastronomia,Nações Shopping,281.93,3
Kombina Felice,Gastronomia - Restaurante,Neumarkt Shopping,4866.63,27
Kopenhagen,Gastronomia,Balneário Shopping,1496.7,41
Kopenhagen,Gastronomia,Continente Shopping,3919.19,59
Kopenhagen,Gastronomia,Neumarkt Shopping,3148.9,87
Kopenhagen,Não informado,Nações Shopping,1716.6899999999998,24
Korte e Kosture,Serviços,Balneário Shopping,365.0,3
L'Occitane Au Brésil,Beleza e Bem-estar,Neumarkt Shopping,1633.6000000000001,11
L'Occitane En Provence,Beleza e Bem-estar,Balneário Shopping,1303.0,7
L'Occitane en Provence,Beleza e Bem-estar,Neumarkt Shopping,1329.55,4
L'Oréal Kerastase,Beleza e Bem-estar,Balneário Shopping,622.0,3
L'occitane Au Brasil,Beleza e Bem-estar,Garten Shopping,371.3,2
L'occitane Bresil,Beleza e Bem-estar,Balneário Shopping,54.9,1
L'occitane au Brésil,Beleza e Bem-estar,Continente Shopping,1323.72,7
LAtte Art Coffee Cafeteria,Gastronomia,Neumarkt Shopping,1439.0,55
LIVE!,Moda,Neumarkt Shopping,4397.8,9
LOJAS AMERICANAS,Eletrodomésticos,Neumarkt Shopping,17072.96,384
LUZ DA LUA,Calçados,Garten Shopping,2938.5,4
La Dullie,Gastronomia,Norte Shopping,90.0,3
Laci Baruffi,Presentes e Acessórios,Neumarkt Shopping,1355.3,3
Lacoste,Moda,Balneário Shopping,1398.0,2
Las Leñas,Gastronomia,Balneário Shopping,1813.9,9
Las Leñas Parrilla Uruguaya,Gastronomia,Nações Shopping,8403.34,32
Le Charbon Crepes e Café,Gastronomia,Nações Shopping,414.5,11
Le Creuset,Casa e Decoração,Balneário Shopping,3198.87,7
Le Lis,Moda,Neumarkt Shopping,7999.13,10
Le Lis Blanc,Moda,Balneário Shopping,15524.94,13
Le Lis Blanc,Moda,Garten Shopping,7170.93,7
Leo Cosméticos,Beleza e Bem-estar,Norte Shopping,4637.2699999999995,66
Levi's,Moda,Balneário Shopping,2305.55,8
Levi's,Moda,Garten Shopping,12852.029999999999,27
Lez a Lez,Moda,Continente Shopping,2929.05,4
Life Vivara,Joalheria,Balneário Shopping,5847.0,10
Life Vivara,Joalheria,Continente Shopping,9591.01,14
Life Vivara,Joalheria,Garten Shopping,4138.07,8
Life by Vivara,Joalheria,Neumarkt Shopping,7471.38,16
Lilica & Tigor,Infantil,Continente Shopping,3356.85,8
Lindt,Gastronomia,Balneário Shopping,8110.63,72
Lindt,Gastronomia,Garten Shopping,3372.66,39
Lindt,Gastronomia,Neumarkt Shopping,8060.45,76
Live!,Moda,Balneário Shopping,19217.61,25
Live!,Moda,Garten Shopping,6587.78,15
Live!,Moda,Nações Shopping,12449.64,15
Live!,Moda Feminina,Continente Shopping,7475.0,14
Livraria Catarinense,Livrarias,Nações Shopping,8262.4,100
Livrarias Catarinense,Livrarias,Balneário Shopping,16961.06,148
Livrarias Catarinense,Livrarias,Continente Shopping,11397.95,152
Livrarias Catarinense,Livrarias,Neumarkt Shopping,21108.5,215
Livrarias Catarinense,Livrarias,Norte Shopping,3815.7799999999997,44
Livrarias Curitiba,Livrarias,Garten Shopping,8751.53,106
Loft,Eletrônicos,Balneário Shopping,809.0,2
Lofty style,Moda Feminina,Balneário Shopping,5039.03,9
Lojas Americanas,Eletrodomésticos,Continente Shopping,16792.94,366
Lojas Americanas,Eletrodomésticos,Norte Shopping,8569.39,152
Lojas Americanas,Supermercado,Balneário Shopping,13378.72,212
Loungerie,Moda,Balneário Shopping,1879.69,7
Lua Luá,Moda,Continente Shopping,8380.9,20
Lug's,Gastronomia,Nações Shopping,1437.19,38
Luiza Barcelos,Calçados,Garten Shopping,1279.75,3
Lupo,Moda,Balneário Shopping,9404.1,30
Lupo,Moda,Continente Shopping,3540.7,20
Lupo,Moda,Garten Shopping,3078.0,16
Lupo,Moda,Nações Shopping,3831.3,31
Lupo,Moda,Neumarkt Shopping,6424.400000000001,48
Lupo,Moda,Norte Shopping,301.9,3
Luz da Lua,Calçados,Balneário Shopping,3217.9,3
Luz da Lua,Calçados,Neumarkt Shopping,18111.1,25
Luz da Lua,Calçados Femininos,Nações Shopping,5525.2,10
Luz da Lua,Moda,Continente Shopping,3258.7,3
MB Acessórios,Presentes e Acessórios,Neumarkt Shopping,1096.2,13
MB acessórios,Presentes e Acessórios,Balneário Shopping,311.57,3
Mac,Beleza e Bem-estar,Balneário Shopping,3295.0,8
Madero,Gastronomia,Balneário Shopping,9954.12,93
Madero,Gastronomia,Continente Shopping,11148.85,79
Madero,Gastronomia,Garten Shopping,4769.62,28
Madero,Gastronomia,Neumarkt Shopping,19732.739999999998,127
Magazine Luiza,Eletrodomésticos,Balneário Shopping,11402.96,6
Magazine Luiza,Eletrodomésticos,Continente Shopping,8896.279999999999,6
Magazine Luiza,Eletrodomésticos,Garten Shopping,3698.0,2
Magazine Luiza,Eletrodomésticos,Norte Shopping,12824.220000000001,7
Magic Feet,Moda,Balneário Shopping,9685.01,16
Makenji,Moda,Garten Shopping,10456.74,18
Malasanti,Beleza e Bem-estar,Continente Shopping,329.1,6
Mamma Mia,Gastronomia,Garten Shopping,3614.6,18
Mamma Mia Express,Gastronomia,Neumarkt Shopping,5279.25,89
Manteigaria do Porto,Gastronomia,Balneário Shopping,670.1,16
Mar de Maria,Moda,Nações Shopping,427.8,4
Maria Dolores,Joalheria,Balneário Shopping,3424.02,5
Maxmuscle,Esportes,Nações Shopping,567.0,2
Maze,Calçados,Neumarkt Shopping,12324.46,12
Maze Skate,Moda,Garten Shopping,4682.8,4
Maze Vale Comercio LTDA,Moda,Continente Shopping,1828.97,3
Mc Donalds,Gastronomia,Norte Shopping,7544.12,123
McDonald's,Gastronomia,Balneário Shopping,8715.0,166
McDonald's,Gastronomia,Continente Shopping,10503.52,219
McDonald's,Gastronomia,Garten Shopping,9769.289999999999,204
McDonald's,Gastronomia,Neumarkt Shopping,15135.289999999999,325
Mcdonald´s Quiosque,Gastronomia,Garten Shopping,288.2,15
Me Blue,Presentes e Acessórios,Continente Shopping,2783.0,11
Me Linda,Farmácias,Nações Shopping,10068.57,71
Me.Linda,Beleza e Bem-estar,Continente Shopping,5308.39,51
Me.Linda,Beleza e Bem-estar,Neumarkt Shopping,18886.87,171
MeLinda,Calçados Femininos,Balneário Shopping,4637.18,28
Melissa,Calçados,Continente Shopping,1312.2,9
Metroville,Gastronomia,Balneário Shopping,688.0,15
Metroville Prime Grill,Gastronomia,Garten Shopping,846.75,19
Milky Moo,Gastronomia,Continente Shopping,1180.2,37
Milky Moo,Gastronomia,Garten Shopping,95.0,3
Milky Moo,Gastronomia,Neumarkt Shopping,2108.3,40
Milky Moo,Gastronomia,Norte Shopping,759.9,14
Milky moo,Gastronomia,Balneário Shopping,118.0,3
Milkymoo,Gastronomia - Sorvetes,Nações Shopping,637.0,25
Milon,Infantil,Balneário Shopping,6281.2300000000005,11
Mini Kalzone,Gastronomia,Balneário Shopping,7681.0,88
Mini Kalzone,Gastronomia,Continente Shopping,4383.02,205
Mini Kalzone,Gastronomia,Garten Shopping,3369.98,140
Mini Kalzone,Gastronomia,Nações Shopping,4668.1,207
Mini Kalzone,Gastronomia,Neumarkt Shopping,7628.8,355
Mini Kalzone,Gastronomia,Norte Shopping,7482.05,193
