loja_nome,segmento,shopping,valor,cupons
AstroBox,Gastronomia,Continente Shopping,409.09999999999997,10
Atacadão,Supermercado,Norte Shopping,261355.59,1707
Audithorium,Moda,Balneário Shopping,63730.58,112
Audithorium,Moda,Garten Shopping,38880.06,80
Audithorium Menswear,Moda,Continente Shopping,36869.52,85
Authentic Feet,Moda,Neumarkt Shopping,24865.83,35
Avatim,Beleza e Bem-estar,Nações Shopping,9245.6,72
Avatim,Beleza e Bem-estar,Neumarkt Shopping,104723.25,619
Avatim,Beleza e Bem-estar,Norte Shopping,46454.51,303
Avatim Cheiros Da Terra,Presentes e Acessórios,Garten Shopping,593.0,5
Aventura Jurássica,Serviços,Balneário Shopping,39.0,1
BRANDO BIKE,Presentes e Acessórios,Continente Shopping,11351.0,5
Bacio di Latte,Gastronomia,Balneário Shopping,44281.11,719
Bacio di Latte,Gastronomia,Continente Shopping,42203.229999999996,845
Bagaggio,Presentes e Acessórios,Balneário Shopping,43606.49,80
Bagaggio,Presentes e Acessórios,Continente Shopping,48903.59,115
Bagaggio,Presentes e Acessórios,Garten Shopping,59592.2,140
Bagaggio,Presentes e Acessórios,Nações Shopping,12929.31,22
Bagaggio,Presentes e Acessórios,Neumarkt Shopping,42626.68,92
Balneário Shopping - Estacionamento,Serviços,Balneário Shopping,20203.0,513
Baummer,Joalheria,Nações Shopping,3662.25,22
Baummer Semijóias,Presentes e Acessórios,Garten Shopping,5275.8,44
Beagle,Moda,Balneário Shopping,21570.31,63
Beagle,Moda,Continente Shopping,41900.6,114
Beagle,Moda,Garten Shopping,68019.19,155
Beagle,Moda,Nações Shopping,13502.83,35
Beagle,Moda,Norte Shopping,29563.600000000002,82
BelShop,Beleza e Bem-estar,Nações Shopping,11318.15,96
Belshop,Beleza e Bem-estar,Neumarkt Shopping,30191.55,270
Bergerson,Joalheria,Garten Shopping,88568.0,7
Bibi,Infantil,Balneário Shopping,35511.01,78
Bibi Calçados,Calçados,Garten Shopping,21884.91,55
Big Jack Cervejaria,Gastronomia,Nações Shopping,145.0,7
BioMundo Produtos Naturais,Beleza e Bem-estar,Neumarkt Shopping,11566.22,95
Biscoitê,Gastronomia,Balneário Shopping,3990.57,18
Bkko,Moda,Norte Shopping,15178.62,34
Boali,Gastronomia,Garten Shopping,169.6,3
Bob's,Gastronomia,Balneário Shopping,4302.6,136
Bob's,Gastronomia,Norte Shopping,3690.57,100
Bob's (Quiosque 1),Gastronomia - Sorvetes,Norte Shopping,360.5,20
Bob's (Quiosque 2),Gastronomia - Sorvetes,Norte Shopping,505.7,24
Bob's - Quiosque,Gastronomia,Nações Shopping,166.0,8
Bob's - Quiosque 2,Gastronomia,Nações Shopping,3369.13,92
Bob's Sorvete - Quiosque,Gastronomia,Continente Shopping,9091.199999999999,282
Boiko,Joalheria,Balneário Shopping,93952.8,22
Boiko Joalheiros,Joalheria,Norte Shopping,5386.6,6
Bom Beef,Gastronomia,Continente Shopping,32499.69,378
Bondyou,Presentes e Acessórios,Balneário Shopping,1286.69,19
Bonna Panquecas e Massas,Gastronomia,Balneário Shopping,5483.7,89
Borelli,Gastronomia,Balneário Shopping,4346.51,86
Borelli Gelato,Gastronomia - Sorvetes,Continente Shopping,8133.24,208
Boss,Moda,Balneário Shopping,143854.83,79
Botoclinic,Beleza e Bem-estar,Continente Shopping,8848.77,8
Botoclinic,Beleza e Bem-estar,Garten Shopping,8539.15,8
Botoclinic,Beleza e Bem-estar,Norte Shopping,4094.0,6
Bottero,Calçados,Balneário Shopping,32048.629999999997,83
Bottero,Calçados,Neumarkt Shopping,53938.32,122
Brando Bike,Outros,Norte Shopping,20542.0,6
Brasil Cacau,Gastronomia,Continente Shopping,30560.36,435
Brasileirisse,Gastronomia,Norte Shopping,187.92000000000002,4
Bread Pide,Gastronomia,Balneário Shopping,7608.87,122
Brooksfield,Moda,Balneário Shopping,222426.79,143
Brooksfield,Moda,Continente Shopping,97873.72,85
Brooksfield,Moda,Garten Shopping,82170.15,75
Brooksfield,Moda,Neumarkt Shopping,106751.78,93
Buddha Spa,Serviços,Balneário Shopping,1353.34,4
Bull Prime Steak House,Gastronomia,Garten Shopping,9636.97,32
Burger King,Gastronomia,Balneário Shopping,14810.3,280
Burger King,Gastronomia,Continente Shopping,20881.399999999998,374
Burger King,Gastronomia,Garten Shopping,6976.15,154
Burger King,Gastronomia,Nações Shopping,6802.389999999999,130
Burger King,Gastronomia,Neumarkt Shopping,18870.98,394
Burger King,Gastronomia,Norte Shopping,29623.2,459
Békko,Moda,Nações Shopping,13062.53,23
C&A,Moda,Balneário Shopping,342536.08,1145
C&A,Moda,Continente Shopping,262476.77,1129
C&A,Moda,Garten Shopping,179185.69,820
C&A,Moda,Nações Shopping,74622.12,352
CANTINA MATTERELLO RESTAURANTE E PASTELARIA,Gastronomia,Garten Shopping,11620.03,275
CAPA FINA,Telefonia,Garten Shopping,1986.1100000000001,23
CVC,Serviços,Garten Shopping,120905.41,14
CVC,Serviços,Norte Shopping,70870.0,8
Cabanas,Moda,Neumarkt Shopping,20925.02,62
Cacau Show,Gastronomia,Balneário Shopping,34880.47,242
Cacau Show,Gastronomia,Continente Shopping,4752.79,29
Cacau Show,Gastronomia,Garten Shopping,6288.35,53
Cacau Show,Gastronomia,Nações Shopping,12901.34,150
Cacau Show,Gastronomia,Neumarkt Shopping,43923.77,476
Cacau Show,Gastronomia,Norte Shopping,29239.94,330
Café Cultura,Gastronomia,Balneário Shopping,14012.51,261
Café Cultura,Gastronomia,Continente Shopping,7460.11,177
Café Cultura,Gastronomia,Garten Shopping,14093.960000000001,306
Café Cultura,Gastronomia,Nações Shopping,40.0,2
Café Cultura,Gastronomia,Neumarkt Shopping,24446.29,517
Calvin Klein,Moda,Balneário Shopping,35891.01,81
Calvin Klein,Moda,Garten Shopping,39886.35,48
Calvin Klein e Tommy Hilfiger,Moda,Nações Shopping,13716.0,10
Calzedonia,Moda,Balneário Shopping,37851.03,69
Calzedonia,Moda Feminina,Neumarkt Shopping,33713.54,76
Calçados Pegada,Calçados,Garten Shopping,15084.86,44
Camarão Express,Gastronomia,Balneário Shopping,12213.14,136
Camarão Express,Gastronomia,Continente Shopping,28098.88,356
Camarão Express,Gastronomia,Nações Shopping,10356.18,128
Camarão Express,Gastronomia,Neumarkt Shopping,7325.2,110
Camicado,Casa e Decoração,Balneário Shopping,142951.37,415
Camicado,Casa e Decoração,Nações Shopping,22102.46,56
Camicado,Casa e Decoração,Neumarkt Shopping,116246.29,436
Cantinho Grill,Gastronomia,Nações Shopping,4806.4,85
Capivalley,Promocional,Continente Shopping,12000.0,21
Car Clinic,Lavação Automotiva,Garten Shopping,180.0,1
Carioca Calçados,Calçados,Continente Shopping,99688.35,291
Carter's,Infantil,Garten Shopping,56236.65,173
Carter's,Infantil,Neumarkt Shopping,41589.880000000005,153
Carter´s,Infantil,Balneário Shopping,84400.90000000001,217
Cartes - Cozinha do Mundo,Gastronomia,Continente Shopping,64541.85,678
Casa Bauducco,Gastronomia,Balneário Shopping,25650.82,336
Casa Bauducco,Gastronomia,Garten Shopping,10635.26,129
Casa Maria,Casa e Decoração,Continente Shopping,29382.3,354
Casa Maria,Casa e Decoração,Nações Shopping,5485.57,82
Casas Bahia,Eletrodomésticos,Norte Shopping,221380.23,108
Cases e Capas,Presentes e Acessórios,Nações Shopping,99.99,1
Cassol Centerlar,Casa e Decoração,Nações Shopping,46781.47,122
Cavezzale,Presentes e Acessórios,Neumarkt Shopping,40979.0,121
Celulares e Cia.,Eletrônicos,Norte Shopping,1773.0,11
Centauro,Esportes,Balneário Shopping,480829.85000000003,1176
Centauro,Esportes,Continente Shopping,289042.5,775
Centauro,Esportes,Garten Shopping,307823.21,814
Centauro,Esportes,Nações Shopping,51265.93,172
Centauro,Esportes,Neumarkt Shopping,311131.11,932
Centauro,Esportes,Norte Shopping,146974.36000000002,402
Chaveiros Colin,Serviços,Garten Shopping,62.0,5
Chef's & Fritas,Gastronomia,Nações Shopping,95.8,1
Chilli Beans,Ótica,Balneário Shopping,21755.4,31
Chilli Beans,Ótica,Continente Shopping,8439.98,15
Chilli Beans,Ótica,Garten Shopping,44143.61,78
Chilli Beans,Ótica,Nações Shopping,5237.84,9
Chilli Beans,Ótica,Neumarkt Shopping,5383.7300000000005,7
Chilli Beans,Ótica,Norte Shopping,16758.39,33
Chilli Beans Ótica,Ótica,Continente Shopping,11726.98,11
Chiquinho Sorvetes,Gastronomia,Neumarkt Shopping,6701.0,326
Chiquinho Sorvetes,Gastronomia - Sorvetes,Continente Shopping,3462.5,135
Chiquinho Sorvetes,Gastronomia - Sorvetes,Garten Shopping,1650.5,72
Chiquinho Sorvetes,Gastronomia - Sorvetes,Norte Shopping,3620.9,144
Chope do Mestre,Gastronomia,Nações Shopping,16.0,2
Churras Churrascaria,Gastronomia - Restaurante,Norte Shopping,373.44,1
Chuá Brand,Moda,Garten Shopping,76197.91,78
Chuá Brand,Moda Feminina,Continente Shopping,46192.94,55
Cia Marítima,Moda Feminina,Neumarkt Shopping,23333.260000000002,32
Cia da Saúde,Outros,Garten Shopping,121.84,4
Cia do Homem,Moda,Neumarkt Shopping,106812.2,165
Cia do Terno,Moda,Norte Shopping,25046.43,34
Cinépolis,Lazer,Continente Shopping,12376.9,195
Cinépolis,Lazer,Norte Shopping,5132.3,94
Claro,Telefonia,Continente Shopping,193406.4,47
Claro,Telefonia,Garten Shopping,21645.12,10
Claro,Telefonia,Neumarkt Shopping,78004.36,28
Claro,Telefonia,Norte Shopping,16480.48,8
Claro S/a,Telefonia,Balneário Shopping,47628.0,9
Clifield,Moda,Balneário Shopping,56991.8,72
Clifield,Moda,Continente Shopping,101775.42,169
Clube Melissa,Calçados,Balneário Shopping,20781.64,81
Clube Melissa,Calçados,Neumarkt Shopping,28414.56,115
Coach,Beleza e Bem-estar,Balneário Shopping,155509.6,41
Coach,Moda Feminina,Balneário Shopping,11934.1,3
Cobasi,Pets,Continente Shopping,101356.92,737
Cobasi,Pets,Garten Shopping,41479.05,386
Cobasi,Pets,Nações Shopping,22387.53,195
Cobasi,Pets,Neumarkt Shopping,88347.01,620
Cobasi,Pets,Norte Shopping,61375.82,486
Colcci,Moda,Balneário Shopping,130372.1,95
Colcci,Moda,Nações Shopping,37211.35,55
Coliseu,Joalheria,Balneário Shopping,81230.95,35
Coliseu,Joalheria,Garten Shopping,111767.15,41
Companhia da Moda,Moda,Continente Shopping,42179.4,99
Conecta Store,Eletrônicos,Garten Shopping,43343.1,11
Constance,Calçados,Continente Shopping,50960.22,163
Continente Shopping - Estacionamento,Serviços,Continente Shopping,12597.0,499
Cores em Cacau,Gastronomia,Balneário Shopping,1889.14,35
Cotton On,Beleza e Bem-estar,Balneário Shopping,101119.2,305
Cotton On,Moda,Continente Shopping,55977.1,198
Cotton On,Moda,Garten Shopping,59490.05,194
Cotton:on,Moda,Balneário Shopping,10980.15,38
Creamy Skin Care,Beleza e Bem-estar,Balneário Shopping,16645.82,95
Crepefy,Gastronomia,Neumarkt Shopping,367.35999999999996,11
Criamigos,Infantil,Balneário Shopping,28498.91,77
Criamigos,Presentes e Acessórios,Garten Shopping,12667.9,37
Crocs,Calçados,Garten Shopping,14400.0,43
Crocs,Calçados,Nações Shopping,7819.01,21
Crocs,Calçados,Neumarkt Shopping,12382.8,45
Cvc Viagens,Serviços,Neumarkt Shopping,160799.77000000002,13
Damay Cafeteria,Gastronomia,Garten Shopping,48.3,2
Damyller,Moda,Continente Shopping,68756.6,92
Damyller,Moda,Garten Shopping,63813.7,99
Damyller,Moda,Nações Shopping,11904.0,16
Damyller,Moda,Neumarkt Shopping,76901.3,112
Damyller,Não informado,Balneário Shopping,38788.4,53
Daniela Tombini,Moda,Neumarkt Shopping,36211.48,71
De Ville Gourmet,Gastronomia,Balneário Shopping,16008.66,194
Decathlon,Esportes,Continente Shopping,230737.39,942
Dedal Oficina de Costura,Serviços,Continente Shopping,94.0,1
Democrata,Calçados,Balneário Shopping,53473.74,118
Democrata,Calçados,Continente Shopping,56620.26,147
Democrata,Calçados,Garten Shopping,58245.0,131
Democrata,Calçados,Neumarkt Shopping,39407.51,100
Dengo,Beleza e Bem-estar,Balneário Shopping,39525.93,210
Dez Pastéis,Gastronomia,Nações Shopping,1643.9,40
Diesel,Moda,Balneário Shopping,104793.9,25
Digital Duo,Eletrônicos,Garten Shopping,6044.05,13
Divert Park,Lazer,Continente Shopping,696.0,2
Divino Fogão,Gastronomia,Balneário Shopping,9017.44,137
Divino Fogão,Gastronomia,Continente Shopping,11431.539999999999,160
Divino Fogão,Gastronomia,Garten Shopping,8258.82,163
Divino Fogão,Gastronomia,Neumarkt Shopping,9271.82,191
Divino Fogão,Gastronomia - Restaurante,Norte Shopping,7065.37,91
Docejo,Gastronomia,Continente Shopping,19388.73,383
Dolce & Gabbana,Moda,Balneário Shopping,55259.0,6
Dolce & Gabbana Do Brasil,Moda,Balneário Shopping,190352.0,34
Don Barber,Beleza e Bem-estar,Neumarkt Shopping,365.0,2
Dona Torta,Gastronomia,Garten Shopping,54324.98,1001
Donna Mirô,Gastronomia,Nações Shopping,3010.32,49
Dress To,Moda Feminina,Balneário Shopping,71035.23,87
Drive Kids,Lazer,Nações Shopping,30.0,1
Dudalina,Moda,Nações Shopping,13873.210000000001,14
Due Sapori,Gastronomia,Neumarkt Shopping,23682.43,349
Duladu,Gastronomia,Balneário Shopping,17446.6,69
Duplicado*,Moda,Garten Shopping,26299.41,53
Dvie Joalheria,Joalheria,Balneário Shopping,166768.0,6
EVOLUCELL CELULARES,Telefonia,Continente Shopping,2334.5,13
Eco Made,Casa e Decoração,Continente Shopping,30411.08,9
Ellus,Moda,Balneário Shopping,19055.25,19
Empório DUHomem,Moda,Neumarkt Shopping,15082.289999999999,24
Empório Du Homem,Moda,Continente Shopping,142899.9,165
Empório Du Homem,Moda,Nações Shopping,13812.1,11
Empório DuHomem,Moda,Norte Shopping,48374.95,85
Empório Sabores do Mundo,Gastronomia,Neumarkt Shopping,39.0,2
Espaço Laser,Beleza e Bem-estar,Continente Shopping,17314.59,9
Espaço Laser,Beleza e Bem-estar,Nações Shopping,89.0,1
Espaço Laser,Beleza e Bem-estar,Neumarkt Shopping,124.95,1
Essence Parfums,Beleza e Bem-estar,Nações Shopping,11097.8,12
Estacionamento - Nações Shopping (CERTO),Serviços,Nações Shopping,148.0,7
Estacionamento Norte Shopping,Serviços,Norte Shopping,1476.0,82
Estação Choperia,Gastronomia,Neumarkt Shopping,8553.1,195
Estação Choperia,Gastronomia,Norte Shopping,4372.12,74
Estação do Doce,Gastronomia,Nações Shopping,34.8,2
Estrela Beauty,Infantil,Balneário Shopping,5627.7,36
Evolucell,Eletrônicos,Continente Shopping,230.0,1
Express Grill,Gastronomia,Norte Shopping,6116.67,141
Express Grill,Gastronomia - Restaurante,Garten Shopping,9019.16,179
FARM Rio,Moda,Continente Shopping,63549.72,113
Fabrica de Natal,Casa e Decoração,Garten Shopping,2243.2,10
Farm,Moda,Balneário Shopping,114376.93,186
Farm,Moda,Nações Shopping,11258.68,32
Farm,Moda Feminina,Garten Shopping,83342.67,180
Farm,Moda Feminina,Neumarkt Shopping,104697.52,199
Feng Cheng,Gastronomia,Garten Shopping,42367.44,643
Feng Cheng,Gastronomia,Neumarkt Shopping,27136.91,346
Feng Cheng,Gastronomia,Norte Shopping,6231.17,90
Figueira Store,Esportes,Continente Shopping,7988.75,25
Fini,Gastronomia,Balneário Shopping,849.64,24
Fini,Gastronomia,Continente Shopping,11753.36,354
Fini,Gastronomia,Garten Shopping,481.4,28
Fini,Gastronomia,Nações Shopping,101.59,6
Floripratas,Presentes e Acessórios,Continente Shopping,8807.45,56
Forneria Carbone,Gastronomia,Continente Shopping,75527.28,216
Frank d'Ferran Cabelereiros,Salão de Beleza | Barbearia,Continente Shopping,4452.0,12
Freddo,Gastronomia,Balneário Shopping,14966.96,314
Freddo,Gastronomia,Garten Shopping,4884.84,127
Freddo,Gastronomia,Neumarkt Shopping,16413.48,432
Freddo Gelateria,Gastronomia - Sorvetes,Norte Shopping,599.98,12
Fun Case,Eletrônicos,Balneário Shopping,950.0,4
Fun Case,Eletrônicos,Norte Shopping,1194.0,3
Fun Case,Telefonia,Continente Shopping,4024.0,8
Fun Case,Telefonia,Garten Shopping,783.0,4
Fun Case Gamer,Presentes e Acessórios,Balneário Shopping,1933.9,6
Fábrica Di Chocolate,Gastronomia,Nações Shopping,1546.83,23
Fátima Bebê,Infantil,Nações Shopping,5696.1,22
Fátima Criança,Infantil,Nações Shopping,13766.09,67
Fátima Esportes,Esportes,Nações Shopping,10648.99,28
Fátima Papelaria,Papelaria,Nações Shopping,11537.7,69
GNC Cinemas,Lazer,Neumarkt Shopping,10278.42,177
Game Mania,Eletrônicos,Balneário Shopping,48010.0,32
Game Mania,Eletrônicos,Neumarkt Shopping,67407.14,42
Game Mania,Eletrônicos,Norte Shopping,18056.6,21
Gamelas & Panella's,Gastronomia,Continente Shopping,24569.51,378
Gamelas & Panella´s,Gastronomia,Balneário Shopping,34502.85,378
Gelato Borelli,Gastronomia,Neumarkt Shopping,9949.71,230
Gelato Borelli,Gastronomia - Sorvetes,Garten Shopping,8342.57,158
General Lyy,Moda,Garten Shopping,50644.590000000004,140
General Lyy,Moda,Neumarkt Shopping,35914.52,88
Geror,Ótica,Nações Shopping,459.8,2
Gio Gelato Sorveteria Italiana Artesanal,Não informado,Nações Shopping,364.2,11
Giraffa's,Gastronomia,Balneário Shopping,16063.18,260
Giraffas,Gastronomia,Continente Shopping,29866.84,569
Gnc Balneario,Lazer,Balneário Shopping,12825.47,181
Gnc Cinemas,Lazer,Nações Shopping,1506.5,27
Gnc Joinville Garten,Lazer,Garten Shopping,4341.37,81
Go Coffee,Gastronomia,Norte Shopping,463.0,13
GoCoffee,Gastronomia,Balneário Shopping,244.0,9
Goldko,Gastronomia,Continente Shopping,4678.15,67
Gondolier,Gastronomia,Neumarkt Shopping,34054.61,441
Granado,Beleza e Bem-estar,Balneário Shopping,107271.43000000001,391
Granado Phamácias,Farmácias,Garten Shopping,64705.73,317
GrandVision by Fototica,Ótica,Nações Shopping,3959.0,2
GrandVision by Fototica,Ótica,Neumarkt Shopping,45244.82,29
Grandvision By Fototica,Gastronomia - Restaurante,Nações Shopping,8263.63,7
Grandvision by Fototica,Ótica,Balneário Shopping,62189.07,37
Grano Pasta Ristorante,Gastronomia,Garten Shopping,4625.3,90
Griletto,Gastronomia,Continente Shopping,10366.47,252
Griletto,Gastronomia,Nações Shopping,4214.49,65
Griletto,Gastronomia - Restaurante,Garten Shopping,2596.5,52
Growfit,Gastronomia,Balneário Shopping,1675.48,24
Guzzatti,Joalheria,Nações Shopping,7735.0,2
H'Cel,Eletrônicos,Norte Shopping,11388.0,17
HOPE,Moda Feminina,Garten Shopping,38935.82,154
Havaianas,Calçados,Balneário Shopping,54896.49,486
Havaianas,Calçados,Garten Shopping,30449.51,317
Havaianas,Calçados,Nações Shopping,5364.2,57
Havan,Casa e Decoração,Garten Shopping,228597.9,888
Havan,Casa e Decoração,Neumarkt Shopping,375759.29,1573
Havan,Casa e Decoração,Norte Shopping,400157.94,1283
Havanna Café,Gastronomia,Balneário Shopping,24205.71,186
Hector Albertazzi,Joalheria,Balneário Shopping,30301.7,9
Hefesto Acessorios,Presentes e Acessórios,Continente Shopping,21203.57,79
Hering,Moda,Garten Shopping,163679.27000000002,536
Hering,Moda,Norte Shopping,29335.44,108
Hering Store,Moda,Balneário Shopping,126966.59,375
Hering Store,Moda,Continente Shopping,77930.52,288
Hering Store,Moda,Neumarkt Shopping,147817.97,459
Homem do Sapato,Moda,Continente Shopping,3381.0,5
Hope,Moda,Balneário Shopping,119101.21,383
Hope,Moda,Continente Shopping,43357.85,175
Hope,Moda,Neumarkt Shopping,76420.56,252
Hope Nacoes Shopping,Outros,Nações Shopping,8828.0,28
Hot Dog Du Piru,Gastronomia,Continente Shopping,6326.98,156
I Love Berry,Calçados,Balneário Shopping,1292.0,35
IDéli oui,Beleza e Bem-estar,Continente Shopping,85752.98,206
Idéli Oui,Beleza e Bem-estar,Garten Shopping,130304.4,234
Idéli.Oui,Beleza e Bem-estar,Neumarkt Shopping,119415.9,144
Idéli.oui,Beleza e Bem-estar,Norte Shopping,104373.19,270
Inovathi Acessórios,Presentes e Acessórios,Garten Shopping,27067.56,87
Inspire Predrarias,Joalheria,Nações Shopping,320.0,2
Intimissimi,Moda,Balneário Shopping,106544.29,176
Intimissimi,Moda,Continente Shopping,12775.04,32
Intimissimi,Moda Feminina,Neumarkt Shopping,55160.31,106
It Cell,Eletrônicos,Continente Shopping,4311.58,33
JAH Açaí,Gastronomia,Nações Shopping,3632.3,90
JBay,Moda,Continente Shopping,27667.11,57
JCanedo,Moda,Continente Shopping,28137.56,46
JCanedo,Moda,Garten Shopping,31743.05,50
JCanedo,Moda,Neumarkt Shopping,72140.16,106
JCanedo,Moda,Norte Shopping,24827.81,36
Jack Simonéia Garten,Salão de Beleza | Barbearia,Garten Shopping,2250.0,10
Jah Açaí,Gastronomia,Balneário Shopping,3423.46,82
Jah Açaí,Gastronomia,Neumarkt Shopping,76.85,7
Jah Açaí,Gastronomia,Norte Shopping,588.03,25
Jah Açaí Joinville,Gastronomia - Sorvetes,Garten Shopping,2754.98,99
Jah do Açaí,Gastronomia,Continente Shopping,9810.289999999999,112
Jcanedo,Moda,Balneário Shopping,32251.98,47
Jcel Eletrônicos,Telefonia,Norte Shopping,39.0,1
Joalheria Baier,Joalheria,Neumarkt Shopping,101955.42,24
John John,Moda,Continente Shopping,54042.48,124
John John Denim,Moda,Balneário Shopping,68825.01,83
Joker Socks,Presentes e Acessórios,Continente Shopping,1581.12,11
Jorge Bischoff,Calçados,Balneário Shopping,64396.9,65
Juistreet,Gastronomia,Balneário Shopping,1198.57,37
KFC,Fast Food,Norte Shopping,14141.85,247
KFC,Gastronomia,Balneário Shopping,30751.8,490
KFC,Gastronomia,Garten Shopping,19147.77,326
Kalunga,Papelaria,Continente Shopping,155871.45,1140
Kalunga,Papelaria,Garten Shopping,162733.01,1056
Kalunga,Papelaria,Neumarkt Shopping,208759.4,1415
Kalunga,Papelaria,Norte Shopping,1745.31,11
Kfc,Gastronomia,Continente Shopping,10231.2,156
Kfc,Gastronomia,Neumarkt Shopping,30458.97,552
Kib´s,Kids,Garten Shopping,23820.38,341
Kings  Sneakers,Calçados,Continente Shopping,20321.01,31
Kings Sneackers,Calçados,Nações Shopping,9530.53,14
Kings Sneakers,Calçados,Balneário Shopping,3879.43,7
Kings Sneakers,Calçados,Neumarkt Shopping,33604.81,55
Kings Sneakers,Moda,Garten Shopping,29428.65,41
Kings Sneakers,Moda,Norte Shopping,7697.35,16
Kipling,Presentes e Acessórios,Balneário Shopping,172122.36000000002,163
Kitsu Box,Gastronomia,Nações Shopping,1768.07,14
Kombina Felice,Gastronomia - Restaurante,Neumarkt Shopping,35524.76,153
Kopenhagen,Gastronomia,Balneário Shopping,36191.25,335
Kopenhagen,Gastronomia,Continente Shopping,28427.27,295
Kopenhagen,Gastronomia,Neumarkt Shopping,48465.03,644
Kopenhagen,Não informado,Nações Shopping,6225.12,73
Korte e Kosture,Serviços,Balneário Shopping,190.0,1
Kulkes,Joalheria,Balneário Shopping,522583.0,12
L'OCCITANE AU BRESIL,Beleza e Bem-estar,Continente Shopping,579.4000000000001,2
L'Occitane Au Brésil,Beleza e Bem-estar,Neumarkt Shopping,17562.0,115
L'Occitane En Provence,Beleza e Bem-estar,Balneário Shopping,46468.71,105
L'Occitane en Provence,Beleza e Bem-estar,Neumarkt Shopping,32348.83,68
L'occitane Au Brasil,Beleza e Bem-estar,Garten Shopping,14180.33,80
L'occitane Bresil,Beleza e Bem-estar,Balneário Shopping,22743.03,126
L'occitane au Brésil,Beleza e Bem-estar,Continente Shopping,30922.94,150
LAtte Art Coffee Cafeteria,Gastronomia,Neumarkt Shopping,545.0,23
LIVE!,Moda,Neumarkt Shopping,83662.42,144
LOJAS AMERICANAS,Eletrodomésticos,Neumarkt Shopping,74215.9,1501
LUZ DA LUA,Calçados,Garten Shopping,43428.43,68
La Dullie,Gastronomia,Norte Shopping,2876.6,64
Laci Baruffi,Presentes e Acessórios,Neumarkt Shopping,23378.68,50
Lacoste,Moda,Balneário Shopping,74890.0,60
Lanzara,Joalheria,Continente Shopping,61330.2,15
Lança Perfume,Moda,Nações Shopping,13472.8,16
Las Leñas,Gastronomia,Balneário Shopping,11545.0,33
Las Leñas Parrilla Uruguaya,Gastronomia,Nações Shopping,89163.19,328
Lavi Sunglasses,Ótica,Balneário Shopping,8286.6,26
Le Charbon Crepes e Café,Gastronomia,Nações Shopping,144.0,5
