loja_nome,segmento,shopping,valor,cupons
Cantinho Grill,Gastronomia,Nações Shopping,8979.82,164
Carioca Calçados,Calçados,Continente Shopping,291678.82,687
Carter's,Infantil,Garten Shopping,141290.36000000002,381
Carter's,Infantil,Neumarkt Shopping,11172.28,29
Carter´s,Infantil,Balneário Shopping,148829.53,374
Cartes - Cozinha do Mundo,Gastronomia,Continente Shopping,48917.04,625
Casa Bauducco,Gastronomia,Balneário Shopping,20215.3,362
Casa Bauducco,Gastronomia,Garten Shopping,12836.37,238
Casa Maria,Casa e Decoração,Continente Shopping,41567.75,540
Casa Maria,Casa e Decoração,Nações Shopping,41904.659999999996,438
Casas Bahia,Eletrodomésticos,Norte Shopping,632099.73,332
Cases e Capas,Presentes e Acessórios,Nações Shopping,13895.5,81
Cassol Centerlar,Casa e Decoração,Nações Shopping,242660.43,405
Cavezzale,Presentes e Acessórios,Neumarkt Shopping,122152.69,262
Celular Shop,Eletrônicos,Balneário Shopping,11398.6,31
Celulares e Cia.,Eletrônicos,Norte Shopping,2573.9,11
Centauro,Esportes,Balneário Shopping,926701.14,1933
Centauro,Esportes,Continente Shopping,647771.75,1594
Centauro,Esportes,Garten Shopping,569746.79,1443
Centauro,Esportes,Nações Shopping,288171.12,717
Centauro,Esportes,Neumarkt Shopping,470105.28,1290
Centauro,Esportes,Norte Shopping,251691.78,583
Chef's & Fritas,Gastronomia,Nações Shopping,2840.9,38
Chilli Beans,Ótica,Balneário Shopping,28303.780000000002,44
Chilli Beans,Ótica,Continente Shopping,16076.58,29
Chilli Beans,Ótica,Garten Shopping,55243.49,85
Chilli Beans,Ótica,Nações Shopping,13079.34,30
Chilli Beans,Ótica,Norte Shopping,39763.79,59
Chiquinho Sorvetes,Gastronomia,Neumarkt Shopping,8573.8,369
Chiquinho Sorvetes,Gastronomia - Sorvetes,Continente Shopping,4205.01,164
Chiquinho Sorvetes,Gastronomia - Sorvetes,Garten Shopping,4535.5,180
Chiquinho Sorvetes,Gastronomia - Sorvetes,Norte Shopping,3536.0,126
Chope Do Mestre,Gastronomia,Continente Shopping,1156.47,52
Chope do Mestre,Gastronomia,Nações Shopping,236.2,9
Chuá,Moda Feminina,Balneário Shopping,10365.76,11
Chuá Brand,Moda,Garten Shopping,165831.27,163
Chuá Brand,Moda Feminina,Continente Shopping,89082.15,96
Cia Marítima,Moda Feminina,Neumarkt Shopping,28338.78,34
Cia do Homem,Moda,Neumarkt Shopping,431072.95,501
Cia do Terno,Moda,Norte Shopping,106344.18,162
Cinépolis,Lazer,Continente Shopping,20160.78,256
Cinépolis,Lazer,Norte Shopping,8877.24,87
Claro,Telefonia,Continente Shopping,332365.08,114
Claro,Telefonia,Garten Shopping,40940.3,14
Claro,Telefonia,Neumarkt Shopping,218814.55,99
Claro,Telefonia,Norte Shopping,158349.28,92
Claro S/a,Telefonia,Balneário Shopping,114393.26,43
Clifield,Moda,Balneário Shopping,173956.9,171
Clifield,Moda,Continente Shopping,269262.75,391
Clube Melissa,Calçados,Balneário Shopping,23770.3,73
Clube Melissa,Calçados,Neumarkt Shopping,48506.340000000004,142
Cobasi,Pets,Continente Shopping,126719.28,883
Cobasi,Pets,Garten Shopping,103510.45,782
Cobasi,Pets,Nações Shopping,117220.11,761
Cobasi,Pets,Neumarkt Shopping,103531.63,727
Cobasi,Pets,Norte Shopping,78360.32,535
Colcci,Moda,Balneário Shopping,96117.15,75
Colcci,Moda,Nações Shopping,138032.7,112
Coliseu,Joalheria,Balneário Shopping,149435.7,52
Coliseu,Joalheria,Garten Shopping,178908.66,90
Companhia da Moda,Moda,Continente Shopping,123075.37,181
Constance,Calçados,Continente Shopping,91722.27,264
Continente Shopping - Estacionamento,Serviços,Continente Shopping,23971.0,1269
Cores em Cacau,Gastronomia,Balneário Shopping,4223.91,68
Cores em Cacau,Gastronomia,Neumarkt Shopping,2897.48,34
Creamy Skin Care,Beleza e Bem-estar,Balneário Shopping,15677.92,97
Criamigos,Infantil,Balneário Shopping,29348.45,64
Crocs,Calçados,Balneário Shopping,96674.5,288
Crocs,Calçados,Garten Shopping,64986.0,206
Crocs,Calçados,Neumarkt Shopping,52739.0,155
Cvc Viagens,Serviços,Neumarkt Shopping,846604.54,75
Damay Cafeteria,Gastronomia,Garten Shopping,5046.57,132
Damyller,Moda,Continente Shopping,225590.03,264
Damyller,Moda,Garten Shopping,149270.9,210
Damyller,Moda,Nações Shopping,132133.45,181
Damyller,Moda,Neumarkt Shopping,235575.71,297
Damyller,Não informado,Balneário Shopping,46037.3,68
Daniela Tombini,Moda,Neumarkt Shopping,100464.72,161
De Ville Gourmet,Gastronomia,Balneário Shopping,13840.71,179
Decathlon,Esportes,Continente Shopping,350732.6,1297
Dedal Oficina de Costura,Serviços,Continente Shopping,359.26,7
Delícia do Vale,Gastronomia,Norte Shopping,5039.01,98
Democrata,Calçados,Balneário Shopping,194906.66999999998,395
Democrata,Calçados,Continente Shopping,163656.76,340
Democrata,Calçados,Garten Shopping,205064.78,444
Democrata,Calçados,Neumarkt Shopping,173567.91,337
Dez Pastéis,Gastronomia,Nações Shopping,6425.03,164
Diesel,Moda,Balneário Shopping,166012.55,57
Digital Duo,Eletrônicos,Garten Shopping,3654.4,6
Divert Park,Lazer,Continente Shopping,124.0,1
Divino Fogão,Gastronomia,Balneário Shopping,7253.2,112
Divino Fogão,Gastronomia,Continente Shopping,65619.33,785
Divino Fogão,Gastronomia,Garten Shopping,26281.79,339
Divino Fogão,Gastronomia,Neumarkt Shopping,18961.44,357
Docejo,Gastronomia,Continente Shopping,38719.03,857
Don Barber,Beleza e Bem-estar,Neumarkt Shopping,1470.0,12
Dona Torta,Gastronomia,Garten Shopping,74959.4,1406
Donna Mirô,Gastronomia,Nações Shopping,6349.41,122
Dudalina,Moda,Nações Shopping,95314.11,109
Due Sapori,Gastronomia,Neumarkt Shopping,19000.01,278
Duladu,Gastronomia,Balneário Shopping,77661.82,259
Dvie Joalheria,Joalheria,Balneário Shopping,147334.0,6
Eco Made,Casa e Decoração,Continente Shopping,48427.3,8
Ecomax,Hub da Saúde,Norte Shopping,700.0,2
Ellus,Moda,Balneário Shopping,41658.73,34
Empório Du Homem,Moda,Continente Shopping,366109.83,400
Empório Du Homem,Moda,Nações Shopping,268350.31,178
Empório Sabores do Mundo,Gastronomia,Garten Shopping,151.0,4
Engenharia do Corpo Academia,Serviços,Nações Shopping,10249.08,9
Espaço Laser,Beleza e Bem-estar,Continente Shopping,43625.78,20
Espaço Laser,Beleza e Bem-estar,Nações Shopping,5807.02,3
Espaço Laser,Beleza e Bem-estar,Neumarkt Shopping,128.0,1
Essence Parfums,Beleza e Bem-estar,Nações Shopping,263794.32,310
Estacionamento - Nações Shopping,Serviços,Nações Shopping,3727.0,269
Estação Choperia,Gastronomia,Neumarkt Shopping,11319.7,213
Estação Choperia,Gastronomia,Norte Shopping,1293.8,20
Estação do Doce,Gastronomia,Nações Shopping,6336.77,167
Estrela Beauty,Infantil,Balneário Shopping,12062.0,82
Evolucell,Eletrônicos,Continente Shopping,35.0,1
Exclusiva Colchões,Casa e Decoração,Continente Shopping,54765.4,13
Express Grill,Gastronomia,Norte Shopping,3483.5,79
Express Grill,Gastronomia - Restaurante,Garten Shopping,7160.16,144
FARM Rio,Moda,Continente Shopping,91279.28,159
FATIMA ESPORTES,Esportes,Nações Shopping,78050.52,152
FORUM,Moda,Balneário Shopping,101270.13,86
Farm,Moda,Balneário Shopping,146322.78,202
Farm,Moda,Nações Shopping,72180.46,107
Farm,Moda Feminina,Garten Shopping,129432.27,205
Farm,Moda Feminina,Neumarkt Shopping,202331.22,324
Farm,Vestuário feminino,Continente Shopping,701.6,1
Feng Cheng,Gastronomia,Garten Shopping,85696.51,1085
Feng Cheng,Gastronomia,Neumarkt Shopping,35512.26,462
Feng Cheng,Gastronomia,Norte Shopping,8618.02,119
Figueira Store,Esportes,Continente Shopping,9829.85,32
Fini,Gastronomia,Balneário Shopping,5598.71,92
Fini,Gastronomia,Continente Shopping,12164.39,408
Fini,Gastronomia,Garten Shopping,1248.96,38
Fini,Gastronomia,Nações Shopping,938.67,36
Floripratas,Presentes e Acessórios,Continente Shopping,16589.25,95
Forneria Carbone,Gastronomia,Continente Shopping,1581.9499999999998,3
Frank d'Ferran Cabelereiros,Salão de Beleza | Barbearia,Continente Shopping,18995.0,25
Freddo,Gastronomia,Balneário Shopping,10985.279999999999,246
Freddo,Gastronomia,Garten Shopping,7085.99,247
Freddo,Gastronomia,Neumarkt Shopping,13570.47,364
Fun Case,Eletrônicos,Balneário Shopping,2304.87,12
Fun Case,Eletrônicos,Norte Shopping,632.0,7
Fun Case,Telefonia,Continente Shopping,480.0,4
Fun Case,Telefonia,Garten Shopping,2429.0,15
Fun Case Gamer,Presentes e Acessórios,Balneário Shopping,12348.630000000001,48
Fábrica Di Chocolate,Gastronomia,Continente Shopping,952.5,36
Fábrica Di Chocolate,Gastronomia,Nações Shopping,878.0,32
Fátima Bebê,Infantil,Nações Shopping,41676.16,140
Fátima Criança,Infantil,Nações Shopping,82034.07,356
Fátima Papelaria,Papelaria,Nações Shopping,19892.989999999998,173
GNC Cinemas,Lazer,Neumarkt Shopping,20851.34,390
GOL Linhas Aéreas,Serviços,Continente Shopping,2148.38,2
Game Mania,Eletrônicos,Balneário Shopping,119131.61,75
Game Mania,Eletrônicos,Neumarkt Shopping,84826.88,77
Game Mania,Eletrônicos,Norte Shopping,71723.13,32
Gamelas & Panella's,Gastronomia,Continente Shopping,44403.01,676
Gamelas & Panella´s,Gastronomia,Balneário Shopping,28154.99,310
Gelato Borelli,Gastronomia,Neumarkt Shopping,9365.91,216
Gelato Borelli,Gastronomia - Sorvetes,Garten Shopping,12687.37,271
Gelatony Gelateria,Gastronomia,Continente Shopping,3348.0,95
General Lyy,Moda,Garten Shopping,120691.53,270
General Lyy,Moda,Neumarkt Shopping,79196.53,155
Gio Gelato Sorveteria Italiana Artesanal,Não informado,Nações Shopping,2215.3,73
Giraffa's,Gastronomia,Balneário Shopping,14902.18,210
Giraffas,Gastronomia,Continente Shopping,32546.67,614
Gnc Balneario,Lazer,Balneário Shopping,14998.65,247
Gnc Cinemas,Lazer,Nações Shopping,8298.76,170
Gnc Joinville Garten,Lazer,Garten Shopping,6610.81,130
Go Coffee,Gastronomia,Continente Shopping,2400.95,75
Go Coffee,Gastronomia,Norte Shopping,349.5,6
GoCoffee,Gastronomia,Balneário Shopping,78.0,4
Goldko,Gastronomia,Continente Shopping,6725.43,114
Gondolier,Gastronomia,Neumarkt Shopping,49704.68,625
Granado,Beleza e Bem-estar,Balneário Shopping,146863.81,557
Granado Phamácias,Farmácias,Garten Shopping,138928.46,586
GrandVision,Ótica,Neumarkt Shopping,131562.46,61
Grandvision By Fototica,Ótica,Nações Shopping,50671.71,36
Grandvision by Fototica,Ótica,Balneário Shopping,74568.49,42
Grano Pasta Ristorante,Gastronomia,Garten Shopping,12616.02,218
Griletto,Gastronomia,Continente Shopping,31469.59,641
Griletto,Gastronomia,Nações Shopping,8509.59,157
Griletto,Gastronomia - Restaurante,Garten Shopping,4885.49,104
H'Cel,Eletrônicos,Norte Shopping,44463.0,44
HOPE Moda íntima,Moda Feminina,Garten Shopping,79877.46,255
HOT DOG DUPIRU,Gastronomia,Continente Shopping,9099.39,263
Havaianas,Calçados,Continente Shopping,22627.28,251
Havaianas,Calçados,Garten Shopping,24942.03,266
Havaianas,Calçados,Nações Shopping,6911.0599999999995,67
Havan,Casa e Decoração,Garten Shopping,485494.6,1737
Havan,Casa e Decoração,Neumarkt Shopping,755105.3,2271
Havan,Casa e Decoração,Norte Shopping,579395.63,1561
Hector Albertazzi,Joalheria,Balneário Shopping,15481.5,9
Hefesto Acessorios,Presentes e Acessórios,Continente Shopping,22935.4,68
Hering,Moda,Garten Shopping,408032.99,1135
Hering,Moda,Norte Shopping,59413.53,167
Hering Store,Moda,Balneário Shopping,274332.86,627
Hering Store,Moda,Continente Shopping,168159.94,530
Hering Store,Moda,Neumarkt Shopping,271485.74,694
Hope,Moda,Continente Shopping,49942.98,168
Hope,Moda,Neumarkt Shopping,92371.79000000001,272
Hope Nacoes Shopping,Outros,Nações Shopping,49252.1,151
IDéli oui,Beleza e Bem-estar,Continente Shopping,201226.91,392
Idéli Oui,Beleza e Bem-estar,Garten Shopping,384839.97000000003,564
Idéli.Oui,Beleza e Bem-estar,Neumarkt Shopping,419558.19,443
Idéli.oui,Beleza e Bem-estar,Norte Shopping,196171.6,418
Innovva Editora,Livrarias,Garten Shopping,1232.1,20
Innovva Soluções Literárias,Livrarias,Nações Shopping,94.8,1
Inovare Suplementos,Esportes,Continente Shopping,17678.53,95
Inovathi Acessórios,Presentes e Acessórios,Garten Shopping,56166.66,168
Intimissimi,Moda,Continente Shopping,77734.77,146
JAH Açaí,Gastronomia,Nações Shopping,28835.5,682
JBay,Moda,Continente Shopping,30677.37,58
JCanedo,Moda,Continente Shopping,101906.7,138
JCanedo,Moda,Garten Shopping,148036.07,192
JCanedo,Moda,Neumarkt Shopping,175697.22,245
JCanedo,Moda,Norte Shopping,76508.98,104
JOHN JOHN,Moda,Balneário Shopping,9201.2,4
Jack Simonéia Garten,Salão de Beleza | Barbearia,Garten Shopping,5158.91,21
Jah Açaí,Gastronomia,Balneário Shopping,2020.82,54
Jah Açaí,Gastronomia,Neumarkt Shopping,3340.34,135
Jah Açaí,Gastronomia,Norte Shopping,1435.71,48
Jah Açaí Joinville,Gastronomia - Sorvetes,Garten Shopping,2071.32,63
Jah do Açaí,Gastronomia,Continente Shopping,2400.85,91
Jcanedo,Moda,Balneário Shopping,91794.55,103
Jeronimo,Gastronomia,Balneário Shopping,740.91,4
Jogê,Moda,Balneário Shopping,37257.1,73
John John,Moda,Continente Shopping,90749.29,105
John John Denim,Moda,Balneário Shopping,74145.18,91
Joker Socks,Presentes e Acessórios,Continente Shopping,8761.94,54
Jorge Bischoff,Calçados,Balneário Shopping,160247.3,151
Juistreet,Gastronomia,Balneário Shopping,1857.6599999999999,56
KFC,Fast Food,Norte Shopping,85.4,1
KFC,Gastronomia,Balneário Shopping,25434.68,451
KFC,Gastronomia,Continente Shopping,14288.32,266
KFC,Gastronomia,Garten Shopping,22343.34,420
KStore Acessórios,Presentes e Acessórios,Nações Shopping,17889.97,31
Kalunga,Papelaria,Continente Shopping,121299.08,1041
Kalunga,Papelaria,Garten Shopping,115659.31,970
Kalunga,Papelaria,Neumarkt Shopping,157356.96,1248
Kalunga,Papelaria,Norte Shopping,82720.74,417
Kfc,Fast Food,Continente Shopping,38.6,1
Kfc,Gastronomia,Neumarkt Shopping,8328.98,155
Kfc,Gastronomia,Norte Shopping,10306.9,176
Kib´s,Kids,Garten Shopping,32018.38,516
Kings,Moda,Nações Shopping,117630.81999999999,143
Kings  Sneakers,Calçados,Continente Shopping,58420.409999999996,77
Kings Sneakers,Calçados,Neumarkt Shopping,63973.81,87
Kings Sneakers,Moda,Garten Shopping,62397.03,78
Kings Sneakers,Moda,Norte Shopping,40212.409999999996,47
Kipling,Presentes e Acessórios,Balneário Shopping,92810.7,103
Kitsu Box,Gastronomia,Nações Shopping,6621.25,48
Kombina Felice,Gastronomia - Restaurante,Neumarkt Shopping,66362.93,237
Kopenhagen,Gastronomia,Balneário Shopping,31332.97,461
Kopenhagen,Gastronomia,Continente Shopping,35534.79,515
Kopenhagen,Gastronomia,Nações Shopping,199.99,1
Kopenhagen,Gastronomia,Neumarkt Shopping,41846.77,793
Kopenhagen,Não informado,Nações Shopping,23779.18,335
Korte e Kosture,Serviços,Balneário Shopping,360.0,4
Kulkes,Joalheria,Balneário Shopping,412374.2,12
L'Occitane Au Brésil,Beleza e Bem-estar,Neumarkt Shopping,34384.9,201
L'Occitane En Provence,Beleza e Bem-estar,Balneário Shopping,101424.98,230
L'Occitane en Provence,Beleza e Bem-estar,Neumarkt Shopping,154128.26,305
L'Oréal Kerastase,Beleza e Bem-estar,Balneário Shopping,41516.7,75
L'occitane Au Brasil,Beleza e Bem-estar,Garten Shopping,39388.74,194
L'occitane Bresil,Beleza e Bem-estar,Balneário Shopping,24417.32,146
L'occitane au Brésil,Beleza e Bem-estar,Continente Shopping,28952.1,167
LAtte Art Coffee Cafeteria,Gastronomia,Neumarkt Shopping,2070.0,84
LE LIS BLANC DEUX,Moda,Balneário Shopping,290160.07,195
LIVE!,Moda,Neumarkt Shopping,160148.1,243
LUZ DA LUA,Calçados,Garten Shopping,175927.83,186
La Dullie,Gastronomia,Norte Shopping,1835.0,48
Laci Baruffi,Presentes e Acessórios,Neumarkt Shopping,67412.05,108
Lacoste,Moda,Balneário Shopping,153201.0,103
Lanzara,Joalheria,Continente Shopping,124670.85,52
Lança Perfume,Moda,Continente Shopping,53465.82,51
Lança Perfume,Moda,Nações Shopping,53247.22,51
Las Leñas,Gastronomia,Balneário Shopping,64114.7,190
Las Leñas Parrilla Uruguaya,Gastronomia,Nações Shopping,50120.34,162
Lavi Sunglasses,Ótica,Balneário Shopping,2195.0,6
Le Charbon Crepes e Café,Gastronomia,Nações Shopping,1164.5,44
Le Creuset,Casa e Decoração,Balneário Shopping,164209.94,161
Le Lis,Moda,Neumarkt Shopping,501443.76,308
Le Lis Blanc,Moda,Garten Shopping,343740.86,255
Le Lis Blanc,Moda Feminina,Balneário Shopping,259319.51,133
Leo Cosméticos,Beleza e Bem-estar,Norte Shopping,47487.72,560
Levi's,Moda,Balneário Shopping,194555.35,303
Levi's,Moda,Garten Shopping,408396.23,663
Lez a Lez,Moda,Continente Shopping,118029.7,117
Life Vivara,Joalheria,Balneário Shopping,475029.95,546
Life Vivara,Joalheria,Continente Shopping,189178.38,209
Life Vivara,Joalheria,Garten Shopping,303951.42,380
Life by Vivara,Joalheria,Neumarkt Shopping,362800.92,450
Lilica & Tigor,Infantil,Continente Shopping,15899.550000000001,30
Lindt,Gastronomia,Balneário Shopping,131967.24,1122
Lindt,Gastronomia,Garten Shopping,42239.47,413
Lindt,Gastronomia,Neumarkt Shopping,85400.11,891
Liquori Caffè Gourmet,Gastronomia,Balneário Shopping,9243.5,164
Live!,Moda,Balneário Shopping,359746.54,432
Live!,Moda,Garten Shopping,127097.70999999999,198
Live!,Moda,Nações Shopping,95035.12,135
Live!,Moda Feminina,Continente Shopping,183565.77,292
Livraria Catarinense,Livrarias,Nações Shopping,82399.39,749
Livrarias Catarinense,Livrarias,Balneário Shopping,251409.53,1999
Livrarias Catarinense,Livrarias,Continente Shopping,128290.73,1263
Livrarias Catarinense,Livrarias,Neumarkt Shopping,292372.82,2627
Livrarias Catarinense,Livrarias,Norte Shopping,44227.22,417
