cliente_id,loja_nome,n,valor
31383,Milky Moo,1,40.0
31383,Mini Kalzone,1,9.0
31383,Motorola,1,2668.0
31489,Zara,1,308.0
31789,Zara,1,438.5
31897,Hope Nacoes Shopping,1,328.0
31897,Panvel Farmácias,1,15.58
31899,Zara,1,2274.5
32011,Democrata,1,449.6
32036,Zara,1,776.0
32348,Zara,1,258.5
32586,Casa Maria,1,12.9
32586,Natura,1,373.55
32586,Polo Wear,1,254.97
32691,Zara,1,1078.0
32790,Chiquinho Sorvetes,1,16.0
32790,Cobasi,2,132.4
32790,Havan,1,79.98
32790,Lojas Americanas,1,45.94
33489,Companhia da Moda,1,229.99
33489,Renner,1,349.7
33507,Zara,1,229.5
33835,Zara,1,408.5
34423,Zara,1,159.0
34439,Adcos,1,159.0
34439,Anacapri,1,146.93
34439,Belshop,1,55.96
34439,Cacau Show,1,24.9
34439,L'Occitane en Provence,1,184.0
34439,Lojas Americanas,1,44.97
34439,Panvel Farmácias,1,28.99
34548,Zara,2,795.0
35794,C&A,1,1466.84
35794,FARM,1,1045.0
36441,Zara,1,750.5
36625,Zara,1,379.5
36636,Zara,8,1184.25
37099,Zara,2,609.75
37359,Zara,1,438.5
37937,Zara,4,1290.5
38080,Zara,3,1115.0
39327,Cacau Show Quiosque,1,61.6
39450,World Tennis,1,849.98
39746,Burger King,1,81.6
39746,Centauro,1,399.99
39746,Hering Store,1,66.49
39746,Lojas Americanas,1,134.96
39746,New Era,1,129.9
39746,Riachuelo,1,59.9
39862,L'Occitane En Provence,1,69.9
39862,Madero,1,234.63
39990,Centauro,1,759.97
39990,Kalunga,1,181.6
40420,Zara,1,279.5
40429,Belshop,1,77.88
40429,Cobasi,2,246.35
40429,JCanedo,1,327.94
40429,Lindt,3,567.05
40429,Lupo,1,36.9
40429,Pizza Hut,1,124.9
40429,Renner,1,129.7
40429,Ri Happy,1,227.96
40429,Shoulder,2,798.2
40429,Swarovski,2,1306.0
40961,Zara,3,1072.5
41029,Zara,9,1742.75
41054,Zara,1,566.5
41074,Zara,1,846.5
41276,Panvel Farmácias,1,139.99
41276,Vix Varejo,1,2294.0
41507,C&A,1,339.95
41603,Zara,2,629.25
41638,Avatim,1,220.0
41638,Cacau Show,1,86.6
41638,Kalunga,1,9.4
41731,Zara,2,1036.0
41849,Jorge Bischoff,1,264.5
42024,Democrata,1,299.9
42187,Zara,2,1033.25
42361,Motorola,1,1999.0
42458,Zara,2,200.0
43613,Jeronimo,1,29.8
43613,Panvel Farmácias,1,69.81
43732,Zara,1,978.0
44755,Democrata,1,1006.8
44898,Zara,1,757.5
45039,Zara,1,637.5
45175,Democrata,1,529.8
45528,Democrata,2,599.8
45639,Zara,2,288.0
46039,Zara,1,934.5
46161,Zara,1,978.5
47054,C&A,3,431.79
47360,Zara,2,1629.25
47587,Zara,7,1113.5
47963,Zara,1,1841.5
49044,Studio Z,1,19.99
49129,C&A,1,799.0
49287,Democrata,1,285.81
49344,Maze Vale Comercio LTDA,1,1169.0
49533,Democrata,1,299.9
49545,C&A,3,549.92
50071,C&A,1,289.98
50170,C&A,2,125.95
50250,Havan,1,119.98
51976,Livrarias Catarinense,1,454.1
51976,Lugano Gramado,1,180.2
52099,Noha Shoes,1,249.45
53071,C&A,2,392.97
53075,Kizara Semijóias,1,201.6
53075,Livrarias Catarinense,1,210.5
53185,Zara,2,2332.5
53393,Tech Smart,1,800.0
53831,Baummer,1,132.72
53831,Café Cultura,1,22.0
53831,Cassol Centerlar,1,9.9
53831,Cobasi,1,9.8
53831,Donna Mirô,3,79.02
53831,Espaço Make,1,10.0
53831,Gamelas & Panella's,3,93.11
53831,JAH Açaí,1,31.18
53831,Jah do Açaí,1,3.0
53831,LegBrasil,1,9.9
53831,Orientali,1,16.57
53831,Panda Sushi,1,20.46
53831,Renner,1,189.7
53831,Ri Happy,1,134.99
53831,Ri Happy Baby,1,4.0
53831,Riachuelo,1,29.9
53831,Studio Z,1,69.99
54221,Zara,1,138.5
55369,Zara,4,1590.5
55488,C&A,1,199.98
55492,C&A,2,519.96
55571,Livrarias Curitiba,1,308.8
55607,Zara,5,2354.5
55902,Lindt,1,63.07
55902,Milky Moo,1,48.0
55902,Renner,1,215.6
56046,Zara,1,2063.5
56465,Zara,1,159.5
56825,Zara,1,279.0
57019,Zara,2,579.0
57209,Zara,2,2211.25
57333,Motorola,1,1899.0
57491,Cobasi,1,51.38
57547,Zara,1,75.95
57571,BOX 12,2,94.7
57571,Panvel Farmácias,1,21.98
57576,C&A,1,799.0
57576,Cacau Show,1,31.84
57576,Cobasi,1,11.25
57576,Havan,2,603.8
57576,Natura,1,148.8
57576,Paquetá Esportes,1,345.98
57576,Pittol,1,850.63
57588,Zara,1,498.5
57632,Cobasi,2,293.04
57632,Havan,1,329.89
57632,Montana Grill,1,68.4
57632,Panvel Farmácias,1,18.3
57632,Renner,1,59.9
57653,Panvel Farmácias,1,72.96
57691,Zara,2,388.5
57747,Zara,2,1702.0
57782,Zara,4,1357.5
57881,Hermanito,1,49.8
58414,Zara,1,255.5
58474,Zara,1,599.5
58565,Beagle,1,89.99
58565,Damay Cafeteria,1,28.15
58565,Dona Torta,2,161.0
58565,Riachuelo,1,99.9
58565,Tok & Stok,1,65.8
58565,Valenttina,1,79.9
58569,Zara,1,1155.0
58668,Polo Wear,1,159.98
58785,Café Cultura,1,83.0
58830,Zara,1,379.5
58949,Dona Torta,2,32.5
58949,Life Vivara,1,180.0
58949,Milk Creamery,1,12.75
58949,Panvel Farmácias,2,87.14
58949,Shoulder,1,287.4
58991,C&A,1,149.97
58991,Riachuelo,1,139.9
59013,Democrata,2,879.6
59234,Mc Donald's,1,399.0
59639,Jeronimo,2,76.2
60015,Zara,1,129.5
60154,Zara,1,1204.5
60323,Giraffas,1,32.0
60492,Zara,4,1540.0
60698,Zara,1,658.5
60704,Zara,2,1933.0
60707,Zara,2,518.5
60965,Zara,2,818.0
60984,Zara,4,2879.0
61040,Zara,1,279.5
61090,Zara,2,538.25
61206,Zara,1,229.5
61274,Havaianas,1,79.98
61274,Kalunga,1,4.3
61274,Panvel Farmácias,3,218.67
61485,Zara,1,1427.5
61523,Zara,2,1574.5
61550,Acuo,2,206.81
61550,Americanas,1,46.45
61660,Cacau Show,1,296.6
61660,Casa Bauducco,1,25.8
61660,Dona Torta,1,59.5
61660,Idéli Oui,1,1168.0
61660,Livrarias Curitiba,1,67.92
61660,Rochelli Calçados,1,129.9
61662,Zara,1,558.5
61726,JBay,1,458.61
61726,Me Blue,1,129.0
61726,Orientali,1,130.83
61726,Pop Me,1,169.8
61794,Burger King,1,18.9
62602,Zara,1,524.25
63338,Zara,2,1255.5
63661,Zara,3,857.5
63822,C&A,3,512.95
64237,Atacadão,1,42.7
64259,Zara,1,965.5
64435,Zara,1,759.0
64467,Dona Torta,1,27.5
64467,KFC,1,34.8
64467,Lindt,1,129.9
65321,Zara,2,1806.0
65499,Democrata,1,399.7
65582,Beagle,1,155.99
66361,VIRUS 41,1,899.8
66524,Zara,2,334.0
66559,Zara,1,277.5
66653,Zara,1,457.5
66707,Zara,1,1412.0
67882,Zara,2,1044.0
68494,Zara,1,276.5
68589,Zara,1,279.5
69051,GNC Cinemas,1,29.0
69092,Zara,2,886.0
69172,Lojas Americanas,1,44.94
69371,Studio Z,1,119.99
69528,C&A,5,809.92
69559,Mmartan,1,1119.02
70120,Zara,1,652.5
70949,Zara,1,916.5
71277,Outback Steakhouse,1,332.1
71293,Colcci,1,498.0
71293,Lindt,2,310.92
71293,Zara,5,2153.5
71608,C&A,2,1219.88
71756,FATIMA ESPORTES,1,359.99
71835,Zara,1,676.25
72148,Zara,3,976.5
72201,L'Occitane En Provence,1,234.5
72201,Vivara,1,780.0
72201,Zara,1,2624.0
72545,Zara,6,4475.5
72585,Zara,2,737.5
72682,Zara,3,1808.0
72767,C&A,1,39.99
72797,Zara,1,295.0
72844,Zara,1,199.5
73092,Pastelaria Matterello,1,1515.0
73397,Go Coffee,1,23.75
73397,IDéli oui,1,577.15
73397,Livrarias Catarinense,1,70.0
73453,Lojas Americanas,1,4.49
73519,Zara,2,178.5
73802,Zara,2,824.0
73836,O Boticário,1,713.0
74500,Beagle,1,179.98
74500,Delícia do Vale,1,52.0
74500,Kalunga,1,49.9
74500,Livrarias Catarinense,1,49.9
74500,Mini Kalzone,1,31.0
74500,Mr. Cheff,1,34.0
74500,Tip Top,1,139.9
74617,Montana Grill,1,59.7
74617,Zara,2,1018.5
74815,Zara,1,199.0
74835,Arezzo,1,287.9
74835,Santo Kanto Restobar (Inativo),1,57.22
75175,C&A,1,779.95
75454,Zara,1,568.5
75535,Mini Kalzone,1,17.8
76222,Zara,1,259.5
76294,Zara,1,65.0
76422,Ri Happy,1,53.99
76984,Zara,1,508.5
77079,Zara,7,2938.5
77081,Zara,4,931.75
77473,Zara,5,2121.0
77539,C&A,2,414.98
77889,Dona Torta,1,24.5
77889,Vivara,1,7676.0
78183,Griletto,1,32.5
78301,Zara,2,638.0
78330,Zara,1,150.5
78508,Zara,1,367.5
78885,Zara,1,2608.5
79676,C&A,4,669.96
80361,C&A,1,55.0
80541,Democrata,1,229.8
80624,C&A,3,709.91
80769,Zara,4,1988.5
80961,Zara,1,409.5
82340,Piticas,1,229.7
82547,Zara,3,2236.25
82671,Nike Unite,1,239.99
82671,Polo Wear,1,119.98
83051,Havan,1,49.99
83245,C&A,1,59.99
83632,Democrata,1,299.9
83742,Zara,1,259.0
83760,Zara,2,692.5
83797,Democrata,2,479.8
85251,Zara,2,1612.0
85601,Zara,2,864.0
85711,Zara,3,2011.5
85839,Feng Cheng,1,25.38
86667,Zara,1,804.5
87598,Zara,1,279.5
87697,Lojas Americanas,1,21.09
87697,Riachuelo,1,219.5
87697,Studio Z,1,199.99
87811,Panvel Farmácias,1,31.47
87811,Vivara,1,63.0
87811,Zara,1,507.0
88063,Zara,3,748.5
88490,Zara,1,310.5
88582,Zara,2,2031.5
88641,C&A,1,329.95
89018,Zara,2,628.75
89246,Burger King,1,40.9
89796,Griletto,1,29.8
90347,Zara,1,598.5
90517,C&A,1,39.99
90889,C&A,1,169.98
90908,Motorola,1,2098.0
91015,Zara,2,2567.5
91153,C&A,4,685.9
91196,Lindt,1,285.1
91196,Vivara,1,1550.0
91282,Damyller,1,5.59
91285,Zara,3,2182.5
91560,Cacau Show,1,5.0
91560,Dona Torta,1,11.0
91560,Havan,3,15.96
91560,Mini Kalzone,1,12.9
91570,Altenburg,1,298.0
91983,Zara,3,1108.0
92221,Zara,1,1336.5
92809,Zara,1,754.5
92922,Zara,2,593.5
92958,Zara,1,791.5
92994,Vivara,1,11192.0
93039,Lojas Americanas,1,28.01
93394,Zara,3,3511.5
94339,Casa Maria,1,89.6
94339,Cinépolis,1,48.0
94339,Cobasi,2,144.11
94339,Mini Kalzone,1,21.8
94379,Zara,1,230.5
94482,C&A,2,431.88
94562,Zara,1,159.0
95001,Zara,2,3043.0
95107,Zara,1,538.0
95108,Zara,2,1153.0
95654,Renner,1,448.1
95745,Zara,1,414.5
95934,Zara,1,268.0
96024,Polo Wear,1,194.94
96374,C&A,1,229.96
96689,Zara,3,1027.5
97144,Zara,1,259.5
97233,Zara,2,758.25
97262,Zara,4,1302.0
97354,Renner,1,369.7
97859,Cobasi,1,51.0
98206,Café Cultura,1,24.0
98822,Zara,2,371.0
98827,C&A,1,359.94
98841,Centauro,1,239.98
98936,Zara,2,596.5
99060,Bob's Sorvete - Quiosque,1,4.5
99677,Reverend Jeans,1,139.9
99938,Zara,1,328.5
100109,Zara,2,228.75
100190,Zara,2,2193.0
100358,C&A,2,119.98
100632,Cobasi,2,182.95
100632,Due Sapori,2,116.27
100632,Mini Kalzone,2,51.3
100632,Preçolândia,1,34.9
100740,Griletto,1,17.5
100740,Kalunga,1,20.8
100740,Leo Cosméticos,1,22.9
100740,Livrarias Catarinense,2,112.42
100740,Lojas Americanas,1,51.97
100740,Mini Kalzone,1,19.4
100740,Nike Unite,1,343.99
100740,Subway,1,17.5
100896,Zara,1,379.25
101236,Go Coffee,1,19.0
101286,Zara,5,2834.0
101335,Bagaggio,1,1499.9
101415,Zara,1,199.0
101427,Zara,2,759.0
101616,PRATA FINA,1,115.0
101634,Zara,1,66.25
101707,C&A,1,79.98
101915,O Boticário,1,43.0
102063,Zara,2,1205.5
102158,O Boticário,1,134.8
102577,Zara,1,479.0
102693,Arezzo,1,589.7
102795,O Mundo das Capas,1,120.0
102895,Zara,1,155.0
102929,Toni Toys,1,1399.0
103018,Decathlon,1,149.99
103018,Morana,1,59.9
103018,Nike Unite,1,265.99
103018,Renner,1,69.9
103108,Zara,5,1930.0
103327,Panvel Farmácias,1,147.97
103327,Zara,3,2013.0
103422,Democrata,1,469.5
103470,Motorola,1,2088.12
103584,Zara,2,312.0
103673,Zara,3,1206.75
103744,Madero,1,175.56
103793,Zara,1,996.5
104290,Arezzo,4,1716.08
104297,C&A,1,29.99
104321,Lindt,1,22.72
104642,C&A,6,990.82
104669,Zara,2,2052.5
104694,Zara,1,279.5
104735,Zara,1,77.5
104773,Zara,2,438.75
104787,Zara,3,383.25
105198,Zara,1,159.5
105203,Zara,1,1146.5
105462,Marisa,1,79.95
105462,Zara,1,438.0
105557,Zara,1,198.0
105735,C&A,2,178.99
105926,Panvel Farmácias,1,26.33
105944,Via Pian Food,1,21.99
105944,z Bob's - Quiosque 2,1,30.9
106096,C&A,1,325.0
106097,Democrata,1,299.9
106720,Zara,1,179.0
106758,Zara,2,806.5
107107,Centauro,1,299.96
107107,Renner,2,286.5
107452,Kalunga,2,387.4
107452,Lojas Americanas,3,422.0
107452,Mc Donald's,1,69.3
107452,Superlegal Brinquedos,1,39.99
107452,Zara,4,878.25
107629,C&A,1,99.99
107719,C&A,1,37.98
107927,Renner,1,509.5
107955,Zara,1,657.0
108056,C&A,1,69.99
108221,Zara,1,818.0
108448,Zara,2,1871.5
108480,Jeronimo,1,43.6
108480,Zara,1,69.5
108665,Polo Wear,1,159.98
108811,Zara,1,475.0
108834,Zara,2,206.0
109000,C&A,1,315.93
109045,Zara,1,408.25
109119,Zara,2,637.5
110081,C&A,1,105.97
110158,Zara,2,1798.0
110601,Zara,1,198.5
110819,C&A,1,37.99
110843,Zara,1,279.0
110904,Polo Wear,1,49.99
111438,C&A,1,883.77
111446,Zara,3,1555.0
111469,Arezzo,2,959.8
111508,Panvel Farmácias,1,165.59
111622,O Mundo das Capas,1,55.0
111622,Zara,1,1145.0
111660,Mini Kalzone,1,50.5
111832,Zara,2,4102.5
111894,Zara,1,60.25
111948,Zara,1,259.5
112014,Zara,5,2493.0
112029,OUTBACK,1,492.51
112029,Usaflex,1,449.98
112029,Vivara,1,2863.0
112059,Companhia da Moda,2,224.9
112059,HOT DOG DUPIRU,1,19.0
112059,Havaianas,2,109.98
112059,Nike Unite,1,289.98
112110,Celulares e Cia.,1,1900.0
112134,Havaianas,1,109.98
112200,Anacapri,1,99.9
112200,Kalunga,1,51.7
112200,Lojas Americanas,1,20.0
112200,Lupo,1,33.2
112200,Ri Happy,1,299.99
112261,Democrata,1,279.9
112262,C&A,1,79.98
112272,Lojas Americanas,2,438.62
112273,Zara,1,717.0
112371,C&A,1,129.98
112386,Zara,1,2244.0
112468,C&A,1,789.94
112475,C&A,1,505.94
112509,Panvel Farmácias,1,41.97
112557,C&A,1,199.98
112822,Zara,2,1195.0
112948,Zara,1,917.0
112997,JCANEDO,1,438.94
113044,Zara,3,637.25
113061,C&A,1,425.93
113108,Zara,1,895.0
113152,C&A,4,1124.8
113239,Zara,2,2354.5
113259,Zara,8,7966.75
113274,Zara,1,259.5
113343,Zara,3,577.0
113391,C&A,1,339.97
113431,O Boticário,2,222.9
113432,Dona Torta,3,52.65
113432,Feng Cheng,1,37.31
113432,Tucanos,1,22.9
113437,Zara,1,199.0
113469,Zara,1,559.75
113477,Zara,1,589.75
113512,Jorge Bischoff,2,1358.4
113512,Lindt,2,389.6
113512,Zara,1,259.5
113633,Zara,1,1513.5
113727,Zara,1,450.0
113777,Zara,1,174.5
113826,Zara,1,279.5
113852,NEW ERA,2,419.86
113867,C&A,1,49.99
113875,Zara,3,947.0
113891,C&A,2,639.93
113949,Zara,2,533.5
114046,C&A,2,69.89
114170,Zara,1,404.5
114183,Zara,1,276.0
114223,Zara,1,1434.5
114249,Nike Unite,1,369.98
114293,Zara,1,702.5
114497,C&A,1,29.99
114549,Zara,2,598.5
114606,Arezzo,2,981.27
114606,C&A,1,89.99
114659,Zara,2,1435.0
114663,Zara,2,1835.0
114681,Zara,1,776.5
114710,Zara,1,378.5
114715,Zara,2,2390.5
114762,Zara,1,477.5
114773,Zara,1,328.0
114826,C&A,1,483.92
114839,Democrata,1,239.9
114940,Zara,1,705.5
114958,Zara,5,4306.0
114988,Zara,1,1783.5
114992,Café Cultura,2,54.0
115022,Zara,2,390.5
115023,Zara,1,1076.5
115067,Zara,1,458.5
115115,Riachuelo,1,199.8
115137,Zara,1,279.5
115161,Zara,1,259.5
115168,Pastel Mania,1,20.0
115243,Granado Phamácias,1,257.0
115273,C&A,2,251.94
115321,Zara,1,479.0
115350,Zara,2,378.5
115396,Zara,3,1305.0
115399,Zara,1,1483.0
115407,Zara,2,238.0
115427,C&A,1,339.94
115438,Zara,1,608.5
115457,Sephora,1,279.0
115457,Zara,1,319.5
115483,C&A,2,509.95
115563,Ri Happy,1,329.99
115563,Zara,7,3975.5
115570,Zara,1,697.0
115609,C&A,1,249.97
115644,C&A,1,99.9
115668,Zara,1,914.5
115701,Democrata,1,479.9
115712,Zara,1,229.0
115756,C&A,2,727.87
115763,Zara,3,936.75
115790,Outback Steakhouse,1,276.83
115790,Panvel Farmácias,1,171.96
115791,C&A,2,647.9
115794,Panvel Farmácias,1,74.98
115795,Zara,1,1902.0
115806,C&A,1,59.99
115833,Idéli Oui,1,669.0
115847,Zara,3,2859.0
115853,Zara,1,189.0
115855,Democrata,1,429.8
115946,C&A,2,439.93
115957,Zara,1,1524.5
115975,Zara,1,2385.0
116002,Zara,1,1169.5
116052,BOX 12,1,150.0
116055,Zara,2,616.0
116077,Panvel Farmácias,1,47.99
116093,Zara,2,2531.25
116168,Zara,1,259.0
116182,C&A,3,359.92
116189,Zara,2,699.5
116220,Zara,1,636.5
116231,Souq,1,659.0
116231,Vivara,2,3045.0
116252,Zara,1,2042.0
116279,Zara,1,383.0
116296,Zara,2,205.0
116297,C&A,1,99.99
116342,Vivara,1,301.05
116415,Zara,5,4432.5
116428,Zara,2,1077.0
116474,C&A,1,325.91
116508,Zara,1,59.75
116518,Zara,5,1266.5
116530,Zara,1,138.0
116591,Jorge Bischoff,1,599.0
116591,Lindt,1,199.8
116634,Zara,1,259.5
116667,Zara,1,95.5
116671,Ri Happy,1,151.98
116672,Zara,1,159.5
116713,TIM,1,42170.03
116724,C&A,1,285.95
116727,Democrata,1,549.8
116762,Zara,1,259.5
116808,Zara,1,1832.5
116821,Motorola,2,1889.0
116839,C&A,1,85.98
116929,Renner,1,259.8
116934,Ravn,2,1116.0
116940,Zara,2,798.0
116943,Zara,1,463.5
116950,Zara,4,2363.75
116957,Zara,1,2777.0
116989,Zara,1,379.5
116999,LE LIS BLANC DEUX,1,2069.9
116999,Tania Bulhões,1,640.0
117009,Zara,2,1814.0
117020,Zara,1,488.5
117022,Camicado,1,129.98
117022,Panvel Farmácias,1,6.0
117057,Zara,1,229.5
117080,C&A,1,159.0
117122,Zara,1,762.5
117131,Zara,2,787.0
117164,Zara,1,159.75
117170,Zara,2,477.0
117248,Cobasi,1,258.48
117248,FARM,1,759.6
117248,Kalunga,1,24.4
117248,Kopenhagen,1,9.9
117248,Livrarias Catarinense,1,49.9
117248,Pizza Hut,1,38.9
117248,"Quem disse, Berenice?",1,137.54
117248,Swarovski,1,810.0
117248,Zara,1,259.5
117346,Zara,1,379.5
117354,C&A,1,179.99
117366,Renner,1,199.8
117385,Zara,2,404.0
117400,Zara,3,852.5
117422,Zara,2,1573.5
117457,Zara,4,2093.0
117475,Motorola,3,4697.0
117478,C&A,1,359.94
117481,Zara,2,1094.0
117560,Zara,1,119.5
117584,Zara,5,1689.0
117591,Fini,2,255.3
117595,Zara,1,348.5
117612,NEW ERA,2,539.7
117633,Zara,1,358.0
117636,Zara,1,976.5
117678,C&A,1,39.0
117692,Zara,2,1974.0
117729,Zara,1,279.5
117776,Zara,2,537.5
117789,C&A,1,59.99
117801,Lojas Americanas,1,20.49
117801,Pittol,1,19.9
117801,Superlegal Brinquedos,1,99.98
117834,Zara,1,1091.5
117839,Zara,2,1725.5
117845,Zara,1,587.5
117900,Zara,1,338.0
117924,Zara,1,867.0
117946,NEW ERA,1,179.9
117950,Zara,2,1181.5
117957,Zara,2,927.0
118044,Democrata,1,299.9
118048,Zara,1,1499.5
118065,Zara,2,597.5
118095,L'Occitane Au Brésil,1,279.8
118111,Zara,1,259.5
118146,Zara,1,538.5
118169,Zara,1,269.5
118203,Zara,1,1036.5
118241,Zara,1,259.5
118244,Zara,1,1224.0
118251,Zara,1,657.0
118283,C&A,7,866.96
118292,Zara,1,1326.0
118298,Zara,1,3089.5
118305,Zara,1,138.5
118321,C&A,1,159.98
118339,Zara,2,1434.0
118360,Zara,1,209.5
118380,C&A,1,179.97
118388,Souq,1,823.0
118393,C&A,1,39.99
118418,Zara,1,379.5
118437,Zara,2,805.5
118469,NEW ERA,1,189.9
118544,Zara,1,837.5
118566,Zara,1,558.5
118611,Zara,1,523.75
118670,Makenji,1,721.74
118712,Zara,1,179.5
118751,Zara,1,638.5
118753,JCanedo,1,2197.94
