loja_nome,segmento,shopping,valor,cupons
Giraffas,Gastronomia,Garten Shopping,3885.2,90
Gisdany,Joalheria,Nações Shopping,30712.41,38
Gloriosa Cosméticos,Beleza e Bem-estar,Norte Shopping,850.48,13
Gnc Balneario,Lazer,Balneário Shopping,897.5,21
Gnc Cinemas,Lazer,Nações Shopping,843.0,21
Gnc Joinville Garten,Lazer,Garten Shopping,1848.0,36
Go Coffee,Gastronomia,Continente Shopping,1306.66,39
Goldko,Gastronomia,Continente Shopping,2068.89,44
Granado,Beleza e Bem-estar,Balneário Shopping,40976.59,185
Granado Phamácias,Farmácias,Garten Shopping,48204.75,241
GrandVision,Ótica,Neumarkt Shopping,36304.02,21
Grano Pasta Ristorante,Gastronomia,Garten Shopping,3748.85,70
Griletto,Gastronomia,Continente Shopping,6360.75,158
Griletto,Gastronomia,Nações Shopping,2495.88,65
H'Cel,Eletrônicos,Norte Shopping,3260.0,11
HOPE,Moda,Continente Shopping,5069.49,18
HOT DOG DUPIRU,Gastronomia,Continente Shopping,2742.0,86
Havaianas,Calçados,Continente Shopping,5677.62,66
Havaianas,Calçados,Garten Shopping,12070.65,114
Havaianas,Calçados,Nações Shopping,2217.68,22
Havan,Casa e Decoração,Garten Shopping,190442.5,789
Havan,Casa e Decoração,Neumarkt Shopping,147247.27,563
Havan,Casa e Decoração,Norte Shopping,200739.59,612
Hering,Moda,Garten Shopping,46356.4,141
Hering,Moda,Norte Shopping,18052.23,68
Hering Store,Moda,Balneário Shopping,22686.04,74
Hering Store,Moda,Continente Shopping,38664.87,126
Hering Store,Moda,Neumarkt Shopping,72333.12,219
Hope,Moda,Garten Shopping,1346.25,5
Hope,Moda,Neumarkt Shopping,4685.2,12
Hope Nacoes Shopping,Outros,Nações Shopping,14003.4,34
IDéli oui,Beleza e Bem-estar,Continente Shopping,79296.78,166
Idéli Oui,Beleza e Bem-estar,Garten Shopping,115125.35,203
Idéli.Oui,Beleza e Bem-estar,Neumarkt Shopping,112071.38,146
Idéli.oui,Beleza e Bem-estar,Norte Shopping,48013.25,129
Imaginarium,Presentes e Acessórios,Balneário Shopping,5488.54,18
Inova Cell,Eletrônicos,Neumarkt Shopping,69.9,1
Inovathi Acessórios,Presentes e Acessórios,Garten Shopping,12769.560000000001,32
Intimissimi,Moda,Continente Shopping,38229.94,70
Intimissimi,Moda,Garten Shopping,14986.61,37
JAH Açaí,Gastronomia,Nações Shopping,1371.54,30
JBay,Moda,Continente Shopping,12957.6,20
JCANEDO,Moda,Nações Shopping,766.91,1
JCanedo,Moda,Continente Shopping,21133.12,34
JCanedo,Moda,Garten Shopping,35009.44,49
JCanedo,Moda,Neumarkt Shopping,42807.23,58
JCanedo,Moda,Norte Shopping,23397.27,32
Jack Simonéia Garten,Salão de Beleza | Barbearia,Garten Shopping,2597.41,10
Jah Açaí,Gastronomia,Balneário Shopping,220.41000000000003,6
Jah Açaí,Gastronomia,Norte Shopping,455.94,13
Jah do Açaí,Gastronomia,Continente Shopping,400.93,16
Jcanedo,Moda,Balneário Shopping,13207.67,22
Jcanedo,Moda,Nações Shopping,17184.52,27
Jeronimo,Gastronomia,Balneário Shopping,1578.5,34
Jogê,Moda,Balneário Shopping,9731.75,16
John John,Moda,Continente Shopping,15032.44,31
John John,Moda,Garten Shopping,421.2,1
John John Denim,Moda,Balneário Shopping,17017.22,23
Joker Socks,Presentes e Acessórios,Continente Shopping,875.3,7
Jorge Bischoff,Calçados,Balneário Shopping,83433.41,85
Jorge Bischoff,Moda,Continente Shopping,38515.52,35
KFC,Gastronomia,Balneário Shopping,2707.79,44
KFC,Gastronomia,Continente Shopping,2990.2,44
KFC,Gastronomia,Garten Shopping,9657.01,201
Kalunga,Papelaria,Balneário Shopping,41900.729999999996,247
Kalunga,Papelaria,Continente Shopping,53132.17,407
Kalunga,Papelaria,Garten Shopping,47150.17,390
Kalunga,Papelaria,Neumarkt Shopping,48596.72,411
Kalunga,Papelaria,Norte Shopping,23381.53,177
Kekala,Gastronomia - Sorvetes,Norte Shopping,257.59999999999997,9
Kib´s,Kids,Garten Shopping,5732.4800000000005,101
Kin Shake,Gastronomia - Restaurante,Continente Shopping,815.0,41
Kin Shake,Outros,Nações Shopping,71.0,1
Kings,Moda,Nações Shopping,17710.65,24
Kings  Sneakers,Calçados,Continente Shopping,12931.01,16
Kings Sneakers,Calçados,Neumarkt Shopping,15155.71,23
Kings Sneakers,Moda,Garten Shopping,19440.09,24
Kings Sneakers,Moda,Norte Shopping,6407.99,7
Kipling,Presentes e Acessórios,Balneário Shopping,18628.12,31
Kitsu Box,Gastronomia,Nações Shopping,404.17,4
Kopenhagen,Gastronomia,Balneário Shopping,5629.27,117
Kopenhagen,Gastronomia,Continente Shopping,6566.01,122
Kopenhagen,Gastronomia,Garten Shopping,6322.96,145
Kopenhagen,Gastronomia,Neumarkt Shopping,9169.27,220
Korte e Kosture,Serviços,Balneário Shopping,333.0,5
L'Occitane Au Brésil,Beleza e Bem-estar,Neumarkt Shopping,9621.33,64
L'Occitane En Provence,Beleza e Bem-estar,Balneário Shopping,15047.8,47
L'Occitane en Provence,Beleza e Bem-estar,Neumarkt Shopping,39123.04,93
L'Oréal Kerastase,Beleza e Bem-estar,Balneário Shopping,25437.06,36
L'occitane Bresil,Beleza e Bem-estar,Balneário Shopping,4263.72,32
L'occitane au Brésil,Beleza e Bem-estar,Continente Shopping,9102.19,43
LAtte Art Coffee Cafeteria,Gastronomia,Neumarkt Shopping,92.0,3
LE LIS BLANC DEUX,Moda,Balneário Shopping,97469.12,82
LENTES ACUVUE,Ótica,Continente Shopping,1059.6,2
LIVE!,Moda,Neumarkt Shopping,29834.69,50
La Dullie,Gastronomia,Norte Shopping,467.9,1
La Mandinne,Moda,Garten Shopping,61308.87,122
La Mandinne,Moda Feminina,Balneário Shopping,29763.04,36
Laci Baruffi,Presentes e Acessórios,Neumarkt Shopping,19176.7,37
Lacoste,Moda,Balneário Shopping,19630.0,10
Lanzara,Joalheria,Continente Shopping,95038.71,44
Lança Perfume,Moda,Continente Shopping,22496.93,29
Las Leñas,Gastronomia,Balneário Shopping,4212.45,20
Las Leñas Parrilla Uruguaya,Gastronomia,Nações Shopping,8978.53,26
Laser Company Brasil,Beleza e Bem-estar,Garten Shopping,159.8,1
Lavi Sunglasses,Ótica,Balneário Shopping,425.0,3
Le Lis,Moda,Neumarkt Shopping,103318.73,71
Le Lis Blanc,Moda,Garten Shopping,76952.08,70
Leo Cosméticos,Beleza e Bem-estar,Continente Shopping,52577.73,651
Levi's,Moda,Balneário Shopping,40855.02,63
Levi's,Moda,Garten Shopping,143298.04,221
Lez a Lez,Moda,Continente Shopping,30218.6,32
Life Vivara,Joalheria,Balneário Shopping,121452.87,147
Life Vivara,Joalheria,Continente Shopping,50519.39,72
Life Vivara,Joalheria,Garten Shopping,115843.84,176
Life by Vivara,Joalheria,Neumarkt Shopping,74755.82,140
Lindt,Gastronomia,Balneário Shopping,30218.65,266
Lindt,Gastronomia,Garten Shopping,17651.37,175
Lindt,Gastronomia,Neumarkt Shopping,33416.89,345
Liquori Caffè Gourmet,Gastronomia,Balneário Shopping,189.0,6
Live!,Moda,Balneário Shopping,28679.18,48
Live!,Moda,Garten Shopping,29656.97,54
Live!,Moda,Nações Shopping,20176.03,34
Live!,Moda Feminina,Continente Shopping,52801.89,93
Livo,Ótica,Balneário Shopping,5435.16,6
Livraria Catarinense,Livrarias,Nações Shopping,18848.5,191
Livrarias Catarinense,Livrarias,Balneário Shopping,35517.58,324
Livrarias Catarinense,Livrarias,Continente Shopping,37411.05,368
Livrarias Catarinense,Livrarias,Neumarkt Shopping,55440.05,515
Livrarias Catarinense,Livrarias,Norte Shopping,14153.31,116
Livrarias Curitiba,Livrarias,Garten Shopping,33572.28,349
Lofty Style,Moda,Balneário Shopping,699.6999999999999,2
Lojas Americanas,Eletrodomésticos,Continente Shopping,23313.34,562
Lojas Americanas,Eletrodomésticos,Neumarkt Shopping,24640.49,416
Lojas Americanas,Eletrodomésticos,Norte Shopping,26738.81,245
Lojas Americanas,Supermercado,Balneário Shopping,14886.960000000001,256
Loungerie,Moda,Balneário Shopping,24529.28,63
Lua Luá,Moda,Balneário Shopping,43029.85,57
Lua Luá,Moda,Continente Shopping,39219.15,60
Lug's,Gastronomia,Nações Shopping,3199.58,65
Lugano Gramado,Gastronomia,Continente Shopping,2761.65,59
Luiza Barcelos,Calçados,Garten Shopping,40307.24,32
Lupo,Moda,Balneário Shopping,38648.76,172
Lupo,Moda,Continente Shopping,17882.25,145
Lupo,Moda,Garten Shopping,24136.97,141
Lupo,Moda,Nações Shopping,28426.1,149
Lupo,Moda,Neumarkt Shopping,42904.5,244
Lupo,Moda,Norte Shopping,7023.1,55
Luz da Lua,Calçados,Balneário Shopping,58082.96,58
Luz da Lua,Calçados Femininos,Nações Shopping,114135.79,134
Lyllu Acessórios,Joalheria,Continente Shopping,8238.2,32
MARIA DOLORES,Moda,Balneário Shopping,2060.0,1
MB Acessórios,Presentes e Acessórios,Neumarkt Shopping,5642.5,51
MB acessórios,Presentes e Acessórios,Balneário Shopping,434.8,6
MMartan,Casa e Decoração,Continente Shopping,21403.71,29
Mac,Beleza e Bem-estar,Balneário Shopping,6782.19,19
Madero,Gastronomia,Balneário Shopping,19902.01,117
Madero,Gastronomia,Continente Shopping,34559.09,202
Madero,Gastronomia,Garten Shopping,17712.52,94
Madero,Gastronomia,Neumarkt Shopping,36425.6,228
Magazine Luiza,Eletrodomésticos,Balneário Shopping,22678.49,9
Magazine Luiza,Eletrodomésticos,Continente Shopping,109568.72,52
Magazine Luiza,Eletrodomésticos,Garten Shopping,35095.700000000004,25
Magazine Luiza,Eletrodomésticos,Norte Shopping,82514.33,38
Magic Feet,Moda,Balneário Shopping,13477.51,28
Makenji,Moda,Garten Shopping,98358.09,117
Marcus E Marcus,Infantil,Balneário Shopping,3757.6000000000004,14
Maria Dolores,Joalheria,Balneário Shopping,7195.5,10
Maze,Calçados,Neumarkt Shopping,83515.4,88
Maze,Moda,Balneário Shopping,31521.26,28
Maze Skate,Moda,Garten Shopping,62941.65,73
Maze Vale Comercio LTDA,Moda,Continente Shopping,90659.31,93
Mc Donald's,Beleza e Bem-estar,Balneário Shopping,5397.7,104
Mc Donald's,Gastronomia,Balneário Shopping,178.4,8
Mc Donald's,Gastronomia,Continente Shopping,315.9,19
Mc Donalds,Gastronomia,Norte Shopping,5441.59,119
McDonald's,Gastronomia,Continente Shopping,15789.21,344
McDonald's,Gastronomia,Garten Shopping,16323.5,393
McDonald's,Gastronomia,Nações Shopping,7335.5,171
McDonald's,Gastronomia,Neumarkt Shopping,14079.39,339
McDonald´s Quiosque,Gastronomia,Neumarkt Shopping,80.5,8
Mcdonald´s Quiosque,Gastronomia,Garten Shopping,637.0,42
Me Blue,Presentes e Acessórios,Continente Shopping,18018.5,92
Melissa,Calçados,Continente Shopping,9993.45,36
Metroville,Gastronomia - Restaurante,Balneário Shopping,1491.0,25
Milk Creamery,Gastronomia,Garten Shopping,497.9,16
Milk Creamery,Gastronomia - Sorvetes,Norte Shopping,754.15,27
Milky Moo,Gastronomia,Continente Shopping,1043.9,38
Milky Moo,Gastronomia,Garten Shopping,493.0,19
Milky Moo,Gastronomia,Neumarkt Shopping,797.0,26
Milky moo,Gastronomia,Balneário Shopping,40.0,2
Milon,Infantil,Balneário Shopping,30761.56,64
Mini Kalzone,Gastronomia,Balneário Shopping,1766.4,89
