loja_nome,segmento,shopping,valor,cupons
Express Grill,Gastronomia,Norte Shopping,6763.17,123
Express Grill,Gastronomia - Restaurante,Garten Shopping,7170.8,153
FATIMA ESPORTES,Esportes,Nações Shopping,167018.09,388
FORUM,Moda,Balneário Shopping,167548.38,163
Fabrica de Natal,Casa e Decoração,Garten Shopping,1686.01,8
Farm,Beleza e Bem-estar,Nações Shopping,115056.8,221
Farm,Vestuário feminino,Continente Shopping,265262.79,451
Feng Cheng,Gastronomia,Garten Shopping,60672.11,888
Feng Cheng,Gastronomia,Neumarkt Shopping,44918.66,648
Feng Cheng,Gastronomia,Norte Shopping,18491.42,248
Fini,Gastronomia,Balneário Shopping,20539.19,510
Fini,Gastronomia,Continente Shopping,2748.63,99
Fini,Gastronomia,Garten Shopping,1162.74,34
Fini,Gastronomia,Nações Shopping,2335.81,64
Flor de Laranjeira,Serviços,Garten Shopping,696.0,5
Floripratas,Presentes e Acessórios,Continente Shopping,45580.66,233
Francisbel,Gastronomia,Nações Shopping,489.36,14
Freddo,Gastronomia,Balneário Shopping,31697.0,730
Freddo,Gastronomia,Neumarkt Shopping,15905.699999999999,457
Fun Case,Eletrônicos,Balneário Shopping,3749.68,6
Fun Case,Telefonia,Continente Shopping,5333.0,20
Fun Case,Telefonia,Garten Shopping,264.0,4
Fábrica Di Chocolate,Gastronomia,Continente Shopping,2347.81,84
Fábrica Di Chocolate,Gastronomia,Nações Shopping,930.13,33
Fátima Bebê,Infantil,Nações Shopping,77232.73,295
Fátima Criança,Infantil,Nações Shopping,224118.83,779
Fátima Papelaria,Papelaria,Nações Shopping,86298.69,454
GNC Cinemas,Lazer,Neumarkt Shopping,6312.21,132
GOL LINHAS AEREAS,Serviços,Garten Shopping,1702.12,1
GOL Linhas Aéreas,Serviços,Continente Shopping,17238.28,3
Game Mania,Eletrônicos,Balneário Shopping,191204.13999999998,162
Game Mania,Eletrônicos,Neumarkt Shopping,166844.4,136
Game Mania,Eletrônicos,Norte Shopping,203296.65,106
Gamelas & Panella's,Gastronomia,Continente Shopping,55963.75,912
Gamelas & Panella´s,Gastronomia,Balneário Shopping,41912.42,497
Garten Shopping - Estacionamento,Serviços,Garten Shopping,26036.0,1712
Gelato Borelli,Gastronomia,Neumarkt Shopping,24501.39,663
Gelatony Gelateria,Gastronomia,Continente Shopping,7296.0,199
General Lyy,Moda,Garten Shopping,278070.44,683
General Lyy,Moda,Neumarkt Shopping,204980.03,528
Giraffa's,Gastronomia,Balneário Shopping,14322.4,221
Giraffas,Gastronomia,Continente Shopping,51872.23,924
Gisdany,Joalheria,Nações Shopping,17843.77,20
Gnc Balneario,Lazer,Balneário Shopping,7965.05,143
Gnc Cinemas,Lazer,Nações Shopping,3419.95,73
Gnc Joinville Garten,Lazer,Garten Shopping,5175.03,115
Go Coffee,Gastronomia,Continente Shopping,3619.69,104
Go Coffee,Gastronomia,Norte Shopping,636.5,14
GoCoffee,Gastronomia,Balneário Shopping,1261.15,35
Goldko,Gastronomia,Continente Shopping,16544.18,197
Gondolier,Gastronomia,Neumarkt Shopping,57824.44,748
Granado,Beleza e Bem-estar,Balneário Shopping,369722.77,1472
Granado Phamácias,Farmácias,Garten Shopping,356225.7,1593
GrandVision,Ótica,Neumarkt Shopping,187616.13,124
Grandvision By Fototica,Ótica,Nações Shopping,46965.85,38
Grandvision by Fototica,Ótica,Balneário Shopping,88356.72,88
Grano Pasta Ristorante,Gastronomia,Garten Shopping,12693.5,219
Griletto,Gastronomia,Continente Shopping,15609.58,358
Griletto,Gastronomia,Nações Shopping,11319.38,204
Griletto,Gastronomia - Restaurante,Garten Shopping,2165.52,49
H'Cel,Eletrônicos,Norte Shopping,1675.4,8
HOPE Moda íntima,Moda Feminina,Garten Shopping,37680.72,137
HOT DOG DUPIRU,Gastronomia,Continente Shopping,10445.89,280
Havaianas,Calçados,Continente Shopping,160883.77,1516
Havaianas,Calçados,Garten Shopping,164782.07,1758
Havaianas,Calçados,Nações Shopping,82450.35,813
Havan,Casa e Decoração,Garten Shopping,719525.69,2609
Havan,Casa e Decoração,Neumarkt Shopping,1107850.99,3579
Havan,Casa e Decoração,Norte Shopping,1010449.7,3067
Havanna Café,Gastronomia,Balneário Shopping,5639.5,125
Hector Albertazzi,Joalheria,Balneário Shopping,38713.2,21
Hefesto Acessorios,Presentes e Acessórios,Continente Shopping,33334.82,110
Hering,Moda,Garten Shopping,748808.24,2394
Hering,Moda,Norte Shopping,142990.31,450
Hering Store,Moda,Balneário Shopping,392091.58,1158
Hering Store,Moda,Continente Shopping,357309.78,1127
Hering Store,Moda,Neumarkt Shopping,492442.03,1591
Hope,Moda,Continente Shopping,93722.56,362
Hope,Moda,Neumarkt Shopping,182898.0,671
Hope Nacoes Shopping,Outros,Nações Shopping,83880.13,283
IDéli oui,Beleza e Bem-estar,Continente Shopping,333611.65,616
Idéli Oui,Beleza e Bem-estar,Garten Shopping,691919.8,1048
Idéli.Oui,Beleza e Bem-estar,Neumarkt Shopping,642652.04,764
Idéli.oui,Beleza e Bem-estar,Norte Shopping,248734.71,538
Imaginarium,Presentes e Acessórios,Balneário Shopping,6282.83,24
Innovva Editora,Livrarias,Garten Shopping,18724.3,233
Inovathi Acessórios,Presentes e Acessórios,Garten Shopping,97103.88,271
Intimissimi,Moda,Continente Shopping,102932.35,261
Intimissimi,Moda,Garten Shopping,37628.84,102
JAH Açaí,Gastronomia,Nações Shopping,30697.26,582
JBay,Moda,Continente Shopping,105142.22,251
JCANEDO,Moda,Nações Shopping,2134.17,7
JCanedo,Moda,Continente Shopping,133474.97,237
JCanedo,Moda,Garten Shopping,122596.65000000001,236
JCanedo,Moda,Neumarkt Shopping,266144.74,436
JCanedo,Moda,Norte Shopping,157940.78,278
JOHN JOHN,Moda,Balneário Shopping,27803.05,28
Jack Simonéia Garten,Salão de Beleza | Barbearia,Garten Shopping,4447.860000000001,8
Jah Açaí,Gastronomia,Balneário Shopping,2572.55,66
Jah Açaí,Gastronomia,Neumarkt Shopping,12.3,2
Jah Açaí,Gastronomia,Norte Shopping,3123.25,95
Jah do Açaí,Gastronomia,Continente Shopping,3835.64,138
Jcanedo,Moda,Balneário Shopping,177272.12,255
Jcanedo,Moda,Nações Shopping,17527.61,42
Jeronimo,Gastronomia,Balneário Shopping,2375.5,44
Jogê,Moda,Balneário Shopping,84554.21,181
John John,Moda,Continente Shopping,145076.95,258
John John Denim,Moda,Balneário Shopping,117177.67,141
Joker Socks,Presentes e Acessórios,Continente Shopping,2215.56,20
Jorge Bischoff,Calçados,Balneário Shopping,289925.14,319
Jorge Bischoff,Moda,Continente Shopping,123234.81999999999,140
KFC,Gastronomia,Balneário Shopping,36309.63,577
KFC,Gastronomia,Continente Shopping,37006.69,709
KFC,Gastronomia,Garten Shopping,29558.15,558
Kalunga,Papelaria,Balneário Shopping,195998.16,1378
Kalunga,Papelaria,Continente Shopping,213763.28,1706
Kalunga,Papelaria,Garten Shopping,170236.72,1501
Kalunga,Papelaria,Neumarkt Shopping,249125.62,1949
Kalunga,Papelaria,Norte Shopping,140758.9,895
Kfc,Gastronomia,Norte Shopping,31750.21,539
Kib´s,Kids,Garten Shopping,30310.61,488
Kings,Moda,Nações Shopping,186530.57,241
Kings  Sneakers,Calçados,Continente Shopping,125615.49,166
Kings Sneakers,Calçados,Neumarkt Shopping,112925.25,141
Kings Sneakers,Moda,Garten Shopping,132794.86,190
Kings Sneakers,Moda,Norte Shopping,69742.34,83
Kipling,Presentes e Acessórios,Balneário Shopping,300025.43,310
Kitsu Box,Gastronomia,Nações Shopping,4195.610000000001,42
Kopenhagen,Gastronomia,Balneário Shopping,114352.52,851
Kopenhagen,Gastronomia,Continente Shopping,72036.5,545
Kopenhagen,Gastronomia,Garten Shopping,61236.06,545
Kopenhagen,Gastronomia,Neumarkt Shopping,149659.21,998
Korte e Kosture,Serviços,Balneário Shopping,606.5,8
Kulkes,Joalheria,Balneário Shopping,251325.0,15
L'Occitane Au Brésil,Beleza e Bem-estar,Neumarkt Shopping,95111.28,539
L'Occitane En Provence,Beleza e Bem-estar,Balneário Shopping,155882.87,402
L'Occitane en Provence,Beleza e Bem-estar,Neumarkt Shopping,223933.85,499
L'Oréal Kerastase,Beleza e Bem-estar,Balneário Shopping,56729.07,112
L'occitane Au Brasil,Beleza e Bem-estar,Garten Shopping,78389.17,455
L'occitane Bresil,Beleza e Bem-estar,Balneário Shopping,98454.33,489
L'occitane au Brésil,Beleza e Bem-estar,Continente Shopping,79632.26,419
LAtte Art Coffee Cafeteria,Gastronomia,Neumarkt Shopping,2106.0,75
LE LIS BLANC DEUX,Moda,Balneário Shopping,401459.71,419
LIVE!,Moda,Neumarkt Shopping,178696.03,350
La Dullie,Gastronomia,Norte Shopping,4335.4,93
La Mandinne,Moda,Garten Shopping,246464.27,568
La Mandinne,Moda Feminina,Balneário Shopping,220981.85,383
Laci Baruffi,Presentes e Acessórios,Neumarkt Shopping,107522.05,188
Lacoste,Moda,Balneário Shopping,350697.2,272
Lanzara,Joalheria,Continente Shopping,239702.5,78
Lança Perfume,Moda,Continente Shopping,163515.16,161
Las Leñas,Gastronomia,Balneário Shopping,74288.2,215
Las Leñas Parrilla Uruguaya,Gastronomia,Nações Shopping,78265.16,193
Laser Company Brasil,Beleza e Bem-estar,Garten Shopping,26548.89,30
Lavi Sunglasses,Ótica,Balneário Shopping,10600.0,37
Le Charbon Crepes e Café,Gastronomia,Nações Shopping,27.0,1
Le Creuset,Casa e Decoração,Balneário Shopping,305646.32,328
Le Lis,Moda,Neumarkt Shopping,470430.52999999997,357
Le Lis Blanc,Moda,Garten Shopping,324670.17,273
Leo Cosméticos,Beleza e Bem-estar,Continente Shopping,210072.81,2234
Leo Cosméticos,Beleza e Bem-estar,Norte Shopping,80429.89,937
Levi's,Moda,Balneário Shopping,230571.23,467
Levi's,Moda,Garten Shopping,514728.83,962
Lez a Lez,Moda,Continente Shopping,132408.81,178
Life Vivara,Joalheria,Balneário Shopping,629924.35,902
Life Vivara,Joalheria,Continente Shopping,285104.84,454
Life Vivara,Joalheria,Garten Shopping,475670.84,729
Life by Vivara,Joalheria,Neumarkt Shopping,433983.82,736
Lindt,Gastronomia,Balneário Shopping,510612.57,2509
Lindt,Gastronomia,Garten Shopping,188525.68,1081
Lindt,Gastronomia,Neumarkt Shopping,386763.12,2080
Liquori Caffè Gourmet,Gastronomia,Balneário Shopping,6502.0,141
Live!,Moda,Balneário Shopping,360335.75,637
Live!,Moda,Garten Shopping,124651.62,280
Live!,Moda,Nações Shopping,75877.82,155
Live!,Moda Feminina,Continente Shopping,241974.12,386
Livo,Ótica,Balneário Shopping,14213.8,14
Livraria Catarinense,Livrarias,Nações Shopping,166993.24,1230
Livrarias Catarinense,Livrarias,Balneário Shopping,426640.11,3020
Livrarias Catarinense,Livrarias,Continente Shopping,305108.98,2479
Livrarias Catarinense,Livrarias,Neumarkt Shopping,495111.16,3749
Livrarias Catarinense,Livrarias,Norte Shopping,99976.42,777
Livrarias Curitiba,Livrarias,Garten Shopping,233963.49,2067
Loft,Eletrônicos,Balneário Shopping,35621.23,70
Lofty Style,Moda,Balneário Shopping,637.6199999999999,3
Lofty style,Moda Feminina,Balneário Shopping,378025.86,503
Lojas Americanas,Eletrodomésticos,Continente Shopping,213268.22,2352
Lojas Americanas,Eletrodomésticos,Neumarkt Shopping,270718.38,2514
Lojas Americanas,Eletrodomésticos,Norte Shopping,136002.17,1371
Lojas Americanas,Supermercado,Balneário Shopping,162573.4,1750
Loungerie,Moda,Balneário Shopping,196351.8,539
Lua Luá,Moda,Balneário Shopping,313207.03,442
Lua Luá,Moda,Continente Shopping,130351.85,221
Lug's,Gastronomia,Nações Shopping,12305.94,248
Luiza Barcelos,Calçados,Garten Shopping,41245.89,56
Lupo,Moda,Balneário Shopping,283644.04,1203
Lupo,Moda,Continente Shopping,88569.65,566
Lupo,Moda,Garten Shopping,130407.04,781
Lupo,Moda,Nações Shopping,81427.61,474
Lupo,Moda,Neumarkt Shopping,168117.05,995
