loja_nome,segmento,shopping,valor,cupons
C&A,Moda,Nações Shopping,28690.57,133
CALZEDONIA,Moda,Balneário Shopping,37851.03,69
CANTINA MATTERELLO RESTAURANTE E PASTELARIA,Gastronomia,Garten Shopping,8021.51,186
CAPA FINA,Telefonia,Garten Shopping,1716.31,20
CVC,Serviços,Garten Shopping,107500.41,13
CVC,Serviços,Norte Shopping,70870.0,8
Cabanas,Moda,Neumarkt Shopping,15638.82,42
Cacau Show,Gastronomia,Balneário Shopping,17789.16,158
Cacau Show,Gastronomia,Continente Shopping,4752.79,29
Cacau Show,Gastronomia,Garten Shopping,6288.35,53
Cacau Show,Gastronomia,Nações Shopping,2420.5099999999998,46
Cacau Show,Gastronomia,Neumarkt Shopping,18004.42,235
Cacau Show,Gastronomia,Norte Shopping,18455.329999999998,211
Café Cultura,Gastronomia,Balneário Shopping,9964.08,177
Café Cultura,Gastronomia,Continente Shopping,4447.06,103
Café Cultura,Gastronomia,Garten Shopping,9559.44,199
Café Cultura,Gastronomia,Neumarkt Shopping,15138.84,293
Calvin Klein,Moda,Balneário Shopping,31681.0,69
Calvin Klein,Moda,Garten Shopping,34363.05,42
Calvin Klein e Tommy Hilfiger,Moda,Nações Shopping,6826.0,6
Calzedonia,Moda Feminina,Neumarkt Shopping,29815.92,61
Calçados Pegada,Calçados,Garten Shopping,12292.94,38
Camarão Express,Gastronomia,Balneário Shopping,8826.54,99
Camarão Express,Gastronomia,Continente Shopping,22491.84,290
Camarão Express,Gastronomia,Nações Shopping,3193.41,37
Camarão Express,Gastronomia,Neumarkt Shopping,4717.7,66
Camicado,Casa e Decoração,Balneário Shopping,128101.92,351
Camicado,Casa e Decoração,Nações Shopping,8199.380000000001,23
Camicado,Casa e Decoração,Neumarkt Shopping,92211.43,321
Cantinho Grill,Gastronomia,Nações Shopping,903.2,19
Car Clinic,Lavação Automotiva,Garten Shopping,180.0,1
Carioca Calçados,Calçados,Continente Shopping,78965.21,230
Carter's,Infantil,Garten Shopping,47334.340000000004,146
Carter's,Infantil,Neumarkt Shopping,28519.61,108
Carter´s,Infantil,Balneário Shopping,67071.86,168
Cartes - Cozinha do Mundo,Gastronomia,Continente Shopping,53924.71,523
Casa Bauducco,Gastronomia,Balneário Shopping,16971.94,201
Casa Bauducco,Gastronomia,Garten Shopping,8659.77,100
Casa Maria,Casa e Decoração,Continente Shopping,15077.529999999999,199
Casa Maria,Casa e Decoração,Nações Shopping,2015.8,28
Casas Bahia,Eletrodomésticos,Norte Shopping,208429.33,97
Cases e Capas,Presentes e Acessórios,Nações Shopping,99.99,1
Cassol Centerlar,Casa e Decoração,Nações Shopping,22101.21,46
Cavezzale,Presentes e Acessórios,Neumarkt Shopping,34803.04,108
Celulares e Cia.,Eletrônicos,Norte Shopping,664.0,6
Centauro,Esportes,Balneário Shopping,395028.48,970
Centauro,Esportes,Continente Shopping,236167.41,621
Centauro,Esportes,Garten Shopping,261311.52000000002,678
Centauro,Esportes,Nações Shopping,19707.87,63
Centauro,Esportes,Neumarkt Shopping,225591.94,676
Centauro,Esportes,Norte Shopping,122776.61,324
Chaveiros Colin,Serviços,Garten Shopping,62.0,5
Chef's & Fritas,Gastronomia,Nações Shopping,95.8,1
Chilli Beans,Ótica,Balneário Shopping,21755.4,31
Chilli Beans,Ótica,Continente Shopping,8439.98,15
Chilli Beans,Ótica,Garten Shopping,40842.98,72
Chilli Beans,Ótica,Norte Shopping,16758.39,33
Chilli Beans Ótica,Ótica,Continente Shopping,11726.98,11
Chiquinho Sorvetes,Gastronomia,Neumarkt Shopping,3503.2,175
Chiquinho Sorvetes,Gastronomia - Sorvetes,Continente Shopping,1840.0,68
Chiquinho Sorvetes,Gastronomia - Sorvetes,Garten Shopping,1171.5,48
Chiquinho Sorvetes,Gastronomia - Sorvetes,Norte Shopping,2316.3,86
Churras Churrascaria,Gastronomia - Restaurante,Norte Shopping,373.44,1
Chuá Brand,Moda,Garten Shopping,60905.27,68
Chuá Brand,Moda Feminina,Continente Shopping,35530.72,47
Cia Marítima,Moda Feminina,Neumarkt Shopping,23333.260000000002,32
Cia da Saúde,Outros,Garten Shopping,121.84,4
Cia do Homem,Moda,Neumarkt Shopping,85342.4,132
Cia do Terno,Moda,Norte Shopping,23823.43,30
Cinépolis,Lazer,Continente Shopping,7886.0,120
Cinépolis,Lazer,Norte Shopping,3243.3,65
Claro,Telefonia,Continente Shopping,151790.12,38
Claro,Telefonia,Garten Shopping,21645.12,10
Claro,Telefonia,Neumarkt Shopping,59592.04,23
Claro,Telefonia,Norte Shopping,16480.48,8
Claro S/a,Telefonia,Balneário Shopping,47628.0,9
Clifield,Moda,Balneário Shopping,49322.6,58
Clifield,Moda,Continente Shopping,81977.98,141
Clube Melissa,Calçados,Balneário Shopping,19722.04,75
Clube Melissa,Calçados,Neumarkt Shopping,22834.54,93
Coach,Beleza e Bem-estar,Balneário Shopping,155509.6,41
Cobasi,Pets,Continente Shopping,71072.38,486
Cobasi,Pets,Garten Shopping,33192.08,304
Cobasi,Pets,Nações Shopping,8734.56,74
Cobasi,Pets,Neumarkt Shopping,57955.13,413
Cobasi,Pets,Norte Shopping,44149.19,321
Colcci,Moda,Balneário Shopping,121926.2,84
Colcci,Moda,Nações Shopping,8692.4,17
Coliseu,Joalheria,Balneário Shopping,59395.5,26
Coliseu,Joalheria,Garten Shopping,96208.05,30
Companhia da Moda,Moda,Continente Shopping,36525.8,85
Conecta Store,Eletrônicos,Garten Shopping,32504.0,9
Constance,Calçados,Continente Shopping,43600.990000000005,134
Continente Shopping - Estacionamento,Serviços,Continente Shopping,10285.0,408
Cores em Cacau,Gastronomia,Balneário Shopping,1838.94,33
Cotton On,Beleza e Bem-estar,Balneário Shopping,101119.2,305
Cotton On,Moda,Continente Shopping,45218.54,144
Cotton On,Moda,Garten Shopping,54346.2,171
Cotton:on,Moda,Balneário Shopping,3308.84,13
Creamy Skin Care,Beleza e Bem-estar,Balneário Shopping,14747.92,83
Crepefy,Gastronomia,Neumarkt Shopping,171.94,4
Criamigos,Infantil,Balneário Shopping,26819.3,66
Criamigos,Presentes e Acessórios,Garten Shopping,12667.9,37
Crocs,Calçados,Garten Shopping,13080.0,38
Crocs,Calçados,Nações Shopping,1990.83,7
Crocs,Calçados,Neumarkt Shopping,10047.8,39
Cvc Viagens,Serviços,Neumarkt Shopping,160799.77,13
Damay Cafeteria,Gastronomia,Garten Shopping,48.3,2
Damyller,Moda,Continente Shopping,59688.2,78
Damyller,Moda,Garten Shopping,54440.7,86
Damyller,Moda,Nações Shopping,4839.0,9
Damyller,Moda,Neumarkt Shopping,53595.3,87
Damyller,Não informado,Balneário Shopping,36574.4,50
Daniela Tombini,Moda,Neumarkt Shopping,30254.09,56
De Ville Gourmet,Gastronomia,Balneário Shopping,11301.07,128
Decathlon,Esportes,Continente Shopping,184446.01,744
Dedal Oficina de Costura,Serviços,Continente Shopping,94.0,1
Democrata,Calçados,Balneário Shopping,50994.44,111
Democrata,Calçados,Continente Shopping,46554.9,117
Democrata,Calçados,Garten Shopping,51876.9,116
Democrata,Calçados,Neumarkt Shopping,32666.399999999998,83
Dengo,Beleza e Bem-estar,Balneário Shopping,39525.93,210
Dez Pastéis,Gastronomia,Nações Shopping,581.6,18
Diesel,Moda,Balneário Shopping,100649.9,24
Digital Duo,Eletrônicos,Garten Shopping,6035.05,12
Divert Park,Lazer,Continente Shopping,696.0,2
Divino Fogão,Gastronomia,Balneário Shopping,6696.9,107
Divino Fogão,Gastronomia,Continente Shopping,6804.82,92
Divino Fogão,Gastronomia,Garten Shopping,6251.72,121
Divino Fogão,Gastronomia,Neumarkt Shopping,5287.55,110
Divino Fogão,Gastronomia - Restaurante,Norte Shopping,4084.47,63
Docejo,Gastronomia,Continente Shopping,13346.03,256
Dolce & Gabbana,Moda,Balneário Shopping,14000.0,1
Dolce & Gabbana Do Brasil,Moda,Balneário Shopping,190352.0,34
Don Barber,Beleza e Bem-estar,Neumarkt Shopping,365.0,2
Dona Torta,Gastronomia,Garten Shopping,38666.95,695
Donna Mirô,Gastronomia,Nações Shopping,1231.12,21
Dress To,Moda Feminina,Balneário Shopping,49539.34,66
Dudalina,Moda,Nações Shopping,6226.51,7
Due Sapori,Gastronomia,Neumarkt Shopping,15819.83,217
Duladu,Gastronomia,Balneário Shopping,14412.48,54
Duplicado*,Moda,Garten Shopping,23038.56,43
Dvie Joalheria,Joalheria,Balneário Shopping,166768.0,6
EVOLUCELL CELULARES,Telefonia,Continente Shopping,2284.5,12
Eco Made,Casa e Decoração,Continente Shopping,30411.08,9
Ellus,Moda,Balneário Shopping,14180.4,15
Empório DUHomem,Moda,Neumarkt Shopping,951.6999999999999,3
Empório Du Homem,Moda,Continente Shopping,115737.47,134
Empório Du Homem,Moda,Nações Shopping,3468.3,4
Empório DuHomem,Moda,Norte Shopping,20459.08,44
Espaço Laser,Beleza e Bem-estar,Continente Shopping,17314.59,9
Espaço Laser,Beleza e Bem-estar,Nações Shopping,89.0,1
Espaço Laser,Beleza e Bem-estar,Neumarkt Shopping,124.95,1
Essence Parfums,Beleza e Bem-estar,Nações Shopping,8084.26,9
Estacionamento - Nações Shopping,Serviços,Nações Shopping,22.0,1
Estacionamento Norte Shopping,Não informado,Norte Shopping,1476.0,82
Estação Choperia,Gastronomia,Neumarkt Shopping,4588.5,98
Estação Choperia,Gastronomia,Norte Shopping,2229.91,32
Estação do Doce,Gastronomia,Nações Shopping,34.8,2
Estrela Beauty,Infantil,Balneário Shopping,5327.7,31
Evolucell,Eletrônicos,Continente Shopping,230.0,1
Express Grill,Gastronomia,Norte Shopping,2110.33,47
Express Grill,Gastronomia - Restaurante,Garten Shopping,6358.91,121
FARM Rio,Moda,Continente Shopping,53665.22,88
Fabrica de Natal,Casa e Decoração,Garten Shopping,2243.2,10
Farm,Moda,Balneário Shopping,91183.55,148
Farm,Moda,Nações Shopping,7617.15,21
Farm,Moda Feminina,Garten Shopping,73707.53,159
Farm,Moda Feminina,Neumarkt Shopping,78231.83,145
Feng Cheng,Gastronomia,Garten Shopping,32023.47,460
Feng Cheng,Gastronomia,Neumarkt Shopping,14296.63,177
Feng Cheng,Gastronomia,Norte Shopping,4983.99,69
Figueira Store,Esportes,Continente Shopping,7538.780000000001,22
Fini,Gastronomia,Balneário Shopping,810.44,21
Fini,Gastronomia,Continente Shopping,11079.03,333
Fini,Gastronomia,Garten Shopping,353.26,17
Fini,Gastronomia,Nações Shopping,42.61,2
Floripratas,Presentes e Acessórios,Continente Shopping,8017.2,46
Forneria Carbone,Gastronomia,Continente Shopping,68600.87,188
Frank d'Ferran Cabelereiros,Salão de Beleza | Barbearia,Continente Shopping,2790.0,7
Freddo,Gastronomia,Balneário Shopping,13531.02,278
Freddo,Gastronomia,Garten Shopping,3059.62,79
Freddo,Gastronomia,Neumarkt Shopping,9629.06,255
Fun Case,Eletrônicos,Balneário Shopping,697.0,1
Fun Case,Eletrônicos,Norte Shopping,1194.0,3
Fun Case,Telefonia,Continente Shopping,3904.0,7
Fun Case,Telefonia,Garten Shopping,783.0,4
Fun Case Gamer,Presentes e Acessórios,Balneário Shopping,1933.9,6
Fábrica Di Chocolate,Gastronomia,Nações Shopping,459.69,6
Fátima Bebê,Infantil,Nações Shopping,2900.6,9
Fátima Criança,Infantil,Nações Shopping,3892.8,21
Fátima Esportes,Esportes,Nações Shopping,1026.0,4
Fátima Papelaria,Papelaria,Nações Shopping,5865.9,27
GNC Cinemas,Lazer,Neumarkt Shopping,7268.92,123
Game Mania,Eletrônicos,Balneário Shopping,48010.0,32
Game Mania,Eletrônicos,Neumarkt Shopping,46489.94,31
Game Mania,Eletrônicos,Norte Shopping,13778.2,17
Gamelas & Panella's,Gastronomia,Continente Shopping,17004.1,253
Gamelas & Panella´s,Gastronomia,Balneário Shopping,22301.36,237
Gelato Borelli,Gastronomia,Neumarkt Shopping,5507.0,132
Gelato Borelli,Gastronomia - Sorvetes,Garten Shopping,5842.5,110
General Lyy,Moda,Garten Shopping,43787.8,114
General Lyy,Moda,Neumarkt Shopping,27198.989999999998,62
Geror,Ótica,Nações Shopping,459.8,2
Gio Gelato Sorveteria Italiana Artesanal,Não informado,Nações Shopping,36.95,2
Giraffa's,Gastronomia,Balneário Shopping,9490.46,154
Giraffas,Gastronomia,Continente Shopping,15238.36,275
Gnc Balneario,Lazer,Balneário Shopping,11182.47,148
Gnc Cinemas,Lazer,Nações Shopping,551.0,9
Gnc Joinville Garten,Lazer,Garten Shopping,2942.87,57
Go Coffee,Gastronomia,Norte Shopping,389.0,11
GoCoffee,Gastronomia,Balneário Shopping,222.0,8
Goldko,Gastronomia,Continente Shopping,3630.2200000000003,52
Gondolier,Gastronomia,Neumarkt Shopping,18651.57,236
Granado,Beleza e Bem-estar,Balneário Shopping,94422.31,328
Granado Phamácias,Farmácias,Garten Shopping,54148.58,262
GrandVision by Fototica,Ótica,Neumarkt Shopping,42802.49,25
Grandvision by Fototica,Ótica,Balneário Shopping,52308.07,30
Grano Pasta Ristorante,Gastronomia,Garten Shopping,2955.0,53
Griletto,Gastronomia,Continente Shopping,5717.8099999999995,122
Griletto,Gastronomia,Nações Shopping,1451.2,26
Griletto,Gastronomia - Restaurante,Garten Shopping,1248.08,22
Growfit,Gastronomia,Balneário Shopping,65.4,1
H'Cel,Eletrônicos,Norte Shopping,11163.0,16
HOPE Moda íntima,Moda Feminina,Garten Shopping,31175.18,130
Havaianas,Calçados,Balneário Shopping,50011.27,432
Havaianas,Calçados,Garten Shopping,28008.88,290
Havaianas,Calçados,Nações Shopping,3007.57,35
Havan,Casa e Decoração,Garten Shopping,183621.37,703
Havan,Casa e Decoração,Neumarkt Shopping,255074.27,1053
Havan,Casa e Decoração,Norte Shopping,283833.11,850
Havanna Café,Gastronomia,Balneário Shopping,21788.25,149
Hector Albertazzi,Joalheria,Balneário Shopping,30301.7,9
Hefesto Acessorios,Presentes e Acessórios,Continente Shopping,12475.2,39
Hering,Moda,Garten Shopping,135397.05000000002,448
Hering,Moda,Norte Shopping,27355.59,99
Hering Store,Moda,Balneário Shopping,113479.73,335
Hering Store,Moda,Continente Shopping,69357.19,256
Hering Store,Moda,Neumarkt Shopping,125188.29000000001,384
Homem do Sapato,Moda,Continente Shopping,3381.0,5
Hope,Moda,Balneário Shopping,104775.05,334
Hope,Moda,Continente Shopping,32516.85,127
Hope,Moda,Neumarkt Shopping,49197.24,173
Hope Nacoes Shopping,Outros,Nações Shopping,3508.0,10
Hot Dog Du Piru,Gastronomia,Continente Shopping,3326.85,77
I Love Berry,Calçados,Balneário Shopping,1292.0,35
IDéli oui,Beleza e Bem-estar,Continente Shopping,67398.88,154
Idéli Oui,Beleza e Bem-estar,Garten Shopping,102844.28,178
Idéli.Oui,Beleza e Bem-estar,Neumarkt Shopping,85886.75,96
Idéli.oui,Beleza e Bem-estar,Norte Shopping,95217.1,227
Inovathi Acessórios,Presentes e Acessórios,Garten Shopping,23449.03,75
Inspire Predrarias,Joalheria,Nações Shopping,320.0,2
Intimissimi,Moda,Balneário Shopping,99736.98,162
Intimissimi,Moda,Continente Shopping,9623.74,25
Intimissimi,Moda Feminina,Neumarkt Shopping,40858.09,77
It Cell,Eletrônicos,Continente Shopping,2692.75,23
JAH Açaí,Gastronomia,Nações Shopping,2585.78,51
JBay,Moda,Continente Shopping,27372.22,55
JCanedo,Moda,Continente Shopping,27539.62,44
JCanedo,Moda,Garten Shopping,19771.39,36
JCanedo,Moda,Neumarkt Shopping,47049.49,73
JCanedo,Moda,Norte Shopping,15712.730000000001,27
Jack Simonéia Garten,Salão de Beleza | Barbearia,Garten Shopping,1826.5,8
Jah Açaí,Gastronomia,Balneário Shopping,2857.66,58
Jah Açaí,Gastronomia,Neumarkt Shopping,76.85,7
Jah Açaí,Gastronomia,Norte Shopping,588.03,25
Jah Açaí Joinville,Gastronomia - Sorvetes,Garten Shopping,1724.4,60
Jah do Açaí,Gastronomia,Continente Shopping,4771.2,65
Jcanedo,Moda,Balneário Shopping,29577.81,42
Joalheria Baier,Joalheria,Neumarkt Shopping,45713.18,18
John John,Moda,Continente Shopping,50674.55,114
John John Denim,Moda,Balneário Shopping,63180.91,74
Joker Socks,Presentes e Acessórios,Continente Shopping,1581.12,11
Jorge Bischoff,Calçados,Balneário Shopping,58022.4,59
Juistreet,Gastronomia,Balneário Shopping,970.0699999999999,31
KFC,Fast Food,Norte Shopping,6608.7,112
KFC,Gastronomia,Balneário Shopping,20740.42,322
KFC,Gastronomia,Garten Shopping,10647.01,180
Kalunga,Papelaria,Continente Shopping,119404.66,778
Kalunga,Papelaria,Garten Shopping,137393.57,813
Kalunga,Papelaria,Neumarkt Shopping,163907.71,971
Kalunga,Papelaria,Norte Shopping,1745.31,11
Kfc,Fast Food,Continente Shopping,10127.7,154
Kfc,Gastronomia,Neumarkt Shopping,17937.1,316
Kib´s,Kids,Garten Shopping,20404.33,287
Kings,Moda,Nações Shopping,3677.24,6
Kings  Sneakers,Calçados,Continente Shopping,16366.85,24
Kings Sneakers,Calçados,Balneário Shopping,3879.43,7
Kings Sneakers,Calçados,Neumarkt Shopping,27828.4,46
Kings Sneakers,Moda,Garten Shopping,26130.71,38
Kings Sneakers,Moda,Norte Shopping,7697.35,16
Kipling,Presentes e Acessórios,Balneário Shopping,156493.86,142
Kitsu Box,Gastronomia,Nações Shopping,220.0,2
Kombina Felice,Gastronomia - Restaurante,Neumarkt Shopping,20935.3,89
Kopenhagen,Gastronomia,Balneário Shopping,18748.63,236
Kopenhagen,Gastronomia,Continente Shopping,17010.71,206
Kopenhagen,Gastronomia,Neumarkt Shopping,28188.63,329
Kopenhagen,Não informado,Nações Shopping,1913.63,25
Kulkes,Joalheria,Balneário Shopping,474228.0,10
L'Occitane Au Brésil,Beleza e Bem-estar,Neumarkt Shopping,14946.5,97
L'Occitane En Provence,Beleza e Bem-estar,Balneário Shopping,43278.7,100
L'Occitane en Provence,Beleza e Bem-estar,Neumarkt Shopping,31554.07,66
L'occitane Au Brasil,Beleza e Bem-estar,Garten Shopping,12099.93,68
L'occitane Bresil,Beleza e Bem-estar,Balneário Shopping,18451.16,105
L'occitane au Brésil,Beleza e Bem-estar,Continente Shopping,27283.24,138
LAtte Art Coffee Cafeteria,Gastronomia,Neumarkt Shopping,343.0,13
LIVE!,Moda,Neumarkt Shopping,56547.99,99
LOJAS AMERICANAS,Eletrodomésticos,Neumarkt Shopping,41746.91,806
LUZ DA LUA,Calçados,Garten Shopping,37379.03,57
La Dullie,Gastronomia,Norte Shopping,1217.6,31
Laci Baruffi,Presentes e Acessórios,Neumarkt Shopping,16600.39,36
Lacoste,Moda,Balneário Shopping,74112.0,58
Lanzara,Joalheria,Continente Shopping,61330.2,15
Lança Perfume,Moda,Nações Shopping,2439.9,3
Las Leñas,Gastronomia,Balneário Shopping,11545.0,33
Las Leñas Parrilla Uruguaya,Gastronomia,Nações Shopping,25983.04,95
Lavi Sunglasses,Ótica,Balneário Shopping,8286.6,26
Le Charbon Crepes e Café,Gastronomia,Nações Shopping,77.0,1
Le Creuset,Casa e Decoração,Balneário Shopping,142129.4,94
Le Lis,Moda,Neumarkt Shopping,202163.63,115
Le Lis Blanc,Moda,Balneário Shopping,89057.74,79
Le Lis Blanc,Moda,Garten Shopping,127727.8,70
Le Postiche,Presentes e Acessórios,Continente Shopping,18815.350000000002,50
Lego,Infantil,Balneário Shopping,1889.88,8
Leo Cosméticos,Beleza e Bem-estar,Continente Shopping,35808.08,449
Leo Cosméticos,Beleza e Bem-estar,Garten Shopping,38969.84,493
Leo Cosméticos,Beleza e Bem-estar,Norte Shopping,22430.96,294
Levi's,Moda,Balneário Shopping,60795.99,123
Levi's,Moda,Garten Shopping,95611.76,192
Lez a Lez,Moda,Continente Shopping,43249.1,58
Life Vivara,Joalheria,Balneário Shopping,202714.66,267
Life Vivara,Joalheria,Continente Shopping,64054.19,96
Life Vivara,Joalheria,Garten Shopping,96364.47,138
Life by Vivara,Joalheria,Neumarkt Shopping,127417.13,186
Lilica & Tigor,Infantil,Continente Shopping,2860.08,8
Lindt,Gastronomia,Balneário Shopping,116175.41,622
Lindt,Gastronomia,Garten Shopping,28549.920000000002,198
Lindt,Gastronomia,Neumarkt Shopping,36365.99,294
Liquori Caffè Gourmet,Gastronomia,Balneário Shopping,2869.0,55
