loja_nome,segmento,shopping,valor,cupons
Cacau Show,Gastronomia,Norte Shopping,15102.86,90
Café Cultura,Gastronomia,Balneário Shopping,1365.01,24
Café Cultura,Gastronomia,Continente Shopping,957.4,25
Café Cultura,Gastronomia,Garten Shopping,1065.02,25
Café Cultura,Gastronomia,Nações Shopping,158.0,3
Café Cultura,Gastronomia,Neumarkt Shopping,2544.01,64
Calvin Klein,Moda,Balneário Shopping,3331.0,4
Calvin Klein,Moda,Garten Shopping,2276.2,4
Calvin Klein e Tommy Hilfiger,Moda,Nações Shopping,2404.0,5
Calzedonia,Moda Feminina,Neumarkt Shopping,3394.94,14
Calçados Pegada,Calçados,Garten Shopping,1825.0,1
Camarão Express,Gastronomia,Balneário Shopping,532.9,7
Camarão Express,Gastronomia,Continente Shopping,2875.41,25
Camarão Express,Gastronomia,Nações Shopping,2818.4,32
Camicado,Casa e Decoração,Balneário Shopping,7680.97,24
Camicado,Casa e Decoração,Nações Shopping,4758.77,18
Camicado,Casa e Decoração,Neumarkt Shopping,10300.42,37
Cantinho Grill,Gastronomia,Nações Shopping,521.7,8
Capivalley,Promocional,Continente Shopping,500.0,1
Carioca Calçados,Calçados,Continente Shopping,15545.41,37
Carter's,Infantil,Garten Shopping,9098.63,18
Carter's,Infantil,Neumarkt Shopping,10998.27,43
Carter´s,Infantil,Balneário Shopping,10850.58,20
Cartes - Cozinha do Mundo,Gastronomia,Continente Shopping,3454.01,46
Casa Bauducco,Gastronomia,Balneário Shopping,6920.650000000001,58
Casa Bauducco,Gastronomia,Garten Shopping,1076.03,14
Casa Maria,Casa e Decoração,Continente Shopping,1758.57,41
Casa Maria,Casa e Decoração,Nações Shopping,1169.93,18
Casas Bahia,Eletrodomésticos,Norte Shopping,6994.2,5
Cassol Centerlar,Casa e Decoração,Nações Shopping,10038.26,27
Cavezzale,Presentes e Acessórios,Neumarkt Shopping,2928.45,8
Centauro,Esportes,Balneário Shopping,50638.1,121
Centauro,Esportes,Continente Shopping,25056.420000000002,64
Centauro,Esportes,Garten Shopping,14424.08,45
Centauro,Esportes,Nações Shopping,20850.25,51
Centauro,Esportes,Neumarkt Shopping,40518.81,101
Centauro,Esportes,Norte Shopping,17472.260000000002,32
Chef's & Fritas,Gastronomia,Nações Shopping,287.4,3
Chilli Beans,Ótica,Balneário Shopping,199.98,1
Chilli Beans,Ótica,Garten Shopping,1485.93,3
Chilli Beans,Ótica,Nações Shopping,419.99,1
Chilli Beans,Ótica,Neumarkt Shopping,701.8800000000001,3
Chiquinho Sorvetes,Gastronomia,Neumarkt Shopping,929.0,40
Chiquinho Sorvetes,Gastronomia - Sorvetes,Continente Shopping,413.0,19
Chiquinho Sorvetes,Gastronomia - Sorvetes,Garten Shopping,185.0,6
Chiquinho Sorvetes,Gastronomia - Sorvetes,Norte Shopping,859.0,26
Chuá Brand,Moda,Garten Shopping,3905.39,4
Chuá Brand,Moda Feminina,Continente Shopping,5274.0,4
Cia do Homem,Moda,Neumarkt Shopping,12433.3,22
Cia do Terno,Moda,Norte Shopping,2253.4,7
Cinépolis,Lazer,Continente Shopping,4273.0,50
Cinépolis,Lazer,Norte Shopping,1191.0,12
Claro,Telefonia,Garten Shopping,4858.2,1
Claro,Telefonia,Neumarkt Shopping,537.0,1
Clifield,Moda,Balneário Shopping,8610.7,10
Clifield,Moda,Continente Shopping,12083.15,17
Clube Melissa,Calçados,Balneário Shopping,189.9,1
Clube Melissa,Calçados,Neumarkt Shopping,5138.41,13
Coach,Moda Feminina,Balneário Shopping,5886.2,2
Cobasi,Pets,Continente Shopping,6868.02,67
Cobasi,Pets,Nações Shopping,10962.16,73
Cobasi,Pets,Neumarkt Shopping,7666.96,51
Cobasi,Pets,Norte Shopping,5625.09,51
Colcci,Moda,Balneário Shopping,977.0,2
Colcci,Moda,Nações Shopping,32938.2,24
Coliseu,Joalheria,Balneário Shopping,12199.0,1
Coliseu,Joalheria,Garten Shopping,17228.45,12
Companhia da Moda,Moda,Continente Shopping,7168.2,12
Constance,Calçados,Continente Shopping,2729.87,10
Continente Shopping - Estacionamento,Serviços,Continente Shopping,1546.0,57
Cores em Cacau,Gastronomia,Balneário Shopping,1165.2,2
Cotton On,Moda,Continente Shopping,6026.59,23
Cotton On,Moda,Garten Shopping,6556.87,21
Creamy Skin Care,Beleza e Bem-estar,Balneário Shopping,405.22,2
Crepefy,Gastronomia,Neumarkt Shopping,46.98,1
Criamigos,Infantil,Balneário Shopping,1376.9,4
Criamigos,Presentes e Acessórios,Garten Shopping,2441.9,10
Crocs,Calçados,Garten Shopping,510.0,1
Crocs,Calçados,Nações Shopping,2539.78,8
Crocs,Calçados,Neumarkt Shopping,730.0,2
Damyller,Moda,Continente Shopping,3867.0,6
Damyller,Moda,Garten Shopping,4107.0,8
Damyller,Moda,Nações Shopping,3209.0,2
Damyller,Moda,Neumarkt Shopping,12670.3,24
Daniela Tombini,Moda,Neumarkt Shopping,3757.58,9
De Ville Gourmet,Gastronomia,Balneário Shopping,216.68,5
Decathlon,Esportes,Continente Shopping,16693.5,84
Dedal Oficina de Costura,Serviços,Continente Shopping,282.0,1
Democrata,Calçados,Balneário Shopping,2816.95,7
Democrata,Calçados,Continente Shopping,2289.3,5
Democrata,Calçados,Garten Shopping,4140.25,11
Democrata,Calçados,Neumarkt Shopping,3834.05,9
Divino Fogão,Gastronomia,Continente Shopping,1790.76,28
Divino Fogão,Gastronomia,Neumarkt Shopping,1187.57,26
Divino Fogão,Gastronomia - Restaurante,Norte Shopping,839.98,14
Docejo,Gastronomia,Continente Shopping,2587.6,48
Dona Torta,Gastronomia,Garten Shopping,6800.4,95
Donna Mirô,Gastronomia,Nações Shopping,1097.59,18
Dress To,Moda Feminina,Balneário Shopping,4581.0,6
Dudalina,Moda,Nações Shopping,8917.0,11
Due Sapori,Gastronomia,Neumarkt Shopping,2876.94,46
Duladu,Gastronomia,Balneário Shopping,495.0,2
Duplicado*,Moda,Garten Shopping,476.0,2
EVOLUCELL CELULARES,Telefonia,Continente Shopping,625.0,1
Eco Made,Casa e Decoração,Continente Shopping,15000.0,1
Ellus,Moda,Balneário Shopping,279.0,1
Empório DUHomem,Moda,Neumarkt Shopping,1460.5,4
Empório Du Homem,Moda,Continente Shopping,22197.67,23
Empório Du Homem,Moda,Nações Shopping,4537.18,1
Empório DuHomem,Moda,Norte Shopping,3598.6,7
Empório Sabores do Mundo,Gastronomia,Neumarkt Shopping,252.0,5
Essence Parfums,Beleza e Bem-estar,Nações Shopping,839.37,1
Estacionamento - Nações Shopping,Serviços,Nações Shopping,26.0,1
Estação Choperia,Gastronomia,Neumarkt Shopping,541.7,11
Estação Choperia,Gastronomia,Norte Shopping,503.7,10
Express Grill,Gastronomia,Norte Shopping,727.3,14
FARM Rio,Moda,Continente Shopping,2650.74,7
Farm,Moda,Balneário Shopping,5337.7,6
Farm,Moda,Nações Shopping,297.0,1
Farm,Moda Feminina,Garten Shopping,6128.34,10
Farm,Moda Feminina,Neumarkt Shopping,3796.0,9
Feng Cheng,Gastronomia,Garten Shopping,3017.86,43
Feng Cheng,Gastronomia,Neumarkt Shopping,4049.27,49
Feng Cheng,Gastronomia,Norte Shopping,593.85,7
Figueira Store,Esportes,Continente Shopping,199.99,1
Fini,Gastronomia,Continente Shopping,168.34,2
Fini,Gastronomia,Garten Shopping,63.6,2
Fini,Gastronomia,Nações Shopping,55.17,4
Floripratas,Presentes e Acessórios,Continente Shopping,1247.5,7
Forneria Carbone,Gastronomia,Continente Shopping,2228.88,5
Freddo,Gastronomia,Garten Shopping,347.8,9
Freddo,Gastronomia,Neumarkt Shopping,2482.0,54
Freddo Gelateria,Gastronomia - Sorvetes,Norte Shopping,392.9,9
Fun Case,Eletrônicos,Balneário Shopping,600.0,1
Fun Case,Eletrônicos,Norte Shopping,20.0,1
Fábrica Di Chocolate,Gastronomia,Nações Shopping,125.98,2
Fátima Bebê,Infantil,Nações Shopping,292.0,3
Fátima Criança,Infantil,Nações Shopping,2758.0,12
Fátima Esportes,Esportes,Nações Shopping,5383.0,11
Fátima Papelaria,Papelaria,Nações Shopping,1375.9,20
GNC Cinemas,Lazer,Neumarkt Shopping,1252.0,26
Game Mania,Eletrônicos,Neumarkt Shopping,3419.9,2
Game Mania,Eletrônicos,Norte Shopping,599.0,2
Gamelas & Panella's,Gastronomia,Continente Shopping,2588.27,45
Gamelas & Panella´s,Gastronomia,Balneário Shopping,1446.87,20
Gelato Borelli,Gastronomia,Neumarkt Shopping,1127.19,26
Gelato Borelli,Gastronomia - Sorvetes,Garten Shopping,509.0,8
General Lyy,Moda,Garten Shopping,5955.360000000001,16
General Lyy,Moda,Neumarkt Shopping,1844.9,8
Geror,Ótica,Nações Shopping,89.9,1
Gio Gelato Sorveteria Italiana Artesanal,Não informado,Nações Shopping,41.9,2
Giraffa's,Gastronomia,Balneário Shopping,632.9,9
Giraffas,Gastronomia,Continente Shopping,2473.0299999999997,50
Gnc Balneario,Lazer,Balneário Shopping,989.0,14
Gnc Cinemas,Lazer,Nações Shopping,554.0,8
Gnc Joinville Garten,Lazer,Garten Shopping,1896.0,17
Go Coffee,Gastronomia,Norte Shopping,209.5,3
Goldko,Gastronomia,Continente Shopping,730.76,5
Gondolier,Gastronomia,Neumarkt Shopping,4337.53,57
Granado,Beleza e Bem-estar,Balneário Shopping,9800.01,36
Granado Phamácias,Farmácias,Garten Shopping,4130.41,23
GrandVision by Fototica,Ótica,Nações Shopping,2003.75,2
GrandVision by Fototica,Ótica,Neumarkt Shopping,292.9,2
Grandvision by Fototica,Ótica,Balneário Shopping,9604.4,7
Grano Pasta Ristorante,Gastronomia,Garten Shopping,2017.0,37
Griletto,Gastronomia,Continente Shopping,1316.98,36
Griletto,Gastronomia,Nações Shopping,925.1999999999999,15
Griletto,Gastronomia - Restaurante,Garten Shopping,1012.91,15
Growfit,Gastronomia,Balneário Shopping,466.5,5
H'Cel,Eletrônicos,Norte Shopping,30.0,2
HOPE Moda íntima,Moda Feminina,Garten Shopping,2400.64,10
Havaianas,Calçados,Balneário Shopping,1331.82,13
Havaianas,Calçados,Garten Shopping,699.88,8
Havaianas,Calçados,Nações Shopping,1316.79,15
Havan,Casa e Decoração,Neumarkt Shopping,32798.29,139
Havan,Casa e Decoração,Norte Shopping,36093.58,148
Havanna Café,Gastronomia,Balneário Shopping,1923.6499999999999,20
Hefesto Acessorios,Presentes e Acessórios,Continente Shopping,3099.15,12
Hering,Moda,Garten Shopping,9938.57,37
Hering,Moda,Norte Shopping,6977.7,14
Hering Store,Moda,Balneário Shopping,6871.0,22
Hering Store,Moda,Continente Shopping,7381.4800000000005,21
Hering Store,Moda,Neumarkt Shopping,9006.25,30
Homem do Sapato,Moda,Continente Shopping,599.0,1
Hope,Moda,Balneário Shopping,8044.77,19
Hope,Moda,Continente Shopping,11933.06,24
Hope,Moda,Neumarkt Shopping,9436.85,25
Hope Nacoes Shopping,Outros,Nações Shopping,4197.0,18
Hot Dog Du Piru,Gastronomia,Continente Shopping,702.9,21
IDéli oui,Beleza e Bem-estar,Continente Shopping,11500.539999999999,28
Idéli Oui,Beleza e Bem-estar,Garten Shopping,10212.75,26
Idéli.Oui,Beleza e Bem-estar,Neumarkt Shopping,16514.54,35
Idéli.oui,Beleza e Bem-estar,Norte Shopping,14088.25,32
Inovathi Acessórios,Presentes e Acessórios,Garten Shopping,1099.84,3
Intimissimi,Moda Feminina,Neumarkt Shopping,3436.0,5
It Cell,Eletrônicos,Continente Shopping,1206.98,4
JAH Açaí,Gastronomia,Nações Shopping,711.61,16
JCanedo,Moda,Garten Shopping,1544.8500000000001,3
JCanedo,Moda,Neumarkt Shopping,6046.5,10
JCanedo,Moda,Norte Shopping,6910.7,9
Jah Açaí,Gastronomia,Balneário Shopping,37.0,2
Jah Açaí Joinville,Gastronomia - Sorvetes,Garten Shopping,155.36,8
Jah do Açaí,Gastronomia,Continente Shopping,74.55,4
Jcanedo,Moda,Balneário Shopping,1296.9,2
Jcel Eletrônicos,Telefonia,Norte Shopping,2900.0,1
Joalheria Baier,Joalheria,Neumarkt Shopping,2027.2,2
John John,Moda,Continente Shopping,3932.8199999999997,12
John John Denim,Moda,Balneário Shopping,7893.639999999999,11
Juistreet,Gastronomia,Balneário Shopping,98.8,3
KFC,Fast Food,Norte Shopping,1934.9,33
KFC,Gastronomia,Balneário Shopping,2438.1,46
KFC,Gastronomia,Garten Shopping,2050.57,40
Kalunga,Papelaria,Continente Shopping,12258.15,99
Kalunga,Papelaria,Garten Shopping,4944.08,61
Kalunga,Papelaria,Neumarkt Shopping,15313.31,138
Kfc,Gastronomia,Continente Shopping,827.6,16
Kfc,Gastronomia,Neumarkt Shopping,4219.99,80
Kib´s,Kids,Garten Shopping,1431.02,22
Kings,Moda,Nações Shopping,3631.52,5
Kings  Sneakers,Calçados,Continente Shopping,3448.6,5
Kings Sneakers,Calçados,Neumarkt Shopping,5297.26,6
Kings Sneakers,Moda,Garten Shopping,3239.5,4
Kings Sneakers,Moda,Norte Shopping,1828.99,2
Kipling,Presentes e Acessórios,Balneário Shopping,3455.9,5
Kitsu Box,Gastronomia,Nações Shopping,272.0,4
Kombina Felice,Gastronomia - Restaurante,Neumarkt Shopping,2469.34,13
Kopenhagen,Gastronomia,Balneário Shopping,3552.76,33
Kopenhagen,Gastronomia,Continente Shopping,5977.24,29
Kopenhagen,Gastronomia,Neumarkt Shopping,11345.8,120
Kopenhagen,Não informado,Nações Shopping,3805.75,35
L'OCCITANE AU BRESIL,Beleza e Bem-estar,Continente Shopping,910.2,3
L'Occitane Au Brésil,Beleza e Bem-estar,Neumarkt Shopping,1867.8600000000001,11
L'Occitane en Provence,Beleza e Bem-estar,Neumarkt Shopping,3308.4,8
L'occitane Au Brasil,Beleza e Bem-estar,Garten Shopping,350.44000000000005,2
L'occitane Bresil,Beleza e Bem-estar,Balneário Shopping,406.44,4
LAtte Art Coffee Cafeteria,Gastronomia,Neumarkt Shopping,22.0,1
LIVE!,Moda,Neumarkt Shopping,3375.1,7
LOJAS AMERICANAS,Eletrodomésticos,Neumarkt Shopping,17367.78,255
LUZ DA LUA,Calçados,Garten Shopping,2099.5,3
La Dullie,Gastronomia,Norte Shopping,1276.0,23
Laci Baruffi,Presentes e Acessórios,Neumarkt Shopping,5944.1,9
Lacoste,Moda,Balneário Shopping,1298.0,3
Lanzara,Joalheria,Continente Shopping,375.0,1
Lança Perfume,Moda,Nações Shopping,6747.3,4
Las Leñas Parrilla Uruguaya,Gastronomia,Nações Shopping,15039.0,59
Le Charbon Crepes e Café,Gastronomia,Nações Shopping,45.0,2
Le Creuset,Casa e Decoração,Balneário Shopping,16097.0,14
Le Lis,Moda,Neumarkt Shopping,16741.41,12
Le Lis Blanc,Moda,Balneário Shopping,22085.7,10
Le Lis Blanc,Moda,Garten Shopping,21924.76,18
Le Postiche,Presentes e Acessórios,Continente Shopping,689.96,3
Leo Cosméticos,Beleza e Bem-estar,Continente Shopping,10564.22,125
Leo Cosméticos,Beleza e Bem-estar,Garten Shopping,4786.95,76
Leo Cosméticos,Beleza e Bem-estar,Norte Shopping,3767.77,44
Levi's,Moda,Balneário Shopping,9950.33,15
Levi's,Moda,Garten Shopping,20416.48,27
Lez a Lez,Moda,Continente Shopping,799.9,1
Life Vivara,Joalheria,Continente Shopping,4790.0,7
Life Vivara,Joalheria,Garten Shopping,2990.0,5
Life by Vivara,Joalheria,Neumarkt Shopping,6194.0,13
Lilica & Tigor,Infantil,Continente Shopping,149.0,2
Lindt,Gastronomia,Balneário Shopping,42793.68,113
Lindt,Gastronomia,Garten Shopping,5116.89,42
Lindt,Gastronomia,Neumarkt Shopping,25559.079999999998,125
Liquori Caffè Gourmet,Gastronomia,Balneário Shopping,491.0,12
Live!,Moda,Balneário Shopping,6787.5,11
Live!,Moda,Garten Shopping,9525.68,13
Live!,Moda,Nações Shopping,1833.5,3
Live!,Moda Feminina,Continente Shopping,11075.72,16
Livraria Catarinense,Livrarias,Nações Shopping,3925.34,45
Livrarias Catarinense,Livrarias,Balneário Shopping,16039.37,113
Livrarias Catarinense,Livrarias,Continente Shopping,9738.29,82
Livrarias Catarinense,Livrarias,Neumarkt Shopping,14128.300000000001,139
Livrarias Catarinense,Livrarias,Norte Shopping,5129.65,43
Livrarias Curitiba,Livrarias,Garten Shopping,6302.41,72
Lofty style,Moda Feminina,Balneário Shopping,22565.25,24
Lojas Americanas,Eletrodomésticos,Continente Shopping,23352.06,282
Lojas Americanas,Eletrodomésticos,Norte Shopping,9264.55,114
Lojas Americanas,Supermercado,Balneário Shopping,6017.74,100
Lojas Americanas,Supermercado,Nações Shopping,1601.22,16
Los Mariachis,Gastronomia,Balneário Shopping,223.0,4
Loungerie,Moda,Balneário Shopping,2334.33,11
Lua Luá,Moda,Balneário Shopping,6060.0,11
Lua Luá,Moda,Continente Shopping,5596.43,14
Lug's,Gastronomia,Nações Shopping,1107.68,16
Luiza Barcelos,Calçados,Garten Shopping,499.9,1
Lupo,Moda,Balneário Shopping,8572.8,30
Lupo,Moda,Continente Shopping,3051.92,16
Lupo,Moda,Garten Shopping,3016.61,10
Lupo,Moda,Nações Shopping,3459.5,15
Lupo,Moda,Neumarkt Shopping,4281.6,23
Luz da Lua,Calçados,Balneário Shopping,4113.5,6
Luz da Lua,Calçados,Neumarkt Shopping,11842.56,17
Luz da Lua,Calçados Femininos,Nações Shopping,17901.8,16
Luz da Lua,Moda,Continente Shopping,4676.8,5
MB Acessórios,Presentes e Acessórios,Neumarkt Shopping,539.7,8
MB acessórios,Presentes e Acessórios,Balneário Shopping,240.7,3
Mac,Beleza e Bem-estar,Balneário Shopping,2704.1,7
Madero,Gastronomia,Balneário Shopping,7299.82,44
Madero,Gastronomia,Continente Shopping,4563.27,33
Madero,Gastronomia,Garten Shopping,3531.83,21
Madero,Gastronomia,Neumarkt Shopping,13079.24,78
Magazine Luiza,Eletrodomésticos,Balneário Shopping,9395.880000000001,5
Magazine Luiza,Eletrodomésticos,Continente Shopping,16785.25,20
Magazine Luiza,Eletrodomésticos,Garten Shopping,4126.1900000000005,6
Magazine Luiza,Eletrodomésticos,Norte Shopping,19192.97,10
Magic Feet,Moda,Balneário Shopping,14883.93,11
Makenji,Moda,Garten Shopping,7292.45,11
Mamma Mia,Gastronomia,Garten Shopping,3939.5,14
Mamma Mia Express,Gastronomia,Neumarkt Shopping,2748.0,39
Mamma Mia Galeto,Gastronomia,Nações Shopping,1654.21,4
Manly,Moda Feminina,Balneário Shopping,744.53,2
Manly,Moda Feminina,Continente Shopping,1714.71,3
Manly,Moda Feminina,Garten Shopping,612.62,4
Mar de Maria,Moda,Nações Shopping,1144.1100000000001,5
Maria Dolores,Joalheria,Balneário Shopping,12641.0,5
Mate Chique,Outros,Continente Shopping,144.9,1
Maxmuscle,Esportes,Nações Shopping,347.0,2
Maze Vale Comercio LTDA,Moda,Continente Shopping,13807.94,19
Mc Donalds,Gastronomia,Norte Shopping,3620.6,69
Mc Donald´s Quiosque 1,Fast Food,Neumarkt Shopping,45.9,4
McDonald's,Gastronomia,Balneário Shopping,2205.6,40
McDonald's,Gastronomia,Continente Shopping,3579.5,75
McDonald's,Gastronomia,Neumarkt Shopping,4941.2,96
McDonald´s Quiosque,Gastronomia,Neumarkt Shopping,25.4,2
Me Blue,Presentes e Acessórios,Continente Shopping,2791.5,17
Me.Linda,Beleza e Bem-estar,Continente Shopping,5797.96,42
Me.Linda,Beleza e Bem-estar,Nações Shopping,1180.68,6
Me.Linda,Beleza e Bem-estar,Neumarkt Shopping,14915.93,124
MeLinda,Calçados Femininos,Balneário Shopping,2704.77,25
Melissa,Calçados,Continente Shopping,199.9,1
Metroville Prime Grill,Gastronomia,Garten Shopping,840.82,16
Milky Moo,Gastronomia,Continente Shopping,329.0,8
Milky Moo,Gastronomia,Garten Shopping,863.3,19
Milky Moo,Gastronomia,Neumarkt Shopping,70.0,2
Milky Moo,Gastronomia,Norte Shopping,734.1,13
Milky Moo - Quiosque,Gastronomia,Nações Shopping,62.0,3
Milky moo,Gastronomia,Balneário Shopping,141.0,2
Milkymoo,Gastronomia - Sorvetes,Nações Shopping,52.0,2
Milon,Infantil,Balneário Shopping,1572.5,5
Milon,Infantil,Garten Shopping,159.9,1
Mini Kalzone,Gastronomia,Balneário Shopping,1033.4,50
Mini Kalzone,Gastronomia,Continente Shopping,2286.6,113
Mini Kalzone,Gastronomia,Garten Shopping,3269.0,128
Mini Kalzone,Gastronomia,Nações Shopping,1528.9,69
Mini Kalzone,Gastronomia,Neumarkt Shopping,3176.3,141
Mini Kalzone,Gastronomia,Norte Shopping,2444.5,93
Miniso,Presentes e Acessórios,Balneário Shopping,9551.2,57
Missbely,Presentes e Acessórios,Norte Shopping,134.8,2
Montana Grill,Gastronomia,Continente Shopping,1647.6299999999999,27
Montana Grill,Gastronomia,Garten Shopping,1693.66,31
Monte Carlo Joias,Joalheria,Balneário Shopping,1598.0,1
Monviso,Ótica,Continente Shopping,7038.0,3
Morana,Presentes e Acessórios,Balneário Shopping,2851.7,11
Morana,Presentes e Acessórios,Continente Shopping,259.70000000000005,3
Morana Acessórios,Presentes e Acessórios,Garten Shopping,1714.1,12
Mr Trend,Ótica,Continente Shopping,594.0,2
Mr. Cat,Calçados,Continente Shopping,1939.0,4
Mr. Cheff,Gastronomia,Balneário Shopping,287.94,7
Mr. Cheff,Gastronomia,Continente Shopping,829.85,23
Mr. Cheff,Gastronomia,Neumarkt Shopping,742.36,8
Mr. Cheff,Gastronomia,Norte Shopping,290.9,6
Mundo Di Chocolate,Gastronomia,Garten Shopping,652.62,6
