cliente_id,loja_nome,n,valor
1138,Live!,1,1220.42
1138,Renner,1,499.46
1176,Balneário Shopping - Estacionamento,1,35.0
1176,Bibi,1,419.9
1176,Brooksfield,1,1999.9
1176,Clifield,1,1326.0
1176,Democrata,1,579.8
1176,Kfc,1,22.8
1176,Mini Kalzone,1,9.5
1176,Mr. Cheff,1,34.99
1176,Ri Happy,1,299.99
1178,BioMundo Produtos Naturais,2,279.98
1178,Cacau Show,1,59.99
1178,Kopenhagen,1,119.8
1178,Livrarias Catarinense,1,60.9
1178,McDonald's,1,92.9
1178,Portus Padaria Artesanal,1,45.8
1303,Mini Kalzone,3,56.3
1318,Renner,1,580.77
1351,Lojas Americanas,1,292.68
1361,GrandVision by Fototica,4,15429.0
1392,Burger King,1,49.3
1392,Kalunga,1,37.8
1392,Renner,1,99.9
1392,Youcom,1,579.7
1449,Panvel Farmácias,1,22.14
1449,Renner,3,979.31
1460,Café Cultura,1,63.0
1460,Camicado,2,1425.87
1460,Lofty style,1,229.9
1460,Paris Cosméticos,1,388.0
1559,C&A,1,1211.0
1559,Cassol Centerlar,1,361.0
1597,Cacau Show,1,191.27
1597,Feng Cheng,1,168.77
1597,Livrarias Catarinense,2,104.1
1597,Panvel Farmácias,1,44.85
1597,Pratafina,1,145.0
1756,Havan,1,239.96
1756,Lojas Americanas,1,5.0
1756,Riachuelo,1,475.74
1761,C&A,1,109.99
1761,Natura,1,46.3
1761,Renner,1,279.7
1761,Riachuelo,1,189.89
1934,Havan,1,399.9
1941,Casa Maria,1,119.99
2090,Panvel Farmácias,3,718.95
2131,ADCOS,1,389.0
2131,Café Cultura,1,35.0
2131,Cia do Homem,1,3258.0
2131,Kalunga,3,518.6
2142,Cacau Show,1,508.93
2166,Kalunga,1,154.0
2185,Nações Shopping Estacionamento II,1,18.0
2226,Luz da Lua,1,999.8
2263,Jcanedo,1,238.45
2263,John John Denim,1,1142.0
2374,Brooksfield,1,1349.73
2374,Café Cultura,3,154.0
2374,Farm,1,832.0
2374,Freddo,4,85.0
2374,GNC Cinemas,4,135.0
2374,Gelato Borelli,1,17.0
2374,LOJAS AMERICANAS,1,237.95
2374,Lindt,1,300.0
2374,Liquori Caffè Gourmet,1,78.0
2374,Madero,1,199.91
2374,McDonald's,2,123.7
2374,Panvel Farmácias,4,432.48
2374,Pizza Hut,1,159.6
2374,Renner,1,199.7
2374,Ri Happy,1,89.99
2423,Docejo,2,50.0
2423,Griletto,1,42.5
2423,Lojas Americanas,1,33.97
2423,Milky Moo,1,28.0
2423,Renner,2,639.5
2452,Carter´s,1,149.99
2452,KFC,2,165.6
2452,Paris Cosméticos,1,1308.0
2487,Atacadão,1,518.95
2487,Casa Bauducco,1,79.3
2487,Havan,1,39.99
2487,Kopenhagen,1,18.24
2487,LOJAS AMERICANAS,1,5.89
2487,Livrarias Catarinense,2,36.6
2487,Lojas Americanas,1,67.96
2487,Renner,1,287.82
2542,Livrarias Catarinense,1,173.1
2542,Ri Happy,1,229.99
2558,Cacau Show,1,249.0
2558,Dona Torta,1,75.5
2558,Grano Pasta Ristorante,3,218.0
2558,Madero,1,140.8
2588,Bacio di Latte,1,26.95
2588,Renner,2,479.4
2643,C&A,2,318.97
2643,Camarão Express,1,73.8
2643,Cassol Centerlar,2,94.6
2643,Lug's,1,86.94
2643,Lupo,1,278.0
2643,Nações Shopping Estacionamento,1,12.0
2643,Panda Sushi,1,47.7
2643,Renner,2,469.3
2643,Santo Boteco,2,285.87
2645,Atacadão,1,313.74
2645,Havan,1,114.95
2645,Livrarias Catarinense,1,72.6
2685,C&A,1,43.98
2685,Leo Cosméticos,1,58.0
2691,VIRUS 41,1,789.9
2747,Nações Shopping Estacionamento II,1,26.0
2794,Go Coffee,1,112.5
2794,Mini Kalzone,1,25.0
2905,Calçados Pegada,1,299.99
2905,Dona Torta,1,74.0
2905,Outback Steakhouse,1,212.97
2912,Riachuelo,1,99.99
2955,Le Lis,2,6618.6
2987,Carter´s,1,459.97
2987,Lua Luá,1,349.0
2987,Swarovski,1,1690.0
2992,Dona Torta,2,50.5
2998,Kalunga,1,80.29
2998,Renner,2,832.77
3019,Cacau Show,1,34.9
3019,Casa Maria,2,17.98
3019,Mini Kalzone,4,77.1
3019,Pittol,1,59.0
3019,Renner,2,1750.59
3019,Riachuelo,1,129.97
3068,Bacio di Latte,1,42.8
3068,Café Cultura,2,147.0
3068,Hering Store,2,599.97
3068,Hope,1,413.0
3068,Lojas Americanas,1,230.92
3068,Mini Kalzone,1,9.5
3068,Pernambucanas,2,459.94
3068,Ótica Diniz,1,2480.0
3107,Cacau Show,1,117.41
3107,Gamelas & Panella´s,1,62.87
3107,Liquori Caffè Gourmet,1,24.0
3157,Havan,1,471.92
3157,Luz da Lua,1,499.9
3184,Calzedonia,3,499.7
3184,Hope,1,203.64
3184,Laci Baruffi,2,596.0
3184,Pratafina,1,385.0
3280,A Fabulosa,1,84.96
3280,Burger King,1,72.8
3280,Livrarias Catarinense,1,60.9
3280,O Boticário,1,19.0
3280,Superlegal Brinquedos,1,49.99
3307,Renner,1,129.8
3307,Riachuelo,1,679.91
3396,Damyller,1,429.0
3396,Kopenhagen,2,116.6
3428,Livraria Catarinense,3,176.4
3428,Royal Trudel,1,32.5
3439,Aramis,1,499.9
3439,Café Cultura,1,78.0
3439,Damyller,2,946.0
3439,Express Grill,1,43.49
3439,Gondolier,1,94.0
3439,Kfc,1,72.9
3439,Kopenhagen,6,209.9
3439,LOJAS AMERICANAS,1,31.98
3439,Mamma Mia Express,3,248.0
3439,Mini Kalzone,3,63.5
3439,Panvel Farmácias,1,66.02
3439,Rei Do Mate,1,16.9
3439,Sinhá Benta,1,43.0
3439,Zee Rucci,1,204.8
3468,C&A,1,229.98
3468,Lojas Americanas,1,35.99
3544,Lojas Americanas,1,49.94
3544,Ri Happy Baby,1,179.9
3566,Camicado,1,329.96
3566,Cobasi,1,49.5
3566,Livraria Catarinense,1,44.8
3582,Renner,1,149.8
3596,CANTINA MATTERELLO RESTAURANTE E PASTELARIA,3,66.7
3596,Kalunga,2,41.5
3596,Lindt,1,99.99
3596,Subway,1,32.0
3617,Via Pian Food,1,32.98
3687,Camarão Express,3,255.7
3733,Camicado,1,89.99
3733,Renner,1,459.6
3765,Café Cultura,2,195.0
3765,Gnc Joinville Garten,1,144.0
3765,Leo Cosméticos,1,51.4
3765,Levi's,1,575.76
3765,Renner,3,1313.73
3810,Idéli.oui,1,117.0
3826,Royal Trudel,1,26.8
3828,Avatim,1,204.0
3828,Bob's,1,28.0
3828,Cinépolis,2,77.0
3828,Havan,2,1098.99
3828,Lojas Americanas,1,13.98
3828,Riachuelo,1,109.97
3828,The Family's Burger & Pizza,1,62.3
3927,Adidas,1,199.99
3927,Centauro,1,279.99
4094,AJFans Nações Shopping (Ação especial),1,500.0
4094,Adcos,1,1129.5
4094,Cacau Show,3,177.8
4094,Cobasi,1,96.37
4094,Gio Gelato Sorveteria Italiana Artesanal,3,112.75
4094,Kopenhagen,3,711.71
4094,Outback SteakHouse,1,570.53
4094,Vivara,1,550.0
4152,Centauro,1,929.97
4156,Renner,1,706.68
4205,Camicado,1,517.36
4205,Havan,2,661.86
4205,Mamma Mia Express,3,356.0
4205,Tommy Hilfiger,1,269.0
4290,Avatim,1,148.0
4290,Gelato Borelli,1,58.0
4290,Life by Vivara,1,890.0
4290,Madero,2,158.4
4292,Authentic Feet,1,739.98
4292,Havan,1,8.99
4302,Bob's Sorvete - Quiosque,1,119.7
4302,Giraffas,1,46.4
4302,Jah do Açaí,1,33.45
4449,AstroBox,3,125.6
4449,Cinépolis,1,53.0
4449,Continente Shopping - Estacionamento,2,43.0
4449,Leo Cosméticos,2,59.69
4449,Lojas Americanas,2,122.43
4449,Panvel Farmácias,1,66.29
4449,Pernambucanas,4,1193.77
4466,Hering Store,1,39.99
4466,Tommy Hilfiger,1,449.0
4481,Café Cultura,1,26.0
4481,Feng Cheng,1,56.96
4481,Gondolier,1,62.0
4481,Kalunga,1,29.5
4481,Mamma Mia Express,1,59.0
4481,Renner,1,159.9
4481,Riachuelo,2,259.98
4488,Atacadão,1,6.45
4488,Lojas Americanas,1,39.98
4504,Crocs,1,349.99
4504,Luz da Lua,1,2199.0
4623,Kalunga,1,79.9
4623,Kfc,1,32.7
4623,Kings Sneakers,1,749.9
4623,Kopenhagen,1,61.6
4623,LOJAS AMERICANAS,5,147.95
4623,Le Lis,1,289.9
4623,Livrarias Catarinense,1,69.9
4623,Madero,2,350.9
4623,Mamma Mia Express,5,294.0
4623,Mini Kalzone,1,17.5
4623,Orientali,6,206.56
4623,Outback Steakhouse,1,264.88
4623,Panvel Farmácias,4,569.19
4623,Portus Padaria Artesanal,1,13.0
4623,Rei Do Mate,1,8.0
4625,Lupo,1,420.4
4656,Audithorium,1,1395.0
4656,Lofty style,1,134.95
4656,Renner,1,189.91
4661,Fátima Criança,1,119.99
4682,Adcos,1,374.2
4682,BelShop,1,29.98
4728,C&A,1,319.98
4728,Centauro,1,269.98
4732,Kib´s,2,59.0
4751,Audithorium,1,599.9
4751,Centauro,1,39.99
4866,C&A,1,89.99
4866,Café Cultura,2,177.01
4888,Cobasi,1,315.9
4888,Freddo Gelateria,1,59.8
4888,Lojas Americanas,1,13.97
4892,Me Blue,1,184.0
4892,Óticas Carol,1,820.0
4903,Burger King,1,28.0
4903,Kib´s,1,41.0
4903,Leo Cosméticos,1,24.0
4903,Mamma Mia,1,215.1
4903,Panvel Farmácias,2,285.41
4903,Subway,3,186.5
4910,Hope,2,2959.06
4948,Balneário Shopping - Estacionamento,2,85.0
5095,Avatim,1,443.0
5097,Gelato Borelli,1,23.0
5097,Gondolier,1,133.0
5097,Kalunga,1,118.97
5097,Lindt,1,35.97
5097,Madero,1,212.3
5177,.,1,249.99
5177,Duladu,1,498.3
5177,Wepink,1,136.0
5179,Paquetá Esportes,2,469.97
5212,Outback Steakhouse,1,147.62
5231,Democrata,1,349.9
5233,Polo Wear,1,99.91
5322,Burger King,1,27.9
5322,Cavezzale,1,79.9
5322,Havan,1,157.0
5322,Kopenhagen,1,186.0
5322,McDonald's,2,133.6
5322,Mini Kalzone,2,48.7
5322,Outback Steakhouse,1,325.08
5322,Renner,1,179.8
5322,Sinhá Benta Gourmet,1,100.23
5410,Nike Unite,1,580.98
5410,Renner,1,69.8
5529,Avatim,2,176.0
5529,Estação Choperia,2,54.0
5529,Gondolier,1,39.0
5529,Havan,2,236.84
5529,LOJAS AMERICANAS,3,117.25
5529,Lindt,1,273.5
5529,Mamma Mia Express,3,118.0
5529,Panvel Farmácias,1,91.44
5550,Centauro,1,610.97
5550,Feng Cheng,1,112.91
5550,Kalunga,1,53.1
5550,Vivo,2,5836.0
5580,Madero,3,439.0
5580,Nike Unite,1,199.99
5580,Renner,3,1466.6
5600,Tea Shop,1,66.1
5685,AstroBox,1,74.7
5685,Burger King,1,54.9
5685,Cobasi,1,113.8
5685,McDonald's,1,91.8
5685,Renner,1,159.9
5685,Riachuelo,1,759.93
5685,Spoleto,1,40.38
5685,World Cookies,1,39.5
5714,Continente Shopping - Estacionamento,1,25.0
5740,Montana Grill,1,45.8
5740,Ri Happy Baby,1,50.0
5804,Natura,1,159.9
6058,Burger King,1,36.9
6058,Due Sapori,4,242.08
6058,Feng Cheng,2,153.4
6058,Kfc,1,21.9
6058,LOJAS AMERICANAS,4,215.01
6058,Mini Kalzone,2,50.9
6058,Panvel Farmácias,3,127.82
6072,Carioca Calçados,1,184.99
6072,Decathlon,1,39.99
6072,Pernambucanas,1,269.96
6154,Sabor Brasileiro,1,119.92
6208,Mini Kalzone,1,40.7
6208,Nike Unite,1,215.98
6380,Bagaggio,3,2268.8
6380,Cavezzale,1,189.8
6380,Kfc,1,53.7
6380,Me.Linda,2,121.18
6380,Panvel Farmácias,2,350.53
6471,Bacio di Latte,1,68.85
6471,Bom Beef,1,80.96
6471,C&A,2,289.98
6471,Centauro,1,59.99
6471,Cinépolis,1,70.0
6471,McDonald's,1,27.8
6471,Panvel Farmácias,1,22.79
6471,Renner,2,115.8
6471,Riviera Café,3,71.47
6471,Zanoni Sushi,1,31.77
6499,Kfc,2,181.58
6594,Sunglass Hut,1,1080.0
6652,Burger King,1,94.8
6652,Cacau Show,1,43.0
6652,Hering Store,1,179.0
6652,KFC,1,46.7
6652,Kfc,1,31.9
6652,LOJAS AMERICANAS,1,74.92
6652,Superlegal Brinquedos,1,209.0
6791,Ri Happy,1,198.91
6798,Kalunga,1,40.2
6798,Ri Happy Baby,1,1349.0
6979,Kopenhagen,1,81.7
6979,Royal Trudel,1,29.9
7436,Brasil Cacau,2,55.98
7436,Kalunga,1,20.1
7436,Lojas Americanas,5,428.73
7607,OJO,1,1440.0
7640,Acuo,1,549.7
7640,BelShop,1,41.96
7640,Donna Mirô,1,30.18
7640,Kings Sneackers,1,459.85
7640,Lojas Americanas,1,28.56
7640,Subway,1,29.5
7649,Continente Shopping - Estacionamento,1,25.0
7656,Bacio di Latte,1,247.93
7656,C&A,2,319.97
7656,Centauro,1,389.98
7656,Mânoa Acessórios,2,58.99
7656,Outback Steakhouse,1,173.15
7676,Gamelas & Panella's,1,55.9
7691,Garten Shopping - Estacionamento,1,14.0
7789,Cobasi,1,189.39
7789,Leo Cosméticos,1,19.98
7789,Zanoni Sushi,1,49.47
7808,Cobasi,1,717.4
7808,Lindt,1,110.0
7808,Ri Happy,1,299.98
7849,Camarão Express,1,109.6
7928,C&A,2,478.98
7953,Nike Unite,1,699.98
8001,Estação Choperia,1,35.9
8001,Gelato Borelli,2,65.0
8001,Gondolier,1,14.0
8001,Kings Sneakers,1,1255.0
8001,Madero,2,108.29
8001,Mamma Mia Express,1,42.0
8001,Mini Kalzone,2,31.3
8001,O Boticário,1,100.01
8001,Panvel Farmácias,2,88.97
8001,Renner,1,219.8
8001,Subway,1,41.0
8086,Riachuelo,2,563.96
8143,Havaianas,1,59.99
8143,Idéli Oui,1,249.0
8143,Le Lis Blanc,1,589.9
8143,Lindt,1,99.99
8273,Damyller,1,126.0
8273,Decathlon,1,379.97
8273,Me.Linda,1,209.0
8283,Bob's - Quiosque 2,1,40.0
8283,Camicado,1,135.98
8283,Cobasi,1,203.28
8283,Mini Kalzone,1,41.0
8357,Gnc Cinemas,1,62.0
8419,C&A,3,541.97
8419,Luz da Lua,1,1299.0
8419,Renner,3,1389.2
8453,Carter's,1,249.98
8604,Decathlon,1,674.45
8604,Lez a Lez,1,199.9
8604,Panvel Farmácias,1,51.72
8604,Renner,1,619.5
8694,Estação Choperia,1,39.0
8694,Kalunga,1,15.1
8694,Livrarias Catarinense,1,79.9
8694,Sinhá Benta Café,1,95.7
8734,Le Lis,1,1379.8
8859,Bacio di Latte,1,24.95
8859,Lojas Americanas,1,568.01
8859,Zanoni Sushi,1,38.0
8920,BelShop,1,349.9
8920,Cobasi,1,63.98
8920,Livraria Catarinense,1,5.9
8920,Mini Kalzone,1,38.0
8920,Pandora,1,43.0
8920,Renner,1,229.0
8962,C&A,1,109.97
8962,Docejo,1,14.0
8962,Mini Kalzone,1,49.5
8962,Renner,1,55.7
9000,Lindt,1,45.98
9032,Havan,1,1.0
9129,Capivalley,1,500.0
9129,Spoleto,1,40.76
9145,Leo Cosméticos,1,156.0
9145,Renner,1,309.6
9147,Leo Cosméticos,1,9.0
9497,Cobasi,1,98.8
9497,Freddo,1,33.0
9497,Madero,2,310.2
9657,Madero,1,289.74
9889,Casa Maria,1,161.92
9889,Swell Poke,1,58.0
10059,Belshop,1,89.98
10059,Cobasi,1,81.6
10059,Laci Baruffi,3,687.0
10059,Panvel Farmácias,2,197.3
10059,Sinhá Benta Café,1,106.7
10061,Lindt,1,102.98
10061,Madero,1,139.59
10378,Aramis,1,209.9
10378,Kalunga,1,63.2
10378,L'Occitane en Provence,1,246.98
10650,Panvel Farmácias,1,309.37
10650,Renner,1,194.8
10650,Wepink,1,206.8
10700,Kalunga,1,24.9
10700,Kombina Felice,1,144.76
10700,Panvel Farmácias,1,56.08
10727,Avatim,1,424.0
10727,KFC,1,60.8
10858,Atacadão,4,1472.44
10910,Renner,1,59.9
10910,Riachuelo,1,89.99
10932,Camicado,1,109.16
10932,Centauro,1,699.99
10932,Cobasi,1,168.7
10932,Gelato Borelli,1,90.0
10932,Havan,1,59.99
10932,Lindt,1,136.23
10932,Madero,3,573.8
10932,Me.Linda,1,179.0
10932,Ri Happy,1,44.0
10970,Cobasi,1,55.91
10970,Express Grill,1,44.98
10970,KFC,1,37.6
10979,Studio Z,1,209.98
11021,Riachuelo,1,521.94
11021,Wepink,1,103.8
11035,Carter's,1,319.98
11035,Natura,1,255.71
11165,Clifield,1,1006.0
11165,Nike Unite,1,1.68
11165,Óticas Carol,1,1040.0
11169,Cavezzale,1,299.9
11169,Ri Happy,2,299.9
11312,KFC,1,39.8
11312,Renner,1,399.8
11453,Pizza Hut,1,44.9
11494,Chiquinho Sorvetes,2,19.0
11494,Kings Sneakers,1,599.92
11494,McDonald's,5,509.5
11494,Ri Happy,1,79.99
11563,Cacau Show,1,589.92
11563,Café Cultura,6,140.0
11563,Due Sapori,8,756.3
11563,Feng Cheng,1,107.92
11563,Gelato Borelli,2,66.0
11563,JCanedo,1,188.97
11563,Kfc,4,117.6
11563,Kopenhagen,1,13.9
11563,LOJAS AMERICANAS,1,80.97
11563,Mini Kalzone,1,43.8
11563,Rei Do Mate,2,149.7
11563,Sinhá Benta Gourmet,1,118.53
11576,Arezzo,2,1669.63
11576,Bottero,1,569.8
11576,Life by Vivara,1,750.0
11576,Luz da Lua,2,1218.8
11576,Panvel Farmácias,1,231.92
11610,Bottero,1,599.9
11610,Due Sapori,1,124.7
11620,C&A,1,1219.89
11620,Renner,1,269.8
11711,Riachuelo,1,1249.0
11731,Mini Kalzone,1,14.9
11731,Renner,2,239.6
11750,Avatim,1,317.0
11750,Bottero,1,849.7
11750,Cacau Show,2,508.72
11750,Cobasi,1,70.8
11750,Freddo Gelateria,1,26.9
11750,Idéli.Oui,1,348.0
11750,Kalunga,1,51.4
11750,Madero,1,100.4
11750,Mamma Mia Express,1,75.0
11750,Panvel Farmácias,1,99.99
11750,Pratafina,1,145.0
11750,Renner,3,1331.1
11750,Ri Happy,1,49.99
11750,Sinhá Benta Gourmet,4,158.34
11750,Zee Rucci,2,467.52
11753,Cinépolis,1,84.0
11753,Havan,1,79.98
11753,Livrarias Catarinense,1,12.7
11753,Lojas Americanas,1,93.43
11753,The Family's Burger & Pizza,4,203.76
11803,Bacio di Latte,3,31.47
11803,Cartes - Cozinha do Mundo,1,121.06
11803,Tomato,1,137.0
11803,WePink,1,201.9
11840,Bacio di Latte,2,52.9
11840,Bom Beef,1,48.98
11840,C&A,1,199.98
11840,Centauro,1,189.97
11840,Cinépolis,3,106.0
11840,Continente Shopping - Estacionamento,2,62.0
11840,Fini,1,15.0
11840,Madero,1,136.0
11840,McDonald's,1,56.9
11840,Mini Kalzone,1,20.5
11840,Outback Steakhouse,1,166.8
11840,Zanoni Sushi,2,111.54
11922,Renner,1,449.4
11955,Leo Cosméticos,1,24.0
11955,Livrarias Curitiba,1,106.1
11955,Renner,1,49.9
11975,Chuá Brand,1,726.9
11975,Livrarias Catarinense,1,24.7
11975,Polo Wear,1,239.0
11975,Pop Me,1,319.8
11975,Renner,1,219.9
12023,Kopenhagen,1,32.8
12023,Liquori Caffè Gourmet,1,32.0
12023,Madero,1,244.2
12023,Paladare Di Italia,3,389.3
12031,World Tennis,1,619.99
12067,Renner,1,179.9
12188,Atacadão,1,143.59
12205,Havan,1,239.98
12205,Paquetá,2,577.47
12205,Pittol,1,589.97
12310,AstroBox,1,71.7
12310,Bob's Sorvete - Quiosque,1,36.8
12353,Brasil Cacau,1,20.76
12353,Leo Cosméticos,1,61.32
12353,Life Vivara,1,590.0
12353,Lojas Americanas,1,91.88
12353,Me Blue,1,72.0
12353,Montana Grill,1,34.0
12387,Burger King,3,84.7
12387,Hot Dog Du Piru,1,33.0
12387,IDéli oui,1,69.9
12387,Kalunga,1,18.0
12387,Kfc,1,42.8
12387,Leo Cosméticos,1,24.0
12387,Livrarias Catarinense,1,6.3
12387,Lojas Americanas,2,124.35
12387,McDonald's,1,28.9
12387,Montana Grill,1,34.9
12387,Mr. Cheff,1,31.0
12387,Renner,2,909.2
12387,Riachuelo,1,59.99
12387,Spedini Trattoria Expressa,1,20.0
12388,Carter´s,1,159.99
12491,Bagaggio,1,449.8
12491,Hering,1,509.98
12491,Lindt,1,299.98
12491,Riachuelo,1,145.96
12506,Bacio di Latte,1,253.75
12516,Café Cultura,1,64.0
12516,Gamelas & Panella's,1,158.7
12516,Renner,1,99.9
12575,Arezzo,1,839.9
12575,Beagle,2,1308.9
12575,Kalunga,2,108.9
12575,Renner,2,268.6
12575,Riachuelo,1,449.96
12598,AstroBox,1,141.6
12598,Leo Cosméticos,1,34.0
12598,Me.Linda,1,16.9
12598,Renner,1,39.9
12598,Riachuelo,1,89.98
12681,Madero,2,212.41
12885,Békko,1,179.9
12885,JAH Açaí,1,16.62
12885,Renner,1,159.9
12976,Ri Happy,1,124.0
13280,Idéli Oui,1,855.0
13291,C&A,1,79.99
13291,Ophicina,3,1746.94
13291,Renner,1,689.5
13302,Café Cultura,1,36.0
13302,Shoulder,1,599.0
13318,Renner,1,159.7
13318,Youcom,2,239.8
13330,Centauro,2,2129.92
13330,Divino Fogão,1,95.07
13330,Farm,1,1905.6
13330,Freddo,1,52.0
13330,Gelato Borelli,1,56.0
13330,Growfit,1,203.2
13330,Idéli.oui,1,92.97
13330,Kalunga,1,18.1
13330,LOJAS AMERICANAS,1,19.99
13330,Lupo,1,159.0
13330,Me.Linda,1,10.0
13330,Mini Kalzone,2,40.9
13330,Nike,1,5199.91
13330,Orientali,1,27.34
13330,Riachuelo,1,149.98
13330,Senhora Farinha,1,46.0
13330,Superlegal Brinquedos,1,49.99
13330,Zee Rucci,2,245.76
13457,AstroBox,1,82.8
13457,Bob's Sorvete - Quiosque,2,152.9
13457,Hot Dog Du Piru,4,193.96
13457,Mini Kalzone,1,11.0
13463,Bagaggio,1,1299.0
13564,Garten Shopping - Estacionamento,1,34.0
13698,Café Cultura,1,44.0
13698,Feng Cheng,1,211.34
13698,Outback Steakhouse,1,290.42
13698,Sinhá Benta Gourmet,1,168.56
13824,C&A,1,319.97
13824,Lindt,1,394.95
13824,Mini Kalzone,1,12.5
13824,Panvel Farmácias,1,104.96
13824,Zamban Grill,1,28.0
13940,Giraffas,1,34.0
13940,Mr. Cheff,1,66.0
13978,Kfc,1,23.9
13978,Milky Moo,1,35.0
14012,Farm,2,1992.0
14055,Burger King,4,113.6
14055,Kalunga,1,22.9
14055,Lojas Americanas,3,57.95
14055,Panvel Farmácias,2,23.37
14055,Subway,1,25.0
14093,Me.Linda,1,180.7
14093,Pratafina,1,335.0
14093,Renner,1,239.8
14317,Balneário Shopping - Estacionamento,1,35.0
14317,Renner,1,159.9
14350,Kalunga,1,164.0
14350,Lindt,1,409.95
14376,Mini Kalzone,1,53.5
14435,Lindt,1,209.94
14544,Garten Shopping - Estacionamento,1,19.0
14560,Garten Shopping - Estacionamento,1,19.0
14560,Griletto,2,163.4
14560,Mini Kalzone,1,16.0
14562,C&A,2,1059.91
14562,Lupo,1,257.5
14562,Morana,1,49.9
14654,Natura,1,483.1
14657,Livrarias Catarinense,1,52.9
14657,Mini Kalzone,1,22.0
14691,Garten Shopping - Estacionamento,1,4.0
14691,Mini Kalzone,1,47.7
14691,Mundo Di Chocolate,1,61.04
14691,Renner,1,38.36
14691,Riachuelo,1,39.98
14691,Superlegal,2,239.97
14724,Dona Torta,3,145.0
14724,KFC,4,219.4
14724,Kalunga,1,4.7
14724,Mini Kalzone,4,87.2
14724,Montana Grill,1,113.7
14724,Renner,2,656.54
14815,Dona Torta,1,109.75
14815,Renner,1,235.7
14815,Ri Happy,1,99.0
14815,Superlegal,1,64.99
14816,Kib´s,2,134.51
14816,Renner,1,159.5
14816,Superlegal,1,99.99
14969,Camicado,1,199.99
14969,Paris Cosméticos,1,154.98
15082,Valenttina,1,34.0
15174,Renner,1,249.8
15174,Riachuelo,1,409.94
15187,Intimissimi,1,1434.04
