loja_nome,segmento,shopping,valor,cupons
Bonna Panquecas e Massas,Gastronomia,Balneário Shopping,403.0,7
Bottero,Calçados,Balneário Shopping,1879.6,2
Bottero,Calçados,Neumarkt Shopping,1419.4299999999998,5
Brando Bike,Outros,Norte Shopping,1588.0,2
Brasil Cacau,Gastronomia,Continente Shopping,487.91,33
Brooksfield,Moda,Balneário Shopping,1189.5,3
Brooksfield,Moda,Continente Shopping,1499.5,2
Brooksfield,Moda,Garten Shopping,3992.8199999999997,6
Brooksfield,Moda,Neumarkt Shopping,8791.11,8
Buddha Spa,Serviços,Balneário Shopping,111.0,1
Bull Prime Steak House,Gastronomia,Garten Shopping,1226.0,4
Burger King,Gastronomia,Balneário Shopping,616.3,15
Burger King,Gastronomia,Continente Shopping,2850.7,67
Burger King,Gastronomia,Garten Shopping,1269.6,28
Burger King,Gastronomia,Nações Shopping,762.4,19
Burger King,Gastronomia,Neumarkt Shopping,2814.06,53
Burger King,Gastronomia,Norte Shopping,2045.7,36
Békko,Moda,Nações Shopping,417.9,1
C&A,Moda,Balneário Shopping,12045.960000000001,50
C&A,Moda,Continente Shopping,10604.47,58
C&A,Moda,Garten Shopping,12564.87,58
C&A,Moda,Nações Shopping,6251.3,37
CANTINA MATTERELLO RESTAURANTE E PASTELARIA,Gastronomia,Garten Shopping,686.0,14
CAPA FINA,Telefonia,Garten Shopping,34.9,1
CLIFIELD,Moda,Continente Shopping,4270.8,8
Cabanas,Moda,Neumarkt Shopping,755.96,3
Cacau Show,Gastronomia,Balneário Shopping,476.6,9
Cacau Show,Gastronomia,Continente Shopping,728.9,17
Cacau Show,Gastronomia,Garten Shopping,2066.46,36
Cacau Show,Gastronomia,Neumarkt Shopping,1627.02,44
Cacau Show,Gastronomia,Norte Shopping,635.28,19
Café Cultura,Gastronomia,Continente Shopping,952.02,24
Café Cultura,Gastronomia,Garten Shopping,2216.07,46
Café Cultura,Gastronomia,Neumarkt Shopping,1364.0,42
Calvin Klein,Moda,Balneário Shopping,708.0,1
Calvin Klein Jeans,Moda,Neumarkt Shopping,199.0,1
Calvin Klein e Tommy Hilfiger,Moda,Nações Shopping,688.0,2
Camarão Express,Gastronomia,Balneário Shopping,482.7,5
Camarão Express,Gastronomia,Continente Shopping,1465.43,23
Camarão Express,Gastronomia,Nações Shopping,1723.57,21
Camicado,Casa e Decoração,Balneário Shopping,9213.18,25
Camicado,Casa e Decoração,Garten Shopping,179.97,2
Camicado,Casa e Decoração,Nações Shopping,1654.89,6
Camicado,Casa e Decoração,Neumarkt Shopping,4521.12,15
Cantinho Grill,Gastronomia,Nações Shopping,483.8,9
Carioca Calçados,Calçados,Continente Shopping,7043.66,19
Carter's,Infantil,Garten Shopping,1339.33,5
Carter´s,Infantil,Balneário Shopping,2978.74,10
Cartes - Cozinha do Mundo,Gastronomia,Continente Shopping,3671.37,54
Casa Bauducco,Gastronomia,Garten Shopping,770.4,16
Casa Maria,Casa e Decoração,Continente Shopping,1768.3799999999999,37
Casa Maria,Casa e Decoração,Nações Shopping,1267.09,16
Casas Bahia,Eletrodomésticos,Norte Shopping,699.9,1
Cases e Capas,Presentes e Acessórios,Nações Shopping,768.0,3
Cassol Centerlar,Casa e Decoração,Nações Shopping,7832.53,17
Cavezzale,Presentes e Acessórios,Neumarkt Shopping,159.7,2
Centauro,Esportes,Balneário Shopping,16173.99,52
Centauro,Esportes,Continente Shopping,11224.12,43
Centauro,Esportes,Garten Shopping,11384.18,34
Centauro,Esportes,Nações Shopping,5940.33,21
Centauro,Esportes,Neumarkt Shopping,19601.03,54
Centauro,Esportes,Norte Shopping,4676.3,21
Chef's & Fritas,Gastronomia,Nações Shopping,230.60000000000002,3
Chilli Beans,Ótica,Garten Shopping,907.72,2
Chiquinho Sorvetes,Gastronomia,Neumarkt Shopping,836.0,31
Chiquinho Sorvetes,Gastronomia - Sorvetes,Continente Shopping,42.5,2
Chiquinho Sorvetes,Gastronomia - Sorvetes,Garten Shopping,304.0,12
Chiquinho Sorvetes,Gastronomia - Sorvetes,Norte Shopping,265.0,12
Chope Do Mestre,Gastronomia,Continente Shopping,267.95,10
Chuá,Moda Feminina,Balneário Shopping,1595.6,2
Chuá Brand,Moda,Garten Shopping,1687.5,5
Chuá Brand,Moda Feminina,Continente Shopping,2404.6,3
Cia do Homem,Moda,Neumarkt Shopping,2531.7,7
Cinépolis,Lazer,Continente Shopping,773.0,20
Cinépolis,Lazer,Norte Shopping,104.0,3
Clifield,Moda,Balneário Shopping,1951.0,3
Clube Melissa,Calçados,Balneário Shopping,933.6,4
Clube Melissa,Calçados,Neumarkt Shopping,1156.42,4
Cobasi,Pets,Continente Shopping,6233.71,56
Cobasi,Pets,Garten Shopping,3859.2400000000002,38
Cobasi,Pets,Nações Shopping,2958.18,27
Cobasi,Pets,Neumarkt Shopping,9556.12,72
Cobasi,Pets,Norte Shopping,3565.03,25
Colcci,Moda,Nações Shopping,4672.0,4
Coliseu,Joalheria,Balneário Shopping,1721.65,2
Coliseu,Joalheria,Garten Shopping,10937.5,4
Companhia da Moda,Moda,Continente Shopping,318.8,2
Constance,Calçados,Continente Shopping,1887.95,7
Continente Shopping - Estacionamento,Serviços,Continente Shopping,1438.0,76
Cores em Cacau,Gastronomia,Neumarkt Shopping,58.36,1
Creamy Skin Care,Beleza e Bem-estar,Balneário Shopping,189.7,3
Criamigos,Infantil,Balneário Shopping,1373.0,2
Crocs,Calçados,Balneário Shopping,1580.0,4
Crocs,Calçados,Garten Shopping,350.0,1
Crocs,Calçados,Neumarkt Shopping,1056.0,3
Damay Cafeteria,Gastronomia,Garten Shopping,35.4,1
Damyller,Moda,Continente Shopping,349.0,1
Damyller,Moda,Garten Shopping,1245.0,4
Damyller,Moda,Nações Shopping,477.0,1
Damyller,Moda,Neumarkt Shopping,2297.25,7
Daniela Tombini,Moda,Neumarkt Shopping,247.2,1
De Ville Gourmet,Gastronomia,Balneário Shopping,945.23,14
Decathlon,Esportes,Continente Shopping,7945.33,66
Dedal Oficina de Costura,Serviços,Continente Shopping,45.0,1
Delícia do Vale,Gastronomia,Norte Shopping,470.78,7
Democrata,Calçados,Balneário Shopping,2218.5,6
Dez Pastéis,Gastronomia,Nações Shopping,141.7,2
Diesel,Moda,Balneário Shopping,4614.0,2
Divino Fogão,Gastronomia,Balneário Shopping,144.37,3
Divino Fogão,Gastronomia,Continente Shopping,1129.12,21
Divino Fogão,Gastronomia,Garten Shopping,573.02,15
Divino Fogão,Gastronomia,Neumarkt Shopping,1624.09,55
Docejo,Gastronomia,Continente Shopping,1642.73,42
Dona Torta,Gastronomia,Garten Shopping,4558.35,93
Donna Mirô,Gastronomia,Nações Shopping,328.54,9
Dudalina,Moda,Nações Shopping,409.85,2
Due Sapori,Gastronomia,Neumarkt Shopping,1759.93,27
Duladu,Gastronomia,Balneário Shopping,1547.6,4
Ecomax,Hub da Saúde,Norte Shopping,525.0,1
Empório Du Homem,Moda,Continente Shopping,696.6,2
Empório Du Homem,Moda,Nações Shopping,1538.9,2
Estacionamento - Nações Shopping,Serviços,Nações Shopping,194.0,14
Estação Choperia,Gastronomia,Neumarkt Shopping,848.7,13
Estação Choperia,Gastronomia,Norte Shopping,192.0,4
Estação do Doce,Gastronomia,Nações Shopping,31.08,2
Estrela Beauty,Infantil,Balneário Shopping,3452.0,14
Express Grill,Gastronomia,Norte Shopping,543.15,11
Express Grill,Gastronomia - Restaurante,Garten Shopping,334.32,8
FATIMA ESPORTES,Esportes,Nações Shopping,1524.93,7
FORUM,Moda,Balneário Shopping,3831.5,5
Farm,Moda Feminina,Garten Shopping,2893.8,6
Farm,Moda Feminina,Neumarkt Shopping,15633.55,17
Feng Cheng,Gastronomia,Garten Shopping,2792.05,43
Feng Cheng,Gastronomia,Neumarkt Shopping,2315.32,36
Feng Cheng,Gastronomia,Norte Shopping,1291.6,15
Fini,Gastronomia,Balneário Shopping,222.57,6
Fini,Gastronomia,Continente Shopping,79.8,5
Fini,Gastronomia,Nações Shopping,18.18,1
Floripratas,Presentes e Acessórios,Continente Shopping,651.0,5
Freddo,Gastronomia,Balneário Shopping,377.5,11
Freddo,Gastronomia,Neumarkt Shopping,1249.3,34
Fátima Bebê,Infantil,Nações Shopping,377.6,1
Fátima Criança,Infantil,Nações Shopping,740.0,5
Fátima Papelaria,Papelaria,Nações Shopping,1059.5,7
GNC Cinemas,Lazer,Neumarkt Shopping,570.5,11
Game Mania,Eletrônicos,Balneário Shopping,549.8,2
Game Mania,Eletrônicos,Neumarkt Shopping,8818.5,4
Game Mania,Eletrônicos,Norte Shopping,49.9,1
Gamelas & Panella's,Gastronomia,Continente Shopping,5532.02,102
Gamelas & Panella´s,Gastronomia,Balneário Shopping,316.06,4
Gelato Borelli,Gastronomia,Neumarkt Shopping,866.5,20
Gelatony Gelateria,Gastronomia,Continente Shopping,152.0,4
General Lyy,Moda,Garten Shopping,2364.2,14
General Lyy,Moda,Neumarkt Shopping,1432.42,6
Giraffa's,Gastronomia,Balneário Shopping,906.2,13
Giraffas,Gastronomia,Continente Shopping,4385.0,84
Gnc Balneario,Lazer,Balneário Shopping,284.5,6
Go Coffee,Gastronomia,Continente Shopping,141.0,4
Goldko,Gastronomia,Continente Shopping,47.91,2
Gondolier,Gastronomia,Neumarkt Shopping,5204.58,70
Granado,Beleza e Bem-estar,Balneário Shopping,5202.56,21
Granado Phamácias,Farmácias,Garten Shopping,1636.3,10
GrandVision by Fototica,Ótica,Neumarkt Shopping,660.0,1
Grandvision by Fototica,Ótica,Balneário Shopping,891.0,1
Grano Pasta Ristorante,Gastronomia,Garten Shopping,1362.76,30
Griletto,Gastronomia,Continente Shopping,1206.39,37
Griletto,Gastronomia,Nações Shopping,1001.2,18
Griletto,Gastronomia - Restaurante,Garten Shopping,1987.33,43
HOPE Moda íntima,Moda Feminina,Garten Shopping,212.8,1
HOT DOG DUPIRU,Gastronomia,Continente Shopping,797.0,21
Havaianas,Calçados,Continente Shopping,1323.74,20
Havaianas,Calçados,Garten Shopping,898.85,12
Havaianas,Calçados,Nações Shopping,532.91,9
Havan,Casa e Decoração,Garten Shopping,15460.5,64
Havan,Casa e Decoração,Neumarkt Shopping,24236.72,113
Havan,Casa e Decoração,Norte Shopping,13240.0,69
Hering,Moda,Garten Shopping,7073.44,25
Hering,Moda,Norte Shopping,309.96999999999997,2
Hering Store,Moda,Balneário Shopping,4112.72,15
Hering Store,Moda,Continente Shopping,1591.02,12
Hering Store,Moda,Neumarkt Shopping,7049.42,24
Hope,Moda,Neumarkt Shopping,5784.72,17
Hope Nacoes Shopping,Outros,Nações Shopping,2138.0,9
IDéli oui,Beleza e Bem-estar,Continente Shopping,5138.83,15
Idéli Oui,Beleza e Bem-estar,Garten Shopping,5166.4,14
Idéli.Oui,Beleza e Bem-estar,Neumarkt Shopping,8683.289999999999,12
Idéli.oui,Beleza e Bem-estar,Norte Shopping,4588.6900000000005,13
Innovva Editora,Livrarias,Garten Shopping,70.0,2
Inovare Suplementos,Esportes,Continente Shopping,149.99,1
Inovathi Acessórios,Presentes e Acessórios,Garten Shopping,2539.8,8
Intimissimi,Moda,Continente Shopping,1354.0,2
JAH Açaí,Gastronomia,Nações Shopping,499.37,9
JCanedo,Moda,Continente Shopping,31.86,1
JCanedo,Moda,Neumarkt Shopping,7472.35,9
JCanedo,Moda,Norte Shopping,5728.38,3
Jah Açaí,Gastronomia,Balneário Shopping,58.01,2
Jah Açaí,Gastronomia,Neumarkt Shopping,188.57,8
Jah Açaí,Gastronomia,Norte Shopping,122.13,4
Jah do Açaí,Gastronomia,Continente Shopping,51.68000000000001,3
Jcanedo,Moda,Balneário Shopping,4297.7300000000005,6
Jeronimo,Gastronomia,Balneário Shopping,352.12,4
Joalheria Baier,Joalheria,Neumarkt Shopping,225.52,1
Jogê,Moda,Balneário Shopping,766.9,2
John John,Moda,Continente Shopping,2646.0,4
Jorge Bischoff,Calçados,Balneário Shopping,4194.0,3
Jorge Bischoff,Moda,Continente Shopping,2334.6,3
KFC,Gastronomia,Balneário Shopping,711.8,14
KFC,Gastronomia,Garten Shopping,1693.58,38
Kalunga,Papelaria,Balneário Shopping,15175.16,99
Kalunga,Papelaria,Continente Shopping,13583.539999999999,144
Kalunga,Papelaria,Garten Shopping,13372.24,104
Kalunga,Papelaria,Neumarkt Shopping,13800.04,139
Kalunga,Papelaria,Norte Shopping,7818.48,39
Kfc,Gastronomia,Norte Shopping,1621.9,28
Kib´s,Kids,Garten Shopping,2008.99,34
Kings,Moda,Nações Shopping,1539.5,3
Kings  Sneakers,Calçados,Continente Shopping,319.7,1
Kings Sneakers,Moda,Garten Shopping,229.9,1
Kings Sneakers,Moda,Norte Shopping,584.74,1
Kipling,Presentes e Acessórios,Balneário Shopping,6850.9,8
Kopenhagen,Gastronomia,Balneário Shopping,986.96,19
Kopenhagen,Gastronomia,Continente Shopping,1548.87,34
Kopenhagen,Gastronomia,Garten Shopping,482.08,12
Kopenhagen,Gastronomia,Neumarkt Shopping,2445.1,40
Korte e Kosture,Serviços,Balneário Shopping,65.0,1
L'Occitane Au Brésil,Beleza e Bem-estar,Neumarkt Shopping,367.68,1
L'Occitane En Provence,Beleza e Bem-estar,Balneário Shopping,1143.0,3
L'Occitane en Provence,Beleza e Bem-estar,Neumarkt Shopping,1751.0,4
L'Oréal Kerastase,Beleza e Bem-estar,Balneário Shopping,1094.0,1
L'occitane Au Brasil,Beleza e Bem-estar,Garten Shopping,228.60000000000002,3
L'occitane au Brésil,Beleza e Bem-estar,Continente Shopping,445.74,5
LAtte Art Coffee Cafeteria,Gastronomia,Neumarkt Shopping,127.0,6
LIVE!,Moda,Neumarkt Shopping,8470.41,14
LOJAS AMERICANAS,Eletrodomésticos,Neumarkt Shopping,6471.17,121
La Dullie,Gastronomia,Norte Shopping,70.0,2
La Mandinne,Moda,Garten Shopping,1069.5,3
La Mandinne,Moda Feminina,Balneário Shopping,1139.4,3
Laci Baruffi,Presentes e Acessórios,Neumarkt Shopping,262.0,3
Lanzara,Joalheria,Continente Shopping,378.0,1
Lança Perfume,Moda,Continente Shopping,1234.5,3
Las Leñas,Gastronomia,Balneário Shopping,360.0,1
Las Leñas Parrilla Uruguaya,Gastronomia,Nações Shopping,411.4,1
Le Creuset,Casa e Decoração,Balneário Shopping,5778.37,10
Le Lis,Moda,Neumarkt Shopping,5593.28,8
Le Lis Blanc,Moda,Garten Shopping,2158.73,4
Leo Cosméticos,Beleza e Bem-estar,Norte Shopping,1430.1499999999999,32
Levi's,Moda,Balneário Shopping,1426.6,3
Levi's,Moda,Garten Shopping,3903.2599999999998,12
Lez a Lez,Moda,Continente Shopping,599.84,2
Life Vivara,Joalheria,Balneário Shopping,6152.84,11
Life Vivara,Joalheria,Continente Shopping,8274.96,11
Life Vivara,Joalheria,Garten Shopping,1836.28,6
Life by Vivara,Joalheria,Neumarkt Shopping,5402.0,8
Lindt,Gastronomia,Balneário Shopping,2210.36,20
Lindt,Gastronomia,Garten Shopping,695.6999999999999,9
Lindt,Gastronomia,Neumarkt Shopping,4196.75,51
Liquori Caffè Gourmet,Gastronomia,Balneário Shopping,72.0,1
Live!,Moda,Balneário Shopping,11582.08,20
Live!,Moda,Garten Shopping,4536.32,7
Live!,Moda,Nações Shopping,3987.8,6
Live!,Moda Feminina,Continente Shopping,3344.18,8
Livraria Catarinense,Livrarias,Nações Shopping,3341.78,40
Livrarias Catarinense,Livrarias,Balneário Shopping,12121.44,99
Livrarias Catarinense,Livrarias,Continente Shopping,7633.41,106
Livrarias Catarinense,Livrarias,Neumarkt Shopping,12599.91,131
Livrarias Catarinense,Livrarias,Norte Shopping,3513.7000000000003,27
Livrarias Curitiba,Livrarias,Garten Shopping,5839.88,75
Lojas Americanas,Eletrodomésticos,Continente Shopping,6870.2,172
Lojas Americanas,Eletrodomésticos,Norte Shopping,2498.54,56
Lojas Americanas,Supermercado,Balneário Shopping,4892.68,88
Loungerie,Moda,Balneário Shopping,3575.25,4
Lua Luá,Moda,Balneário Shopping,8508.2,16
Lua Luá,Moda,Continente Shopping,1192.4,5
Lug's,Gastronomia,Nações Shopping,687.8199999999999,13
Luiza Barcelos,Calçados,Garten Shopping,499.95,1
Lupo,Moda,Balneário Shopping,2236.88,11
Lupo,Moda,Continente Shopping,2395.6,15
Lupo,Moda,Garten Shopping,575.6,6
Lupo,Moda,Nações Shopping,1536.0,10
Lupo,Moda,Neumarkt Shopping,1081.8,13
Lupo,Moda,Norte Shopping,322.5,3
Luz da Lua,Calçados,Balneário Shopping,4927.5,6
Luz da Lua,Calçados Femininos,Nações Shopping,958.8,3
Luz da Lua,Moda,Continente Shopping,3817.3999999999996,6
MB Acessórios,Presentes e Acessórios,Neumarkt Shopping,1174.7,15
MB acessórios,Presentes e Acessórios,Balneário Shopping,89.9,1
Mac,Beleza e Bem-estar,Balneário Shopping,268.0,1
Madero,Gastronomia,Balneário Shopping,5722.08,34
Madero,Gastronomia,Continente Shopping,7113.93,40
Madero,Gastronomia,Garten Shopping,4001.46,23
Madero,Gastronomia,Neumarkt Shopping,12795.83,70
Magazine Luiza,Eletrodomésticos,Balneário Shopping,2568.9,2
Magazine Luiza,Eletrodomésticos,Continente Shopping,1596.29,5
Magazine Luiza,Eletrodomésticos,Garten Shopping,304.82,2
Magazine Luiza,Eletrodomésticos,Norte Shopping,17285.46,8
Magic Feet,Moda,Balneário Shopping,3116.9,6
Makenji,Moda,Garten Shopping,4512.95,10
Manteigaria do Porto,Gastronomia,Balneário Shopping,434.8,10
Maria Dolores,Joalheria,Balneário Shopping,1605.0,2
Maze,Calçados,Neumarkt Shopping,8396.55,11
Maze,Moda,Balneário Shopping,629.93,1
Maze Vale Comercio LTDA,Moda,Continente Shopping,3037.74,4
Mc Donald's,Beleza e Bem-estar,Balneário Shopping,1343.0,28
Mc Donalds,Gastronomia,Norte Shopping,1166.8,29
McDonald's,Gastronomia,Continente Shopping,4580.2,108
McDonald's,Gastronomia,Garten Shopping,4110.2,94
McDonald's,Gastronomia,Neumarkt Shopping,5103.66,119
Mcdonald´s Quiosque,Gastronomia,Garten Shopping,137.3,10
Me Blue,Presentes e Acessórios,Continente Shopping,2698.5,15
Me.Linda,Beleza e Bem-estar,Continente Shopping,4490.25,45
Me.Linda,Beleza e Bem-estar,Neumarkt Shopping,8360.61,69
Melissa,Calçados,Continente Shopping,1269.3,6
Milky Moo,Gastronomia,Continente Shopping,339.0,11
Milky Moo,Gastronomia,Garten Shopping,123.8,4
Milky Moo,Gastronomia,Neumarkt Shopping,297.5,11
Milkymoo,Gastronomia - Sorvetes,Nações Shopping,93.0,2
Milon,Infantil,Balneário Shopping,2465.33,5
Mini Kalzone,Gastronomia,Balneário Shopping,500.3,23
Mini Kalzone,Gastronomia,Continente Shopping,2627.6,140
Mini Kalzone,Gastronomia,Garten Shopping,1400.5,72
Mini Kalzone,Gastronomia,Nações Shopping,1344.5,64
Mini Kalzone,Gastronomia,Neumarkt Shopping,2408.5,112
Mini Kalzone,Gastronomia,Norte Shopping,1141.0,51
Miniso,Presentes e Acessórios,Balneário Shopping,859.68,17
Miss Make,Beleza e Bem-estar,Norte Shopping,155.7,2
Missbely,Presentes e Acessórios,Norte Shopping,289.7,1
Moncloa,Serviços,Balneário Shopping,289.28,1
Montana Grill,Gastronomia,Balneário Shopping,297.21,8
Montana Grill,Gastronomia,Garten Shopping,1228.22,30
Monte Carlo Joias,Joalheria,Balneário Shopping,1.99,1
Morana,Presentes e Acessórios,Balneário Shopping,1929.91,11
Morana,Presentes e Acessórios,Continente Shopping,1622.3,7
Morana Acessórios,Presentes e Acessórios,Garten Shopping,583.3,8
Mr. Cheff,Gastronomia,Balneário Shopping,32.99,1
Mr. Cheff,Gastronomia,Continente Shopping,2145.69,42
Mr. Cheff,Gastronomia,Norte Shopping,185.97,4
Mânoa Acessórios,Presentes e Acessórios,Balneário Shopping,1046.0,14
NEW ERA,Moda,Continente Shopping,339.9,1
NOHA SHOES,Calçados,Garten Shopping,652.84,1
Natura,Beleza e Bem-estar,Balneário Shopping,1094.17,9
Natura,Beleza e Bem-estar,Continente Shopping,2320.9900000000002,22
Natura,Beleza e Bem-estar,Garten Shopping,1278.52,12
Natura,Beleza e Bem-estar,Nações Shopping,984.8100000000001,6
Natura,Beleza e Bem-estar,Neumarkt Shopping,3413.2200000000003,18
Natura,Beleza e Bem-estar,Norte Shopping,409.5,3
Natureza Bistrô,Gastronomia,Nações Shopping,922.0,24
Neumarkt Shopping - Estacionamento,Serviços,Neumarkt Shopping,1514.0,64
New Era,Moda,Balneário Shopping,929.5999999999999,3
Nike Unite,Moda,Continente Shopping,18536.7,40
Norte Shopping - Estacionamento,Serviços,Norte Shopping,771.0,54
Nutty Bavarian,Gastronomia,Continente Shopping,304.0,8
Nutty Bavarian,Gastronomia,Garten Shopping,362.0,11
O Boticário,Beleza e Bem-estar,Balneário Shopping,2203.33,19
O Boticário,Beleza e Bem-estar,Continente Shopping,2901.39,37
O Boticário,Beleza e Bem-estar,Garten Shopping,2160.7000000000003,27
O Boticário,Beleza e Bem-estar,Neumarkt Shopping,2431.69,15
O Boticário,Beleza e Bem-estar,Norte Shopping,1388.84,11
OJO Sol & Grau,Ótica,Garten Shopping,3184.0,4
OPHICINA,Moda,Continente Shopping,1348.89,2
Ophicina Footwear,Moda,Neumarkt Shopping,2486.52,6
Orientali,Gastronomia,Balneário Shopping,290.11,4
Orientali,Gastronomia,Continente Shopping,1771.1399999999999,25
Orientali,Gastronomia,Neumarkt Shopping,544.35,7
Orientali,Gastronomia,Norte Shopping,1359.1,23
Osklen,Moda,Balneário Shopping,9802.0,3
Outback Steakhouse,Gastronomia,Balneário Shopping,10464.12,45
Outback Steakhouse,Gastronomia,Continente Shopping,3877.08,21
Outback Steakhouse,Gastronomia,Garten Shopping,3238.51,17
Outback Steakhouse,Gastronomia,Neumarkt Shopping,4621.12,25
Outlet Suplementos,Esportes,Continente Shopping,1883.78,8
PIPOCA AMERICANA,Gastronomia,Continente Shopping,21.0,1
PRIME GAMES,Eletrônicos,Continente Shopping,12211.0,17
Paladare Di Italia,Gastronomia,Balneário Shopping,199.0,2
Panda Café & Chá Mix,Gastronomia,Nações Shopping,126.9,2
Panda Sushi,Gastronomia,Nações Shopping,317.77,5
Pandora,Joalheria,Garten Shopping,1034.0,1
Pandora,Joalheria,Nações Shopping,1298.01,1
Pandora,Joalheria,Norte Shopping,1311.65,2
Panvel Farmácias,Farmácias,Balneário Shopping,2180.42,31
Panvel Farmácias,Farmácias,Continente Shopping,58310.51,139
Panvel Farmácias,Farmácias,Garten Shopping,4081.5,34
Panvel Farmácias,Farmácias,Nações Shopping,2109.15,26
Panvel Farmácias,Farmácias,Neumarkt Shopping,10601.97,85
Paquetá,Esportes,Neumarkt Shopping,449.96,3
Paquetá,Esportes,Norte Shopping,1849.92,7
Paquetá Esportes,Esportes,Balneário Shopping,848.98,3
Paris Cosméticos,Beleza e Bem-estar,Balneário Shopping,12291.05,48
Paula Torres,Calçados Femininos,Balneário Shopping,5489.0,5
Pecorino,Gastronomia,Balneário Shopping,320.91999999999996,2
Pernambucanas,Moda,Continente Shopping,4979.75,32
Pittol,Calçados,Garten Shopping,6616.85,34
Pittol,Calçados,Nações Shopping,3895.42,14
Pittol,Calçados,Norte Shopping,8959.85,30
Pizza Hut,Gastronomia,Balneário Shopping,564.9,7
Pizza Hut,Gastronomia,Neumarkt Shopping,1473.0,22
Plié,Moda,Balneário Shopping,449.7,1
Plié,Moda,Garten Shopping,428.70000000000005,3
Polo Wear,Moda,Continente Shopping,3962.5499999999997,17
Polo Wear,Moda,Garten Shopping,1199.86,7
Polo Wear,Moda,Neumarkt Shopping,879.84,8
Polo Wear,Moda,Norte Shopping,355.96000000000004,2
Pop Me,Moda,Continente Shopping,3449.7000000000003,17
Pop Me,Moda,Garten Shopping,4713.46,20
Portus Padaria Artesanal,Gastronomia,Neumarkt Shopping,319.5,10
Pratafina,Presentes e Acessórios,Balneário Shopping,1228.0,10
