loja_nome,segmento,shopping,valor,cupons
Bacio di Latte,Gastronomia,Balneário Shopping,156140.18,2945
Bacio di Latte,Gastronomia,Continente Shopping,180246.21,3493
Bagaggio,Presentes e Acessórios,Balneário Shopping,157855.77,270
Bagaggio,Presentes e Acessórios,Continente Shopping,179204.26,384
Bagaggio,Presentes e Acessórios,Garten Shopping,185912.59,432
Bagaggio,Presentes e Acessórios,Nações Shopping,89123.05,140
Bagaggio,Presentes e Acessórios,Neumarkt Shopping,136159.61,292
Balneário Shopping - Estacionamento,Serviços,Balneário Shopping,111523.0,3523
Baummer,Joalheria,Nações Shopping,31557.07,200
Baummer Semijóias,Presentes e Acessórios,Garten Shopping,40852.520000000004,260
Be Fly,Serviços,Balneário Shopping,69249.11,7
Beagle,Moda,Balneário Shopping,158518.22,427
Beagle,Moda,Continente Shopping,247668.66,696
Beagle,Moda,Garten Shopping,300945.45,806
Beagle,Moda,Nações Shopping,275815.14,583
Beagle,Moda,Norte Shopping,171739.64,458
BelShop,Beleza e Bem-estar,Nações Shopping,140028.44,962
Belshop,Beleza e Bem-estar,Neumarkt Shopping,205296.21,1468
Bennemann | Acessórios,Presentes e Acessórios,Balneário Shopping,10662.5,13
Bergerson,Joalheria,Garten Shopping,2672251.75,102
Beto Carrero World Quiosque,Serviços,Balneário Shopping,3439.26,3
Beto Carrero World Quiosque,Serviços,Nações Shopping,1899.3600000000001,2
Bibi,Infantil,Balneário Shopping,199635.78,562
Bibi Calçados,Calçados,Garten Shopping,129606.88,380
Big Jack Cervejaria,Gastronomia,Nações Shopping,5202.04,115
BioMundo Produtos Naturais,Beleza e Bem-estar,Neumarkt Shopping,96966.47,593
Biscoitê,Calçados,Balneário Shopping,5773.04,45
Biscoitê,Gastronomia,Balneário Shopping,42847.33,155
Bkko,Moda,Norte Shopping,248511.04,421
Boali,Gastronomia,Garten Shopping,25605.69,501
Bob's,Gastronomia,Balneário Shopping,19926.93,626
Bob's,Gastronomia,Norte Shopping,20471.42,520
Bob's (Quiosque 1),Gastronomia - Sorvetes,Norte Shopping,1871.8,103
Bob's (Quiosque 2),Gastronomia - Sorvetes,Norte Shopping,2055.3,94
Bob's - Quiosque,Gastronomia,Nações Shopping,2028.6,70
Bob's Sorvete - Quiosque,Gastronomia,Continente Shopping,48385.74,1392
Boiko,Joalheria,Balneário Shopping,655003.25,149
Boiko Joalheiros,Joalheria,Norte Shopping,129343.72,109
Bom Beef,Gastronomia,Continente Shopping,46563.84,503
Bona Park,Moda,Balneário Shopping,5053.87,10
Bondyou,Presentes e Acessórios,Balneário Shopping,9919.29,125
Bonna Panquecas e Massas,Gastronomia,Balneário Shopping,28603.7,448
Borelli,Gastronomia,Balneário Shopping,9327.38,220
Borelli Gelato,Gastronomia - Sorvetes,Continente Shopping,34262.39,880
Boss,Moda,Balneário Shopping,1061490.71,500
Botoclinic,Beleza e Bem-estar,Continente Shopping,43269.76,57
Botoclinic,Beleza e Bem-estar,Garten Shopping,65121.64,62
Botoclinic,Beleza e Bem-estar,Norte Shopping,73146.78,64
Bottero,Calçados,Balneário Shopping,430444.08999999997,857
Bottero,Calçados,Neumarkt Shopping,463086.42,1005
Bowling Blu,Lazer,Norte Shopping,12597.0,49
Brando Bike,Lazer,Garten Shopping,2099.01,1
Brando Bike,Outros,Norte Shopping,165705.9,102
Brasil Cacau,Gastronomia,Continente Shopping,139662.6,2083
Bread Pide,Gastronomia,Balneário Shopping,17375.95,274
Brooksfield,Moda,Balneário Shopping,1025590.6,685
Brooksfield,Moda,Continente Shopping,690110.5700000001,595
Brooksfield,Moda,Garten Shopping,976867.07,749
Brooksfield,Moda,Neumarkt Shopping,1074084.34,910
Buddha SPA,Beleza e Bem-estar,Garten Shopping,10126.6,30
Buddha Spa,Serviços,Balneário Shopping,21077.010000000002,43
Bull Prime Steak House,Gastronomia,Garten Shopping,83715.38,263
Burger King,Gastronomia,Balneário Shopping,50523.15,960
Burger King,Gastronomia,Continente Shopping,83013.97,1524
Burger King,Gastronomia,Garten Shopping,52646.54,1081
Burger King,Gastronomia,Nações Shopping,35123.89,698
Burger King,Gastronomia,Neumarkt Shopping,89905.18,1781
Burger King,Gastronomia,Norte Shopping,101787.58,1746
Békko,Moda,Nações Shopping,323673.84,381
C&A,Moda,Balneário Shopping,2240976.56,7056
C&A,Moda,Continente Shopping,2019522.1,6993
C&A,Moda,Garten Shopping,1455993.61,5287
C&A,Moda,Nações Shopping,894784.39,3218
CANTINA MATTERELLO RESTAURANTE E PASTELARIA,Gastronomia,Garten Shopping,69339.39,1650
CAPA FINA,Telefonia,Garten Shopping,10672.93,115
CELULAR CENTER,Eletrônicos,Continente Shopping,5970.21,29
CLARO,Telefonia,Balneário Shopping,5978.4,2
CLIFIELD,Moda,Continente Shopping,40091.2,67
CVC,Serviços,Garten Shopping,1260218.63,100
CVC,Serviços,Norte Shopping,744361.17,77
Cabanas,Moda,Neumarkt Shopping,214943.84,490
Cacau Show,Gastronomia,Balneário Shopping,234666.3,1576
Cacau Show,Gastronomia,Continente Shopping,105562.36,1070
Cacau Show,Gastronomia,Garten Shopping,166173.23,2074
Cacau Show,Gastronomia,Nações Shopping,139297.67,1649
Cacau Show,Gastronomia,Neumarkt Shopping,312407.63,3187
Cacau Show,Gastronomia,Norte Shopping,160268.73,1656
Cafe Cultura,Calçados,Balneário Shopping,828.81,21
Café Cultura,Gastronomia,Balneário Shopping,37820.89,719
Café Cultura,Gastronomia,Continente Shopping,42824.73,905
Café Cultura,Gastronomia,Garten Shopping,62623.01,1390
Café Cultura,Gastronomia,Neumarkt Shopping,147243.01,2994
Calvin Klein,Moda,Balneário Shopping,375987.02,641
Calvin Klein,Moda,Garten Shopping,183236.31,266
Calvin Klein Jeans,Moda,Neumarkt Shopping,7130.0,14
Calvin Klein e Tommy Hilfiger,Moda,Nações Shopping,392689.0,457
Calzedonia,Moda,Balneário Shopping,117736.62,204
Calzedonia,Moda,Garten Shopping,2723.52,11
Calzedonia,Moda Feminina,Continente Shopping,1996.02,4
Calzedonia,Moda Feminina,Neumarkt Shopping,123233.66,236
Calçados Pegada,Calçados,Garten Shopping,69575.86,180
Camarão Express,Gastronomia,Balneário Shopping,50359.3,568
Camarão Express,Gastronomia,Continente Shopping,254350.09,2681
Camarão Express,Gastronomia,Nações Shopping,185733.83,2051
Camarão Express,Gastronomia,Neumarkt Shopping,43577.02,739
Camicado,Casa e Decoração,Balneário Shopping,665459.74,1718
Camicado,Casa e Decoração,Garten Shopping,99266.54,354
Camicado,Casa e Decoração,Nações Shopping,165866.24,533
Camicado,Casa e Decoração,Neumarkt Shopping,542412.3,1961
Cantinho Grill,Gastronomia,Nações Shopping,28330.17,542
Capivalley,Promocional,Continente Shopping,1502.0,4
Carioca Calçados,Calçados,Continente Shopping,770786.1900000001,2091
Carter's,Infantil,Garten Shopping,354476.66000000003,1053
Carter's,Infantil,Neumarkt Shopping,137915.01,513
Carter´s,Infantil,Balneário Shopping,396522.23000000004,1127
Cartes - Cozinha do Mundo,Gastronomia,Continente Shopping,237785.96,2802
Casa Bauducco,Gastronomia,Balneário Shopping,152565.09,1537
Casa Bauducco,Gastronomia,Garten Shopping,65511.76,846
Casa Maria,Casa e Decoração,Continente Shopping,110795.85,1548
Casa Maria,Casa e Decoração,Nações Shopping,83146.98,992
Casa Riachuelo,Casa e Decoração,Garten Shopping,389.96,1
Casas Bahia,Eletrodomésticos,Norte Shopping,1236352.74,739
Cases e Capas,Presentes e Acessórios,Nações Shopping,25427.31,133
Cassol Centerlar,Casa e Decoração,Nações Shopping,673762.1,1101
Cavezzale,Presentes e Acessórios,Neumarkt Shopping,320136.24,836
Celular Center,Eletrônicos,Balneário Shopping,3100.0,3
Celular Shop,Eletrônicos,Balneário Shopping,13873.4,40
Celulares e Cia.,Eletrônicos,Norte Shopping,20818.91,59
Centauro,Esportes,Balneário Shopping,2782054.46,6320
Centauro,Esportes,Continente Shopping,1820666.72,4693
Centauro,Esportes,Garten Shopping,1681694.48,4613
Centauro,Esportes,Nações Shopping,665026.49,1746
Centauro,Esportes,Neumarkt Shopping,1698013.28,4950
Centauro,Esportes,Norte Shopping,866727.7100000001,2203
Chaveiro 3D,Serviços,Neumarkt Shopping,55.0,1
Chaveiros Colin,Serviços,Garten Shopping,225.0,2
Chef's & Fritas,Gastronomia,Nações Shopping,7906.7,98
Chilli Beans,Ótica,Balneário Shopping,119020.91,181
Chilli Beans,Ótica,Continente Shopping,62056.65,103
Chilli Beans,Ótica,Garten Shopping,249114.89,456
Chilli Beans,Ótica,Nações Shopping,39314.67,84
Chilli Beans,Ótica,Norte Shopping,157826.98,285
Chilli Beans Ótica,Ótica,Continente Shopping,32175.96,34
Chiquinho Sorvetes,Gastronomia,Neumarkt Shopping,35272.68,1479
Chiquinho Sorvetes,Gastronomia - Sorvetes,Continente Shopping,17966.21,562
Chiquinho Sorvetes,Gastronomia - Sorvetes,Garten Shopping,11913.12,506
Chiquinho Sorvetes,Gastronomia - Sorvetes,Norte Shopping,19085.1,717
Chope Do Mestre,Gastronomia,Continente Shopping,3238.67,114
Chope do Mestre,Gastronomia,Nações Shopping,1425.6,44
Churras Churrascaria,Gastronomia - Restaurante,Norte Shopping,22023.7,27
Chuá,Moda Feminina,Balneário Shopping,52112.31,63
Chuá Brand,Moda,Garten Shopping,509355.5,538
Chuá Brand,Moda Feminina,Continente Shopping,299447.77999999997,348
Cia Marítima,Moda Feminina,Neumarkt Shopping,212767.8,269
Cia da Saúde,Outros,Garten Shopping,1039.73,22
Cia do Homem,Moda,Neumarkt Shopping,995237.92,1485
Cia do Terno,Moda,Norte Shopping,210342.87,356
Cinépolis,Lazer,Continente Shopping,53587.18,796
Cinépolis,Lazer,Norte Shopping,25304.14,361
Claro,Telefonia,Continente Shopping,928758.36,271
Claro,Telefonia,Garten Shopping,134874.26,38
Claro,Telefonia,Neumarkt Shopping,541843.03,234
Claro,Telefonia,Norte Shopping,343391.0,164
Claro S/a,Telefonia,Balneário Shopping,237236.13999999998,75
Clifield,Moda,Balneário Shopping,416787.01,468
Clifield,Moda,Continente Shopping,651436.7,1013
Clube Melissa,Calçados,Balneário Shopping,146031.04,471
Clube Melissa,Calçados,Neumarkt Shopping,171769.83000000002,621
Coach,Beleza e Bem-estar,Balneário Shopping,367489.8,104
Coach,Moda Feminina,Balneário Shopping,40472.0,13
Cobasi,Pets,Continente Shopping,405679.52,2995
Cobasi,Pets,Garten Shopping,248716.86,2161
Cobasi,Pets,Nações Shopping,232160.05,1704
Cobasi,Pets,Neumarkt Shopping,405061.07,2830
Cobasi,Pets,Norte Shopping,276148.81,2099
Colcci,Moda,Balneário Shopping,446652.51,412
Colcci,Moda,Nações Shopping,288561.89,311
Coliseu,Joalheria,Balneário Shopping,357107.0,120
Coliseu,Joalheria,Garten Shopping,728123.22,272
Companhia da Moda,Moda,Continente Shopping,335441.76,651
Conecta Store,Eletrônicos,Garten Shopping,92925.04,19
Constance,Calçados,Continente Shopping,300255.60000000003,964
Continente Shopping - Estacionamento,Serviços,Continente Shopping,75934.01,3575
Cores em Cacau,Gastronomia,Balneário Shopping,20954.24,188
Cores em Cacau,Gastronomia,Neumarkt Shopping,3361.7599999999998,43
Correios,Serviços,Neumarkt Shopping,429.29999999999995,5
Cotton On,Beleza e Bem-estar,Balneário Shopping,363009.17,911
Cotton On,Moda,Continente Shopping,185803.11,552
Cotton On,Moda,Garten Shopping,205273.44,587
Cotton:on,Moda,Balneário Shopping,29543.46,67
Creamy Skin Care,Beleza e Bem-estar,Balneário Shopping,59231.97,345
Crepefy,Gastronomia,Neumarkt Shopping,106.97,2
Criamigos,Infantil,Balneário Shopping,153740.37,366
Criamigos,Presentes e Acessórios,Garten Shopping,46177.14,145
Crocs,Calçados,Balneário Shopping,132350.5,390
Crocs,Calçados,Garten Shopping,196749.02,586
Crocs,Calçados,Nações Shopping,80395.05,220
Crocs,Calçados,Neumarkt Shopping,147549.8,473
Cvc Viagens,Serviços,Neumarkt Shopping,1338654.95,120
Damay Cafeteria,Gastronomia,Garten Shopping,10583.8,305
Damyller,Moda,Continente Shopping,448471.03,594
Damyller,Moda,Garten Shopping,398784.58,603
Damyller,Moda,Nações Shopping,222674.55,331
Damyller,Moda,Neumarkt Shopping,515446.71,718
Damyller,Não informado,Balneário Shopping,146571.15,224
Daniela Tombini,Moda,Neumarkt Shopping,211678.33,356
De Ville Gourmet,Gastronomia,Balneário Shopping,72960.91,850
Decathlon,Esportes,Continente Shopping,1105423.16,4465
Dedal Oficina de Costura,Serviços,Continente Shopping,1035.86,17
Delícia do Vale,Gastronomia,Norte Shopping,8335.51,159
Democrata,Calçados,Balneário Shopping,422071.47,940
Democrata,Calçados,Continente Shopping,404900.62,927
Democrata,Calçados,Garten Shopping,397590.25,899
Democrata,Calçados,Neumarkt Shopping,378020.93,820
Dengo,Beleza e Bem-estar,Balneário Shopping,229513.43,1005
Dez Pastéis,Gastronomia,Nações Shopping,19928.13,453
Diesel,Moda,Balneário Shopping,362826.55,153
Digital Duo,Eletrônicos,Garten Shopping,8422.4,28
Divert Park,Lazer,Continente Shopping,522.0,5
Divino Fogão,Gastronomia,Balneário Shopping,29572.71,525
Divino Fogão,Gastronomia,Continente Shopping,112675.06999999999,1531
Divino Fogão,Gastronomia,Garten Shopping,57122.46,918
Divino Fogão,Gastronomia,Neumarkt Shopping,65412.5,1285
Divino Fogão,Gastronomia - Restaurante,Norte Shopping,25752.579999999998,401
Docejo,Gastronomia,Continente Shopping,101980.21,2252
Dolce & Gabbana,Moda,Balneário Shopping,40754.0,9
Dolce & Gabbana Do Brasil,Moda,Balneário Shopping,716357.0,92
Don Barber,Beleza e Bem-estar,Neumarkt Shopping,3400.05,20
Don Pettine,Salão de Beleza | Barbearia,Nações Shopping,367.05,5
Dona Torta,Gastronomia,Garten Shopping,260517.27,5092
Donna Mirô,Gastronomia,Nações Shopping,22832.67,383
Dress To,Moda Feminina,Balneário Shopping,146869.2,179
Dudalina,Moda,Nações Shopping,177079.83,222
Due Sapori,Gastronomia,Neumarkt Shopping,83918.6,1285
Duladu,Gastronomia,Balneário Shopping,147432.31,554
Duplicado*,Moda,Garten Shopping,78053.61,123
Dvie Joalheria,Joalheria,Balneário Shopping,291483.0,15
EVOLUCELL CELULARES,Telefonia,Continente Shopping,7079.65,33
Eco Made,Casa e Decoração,Continente Shopping,175739.44,34
Ecomax,Hub da Saúde,Norte Shopping,1225.0,3
Ellus,Moda,Balneário Shopping,104849.37,114
Empório DUHomem,Moda,Neumarkt Shopping,7849.8,10
Empório Du Homem,Moda,Continente Shopping,998725.49,1217
Empório Du Homem,Moda,Nações Shopping,423201.04,301
Empório DuHomem,Moda,Norte Shopping,134778.53,203
Empório Sabores do Mundo,Gastronomia,Garten Shopping,341.0,6
Engenharia do Corpo Academia,Serviços,Nações Shopping,11132.4,14
Espaço Laser,Beleza e Bem-estar,Continente Shopping,110247.06,66
Espaço Laser,Beleza e Bem-estar,Nações Shopping,9832.73,9
Espaço Laser,Beleza e Bem-estar,Neumarkt Shopping,5486.9800000000005,4
Espaço Laser,Beleza e Bem-estar,Norte Shopping,3404.57,6
Essence Parfums,Beleza e Bem-estar,Nações Shopping,509055.38,587
Estacionamento - Nações Shopping,Serviços,Nações Shopping,10549.07,702
Estacionamento Norte Shopping,Não informado,Norte Shopping,6223.0,401
Estação BrinCar,Lazer,Neumarkt Shopping,240.0,7
Estação Choperia,Gastronomia,Neumarkt Shopping,42215.3,827
Estação Choperia,Gastronomia,Norte Shopping,22623.79,401
Estação do Doce,Gastronomia,Nações Shopping,10899.22,318
Estrela Beauty,Infantil,Balneário Shopping,56777.7,304
Evolucell,Eletrônicos,Continente Shopping,4360.0,21
Exclusiva Colchões,Casa e Decoração,Continente Shopping,73692.2,19
Express Grill,Gastronomia,Norte Shopping,20637.52,459
Express Grill,Gastronomia - Restaurante,Garten Shopping,32102.54,688
FARM Rio,Moda,Continente Shopping,315715.99,623
FATIMA ESPORTES,Esportes,Nações Shopping,99689.43000000001,214
FORUM,Moda,Balneário Shopping,149105.78,144
FREDDO,Gastronomia,Balneário Shopping,508.2,11
Fabrica de Natal,Casa e Decoração,Garten Shopping,41255.21,116
Farm,Beleza e Bem-estar,Nações Shopping,10531.67,16
Farm,Moda,Balneário Shopping,514513.06,777
Farm,Moda,Nações Shopping,239023.85,421
Farm,Moda Feminina,Garten Shopping,531166.02,908
Farm,Moda Feminina,Neumarkt Shopping,708883.64,1267
Farm,Vestuário feminino,Continente Shopping,9025.02,16
Feng Cheng,Gastronomia,Garten Shopping,213316.57,2881
Feng Cheng,Gastronomia,Neumarkt Shopping,115712.24,1542
Feng Cheng,Gastronomia,Norte Shopping,40496.19,576
Figueira Store,Esportes,Continente Shopping,51019.16,184
Fini,Gastronomia,Balneário Shopping,15850.38,308
Fini,Gastronomia,Continente Shopping,58916.44,2014
Fini,Gastronomia,Garten Shopping,2998.5,98
Fini,Gastronomia,Nações Shopping,2415.7,82
Floripratas,Presentes e Acessórios,Continente Shopping,65351.83,357
Forneria Carbone,Gastronomia,Continente Shopping,146777.71,400
Francisbel,Gastronomia,Nações Shopping,14.9,1
Frank d'Ferran Cabelereiros,Salão de Beleza | Barbearia,Continente Shopping,23750.0,44
Freddo,Gastronomia,Balneário Shopping,52450.59,1140
Freddo,Gastronomia,Garten Shopping,22285.38,728
Freddo,Gastronomia,Neumarkt Shopping,51272.81,1378
Fun Case,Eletrônicos,Balneário Shopping,7059.67,33
Fun Case,Eletrônicos,Norte Shopping,3403.0,21
Fun Case,Telefonia,Continente Shopping,20081.99,44
Fun Case,Telefonia,Garten Shopping,7051.0,44
Fun Case Gamer,Presentes e Acessórios,Balneário Shopping,20084.5,75
Fun Kids Car,Infantil,Garten Shopping,35.0,1
Fábrica Di Chocolate,Gastronomia,Continente Shopping,1406.15,53
Fábrica Di Chocolate,Gastronomia,Nações Shopping,4695.86,120
Fátima Bebê,Infantil,Nações Shopping,84713.99,288
Fátima Criança,Infantil,Nações Shopping,168883.7,758
Fátima Esportes,Esportes,Nações Shopping,54191.49,134
Fátima Papelaria,Papelaria,Nações Shopping,71049.68,447
GNC Cinemas,Lazer,Neumarkt Shopping,60073.5,1010
GOL Linhas Aéreas,Serviços,Continente Shopping,4079.62,3
Game Mania,Eletrônicos,Balneário Shopping,272919.79,233
Game Mania,Eletrônicos,Neumarkt Shopping,281659.77,276
Game Mania,Eletrônicos,Norte Shopping,282381.55,182
Gamelas & Panella's,Gastronomia,Continente Shopping,150555.51,2305
Gamelas & Panella´s,Gastronomia,Balneário Shopping,72287.22,820
Gelato Borelli,Gastronomia,Neumarkt Shopping,38495.65,881
Gelato Borelli,Gastronomia - Sorvetes,Garten Shopping,32853.81,716
Gelatony Gelateria,Gastronomia,Continente Shopping,5717.0,157
General Lyy,Moda,Garten Shopping,417119.93,1060
General Lyy,Moda,Neumarkt Shopping,307703.76,741
Geror,Ótica,Nações Shopping,1889.5,9
Gio Gelato Sorveteria Italiana Artesanal,Não informado,Nações Shopping,4680.91,144
Giraffa's,Gastronomia,Balneário Shopping,51677.07,796
Giraffas,Gastronomia,Continente Shopping,130824.58,2530
Gnc Balneario,Lazer,Balneário Shopping,50102.24,713
Gnc Cinemas,Lazer,Nações Shopping,16443.11,331
Gnc Joinville Garten,Lazer,Garten Shopping,34347.01,532
Go Coffee,Gastronomia,Continente Shopping,2855.45,91
Go Coffee,Gastronomia,Norte Shopping,1753.5,34
GoCoffee,Gastronomia,Balneário Shopping,1527.5,48
Goldko,Gastronomia,Continente Shopping,25310.64,351
Gondolier,Gastronomia,Neumarkt Shopping,172129.1,2182
Granado,Beleza e Bem-estar,Balneário Shopping,718925.92,2714
Granado Phamácias,Farmácias,Garten Shopping,534951.75,2304
GrandVision by Fototica,Ótica,Neumarkt Shopping,422583.5,229
Grandvision By Fototica,Gastronomia - Restaurante,Nações Shopping,117110.76,90
Grandvision by Fototica,Ótica,Balneário Shopping,237004.55,157
Grano Pasta Ristorante,Gastronomia,Garten Shopping,31839.08,589
Griletto,Gastronomia,Continente Shopping,80853.66,1983
Griletto,Gastronomia,Nações Shopping,29951.73,494
Griletto,Gastronomia - Restaurante,Garten Shopping,18538.93,401
Growfit,Gastronomia,Balneário Shopping,6130.9,78
Guzzatti,Joalheria,Nações Shopping,12757.8,17
H'Cel,Eletrônicos,Norte Shopping,187146.0,315
HOPE Moda íntima,Moda Feminina,Garten Shopping,225790.11000000002,816
HOT DOG DUPIRU,Gastronomia,Continente Shopping,22029.49,601
Havaianas,Calçados,Balneário Shopping,272405.58,2265
Havaianas,Calçados,Continente Shopping,45279.85,507
Havaianas,Calçados,Garten Shopping,257232.35,2486
Havaianas,Calçados,Nações Shopping,47489.409999999996,485
Havan,Casa e Decoração,Garten Shopping,1521159.96,5546
Havan,Casa e Decoração,Neumarkt Shopping,2421312.26,8201
Havan,Casa e Decoração,Norte Shopping,2443302.47,6645
Havanna Café,Gastronomia,Balneário Shopping,78532.55,542
Hector Albertazzi,Joalheria,Balneário Shopping,96841.27,43
Hefesto Acessorios,Presentes e Acessórios,Continente Shopping,97889.46,259
Hering,Moda,Garten Shopping,1257397.1500000001,3993
Hering,Moda,Norte Shopping,205730.34,678
Hering Store,Moda,Balneário Shopping,788297.96,2144
Hering Store,Moda,Continente Shopping,566925.17,1903
Hering Store,Moda,Neumarkt Shopping,951651.43,2846
Homem do Sapato,Moda,Continente Shopping,37728.95,43
Hope,Moda,Balneário Shopping,307183.66,941
Hope,Moda,Continente Shopping,169198.7,632
Hope,Moda,Neumarkt Shopping,354547.73,1128
Hope Nacoes Shopping,Outros,Nações Shopping,106784.01,366
Hot Dog Du Piru,Gastronomia,Continente Shopping,9418.94,242
I Love Berry,Calçados,Balneário Shopping,1966.0,52
IDéli oui,Beleza e Bem-estar,Continente Shopping,604266.08,1275
Idéli Oui,Beleza e Bem-estar,Garten Shopping,1243933.37,1861
Idéli.Oui,Beleza e Bem-estar,Neumarkt Shopping,1164824.7,1324
Idéli.oui,Beleza e Bem-estar,Norte Shopping,675485.23,1638
Innovva Editora,Livrarias,Garten Shopping,3054.3,45
Innovva Soluções Literárias,Livrarias,Nações Shopping,94.8,1
Inovare Suplementos,Esportes,Continente Shopping,20480.12,110
Inovathi Acessórios,Presentes e Acessórios,Garten Shopping,175052.71,529
Inspire Predrarias,Joalheria,Nações Shopping,16418.0,43
Intimissimi,Moda,Balneário Shopping,257919.5,407
Intimissimi,Moda,Continente Shopping,172123.37,344
Intimissimi,Moda,Garten Shopping,3170.5,10
Intimissimi,Moda Feminina,Neumarkt Shopping,219924.51,343
It Cell,Eletrônicos,Continente Shopping,24749.829999999998,123
JAH Açaí,Gastronomia,Nações Shopping,88772.39,1533
JBay,Moda,Continente Shopping,150953.16,301
JCanedo,Moda,Continente Shopping,231902.08000000002,360
JCanedo,Moda,Garten Shopping,342168.84,482
JCanedo,Moda,Neumarkt Shopping,555921.6900000001,823
