loja_nome,segmento,shopping,valor,cupons
Antonio's Boliche,Gastronomia - Sorvetes,Nações Shopping,1617.0,10
Antonio's Boliche,Lazer,Continente Shopping,713.0,6
Aramis,Moda,Balneário Shopping,883444.0,781
Aramis,Moda,Nações Shopping,45449.61,50
Aramis,Moda,Neumarkt Shopping,793110.99,833
Aramis Menswear,Moda,Garten Shopping,569118.5,527
Arcos Dourados Comercio De Alimentos Ltda,Gastronomia,Norte Shopping,65.7,1
Ardrak Ginger,Outros,Garten Shopping,723.5,3
Arezzo,Calçados,Continente Shopping,1420180.54,3010
Arezzo,Calçados,Garten Shopping,828653.86,1661
Arezzo,Calçados,Nações Shopping,603652.9299999999,1284
Arezzo,Calçados,Neumarkt Shopping,517833.88999999996,1138
Arezzo,Calçados,Norte Shopping,130043.23,329
Arezzo,Calçados Femininos,Balneário Shopping,1262927.6199999999,2361
Arquipélago  Sushi,Gastronomia,Continente Shopping,198091.37,499
Arranjos Express,Serviços,Garten Shopping,5914.0,47
Artwalk,Calçados,Balneário Shopping,874597.02,935
AstroBox,Gastronomia,Continente Shopping,4373.07,90
Atacadão,Supermercado,Norte Shopping,2744815.41,14963
Audiozoom,Hub da Saúde,Garten Shopping,363.0,1
Audithorium,Moda,Balneário Shopping,659556.19,1093
Audithorium,Moda,Garten Shopping,787775.76,1494
Audithorium,Moda,Norte Shopping,140161.79,269
Audithorium Menswear,Moda,Continente Shopping,559301.67,983
Authentic Feet,Moda,Neumarkt Shopping,363369.72000000003,593
Avatim,Beleza e Bem-estar,Nações Shopping,334224.14,1855
Avatim,Beleza e Bem-estar,Neumarkt Shopping,1425240.57,7908
Avatim,Beleza e Bem-estar,Norte Shopping,514443.58,3023
Avatim Cheiros Da Terra,Presentes e Acessórios,Garten Shopping,375418.44,2207
Aventura Jurássica,Serviços,Balneário Shopping,377.0,3
BEAGLE,Moda,Norte Shopping,3011.77,19
BOX 12,Presentes e Acessórios,Garten Shopping,1163.48,13
BRANDO BIKE,Presentes e Acessórios,Continente Shopping,129861.0,83
BRANDO BIKE,Presentes e Acessórios,Neumarkt Shopping,4646.0,4
BRANDO BIKES,Esportes,Continente Shopping,1400.35,2
Baby Bê,Infantil,Neumarkt Shopping,71547.05,256
Baby Mee,Infantil,Continente Shopping,4785.1,36
BabyMee,Infantil,Neumarkt Shopping,7719.929999999999,69
Bacio di Latte,Gastronomia,Balneário Shopping,308159.5,5625
Bacio di Latte,Gastronomia,Continente Shopping,342679.98,6975
Bagaggio,Presentes e Acessórios,Balneário Shopping,242566.15,404
Bagaggio,Presentes e Acessórios,Continente Shopping,358269.04,764
Bagaggio,Presentes e Acessórios,Garten Shopping,358309.27,808
Bagaggio,Presentes e Acessórios,Nações Shopping,252571.78,373
Bagaggio,Presentes e Acessórios,Neumarkt Shopping,304717.89,607
Balneário Shopping - Estacionamento,Serviços,Balneário Shopping,226041.01,7076
BanApple Gofres,Gastronomia,Continente Shopping,21.0,1
Bar do Alemão,Gastronomia,Norte Shopping,18923.35,62
Baummer,Joalheria,Nações Shopping,89656.94,500
Baummer Semijóias,Presentes e Acessórios,Garten Shopping,86122.26,555
Be Fly,Serviços,Balneário Shopping,220320.61000000002,25
Beagle,Moda,Balneário Shopping,365496.81,983
Beagle,Moda,Continente Shopping,485124.10000000003,1366
Beagle,Moda,Garten Shopping,664938.9,1837
Beagle,Moda,Nações Shopping,629808.51,1373
Beagle,Moda,Norte Shopping,377257.29000000004,986
BelShop,Beleza e Bem-estar,Nações Shopping,371170.02,2393
Belshop,Beleza e Bem-estar,Neumarkt Shopping,448490.08,3219
Bennemann | Acessórios,Presentes e Acessórios,Balneário Shopping,46508.55,73
Bergerson,Joalheria,Garten Shopping,4026405.13,186
Beto Carrero World Quiosque,Serviços,Balneário Shopping,3439.26,3
Beto Carrero World Quiosque,Serviços,Nações Shopping,1899.3600000000001,2
Bibi,Calçados,Neumarkt Shopping,7729.35,27
Bibi,Infantil,Balneário Shopping,384025.77999999997,1085
Bibi Calçados,Calçados,Garten Shopping,223992.63999999998,653
Big Jack Cervejaria,Gastronomia,Nações Shopping,5606.04,134
BioMundo Produtos Naturais,Beleza e Bem-estar,Neumarkt Shopping,157989.22,1041
Biscoitê,Calçados,Balneário Shopping,38537.02,198
Biscoitê,Gastronomia,Balneário Shopping,46837.9,173
Bkko,Moda,Norte Shopping,453621.91,739
Boali,Gastronomia,Garten Shopping,25775.29,504
Bob's,Gastronomia,Balneário Shopping,34884.86,1108
Bob's,Gastronomia,Norte Shopping,37689.26,956
Bob's (Quiosque 1),Gastronomia - Sorvetes,Norte Shopping,3280.2,166
Bob's (Quiosque 2),Gastronomia - Sorvetes,Norte Shopping,3552.8,165
Bob's - Quiosque,Gastronomia,Nações Shopping,3534.3,109
Bob's - Quiosque 2,Gastronomia,Nações Shopping,40526.98,1037
Bob's Sorvete - Quiosque,Gastronomia,Continente Shopping,87158.09999999999,2575
Body For Sure,Esportes,Garten Shopping,488.9,2
Body For Sure,Moda,Balneário Shopping,5886.69,11
Boiko,Joalheria,Balneário Shopping,1092724.83,287
Boiko Joalheiros,Joalheria,Norte Shopping,266218.62,199
Bom Beef,Gastronomia,Continente Shopping,89221.97,1000
Bona Park,Moda,Balneário Shopping,20579.46,40
Bondyou,Presentes e Acessórios,Balneário Shopping,18797.98,236
Bonna Panquecas,Gastronomia,Neumarkt Shopping,5825.849999999999,132
Bonna Panquecas e Massas,Gastronomia,Balneário Shopping,53613.57,848
Borelli,Gastronomia,Balneário Shopping,13673.89,306
Borelli Gelato,Gastronomia - Sorvetes,Continente Shopping,45239.63,1156
Boss,Moda,Balneário Shopping,1942203.09,933
Botoclinic,Beleza e Bem-estar,Continente Shopping,55464.96,70
Botoclinic,Beleza e Bem-estar,Garten Shopping,104268.11,113
Botoclinic,Beleza e Bem-estar,Norte Shopping,150339.25,122
Bottero,Calçados,Balneário Shopping,725902.65,1500
Bottero,Calçados,Neumarkt Shopping,800359.66,1836
Bowling Blu,Lazer,Norte Shopping,23646.52,98
Brando Bike,Lazer,Garten Shopping,12828.02,13
Brando Bike,Outros,Norte Shopping,371481.89,237
Brasil Cacau,Gastronomia,Continente Shopping,270161.86,3949
Brasileirisse,Gastronomia,Norte Shopping,187.92000000000002,4
Bread Pide,Gastronomia,Balneário Shopping,27252.92,427
Brooksfield,Moda,Balneário Shopping,1861669.11,1207
Brooksfield,Moda,Continente Shopping,1492548.3800000001,1206
Brooksfield,Moda,Garten Shopping,2215848.27,1497
Brooksfield,Moda,Neumarkt Shopping,2019747.83,1676
Bubble Mix,Gastronomia,Continente Shopping,180.0,7
Buddha SPA,Beleza e Bem-estar,Garten Shopping,11550.6,34
Buddha Spa,Serviços,Balneário Shopping,24771.6,53
Bull Prime,Gastronomia,Garten Shopping,30005.88,108
Bull Prime Steak House,Gastronomia,Garten Shopping,134897.09,431
Burger King,Gastronomia,Balneário Shopping,90419.19,1764
Burger King,Gastronomia,Continente Shopping,184657.43,3433
Burger King,Gastronomia,Garten Shopping,104236.19,2171
Burger King,Gastronomia,Nações Shopping,84749.29,1658
Burger King,Gastronomia,Neumarkt Shopping,157532.18,3206
Burger King,Gastronomia,Norte Shopping,202606.76,3463
BurgerBravo,Gastronomia,Neumarkt Shopping,177.7,2
Békko,Moda,Nações Shopping,735684.3,919
C&A,Moda,Balneário Shopping,3787743.22,12324
C&A,Moda,Continente Shopping,3621899.25,12946
C&A,Moda,Garten Shopping,2745892.78,10384
C&A,Moda,Nações Shopping,1879767.25,6975
C&A,Moda,Norte Shopping,489.94,1
C&A,Moda Feminina,Norte Shopping,6802.5,23
CANTINA MATTERELLO RESTAURANTE E PASTELARIA,Gastronomia,Garten Shopping,94637.94,2206
CAPA FINA,Telefonia,Garten Shopping,22952.36,246
CELULAR CENTER,Eletrônicos,Continente Shopping,44401.5,170
CLARO,Telefonia,Balneário Shopping,12555.4,6
CLIFIELD,Moda,Continente Shopping,530425.59,869
CONSULADO DI MINAS,Gastronomia,Balneário Shopping,42.0,2
CVC,Serviços,Garten Shopping,2909651.3,264
CVC,Serviços,Norte Shopping,1193385.16,146
Cabanas,Moda,Neumarkt Shopping,380225.04,903
Cacau Show,Gastronomia,Balneário Shopping,464300.32,3088
Cacau Show,Gastronomia,Continente Shopping,246142.04,2359
Cacau Show,Gastronomia,Garten Shopping,487749.42,4895
Cacau Show,Gastronomia,Nações Shopping,165589.83,1940
Cacau Show,Gastronomia,Neumarkt Shopping,605134.69,6087
Cacau Show,Gastronomia,Norte Shopping,328790.51,3313
Cacau Show Al,Gastronomia,Balneário Shopping,3532.65,1
Cacau Show Quiosque,Gastronomia,Balneário Shopping,1073.57,5
Cafe Cultura,Calçados,Balneário Shopping,828.81,21
Café Cultura,Gastronomia,Balneário Shopping,68953.63,1343
Café Cultura,Gastronomia,Continente Shopping,84845.42,1818
Café Cultura,Gastronomia,Garten Shopping,125129.21,2789
Café Cultura,Gastronomia,Nações Shopping,212.0,6
Café Cultura,Gastronomia,Neumarkt Shopping,241563.9,5063
Calvin Klein,Moda,Balneário Shopping,650917.03,1158
Calvin Klein,Moda,Garten Shopping,237756.06,331
Calvin Klein Jeans,Moda,Neumarkt Shopping,182624.0,376
Calvin Klein e Tommy Hilfiger,Moda,Nações Shopping,737319.7,937
Calzedonia,Moda,Balneário Shopping,169776.86,313
Calzedonia,Moda,Garten Shopping,44627.08,210
Calzedonia,Moda Feminina,Continente Shopping,83711.74,307
Calzedonia,Moda Feminina,Neumarkt Shopping,171352.91,359
Calçados Pegada,Calçados,Garten Shopping,97631.21,249
Camarão Express,Gastronomia,Balneário Shopping,87153.44,1002
Camarão Express,Gastronomia,Continente Shopping,431592.24,4589
Camarão Express,Gastronomia,Nações Shopping,373482.58,4195
Camarão Express,Gastronomia,Neumarkt Shopping,50902.22,849
Camicado,Casa e Decoração,Balneário Shopping,1258246.84,3393
Camicado,Casa e Decoração,Garten Shopping,317058.18,1161
Camicado,Casa e Decoração,Nações Shopping,468380.99,1433
Camicado,Casa e Decoração,Neumarkt Shopping,1081799.88,3927
Cantinho Grill,Gastronomia,Nações Shopping,57048.34,1053
Capivalley,Promocional,Continente Shopping,14502.0,27
Car Clinic,Lavação Automotiva,Garten Shopping,565.0,5
Carioca Calçados,Calçados,Continente Shopping,1428813.6500000001,4046
Carter's,Infantil,Garten Shopping,707046.65,2190
Carter's,Infantil,Neumarkt Shopping,213799.6,792
Carter´s,Infantil,Balneário Shopping,752900.61,2123
Carter´s,Infantil,Neumarkt Shopping,99.9,1
Cartes - Cozinha do Mundo,Gastronomia,Continente Shopping,437134.65,5250
Casa Bauducco,Gastronomia,Balneário Shopping,188588.46,1999
Casa Bauducco,Gastronomia,Garten Shopping,124643.65,1641
Casa Maria,Casa e Decoração,Continente Shopping,251635.12,3486
Casa Maria,Casa e Decoração,Nações Shopping,187146.17,2217
Casa Olga,Gastronomia,Neumarkt Shopping,20641.83,367
Casa Riachuelo,Casa e Decoração,Garten Shopping,389.96,1
Casa do Pão de Queijo,Gastronomia,Balneário Shopping,2473.3,60
Casas Bahia,Eletrodomésticos,Norte Shopping,2867747.86,1671
Cases e Capas,Presentes e Acessórios,Nações Shopping,71089.5,425
Cason,Eletrônicos,Nações Shopping,2789.0,6
Cassol Centerlar,Casa e Decoração,Nações Shopping,1792637.36,2747
Cavezzale,Presentes e Acessórios,Neumarkt Shopping,635033.44,1684
Cellairis,Eletrônicos,Balneário Shopping,2148.9,9
Celular Center,Eletrônicos,Balneário Shopping,3100.0,3
Celular Shop,Eletrônicos,Balneário Shopping,54688.8,167
Celulares e Cia.,Eletrônicos,Norte Shopping,52939.41,123
Centauro,Esportes,Balneário Shopping,5165806.62,11873
Centauro,Esportes,Continente Shopping,3358069.33,9013
Centauro,Esportes,Garten Shopping,3455296.74,9533
Centauro,Esportes,Nações Shopping,1391149.11,3679
Centauro,Esportes,Neumarkt Shopping,3294637.83,9624
Centauro,Esportes,Norte Shopping,1831014.81,4620
Chaveiro 3D,Serviços,Neumarkt Shopping,55.0,1
Chaveiros Colin,Serviços,Garten Shopping,339.0,9
Chef Naza,Gastronomia,Nações Shopping,185.3,2
Chef's & Fritas,Gastronomia,Nações Shopping,29634.31,364
Chilli Beans,Ótica,Balneário Shopping,203325.62,337
Chilli Beans,Ótica,Continente Shopping,149340.74,283
Chilli Beans,Ótica,Garten Shopping,576092.41,1064
Chilli Beans,Ótica,Nações Shopping,73600.96,160
Chilli Beans,Ótica,Neumarkt Shopping,6876.5199999999995,13
Chilli Beans,Ótica,Norte Shopping,329626.77,600
Chilli Beans Ótica,Ótica,Continente Shopping,43902.94,45
Chiquinho Sorvetes,Gastronomia,Neumarkt Shopping,59315.7,2626
Chiquinho Sorvetes,Gastronomia - Sorvetes,Continente Shopping,25808.51,871
Chiquinho Sorvetes,Gastronomia - Sorvetes,Garten Shopping,21648.52,900
Chiquinho Sorvetes,Gastronomia - Sorvetes,Norte Shopping,34804.56,1306
Chope Do Mestre,Gastronomia,Continente Shopping,4094.42,151
Chope do Mestre,Gastronomia,Nações Shopping,3971.3,119
Churras Churrascaria,Gastronomia - Restaurante,Norte Shopping,22397.14,28
Chuá,Moda Feminina,Balneário Shopping,442165.6,536
Chuá Brand,Moda,Garten Shopping,891329.34,993
Chuá Brand,Moda Feminina,Continente Shopping,590223.89,675
Cia Marítima,Moda Feminina,Neumarkt Shopping,521577.59,667
Cia da Saúde,Outros,Garten Shopping,1161.57,26
Cia do Homem,Moda,Neumarkt Shopping,2046083.33,3073
Cia do Terno,Moda,Norte Shopping,518701.02,864
Cia.Marítima,Moda,Nações Shopping,12194.9,17
Cinépolis,Lazer,Continente Shopping,91794.58,1389
Cinépolis,Lazer,Norte Shopping,35889.94,551
Claro,Telefonia,Continente Shopping,2060383.68,607
Claro,Telefonia,Garten Shopping,180736.12,57
Claro,Telefonia,Neumarkt Shopping,946471.13,407
Claro,Telefonia,Norte Shopping,655454.27,358
Claro S/a,Telefonia,Balneário Shopping,488444.42,151
Clifield,Moda,Balneário Shopping,787209.87,922
Clifield,Moda,Continente Shopping,803266.58,1252
Clube Melissa,Calçados,Balneário Shopping,275838.58,954
Clube Melissa,Calçados,Garten Shopping,11839.130000000001,63
Clube Melissa,Calçados,Neumarkt Shopping,304935.76,1203
Coach,Beleza e Bem-estar,Balneário Shopping,560339.9,155
Coach,Moda Feminina,Balneário Shopping,58292.3,18
Cobasi,Pets,Continente Shopping,774506.93,5933
Cobasi,Pets,Garten Shopping,481993.01,4354
Cobasi,Pets,Nações Shopping,575648.43,4226
Cobasi,Pets,Neumarkt Shopping,816966.14,5772
Cobasi,Pets,Norte Shopping,574513.09,4431
Colcci,Moda,Balneário Shopping,636526.51,561
Colcci,Moda,Nações Shopping,748526.17,858
Coliseu,Joalheria,Balneário Shopping,462425.05,161
Coliseu,Joalheria,Garten Shopping,974436.92,359
Companhia da Moda,Moda,Continente Shopping,791055.09,1467
Conecta Store,Eletrônicos,Garten Shopping,140658.14,31
Constance,Calçados,Continente Shopping,610428.4400000001,1963
Continente Shopping - Estacionamento,Serviços,Continente Shopping,139292.14,6685
Cores em Cacau,Gastronomia,Balneário Shopping,26643.67,294
Cores em Cacau,Gastronomia,Neumarkt Shopping,5615.73,97
Correios,Serviços,Neumarkt Shopping,458.7,6
Cotton On,Beleza e Bem-estar,Balneário Shopping,508984.75,1300
Cotton On,Moda,Continente Shopping,270553.45,830
Cotton On,Moda,Garten Shopping,303985.95,883
Cotton:on,Moda,Balneário Shopping,40523.61,105
Creamy Skin Care,Beleza e Bem-estar,Balneário Shopping,131722.64,807
Crepefy,Gastronomia,Continente Shopping,712.14,27
Crepefy,Gastronomia,Neumarkt Shopping,555.8,16
Criamigos,Infantil,Balneário Shopping,329900.41,867
Criamigos,Presentes e Acessórios,Garten Shopping,64821.43,208
Criatiff,Moda,Continente Shopping,28429.81,72
Criatiff,Moda Feminina,Nações Shopping,3269.76,7
Criatiff,Moda Feminina,Neumarkt Shopping,32464.890000000003,76
Crocs,Calçados,Balneário Shopping,352345.73,1093
Crocs,Calçados,Garten Shopping,323882.03,1026
Crocs,Calçados,Nações Shopping,105686.8,285
Crocs,Calçados,Neumarkt Shopping,257779.29,816
Cvc Viagens,Serviços,Neumarkt Shopping,2533477.23,219
D.O.C. RESTAURANTE,Gastronomia,Nações Shopping,3258.93,45
Dahlia Perfumaria,Beleza e Bem-estar,Norte Shopping,4950.82,10
Damay Cafeteria,Gastronomia,Garten Shopping,17148.27,497
Damyller,Moda,Continente Shopping,1069269.06,1383
Damyller,Moda,Garten Shopping,882619.24,1309
Damyller,Moda,Nações Shopping,566426.25,815
Damyller,Moda,Neumarkt Shopping,965845.1,1363
Damyller,Não informado,Balneário Shopping,185359.55,277
Daniela Tombini,Moda,Neumarkt Shopping,387909.66,704
De Ville Gourmet,Gastronomia,Balneário Shopping,126621.43,1500
Decathlon,Esportes,Continente Shopping,2207947.85,8922
Dedal Oficina de Costura,Serviços,Continente Shopping,1461.86,20
Delícia do Vale,Gastronomia,Norte Shopping,22025.78,424
Democrata,Calçados,Balneário Shopping,815617.94,1822
Democrata,Calçados,Continente Shopping,914852.85,2164
Democrata,Calçados,Garten Shopping,463957.89999999997,1052
Democrata,Calçados,Neumarkt Shopping,435585.74,971
Democrata,Lazer,Continente Shopping,1329.6,3
Dengo,Beleza e Bem-estar,Balneário Shopping,275996.48,1262
Detoni Beauty,Beleza e Bem-estar,Balneário Shopping,390.0,1
Dez Pastéis,Gastronomia,Nações Shopping,21572.03,493
Diesel,Moda,Balneário Shopping,812497.93,340
Digital Duo,Eletrônicos,Garten Shopping,19385.25,56
Divert Park,Lazer,Continente Shopping,3246.2,21
Divino Fogão,Gastronomia,Balneário Shopping,57035.99,962
Divino Fogão,Gastronomia,Continente Shopping,183544.84,2527
Divino Fogão,Gastronomia,Garten Shopping,111559.70999999999,1801
Divino Fogão,Gastronomia,Neumarkt Shopping,101745.98,1974
Divino Fogão,Gastronomia - Restaurante,Norte Shopping,36553.64,555
Docejo,Gastronomia,Continente Shopping,198408.99,4313
Dolce & Gabbana,Moda,Balneário Shopping,128861.0,19
Dolce & Gabbana Do Brasil,Moda,Balneário Shopping,1064327.0,130
Don Barber,Beleza e Bem-estar,Neumarkt Shopping,6025.46,40
Don Pettine,Salão de Beleza | Barbearia,Nações Shopping,1127.05,12
Dona Torta,Gastronomia,Garten Shopping,477921.07,9357
Donna Mirô,Gastronomia,Nações Shopping,58165.29,872
Donuts Place,Gastronomia,Neumarkt Shopping,1467.7,50
Dress To,Moda Feminina,Balneário Shopping,233529.88,282
Drive Kids,Lazer,Nações Shopping,30.0,1
Dudalina,Moda,Balneário Shopping,36823.42,63
Dudalina,Moda,Garten Shopping,13356.65,25
Dudalina,Moda,Nações Shopping,408260.44,530
Due Sapori,Gastronomia,Neumarkt Shopping,152650.62,2322
Duladu,Gastronomia,Balneário Shopping,175927.04,663
Duplicado*,Moda,Garten Shopping,108380.42,186
Dvie Joalheria,Joalheria,Balneário Shopping,607824.0,30
EMPORIO ESSENZA,Beleza e Bem-estar,Balneário Shopping,395.9,4
ESTETICCAR (acquazero),Serviços,Continente Shopping,109.9,1
EVOLUCELL CELULARES,Telefonia,Continente Shopping,12982.15,59
Eco Made,Casa e Decoração,Continente Shopping,226150.52,45
Ecomax,Hub da Saúde,Norte Shopping,1225.0,3
Eleve by 26fit,Esportes,Continente Shopping,129.9,1
Ella,Lazer,Garten Shopping,8000.0,1
Ellus,Moda,Balneário Shopping,187910.57,213
Ellus,Moda,Neumarkt Shopping,50862.81,90
Empório DUHomem,Moda,Neumarkt Shopping,31986.69,52
Empório Du Homem,Moda,Continente Shopping,2066013.0,2571
Empório Du Homem,Moda,Nações Shopping,985735.79,688
Empório DuHomem,Moda,Norte Shopping,200165.37,316
Empório Essenza,Beleza e Bem-estar,Balneário Shopping,5366.98,24
Empório Essenza,Casa e Decoração,Continente Shopping,1297.25,10
Empório Sabores do Mundo,Gastronomia,Garten Shopping,686.95,10
Empório Sabores do Mundo,Gastronomia,Neumarkt Shopping,762.0,12
Empório Seletto,Supermercado,Continente Shopping,7.0,1
Empório du Homem,Moda,Continente Shopping,34389.13,46
Engenharia do Corpo Academia,Serviços,Nações Shopping,15710.16,18
Espaço Laser,Beleza e Bem-estar,Continente Shopping,196836.95,131
Espaço Laser,Beleza e Bem-estar,Nações Shopping,19271.15,13
Espaço Laser,Beleza e Bem-estar,Neumarkt Shopping,5911.93,6
Espaço Laser,Beleza e Bem-estar,Norte Shopping,4652.17,7
Espaço Make,Beleza e Bem-estar,Continente Shopping,10.0,1
Espaço Make,Beleza e Bem-estar,Garten Shopping,790.97,19
Essence Parfums,Beleza e Bem-estar,Nações Shopping,559239.58,630
Estacionamento - Nações Shopping (CERTO),Serviços,Nações Shopping,32130.07,2275
Estacionamento - Nações Shopping (CERTO),Serviços,Norte Shopping,11.0,1
Estacionamento Norte Shopping,Serviços,Norte Shopping,8273.0,512
Estação BrinCar,Lazer,Neumarkt Shopping,240.0,7
Estação Choperia,Gastronomia,Neumarkt Shopping,67042.1,1354
Estação Choperia,Gastronomia,Norte Shopping,35004.53,598
Estação do Doce,Gastronomia,Nações Shopping,47059.21,1613
Estrela Beauty,Infantil,Balneário Shopping,64306.4,346
Evolucell,Eletrônicos,Continente Shopping,4777.0,24
Exclusiva Colchões,Casa e Decoração,Continente Shopping,306936.98,84
Exclusiva Colchões,Casa e Decoração,Nações Shopping,17254.4,5
Exclusiva Colchões & Sofás,Casa e Decoração,Norte Shopping,193673.19,61
Express Grill,Gastronomia,Norte Shopping,36014.92,774
Express Grill,Gastronomia - Restaurante,Garten Shopping,50207.02,1056
FARM,Moda,Continente Shopping,67049.88,121
FARM,Moda,Neumarkt Shopping,110512.13,170
FARM Rio,Moda,Continente Shopping,397571.4,764
FATIMA ESPORTES,Esportes,Nações Shopping,429180.3,869
FORUM,Moda,Balneário Shopping,340720.27,339
FREDDO,Gastronomia,Balneário Shopping,508.2,11
FREDDO GELATERIA,Gastronomia,Nações Shopping,1377.8,31
FUN CASE,Telefonia,Garten Shopping,813.0,3
Fabrica de Natal,Casa e Decoração,Garten Shopping,47232.82,138
Farm,Beleza e Bem-estar,Nações Shopping,149177.81,266
Farm,Moda,Balneário Shopping,657542.76,1000
Farm,Moda,Nações Shopping,258485.83,466
Farm,Moda Feminina,Garten Shopping,726009.88,1268
Farm,Moda Feminina,Neumarkt Shopping,851595.45,1526
Farm,Vestuário feminino,Continente Shopping,287820.52,491
Feng Cheng,Gastronomia,Garten Shopping,355661.84,5001
Feng Cheng,Gastronomia,Neumarkt Shopping,228758.37,3009
Feng Cheng,Gastronomia,Norte Shopping,82997.4,1149
Figueira Store,Esportes,Continente Shopping,59903.87,213
Fini,Gastronomia,Balneário Shopping,38903.69,879
Fini,Gastronomia,Continente Shopping,79566.81,2685
Fini,Gastronomia,Garten Shopping,5911.16,203
Fini,Gastronomia,Nações Shopping,5778.66,191
Fini,Gastronomia,Neumarkt Shopping,11.95,1
FisioMastter,Beleza e Bem-estar,Garten Shopping,1900.0,1
Flor de Laranjeira,Serviços,Garten Shopping,806.0,6
Floripratas,Presentes e Acessórios,Continente Shopping,138839.0,753
Forneria Carbone,Gastronomia,Continente Shopping,256261.9,691
Francisbel,Gastronomia,Nações Shopping,1204.06,31
Frank d'Ferran Cabelereiros,Salão de Beleza | Barbearia,Continente Shopping,30479.0,66
Freddo,Gastronomia,Balneário Shopping,106643.65,2362
Freddo,Gastronomia,Garten Shopping,30074.579999999998,913
Freddo,Gastronomia,Neumarkt Shopping,102918.26,2800
Freddo Gelateria,Gastronomia - Sorvetes,Norte Shopping,1462.79,32
Fun Case,Eletrônicos,Balneário Shopping,12459.34,45
Fun Case,Eletrônicos,Norte Shopping,5112.0,28
Fun Case,Telefonia,Continente Shopping,29438.99,72
Fun Case,Telefonia,Garten Shopping,13956.0,64
Fun Case Gamer,Presentes e Acessórios,Balneário Shopping,22498.4,83
Fun Kids Car,Infantil,Garten Shopping,35.0,1
Fábrica Di Chocolate,Gastronomia,Continente Shopping,3753.96,137
Fábrica Di Chocolate,Gastronomia,Nações Shopping,8640.75,227
Fátima Bebê,Infantil,Nações Shopping,209840.26,777
Fátima Criança,Infantil,Nações Shopping,459238.49,1846
Fátima Esportes,Esportes,Nações Shopping,88894.04000000001,212
Fátima Papelaria,Papelaria,Nações Shopping,227477.45,1269
GNC Cinemas,Lazer,Neumarkt Shopping,87488.74,1527
