cliente_id,loja_nome,n,valor
3184,Mini Kalzone,1,44.5
3184,Natura,1,313.5
3184,Panvel Farmácias,1,171.49
3184,Youcom,1,339.7
3307,Cacau Show,1,89.0
3307,Lojas Americanas,1,67.37
3307,Riachuelo,1,259.96
3428,Mini Kalzone,2,21.5
3428,Panvel Farmácias,1,19.24
3439,Neumarkt Shopping - Estacionamento,1,24.0
3582,Cacau Show,1,19.0
3582,Dedal Oficina de Costura,1,0.01
3582,Giraffas,2,65.0
3582,Kalunga,5,175.46
3582,Milky Moo,1,34.0
3582,Studio Z,1,359.98
3582,Zanoni Sushi,1,89.92
3596,Chiquinho Sorvetes,1,10.0
3596,Kib´s,2,67.84
3738,Lojas Americanas,1,39.46
3826,Cantinho Grill,1,69.9
3826,Riachuelo,1,39.99
3826,Uebel Make Up,1,77.9
3826,z Bob's - Quiosque 2,2,32.8
3828,Kfc,1,76.7
3964,Avatim,1,138.0
3964,Kopenhagen,1,65.7
3964,Renner,1,315.6
3964,Studio Z,1,49.99
3992,CANTINA MATTERELLO RESTAURANTE E PASTELARIA,4,257.98
3992,Dona Torta,1,80.0
3992,Tech Store,1,139.9
4094,Arezzo,1,999.0
4094,Vivara,1,587.0
4141,Madero,1,162.8
4141,Outback Steakhouse,1,216.94
4290,Gondolier,1,49.0
4292,Bottero,1,459.9
4292,Cabanas,1,17.0
4292,Kalunga,2,125.0
4292,Kings Sneakers,1,199.9
4292,Me.Linda,1,77.0
4292,Preçolândia,1,5.0
4322,C&A,1,479.96
4322,Cantinho Grill,1,93.7
4322,Centauro,1,39.0
4322,Cobasi,1,61.8
4322,Dez Pastéis,1,50.8
4322,FATIMA ESPORTES,1,2359.9
4322,Mini Kalzone,3,64.0
4449,Centauro,1,388.0
4449,HOT DOG DUPIRU,2,46.0
4449,Lojas Americanas,2,32.98
4449,McDonald's,5,168.8
4449,Outback Steakhouse,1,144.09
4449,Pernambucanas,4,769.94
4449,Ri Happy Baby,1,189.0
4466,Neumarkt Shopping - Estacionamento,1,22.0
4569,Renner,1,829.6
4623,Avatim,1,80.0
4623,Kalunga,1,49.7
4623,Kopenhagen,3,141.9
4623,Le Lis,1,789.7
4623,Madero,1,147.4
4623,Mamma Mia Express,3,122.0
4623,McDonald's,5,131.3
4623,Mini Kalzone,2,34.0
4623,Neumarkt Shopping - Estacionamento,1,16.0
4623,Orientali,1,33.16
4623,Panvel Farmácias,2,273.69
4623,Pizza Hut,2,283.2
4623,Portus Padaria Artesanal,1,14.9
4623,Sinhá Benta Gourmet,1,49.0
4624,Livraria Catarinense,1,104.9
4624,Lug's,1,54.98
4624,World Tennis,1,99.98
4646,Feng Cheng,1,85.59
4682,Camarão Express,4,198.6
4682,Mini Kalzone,1,23.4
4682,Pittol,1,210.95
4682,Via Pian Food,4,144.96
4683,Bacio di Latte,1,65.85
4683,Ri Happy Baby,1,129.0
4698,Neumarkt Shopping - Estacionamento,2,32.0
4725,Preçolândia,1,162.3
4881,Renner,1,119.9
4892,IDéli oui,1,819.0
4892,JCanedo,1,128.97
4892,Ravelli,1,299.8
5097,Belshop,1,33.96
5097,Cacau Show,1,154.0
5097,Café Cultura,1,22.0
5097,Camarão Express,1,36.0
5097,Centauro,1,259.98
5097,Kopenhagen,1,27.8
5097,Mamma Mia Express,2,219.5
5097,Panvel Farmácias,3,396.79
5097,Pratafina,1,8.0
5123,Decathlon,2,212.47
5123,Swell Poke,2,120.0
5131,Giraffas,1,104.0
5131,Studio Z,1,39.99
5134,Renner,1,159.7
5322,Renner,2,309.4
5322,Riachuelo,1,379.96
5529,Avatim,2,352.5
5529,Cacau Show,3,120.38
5529,MB Acessórios,1,34.9
5529,Mamma Mia Express,4,151.0
5529,Me.Linda,1,95.99
5529,Mini Kalzone,1,11.5
5529,Neumarkt Shopping - Estacionamento,1,16.0
5529,Panvel Farmácias,1,120.01
5740,KFC,1,41.5
5740,McDonald's,1,29.0
5920,Gondolier,1,143.0
6058,Café Cultura,3,91.9
6058,Due Sapori,5,404.08
6058,Feng Cheng,4,254.23
6058,Havan,2,76.97
6058,Kalunga,2,94.7
6058,LOJAS AMERICANAS,4,214.16
6058,McDonald's,2,87.5
6058,Mini Kalzone,4,97.5
6058,Panvel Farmácias,4,493.1
6058,Renner,6,1248.1
6058,Riachuelo,1,139.99
6058,Sinhá Benta Gourmet,2,123.54
6194,Cinépolis,1,91.0
6194,Kalunga,1,199.9
6380,Havan,1,24.99
6380,Neumarkt Shopping - Estacionamento,1,22.0
6706,Renner,1,459.5
7640,Baummer,1,159.8
7640,C&A,1,41.98
7640,Donna Mirô,1,25.0
7640,Kings,1,529.8
7640,Renner,1,169.7
7676,Lojas Americanas,1,40.85
7789,Camarão Express,1,5.0
7789,Carioca Calçados,1,79.98
7789,Hering Store,1,95.99
7789,Mr. Cheff,1,18.99
7789,Renner,1,278.0
7909,Fátima Criança,1,1045.08
7928,C&A,1,529.97
7934,Neumarkt Shopping - Estacionamento,1,22.0
8001,Café Cultura,1,35.0
8001,Camarão Express,1,36.0
8001,Centauro,1,369.97
8001,Chiquinho Sorvetes,1,9.0
8001,Feng Cheng,1,29.5
8001,Gondolier,1,10.0
8001,Hering Store,1,119.99
8001,LAtte Art Coffee Cafeteria,1,9.0
8001,LOJAS AMERICANAS,1,24.99
8001,Lindt,1,14.8
8001,Madero,1,229.9
8001,Mamma Mia Express,1,43.0
8001,Me.Linda,3,375.49
8001,Natura,1,234.22
8001,Outback Steakhouse,1,73.58
8001,Polo Wear,1,99.99
8001,Renner,6,1890.25
8001,Riachuelo,2,439.95
8001,Sinhá Benta Gourmet,1,37.8
8271,Havan,1,189.97
8271,Leo Cosméticos,1,112.65
8694,Camicado,1,29.99
8694,Estação Choperia,1,47.0
8694,Giraffa's,1,29.0
8694,Kalunga,1,49.6
8694,Mini Kalzone,1,10.0
8694,Neumarkt Shopping - Estacionamento,1,22.0
8694,Orientali,2,97.93
8694,Pizza Hut,1,39.9
8694,Preçolândia,1,20.0
8723,Riachuelo,1,89.89
8859,Bacio di Latte,1,19.95
8859,Gamelas & Panella's,1,122.1
8859,Renner,1,99.9
8892,Granado,1,96.0
8892,Paris Cosméticos,1,679.0
8892,Ri Happy,1,199.0
8892,Zara,2,3339.0
9000,Adcos,1,619.0
9000,Centauro,1,259.96
9000,Freddo,1,8.0
9000,Livrarias Catarinense,2,176.7
9000,Me.Linda,1,99.69
9000,Neumarkt Shopping - Estacionamento,1,9.0
9000,Renner,1,299.8
9032,Bob's,1,16.0
9032,Kfc,1,79.9
9129,Camarão Express,1,57.9
9129,Cobasi,1,211.9
9129,Continente Shopping - Estacionamento,1,20.0
9129,Docejo,4,44.0
9129,Gamelas & Panella's,5,363.35
9129,Kalunga,2,125.4
9129,Lojas Americanas,6,127.72
9129,McDonald's,5,98.5
9129,Nutty Bavarian,3,120.0
9129,Orientali,3,196.18
9129,Panvel Farmácias,3,4603.97
9129,Pernambucanas,1,211.96
9129,Renner,2,679.2
9129,Riviera Café,2,73.0
9129,Spoleto,3,110.94
9191,Beagle,1,439.96
9191,Centauro,2,423.87
9191,Cobasi,2,453.0
9191,Pratafina,2,390.0
9260,Cacau Show,2,392.0
9260,Kalunga,1,76.3
9260,Lojas Americanas,3,147.31
9260,Renner,1,49.0
9260,Riachuelo,1,17.99
9273,Beagle,2,134.98
9273,C&A,1,79.99
9426,Lupo,1,156.5
9489,Bottero,1,1119.4
9489,Havan,1,139.98
9489,Panvel Farmácias,1,116.16
9497,Freddo,1,21.95
9497,Madero,2,431.2
9497,Neumarkt Shopping - Estacionamento,1,22.0
9497,Renner,1,159.9
9550,KFC,1,39.6
9898,Estacionamento - Nações Shopping,1,16.0
9998,Dez Pastéis,1,41.5
10059,Cacau Show,1,117.0
10059,Centauro,2,579.97
10059,Estação Choperia,2,28.0
10059,Me.Linda,1,59.8
10059,Panvel Farmácias,1,23.0
10059,Renner,1,227.6
10061,Kopenhagen,1,27.8
10618,Kalunga,1,6.9
10618,Mini Kalzone,1,21.0
10801,Cobasi,1,386.12
10853,Balneário Shopping - Estacionamento,1,35.0
10858,Atacadão,1,121.01
10858,Riachuelo,1,459.96
10913,Superlegal,1,109.98
11021,Renner,1,509.4
11021,Riachuelo,1,45.9
11256,Norte Shopping - Estacionamento,1,14.0
11272,Burger King,1,50.48
11272,Mamma Mia Express,2,64.0
11272,Mini Kalzone,1,10.0
11563,Brooksfield,1,5295.52
11563,Burger King,2,115.7
11563,Café Cultura,3,64.0
11563,Due Sapori,5,529.65
11563,Feng Cheng,2,254.52
11563,Lindt,1,593.72
11563,Livrarias Catarinense,1,14.0
11563,McDonald's,2,33.5
11563,Mini Kalzone,3,94.5
11563,Sinhá Benta Gourmet,5,574.74
11610,Cacau Show,1,81.0
11610,Livrarias Catarinense,1,8.2
11610,Ri Happy,1,99.0
11803,Bacio di Latte,2,73.85
11803,Kalunga,3,86.4
11803,Mini Kalzone,1,22.0
11958,Camicado,1,319.91
11958,Cobasi,1,176.9
11958,Mar de Maria,1,279.7
12023,Crocs,1,250.0
12023,Gamelas & Panella´s,1,27.55
12023,Kopenhagen,4,64.2
12023,Livrarias Catarinense,1,156.0
12023,Madero,1,188.1
12023,Manteigaria do Porto,1,101.3
12023,Paladare Di Italia,2,231.0
12023,Renner,1,369.5
12023,Superlegal Brinquedos,1,59.99
12023,Swell Poke,1,47.0
12382,Estacionamento - Nações Shopping,1,16.0
12547,Neumarkt Shopping - Estacionamento,1,16.0
12621,Estacionamento - Nações Shopping,1,10.0
12681,Livrarias Catarinense,1,39.9
12681,Studio Z,1,99.99
12681,Youcom,1,159.9
12709,Riachuelo,1,729.72
12714,Cassol Centerlar,1,15.9
12714,Fátima Papelaria,2,4.6
12714,Kopenhagen,1,46.4
12714,Livraria Catarinense,3,153.9
12714,Lug's,2,80.87
12714,Panvel Farmácias,1,8.33
12714,Subway,1,86.0
12838,C&A,2,339.92
12838,Havan,1,279.89
12838,Panvel Farmácias,2,54.82
12838,Renner,2,358.0
12838,Subway,1,29.0
12970,LOJAS AMERICANAS,1,80.83
12970,Me.Linda,1,59.0
13291,Bacio di Latte,1,43.9
13291,Centauro,2,1619.88
13291,Docejo,1,62.0
13291,Madero,1,142.0
13291,Milky Moo,1,48.0
13291,Morana,2,299.6
13291,Pernambucanas,1,539.98
13291,Renner,2,489.3
13291,Riachuelo,1,475.95
13291,Studio Z,1,269.97
13330,A Fabulosa,1,199.9
13330,Bacio di Latte,4,235.5
13330,Café Cultura,2,68.0
13330,Centauro,1,17.27
13330,Kalunga,1,8.6
13330,Madero,1,115.0
13330,McDonald's,2,145.7
13330,Me.Linda,2,54.59
13330,Renner,1,69.9
13330,Ri Happy,1,29.0
13379,Havan,1,339.0
13452,Centauro,1,849.98
13452,Panvel Farmácias,1,40.07
13457,HOT DOG DUPIRU,3,135.99
13457,Kalunga,1,34.3
13457,Spoleto,1,42.4
13564,Pittol,1,579.0
13564,Riachuelo,2,986.73
13698,Cobasi,1,554.96
13715,Lindt,2,91.58
13824,Feng Cheng,1,44.0
13824,LOJAS AMERICANAS,2,124.85
13824,Livrarias Catarinense,1,7.9
13824,Lupo,1,37.02
13824,Mini Kalzone,2,23.0
13824,Sinhá Benta Gourmet,2,72.1
13983,Mânoa Acessórios,1,139.0
14344,Lojas Americanas,1,448.74
14344,McDonald's,2,226.09
14376,Lug's,1,74.97
14376,Mini Kalzone,1,27.0
14376,Natura,1,29.9
14393,Levi's,1,329.9
14393,Riachuelo,1,159.0
14488,Riachuelo,1,739.85
14544,Cobasi,1,93.9
14544,Renner,1,259.6
14560,.,1,973.0
14560,10 Pastéis,1,71.5
14560,Centauro,1,59.99
14560,Fini,1,32.18
14560,Havaianas,2,115.98
14560,Havan,1,79.98
14560,Kalunga,1,93.5
14560,McDonald's,1,29.5
14661,Centauro,1,249.99
14661,Decathlon,1,115.95
14661,Me.Linda,2,592.29
14661,Provin Joias,1,1163.65
14722,Havan,2,28.97
14722,Natura,1,59.78
14722,Ri Happy,1,99.0
14722,Riachuelo,1,65.97
14792,Neumarkt Shopping - Estacionamento,1,22.0
14815,Pittol,1,149.0
14815,Renner,1,309.6
14815,Superlegal,1,149.98
14820,Crocs,1,326.0
14820,Livrarias Curitiba,1,442.1
15107,Mamma Mia Express,1,136.0
15202,LOJAS AMERICANAS,1,27.0
15202,McDonald's,1,33.4
15202,Mini Kalzone,2,31.9
15309,Feng Cheng,1,63.14
15309,McDonald's,2,81.6
15309,Mcdonald´s Quiosque,2,13.5
15309,Superlegal,2,98.99
15309,Swell Poke,1,58.0
15320,Continente Shopping - Estacionamento,1,20.0
15397,Damyller,1,429.0
15397,Le Lis,1,359.0
15397,iPlace Mobile,1,169.0
15429,C&A,1,59.98
15429,Havan,1,199.98
15432,Lojas Americanas,1,10.0
15570,Burger King,1,26.9
15570,Lojas Americanas,1,20.97
15571,C&A,1,169.99
15599,Burger King,1,36.9
15599,Casa Bauducco,1,69.0
15599,Havan,2,449.93
15599,Milky Moo,1,22.0
15599,Pittol,1,139.99
15599,Ri Happy,1,188.0
15737,Madero,1,169.4
15737,Mini Kalzone,1,10.0
15737,Panvel Farmácias,1,8.89
15737,Spoleto,1,34.9
15816,Casa Maria,1,12.0
15869,Havan,1,169.99
15869,Renner,1,159.9
15869,Studio Z,1,179.99
16234,Kopenhagen,1,29.9
16234,Renner,1,799.5
16544,Chef's & Fritas,1,83.7
16544,Mini Kalzone,1,19.5
16544,Pittol,2,363.96
16912,Estacionamento - Nações Shopping,1,10.0
17039,Cacau Show,4,77.0
17039,Delícia do Vale,1,26.08
17039,Sabor Brasileiro,6,150.76
17281,Kalunga,1,35.2
17833,Dona Torta,1,28.0
17833,Havan,1,554.93
17833,Livrarias Curitiba,1,39.9
18277,Renner,1,449.7
18277,Zara,1,279.0
18497,Feng Cheng,1,113.73
18497,Livrarias Catarinense,3,371.12
18497,McDonald's,1,101.7
18497,Norte Shopping - Estacionamento,1,16.0
18497,Renner,1,359.8
18632,Neumarkt Shopping - Estacionamento,1,16.0
18687,HOT DOG DUPIRU,1,57.0
18687,McDonald's,2,94.8
18817,LOJAS AMERICANAS,1,27.67
18817,Le Lis,3,1566.21
18817,Mamma Mia Express,1,39.0
18817,Track & Field,1,279.8
18973,Centauro,1,299.99
18973,Damyller,1,499.0
18973,Laci Baruffi,1,458.15
18973,Ri Happy,1,199.0
19044,Cobasi,1,23.5
19044,Havan,1,279.96
19044,Kalunga,1,13.8
19044,Lojas Americanas,1,11.99
19044,Paquetá,1,219.99
19044,Renner,1,159.9
19112,Neumarkt Shopping - Estacionamento,1,16.0
19173,Ri Happy,1,139.99
19304,Decathlon,1,149.99
19304,Outback Steakhouse,1,194.0
19329,Atacadão,1,44.09
19329,Cacau Show,1,115.0
19329,Havan,2,447.87
19329,Kalunga,2,1024.18
19329,Leo Cosméticos,1,14.0
19329,Livrarias Catarinense,1,133.0
19329,Lojas Americanas,1,47.95
19329,Renner,1,335.6
19532,Freddo,1,13.0
19532,LOJAS AMERICANAS,1,36.05
19532,Livrarias Catarinense,1,104.8
19532,Pizza Hut,1,79.8
19532,Renner,1,179.9
19659,Carioca Calçados,1,289.99
19659,Continente Shopping - Estacionamento,1,16.0
19659,Kalunga,1,93.1
19659,Nike Unite,1,1368.74
19659,Studio Z,1,54.0
19666,McDonald's,1,30.8
19666,Renner,1,159.9
19666,Tok & Stok,1,499.9
19743,Bacio di Latte,2,225.1
19743,Luz da Lua,1,399.9
19743,Zara,2,956.5
19748,Renner,1,179.8
19748,Tommy Hilfiger,1,449.0
19805,Renner,1,69.9
19805,Vivara,1,3150.0
19839,Belshop,1,9.98
19839,Cacau Show,2,122.0
19839,Idéli.Oui,1,149.0
19839,Kalunga,1,65.4
19839,Livrarias Catarinense,1,21.2
19839,Madero,1,133.43
19869,Burger King,2,71.4
19869,Feng Cheng,1,98.08
19869,Kalunga,1,5.8
19869,McDonald's,1,26.0
19880,Bkko,1,260.91
19880,Burger King,1,120.7
19880,Natura,2,209.1
19880,Tech Smart,1,149.9
19880,World Tennis,1,299.0
19894,Renner,1,189.7
19894,Riachuelo,1,69.9
19894,Studio Z,1,89.99
19940,Chiquinho Sorvetes,1,15.0
19940,Feng Cheng,1,123.86
19940,Livrarias Catarinense,3,188.3
19940,Panvel Farmácias,1,167.3
19940,Preçolândia,1,102.5
19940,Renner,1,99.9
19940,Sinhá Benta Gourmet,1,92.86
20005,Audithorium,1,149.9
20005,Livrarias Catarinense,1,129.8
20005,Norte Shopping - Estacionamento,1,16.0
20026,Cacau Show,1,219.88
20034,Jeronimo,1,215.6
20034,Kopenhagen,2,86.9
20034,Madero,1,298.1
20188,Brooksfield,1,299.9
20188,Gondolier,1,45.0
20188,McDonald's,1,27.8
20188,Me.Linda,1,172.8
20200,C&A,1,349.98
20200,Pizza Hut,1,109.6
20324,C&A,2,575.95
20324,Panvel Farmácias,1,101.52
20324,Renner,3,1524.9
20336,Life Vivara,1,130.0
20336,Osklen,1,2488.0
20336,Richard's,1,499.0
20420,Pittol,1,99.97
20420,Renner,1,259.7
20504,Neumarkt Shopping - Estacionamento,1,22.0
20537,Café Cultura,1,54.0
20537,Renner,3,1088.3
20537,Superlegal,1,99.98
20615,Tech Smart,1,115.0
20629,Havan,4,574.8
20629,Kopenhagen,1,179.9
20629,Livrarias Catarinense,1,29.9
20629,Renner,1,99.8
20643,10 Pastéis,1,16.5
20643,Burger King,3,145.49
20643,Granado,1,37.0
20643,Livrarias Catarinense,1,43.0
20643,Mini Kalzone,2,27.0
20643,Paris Cosméticos,1,139.95
20643,Riachuelo,1,229.98
20644,Farm,1,1242.0
20644,Me.Linda,1,561.08
20644,Renner,1,309.0
20644,Youcom,1,1439.8
20651,Burger King,1,62.8
20651,Life Vivara,2,490.0
20651,Lindt,1,119.99
20651,Livrarias Catarinense,1,10.1
20651,Lua Luá,2,295.9
20651,Renner,1,49.9
20651,Youcom,3,169.7
20765,Neumarkt Shopping - Estacionamento,1,16.0
20860,Chiquinho Sorvetes,1,38.0
20883,Atacadão,3,592.26
20883,Mc Donalds,1,25.8
20883,Riachuelo,1,278.5
20912,Le Creuset,1,67.8
20927,Renner,2,619.4
20928,Outback Steakhouse,1,228.69
20935,Estacionamento - Nações Shopping,1,16.0
20948,O Boticário,1,73.0
20948,Renner,1,99.9
20948,Zara,1,1.0
20960,Norte Shopping - Estacionamento,1,14.0
21033,Neumarkt Shopping - Estacionamento,1,16.0
21331,Hering Store,1,89.99
21331,Kalunga,1,20.1
21331,LOJAS AMERICANAS,1,71.87
21331,Madero,2,232.93
21331,Mamma Mia Express,1,150.0
21331,Track & Field,1,269.9
21391,Pittol,1,294.78
21433,Centauro,1,59.99
21433,Farm,1,349.0
21433,Havan,1,29.99
21433,Panvel Farmácias,2,92.96
21433,Renner,2,689.5
21433,Riachuelo,1,419.77
21460,C&A,2,602.95
21460,Centauro,2,489.96
21460,Madero,2,39.0
21460,Renner,3,1059.5
21460,Ri Happy,1,79.0
21460,Zara,4,580.5
21499,Gondolier,1,52.0
21552,Avatim,1,126.0
21552,Lindt,2,18.78
21552,Livrarias Catarinense,1,19.6
21552,Madero,1,173.74
21552,Riachuelo,1,279.98
21575,O Boticário,1,355.8
21699,Lindt,1,20.0
21699,Mamma Mia Express,1,103.0
21699,Neumarkt Shopping - Estacionamento,1,16.0
21699,Óticas Carol,1,4427.0
21726,LOJAS AMERICANAS,2,21.43
21726,Ri Happy,1,249.0
21799,Cacau Show,1,77.98
21799,Café Cultura,1,16.0
21799,Centauro,1,299.99
21799,Due Sapori,1,57.9
21799,Hering Store,1,839.92
21799,Lindt,2,335.94
21799,Mini Kalzone,2,29.8
21799,Neumarkt Shopping - Estacionamento,2,32.0
21799,Panvel Farmácias,1,32.09
21799,Renner,1,14.9
21858,Burger King,2,97.7
21858,Neumarkt Shopping - Estacionamento,4,76.0
21858,Outback Steakhouse,1,277.42
21858,Óticas Carol,2,7328.0
21860,Estacionamento - Nações Shopping,1,16.0
21877,Avatim,1,298.0
21877,Havan,1,239.93
21877,Kalunga,1,118.1
21877,Life by Vivara,1,1080.0
21877,Lindt,2,122.13
21877,Livrarias Catarinense,1,221.5
21877,Renner,1,239.6
21877,Ri Happy,1,189.98
22135,Camicado,1,159.96
22135,GrandVision by Fototica,1,209.9
22135,Hering Store,1,669.95
22135,Kalunga,1,18.2
22135,Lupo,1,102.6
22135,Ri Happy,1,59.98
22175,Centauro,1,589.93
22175,Chiquinho Sorvetes,1,12.0
22175,Feng Cheng,1,175.7
22175,Freddo,2,59.85
22175,Kopenhagen,1,35.7
22175,Livrarias Catarinense,1,59.3
22175,Madero,1,213.4
22175,SOS Ateliê,1,105.0
22208,Acuo,1,679.7
22208,Békko,1,189.0
22208,C&A,1,39.99
22208,Centauro,1,119.99
22208,Cobasi,1,39.42
22208,Dez Pastéis,1,23.9
22208,Donna Mirô,2,66.21
22208,Livraria Catarinense,1,11.6
22208,Mini Kalzone,1,14.0
22208,Natureza Bistrô,1,22.0
22208,Riachuelo,1,39.99
22208,Via Pian Food,1,45.98
22224,Cacau Show,1,124.0
22224,Camicado,1,59.98
22224,Cobasi,1,35.59
22224,Granado Phamácias,2,274.0
22224,Renner,1,89.9
22381,Damyller,1,399.0
22381,Daniela Tombini,1,359.0
22381,Hering Store,1,299.98
22381,L'Occitane en Provence,1,797.0
22381,Preçolândia,1,135.88
22387,Avatim,1,149.0
22387,BioMundo Produtos Naturais,1,109.99
22387,Cacau Show,1,20.0
22387,Café Cultura,6,219.0
22387,Cobasi,3,323.85
22387,Estação Choperia,1,49.0
22387,Game Mania,1,249.9
22387,Gondolier,1,117.0
22387,Havan,1,19.99
22387,Kalunga,1,68.0
22387,Livrarias Catarinense,1,39.9
22387,Madero,3,823.3
22387,McDonald's,2,98.5
22387,Mini Kalzone,1,14.9
22387,Pizza Hut,3,116.7
22387,Preçolândia,1,47.6
22387,Renner,2,279.8
22426,McDonald's,1,148.7
22428,Divino Fogão,1,22.0
22428,LOJAS AMERICANAS,4,134.8
22428,McDonald's,1,10.9
22428,Natura,1,97.72
22447,Neumarkt Shopping - Estacionamento,2,32.0
22543,C&A,1,199.99
22543,IDéli oui,1,1.48
22543,L'Occitane Au Brésil,1,346.6
22543,Me.Linda,1,170.8
22543,Natura,1,196.7
22597,Adcos,1,418.0
22597,Cobasi,1,136.9
22597,GNC Cinemas,1,100.0
22597,General Lyy,1,129.99
22597,Kalunga,1,148.8
22597,L'Occitane en Provence,2,1129.75
